Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Zach Ertz,PHI,vs MIA,L  19-20,7,68,9.7,0,0
A.J. Green,CIN,vs HOU,L  6-10,5,67,13.4,0,1
Brandon LaFell,NE,@ NYG,W  27-26,2,66,33.0,0,0
Gary Barnidge,CLE,@ PIT,L  9-30,6,65,10.8,1,0
Allen Hurns,,@ BAL,W  22-20,5,62,12.4,1,0
Jamison Crowder,WAS,vs NO,W  47-14,4,60,15.0,1,0
DeMarco Murray,PHI,vs MIA,L  19-20,6,58,9.7,0,0
Justin Perillo,GB,vs DET,L  16-18,5,58,11.6,1,0
Jared Abbrederis,GB,vs DET,L  16-18,4,57,14.2,0,0
DeAndre Hopkins,HOU,@ CIN,W  10-6,5,57,11.4,1,0
Will Tye,NYG,vs NE,L  26-27,5,56,11.2,0,0
Michael Crabtree,OAK,vs MIN,L  14-30,4,55,13.8,0,0
James Starks,GB,vs DET,L  16-18,6,54,9.0,0,0
Randall Cobb,GB,vs DET,L  16-18,5,53,10.6,0,0
Julian Edelman,NE,@ NYG,W  27-26,4,53,13.2,0,0
Charles Clay,BUF,@ NYJ,W  22-17,5,52,10.4,0,0
Jarvis Landry,MIA,@ PHI,W  20-19,7,52,7.4,1,0
Golden Tate,DET,@ GB,W  18-16,4,52,13.0,0,0
Delanie Walker,TEN,vs CAR,L  10-27,3,52,17.3,0,0
Rueben Randle,NYG,vs NE,L  26-27,3,51,17.0,0,0
Allen Robinson,,@ BAL,W  22-20,5,51,10.2,1,0
Lamar Miller,MIA,@ PHI,W  20-19,6,50,8.3,1,0
Justin Hunter,TEN,vs CAR,L  10-27,4,47,11.8,0,0
Kyle Juszczyk,BAL,vs,L  20-22,5,47,9.4,0,0
LeSean McCoy,BUF,@ NYJ,W  22-17,5,47,9.4,0,0
Stefon Diggs,MIN,@ OAK,W  30-14,2,46,23.0,0,0
Mychal Rivera,OAK,vs MIN,L  14-30,6,46,7.7,0,0
Dez Bryant,DAL,@ TB,L  6-10,5,45,9.0,0,0
Ted Ginn,CAR,@ TEN,W  27-10,4,45,11.2,0,0
Todd Gurley,,vs CHI,L  13-37,3,44,14.7,0,0
DeSean Jackson,WAS,vs NO,W  47-14,2,44,22.0,0,0
Marvin Jones,CIN,vs HOU,L  6-10,4,44,11.0,0,0
Giovani Bernard,CIN,vs HOU,L  6-10,5,43,8.6,0,0
Crockett Gillmore,BAL,vs,L  20-22,4,42,10.5,1,0
Jason Witten,DAL,@ TB,L  6-10,5,42,8.4,0,0
Devin Funchess,CAR,@ TEN,W  27-10,2,41,20.5,0,0
Jimmy Graham,SEA,vs ARI,L  32-39,3,41,13.7,0,0
Doug Martin,TB,vs DAL,W  10-6,4,40,10.0,0,0
Heath Miller,PIT,vs CLE,W  30-9,4,40,10.0,0,0
Paul Richardson,SEA,vs ARI,L  32-39,1,40,40.0,0,0
Maxx Williams,BAL,vs,L  20-22,4,40,10.0,1,0
Jaron Brown,ARI,@ SEA,W  39-32,3,38,12.7,0,0
Chris Givens,BAL,vs,L  20-22,4,37,9.2,1,0
Brian Quick,,vs CHI,L  13-37,1,37,37.0,0,0
De'Anthony Thomas,KC,@ DEN,W  29-13,4,37,9.2,0,0
Ryan Griffin,HOU,@ CIN,W  10-6,3,36,12.0,0,0
Chris Ivory,NYJ,vs BUF,L  17-22,2,36,18.0,0,1
Travis Kelce,KC,@ DEN,W  29-13,5,36,7.2,0,0
Nick Boyle,BAL,vs,L  20-22,3,35,11.7,0,0
Jared Cook,,vs CHI,L  13-37,2,35,17.5,0,0
Brandon Myers,TB,vs DAL,W  10-6,3,35,11.7,0,0
Jamize Olawale,OAK,vs MIN,L  14-30,3,35,11.7,0,0
Andre Holmes,OAK,vs MIN,L  14-30,1,34,34.0,1,0
Darren Sproles,PHI,vs MIA,L  19-20,5,34,6.8,0,0
Terrance Williams,DAL,@ TB,L  6-10,2,33,16.5,0,0
Nelson Agholor,PHI,vs MIA,L  19-20,3,32,10.7,0,0
Richard Rodgers,GB,vs DET,L  16-18,5,32,6.4,1,0
Nate Washington,HOU,@ CIN,W  10-6,2,32,16.0,0,0
Wes Welker,,vs CHI,L  13-37,3,32,10.7,0,0
C.J. Fiedorowicz,HOU,@ CIN,W  10-6,2,30,15.0,0,0
Cody Latimer,DEN,vs KC,L  13-29,3,30,10.0,0,0
Lance Moore,DET,@ GB,W  18-16,3,29,9.7,1,0
Latavius Murray,OAK,vs MIN,L  14-30,5,29,5.8,0,0
Jordan Reed,WAS,vs NO,W  47-14,3,29,9.7,2,0
Bryan Walters,,@ BAL,W  22-20,3,29,9.7,0,0
Eric Ebron,DET,@ GB,W  18-16,4,28,7.0,0,0
Myles White,NYG,vs NE,L  26-27,1,28,28.0,0,0
Andre Ellington,ARI,@ SEA,W  39-32,3,27,9.0,0,0
Dexter McCluster,TEN,vs CAR,L  10-27,4,27,6.8,0,1
Harry Douglas,TEN,vs CAR,L  10-27,3,26,8.7,0,0
Tyler Eifert,CIN,vs HOU,L  6-10,3,26,8.7,0,0
Taylor Gabriel,CLE,@ PIT,L  9-30,2,26,13.0,0,0
Jermaine Gresham,ARI,@ SEA,W  39-32,2,26,13.0,1,0
Darren McFadden,DAL,@ TB,L  6-10,3,26,8.7,0,0
Karlos Williams,BUF,@ NYJ,W  22-17,1,26,26.0,1,0
Trevor Graham,NO,@ WAS,L  14-47,2,25,12.5,0,0
Adam Humphries,TB,vs DAL,W  10-6,2,25,12.5,0,0
Theo Riddick,DET,@ GB,W  18-16,3,25,8.3,0,0
Josh Huff,PHI,vs MIA,L  19-20,3,23,7.7,1,0
Alshon Jeffery,CHI,@,W  37-13,3,23,7.7,0,0
Brandon Marshall,NYJ,vs BUF,L  17-22,3,23,7.7,1,0
Julius Thomas,,@ BAL,W  22-20,2,23,11.5,0,0
Chris Thompson,WAS,vs NO,W  47-14,1,23,23.0,0,0
Marques Colston,NO,@ WAS,L  14-47,3,22,7.3,0,0
Gavin Escobar,DAL,@ TB,L  6-10,1,22,22.0,0,0
Ryan Mathews,PHI,vs MIA,L  19-20,2,22,11.0,0,0
Devin Smith,NYJ,vs BUF,L  17-22,1,22,22.0,0,1
Mike Wallace,MIN,@ OAK,W  30-14,1,22,22.0,0,0
Jeremy Butler,BAL,vs,L  20-22,1,21,21.0,0,0
Ed Dickson,CAR,@ TEN,W  27-10,3,21,7.0,1,0
Darren Fells,ARI,@ SEA,W  39-32,3,21,7.0,0,0
Mark Ingram,NO,@ WAS,L  14-47,3,21,7.0,0,0
Jordan Matthews,PHI,vs MIA,L  19-20,3,21,7.0,0,0
Vernon Davis,DEN,vs KC,L  13-29,2,19,9.5,0,0
Anthony Fasano,TEN,vs CAR,L  10-27,1,19,19.0,0,0
Bradley Marquez,,vs CHI,L  13-37,2,19,9.5,0,0
Benjamin Watson,NO,@ WAS,L  14-47,3,19,6.3,0,0
Robert Woods,BUF,@ NYJ,W  22-17,3,19,6.3,0,0
Matt Asiata,MIN,@ OAK,W  30-14,2,18,9.0,0,0
Joique Bell,DET,@ GB,W  18-16,2,18,9.0,0,0
Martellus Bennett,CHI,@,W  37-13,3,18,6.0,0,0
Tommy Bohanon,NYJ,vs BUF,L  17-22,1,18,18.0,0,0
Rhett Ellison,MIN,@ OAK,W  30-14,2,18,9.0,1,0
Duke Johnson,CLE,@ PIT,L  9-30,4,18,4.5,0,0
Clive Walford,OAK,vs MIN,L  14-30,2,18,9.0,1,0
Markus Wheaton,PIT,vs CLE,W  30-9,2,18,9.0,0,0
Bennie Fowler,DEN,vs KC,L  13-29,1,17,17.0,0,0
Jeremy Maclin,KC,@ DEN,W  29-13,3,17,5.7,0,0
Jerome Cunningham,NYG,vs NE,L  26-27,1,16,16.0,0,0
Tre Mason,,vs CHI,L  13-37,1,16,16.0,0,1
Cecil Shorts,HOU,@ CIN,W  10-6,3,16,5.3,0,0
Mike Tolbert,CAR,@ TEN,W  27-10,1,16,16.0,0,0
Albert Wilson,KC,@ DEN,W  29-13,1,16,16.0,0,0
DeAngelo Williams,PIT,vs CLE,W  30-9,1,15,15.0,0,0
Derek Carrier,WAS,vs NO,W  47-14,1,14,14.0,0,0
Brandon Coleman,NO,@ WAS,L  14-47,1,14,14.0,0,0
Owen Daniels,DEN,vs KC,L  13-29,1,14,14.0,0,0
Jalston Fowler,TEN,vs CAR,L  10-27,1,14,14.0,0,0
Alfred Morris,WAS,vs NO,W  47-14,3,14,4.7,0,0
Sammy Watkins,BUF,@ NYJ,W  22-17,3,14,4.7,0,0
Andre Caldwell,DEN,vs KC,L  13-29,2,13,6.5,1,0
Adrian Peterson,MIN,@ OAK,W  30-14,2,13,6.5,0,0
Charles Sims,TB,vs DAL,W  10-6,2,13,6.5,0,0
Jonathan Grimes,HOU,@ CIN,W  10-6,1,12,12.0,0,0
Rashad Jennings,NYG,vs NE,L  26-27,2,12,6.0,0,0
Shane Vereen,NYG,vs NE,L  26-27,2,12,6.0,0,0
LeGarrette Blount,NE,@ NYG,W  27-26,2,11,5.5,0,0
Donteea Dye,TB,vs DAL,W  10-6,1,11,11.0,0,0
Justin Forsett,BAL,vs,L  20-22,4,11,2.8,0,0
Pierre Garcon,WAS,vs NO,W  47-14,2,10,5.0,0,0
Jermaine Kearse,SEA,vs ARI,L  32-39,1,10,10.0,0,0
Roosevelt Nix,PIT,vs CLE,W  30-9,1,10,10.0,0,0
C.J. Spiller,NO,@ WAS,L  14-47,2,10,5.0,0,0
Devin Street,DAL,@ TB,L  6-10,1,10,10.0,0,0
Alfred Blue,HOU,@ CIN,W  10-6,1,9,9.0,0,0
Ronnie Hillman,DEN,vs KC,L  13-29,2,9,4.5,0,0
Greg Jennings,MIA,@ PHI,W  20-19,1,9,9.0,0,0
Marcedes Lewis,,@ BAL,W  22-20,1,9,9.0,0,0
Cole Beasley,DAL,@ TB,L  6-10,1,8,8.0,0,0
Corey Brown,CAR,@ TEN,W  27-10,1,8,8.0,0,0
Virgil Green,DEN,vs KC,L  13-29,1,8,8.0,0,0
David Johnson,ARI,@ SEA,W  39-32,1,8,8.0,0,0
Jorvorskie Lane,TB,vs DAL,W  10-6,1,8,8.0,0,0
Marqise Lee,,@ BAL,W  22-20,1,8,8.0,0,0
Marshawn Lynch,SEA,vs ARI,L  32-39,1,8,8.0,0,0
Dion Sims,MIA,@ PHI,W  20-19,1,8,8.0,0,0
Ameer Abdullah,DET,@ GB,W  18-16,1,7,7.0,0,0
Ryan Hewitt,CIN,vs HOU,L  6-10,1,7,7.0,0,0
Jeremy Kerley,NYJ,vs BUF,L  17-22,1,7,7.0,0,0
Tyler Lockett,SEA,vs ARI,L  32-39,1,7,7.0,0,0
Jerick McKinnon,MIN,@ OAK,W  30-14,1,7,7.0,0,0
MyCole Pruitt,MIN,@ OAK,W  30-14,2,7,3.5,0,0
Kyle Rudolph,MIN,@ OAK,W  30-14,1,7,7.0,0,0
Cameron Brate,TB,vs DAL,W  10-6,1,6,6.0,0,0
Kenny Britt,,vs CHI,L  13-37,1,6,6.0,0,0
Marlon Brown,BAL,vs,L  20-22,1,6,6.0,0,0
Jerricho Cotchery,CAR,@ TEN,W  27-10,2,6,3.0,0,0
Brian Parker,KC,@ DEN,W  29-13,1,6,6.0,0,0
James White,NE,@ NYG,W  27-26,1,6,6.0,0,0
T.J. Yeldon,,@ BAL,W  22-20,5,6,1.2,0,0
Tavon Austin,,vs CHI,L  13-37,2,5,2.5,0,0
Jordan Cameron,MIA,@ PHI,W  20-19,1,5,5.0,0,0
Aaron Dobson,NE,@ NYG,W  27-26,1,5,5.0,0,0
Jeremy Hill,CIN,vs HOU,L  6-10,3,5,1.7,0,0
Seth Roberts,OAK,vs MIN,L  14-30,1,5,5.0,0,0
Mohamed Sanu,CIN,vs HOU,L  6-10,1,5,5.0,0,0
Javorius Allen,BAL,vs,L  20-22,1,4,4.0,0,0
Isaiah Crowell,CLE,@ PIT,L  9-30,1,4,4.0,0,0
Lance Kendricks,,vs CHI,L  13-37,1,4,4.0,0,0
Benny Cunningham,,vs CHI,L  13-37,1,2,2.0,0,0
Jesse James,PIT,vs CLE,W  30-9,1,2,2.0,0,0
Brandon Pettigrew,DET,@ GB,W  18-16,1,2,2.0,1,0
Kenbrell Thompkins,NYJ,vs BUF,L  17-22,1,2,2.0,0,0
Jarius Wright,MIN,@ OAK,W  30-14,1,2,2.0,0,0
Scott Chandler,NE,@ NYG,W  27-26,1,1,1.0,1,0
Lee Smith,OAK,vs MIN,L  14-30,1,1,1.0,0,0
Marquess Wilson,CHI,@,W  37-13,1,1,1.0,0,0
C.J. Anderson,DEN,vs KC,L  13-29,0,0,0.0,0,0
Miles Austin,PHI,vs MIA,L  19-20,0,0,0.0,0,0
Jason Avant,KC,@ DEN,W  29-13,0,0,0.0,0,0
Brandon Bolden,NE,@ NYG,W  27-26,0,0,0.0,0,0
John Brown,ARI,@ SEA,W  39-32,0,0,0.0,0,0
Rex Burkhead,CIN,vs HOU,L  6-10,0,0,0.0,0,0
Kellen Davis,NYJ,vs BUF,L  17-22,0,0,0.0,0,0
Cody Davis,,vs CHI,L  13-37,0,0,0.0,0,0
Dorial Green-Beckham,TEN,vs CAR,L  10-27,0,0,0.0,0,0
Alonzo Harris,GB,vs DET,L  16-18,0,0,0.0,0,0
Chris Johnson,ARI,@ SEA,W  39-32,0,0,0.0,0,0
James Jones,GB,vs DET,L  16-18,0,0,0.0,0,0
John Kuhn,GB,vs DET,L  16-18,0,0,0.0,0,0
Chris Matthews,SEA,vs ARI,L  32-39,0,0,0.0,0,0
Marcel Reece,OAK,vs MIN,L  14-30,1,0,0.0,0,0
Rico Richardson,TEN,vs CAR,L  10-27,0,0,0.0,0,0
Denard Robinson,,@ BAL,W  22-20,0,0,0.0,0,0
Emmanuel Sanders,DEN,vs KC,L  13-29,0,0,0.0,0,0
Russell Shepard,TB,vs DAL,W  10-6,0,0,0.0,0,0
Willie Snead,NO,@ WAS,L  14-47,0,0,0.0,0,0
Kenny Stills,MIA,@ PHI,W  20-19,0,0,0.0,0,0
Luke Stocker,TB,vs DAL,W  10-6,0,0,0.0,0,0
Juwan Thompson,DEN,vs KC,L  13-29,0,0,0.0,0,0
Lucky Whitehead,DAL,@ TB,L  6-10,1,0,0.0,0,0
Damien Williams,MIA,@ PHI,W  20-19,0,0,0.0,0,0
Michael Williams,NE,@ NYG,W  27-26,0,0,0.0,0,0
Luke Willson,SEA,vs ARI,L  32-39,0,0,0.0,0,0
Darrel Young,WAS,vs NO,W  47-14,1,-1,-1.0,0,0
