Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Whitney Mercilus,HOU,vs,W  30-6,3.5,14.5,3,3,2,1,1
J.J. Watt,HOU,vs,W  30-6,3.0,23.0,4,5,3,1,1
Jerrell Freeman,IND,vs TEN,W  30-24,2.0,25.0,2,6,2,0,0
Everson Griffen,MIN,@ GB,W  20-13,2.0,7.0,4,5,1,1,0
David Harris,NYJ,@ BUF,L  17-22,2.0,0.0,1,10,4,0,0
Lamarr Houston,CHI,vs DET,L  20-24,2.0,16.0,2,4,0,0,0
Stephon Tuitt,PIT,@ CLE,W  28-12,2.0,16.0,3,3,1,0,0
Cliff Avril,SEA,@ ARI,W  36-6,1.5,4.0,3,1,1,0,0
Lawrence Guy,BAL,@ CIN,L  16-24,1.5,4.5,3,3,2,0,0
Lawrence Timmons,PIT,@ CLE,W  28-12,1.5,16.0,3,7,3,1,0
Mario Addison,CAR,vs TB,W  38-10,1.0,8.0,5,1,0,0,0
Will Allen,PIT,@ CLE,W  28-12,1.0,9.0,1,7,0,0,0
Ezekiel Ansah,DET,@ CHI,W  24-20,1.0,3.0,3,3,0,0,0
Geno Atkins,CIN,vs BAL,W  24-16,1.0,10.0,1,3,0,0,0
Robert Ayers,NYG,vs PHI,L  30-35,1.0,5.0,2,4,3,0,0
Chris Baker,WAS,@ DAL,W  34-23,1.0,6.0,1,1,0,0,1
Anthony Barr,MIN,@ GB,W  20-13,1.0,1.0,1,2,4,0,0
Connor Barwin,PHI,@ NYG,W  35-30,1.0,3.0,0,2,0,1,0
David Bass,TEN,@ IND,L  24-30,1.0,7.0,1,3,3,0,0
Antwon Blake,PIT,@ CLE,W  28-12,1.0,10.0,1,4,0,0,0
Tyvon Branch,KC,vs OAK,W  23-17,1.0,1.0,1,4,0,0,0
Bryce Callahan,CHI,vs DET,L  20-24,1.0,0.0,1,3,0,0,0
Bruce Carter,TB,@ CAR,L  10-38,1.0,12.0,1,5,7,0,0
Ha Ha Clinton-Dix,GB,vs MIN,L  13-20,1.0,0.0,0,4,0,0,0
Christian Covington,HOU,vs,W  30-6,1.0,18.0,1,1,0,0,0
Lavonte David,TB,@ CAR,L  10-38,1.0,10.0,1,4,8,1,2
Mike Devito,KC,vs OAK,W  23-17,1.0,9.0,1,1,0,0,0
Sharrif Floyd,MIN,@ GB,W  20-13,1.0,3.0,1,5,2,0,0
Dee Ford,KC,vs OAK,W  23-17,1.0,8.0,1,2,1,0,0
Dwight Freeney,ARI,vs SEA,L  6-36,1.0,16.0,1,1,0,0,0
Geneo Grissom,NE,@ MIA,L  10-20,1.0,8.0,1,1,0,0,0
Shelby Harris,OAK,@ KC,L  17-23,1.0,9.0,1,2,1,0,0
Jaye Howard,KC,vs OAK,W  23-17,1.0,7.0,1,3,1,0,0
Melvin Ingram,,@ DEN,L  20-27,1.0,0.0,2,3,0,0,0
Cameron Jordan,NO,@ ATL,W  20-17,1.0,7.0,2,3,1,0,0
Frank Kearse,WAS,@ DAL,W  34-23,1.0,5.0,1,1,0,0,0
Ryan Kerrigan,WAS,@ DAL,W  34-23,1.0,8.0,1,1,1,0,0
Kendall Langford,IND,vs TEN,W  30-24,1.0,9.0,1,2,0,0,0
Chris Long,,@ SF,L  16-19,1.0,4.0,1,1,0,0,0
Kyle Love,CAR,vs TB,W  38-10,1.0,8.0,1,1,0,0,0
Clay Matthews,GB,vs MIN,L  13-20,1.0,5.0,1,2,1,0,0
Tony McDaniel,TB,@ CAR,L  10-38,1.0,6.0,1,1,3,0,0
T.Y. McGill,IND,vs TEN,W  30-24,1.0,9.0,1,1,0,0,0
Roy Miller,,@ HOU,L  6-30,1.0,0.0,0,3,3,1,0
Von Miller,DEN,vs,W  27-20,1.0,8.0,1,1,0,0,0
Terrance Mitchell,DAL,vs WAS,L  23-34,1.0,13.0,1,5,0,1,0
Arthur Moats,PIT,@ CLE,W  28-12,1.0,9.0,1,6,0,0,1
C.J. Mosley,BAL,@ CIN,L  16-24,1.0,7.0,1,4,8,0,0
Haloti Ngata,DET,@ CHI,W  24-20,1.0,0.0,1,1,0,0,0
Ron Parker,KC,vs OAK,W  23-17,1.0,1.0,1,5,1,1,0
Julius Peppers,GB,vs MIN,L  13-20,1.0,3.0,1,2,0,0,0
Greg Scruggs,CHI,vs DET,L  20-24,1.0,0.0,1,3,0,0,0
Derrick Shelby,MIA,vs NE,W  20-10,1.0,5.0,1,5,0,1,0
Marcus Smith,PHI,@ NYG,W  35-30,1.0,5.0,2,1,1,0,0
Preston Smith,WAS,@ DAL,W  34-23,1.0,4.0,1,1,0,0,0
Keith Tandy,TB,@ CAR,L  10-38,1.0,10.0,1,3,8,0,0
Devin Taylor,DET,@ CHI,W  24-20,1.0,5.0,1,3,1,0,0
DeMarcus Ware,DEN,vs,W  27-20,1.0,5.0,1,1,1,0,0
Tahir Whitehead,DET,@ CHI,W  24-20,1.0,3.0,2,4,2,0,0
Mario Williams,BUF,vs NYJ,W  22-17,1.0,3.0,1,2,0,0,0
Steve Williams,,@ DEN,L  20-27,1.0,8.0,1,5,1,2,1
C.J. Wilson,DET,@ CHI,W  24-20,1.0,3.0,1,1,0,0,0
Derek Wolfe,DEN,vs,W  27-20,1.0,8.0,2,3,0,0,0
Frank Zombo,KC,vs OAK,W  23-17,1.0,11.0,1,2,1,1,0
Michael Bennett,SEA,@ ARI,W  36-6,0.5,4.0,5,1,1,0,0
Tom Johnson,MIN,@ GB,W  20-13,0.5,3.0,3,1,2,0,0
Jared Odrick,,@ HOU,L  6-30,0.5,3.5,2,2,2,0,0
Ryan Shazier,PIT,@ CLE,W  28-12,0.5,3.0,1,3,4,0,0
John Simon,HOU,vs,W  30-6,0.5,0.5,1,4,1,0,0
Harrison Smith,MIN,@ GB,W  20-13,0.5,3.0,1,3,2,0,0
Za'Darius Smith,BAL,@ CIN,L  16-24,0.5,1.5,1,0,2,0,0
Ndamukong Suh,MIA,vs NE,W  20-10,0.5,4.5,2,2,2,0,0
Peyton Thompson,,@ HOU,L  6-30,0.5,3.5,1,0,1,0,0
Olivier Vernon,MIA,vs NE,W  20-10,0.5,4.5,4,3,3,0,0
Isa Abdul-Quddus,DET,@ CHI,W  24-20,0.0,0.0,0,1,0,0,0
Sam Acho,CHI,vs DET,L  20-24,0.0,0.0,0,1,0,0,0
Kenneth Acker,SF,vs,W  19-16,0.0,0.0,0,0,0,0,0
Mike Adams,IND,vs TEN,W  30-24,0.0,0.0,0,1,3,0,0
Jahleel Addae,,@ DEN,L  20-27,0.0,0.0,0,5,2,0,1
Jude Adjei-Barimah,TB,@ CAR,L  10-38,0.0,0.0,0,2,0,0,0
Kamar Aiken,BAL,@ CIN,L  16-24,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,OAK,@ KC,L  17-23,0.0,0.0,0,3,1,0,0
Maurice Alexander,,@ SF,L  16-19,0.0,0.0,0,7,0,0,0
D.J. Alexander,KC,vs OAK,W  23-17,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,vs NO,L  17-20,0.0,0.0,0,7,0,0,1
Jared Allen,CAR,vs TB,W  38-10,0.0,0.0,0,3,2,0,0
Ricardo Allen,ATL,vs NO,L  17-20,0.0,0.0,0,1,1,0,0
Javorius Allen,BAL,@ CIN,L  16-24,0.0,0.0,0,0,0,0,0
Beau Allen,PHI,@ NYG,W  35-30,0.0,0.0,0,4,2,0,0
Kiko Alonso,PHI,@ NYG,W  35-30,0.0,0.0,0,8,1,0,0
Tyson Alualu,,@ HOU,L  6-30,0.0,0.0,0,1,2,0,0
David Amerson,OAK,@ KC,L  17-23,0.0,0.0,0,2,0,0,0
Adrian Amos,CHI,vs DET,L  20-24,0.0,0.0,0,0,1,0,0
Prince Amukamara,NYG,vs PHI,L  30-35,0.0,0.0,0,4,0,0,0
Colt Anderson,IND,vs TEN,W  30-24,0.0,0.0,0,0,0,0,0
Jonathan Anderson,CHI,vs DET,L  20-24,0.0,0.0,0,0,0,0,0
Stephone Anthony,NO,@ ATL,W  20-17,0.0,0.0,0,5,0,0,0
Thurston Armbrister,,@ HOU,L  6-30,0.0,0.0,0,0,0,0,0
Arik Armstead,SF,vs,W  19-16,0.0,0.0,1,1,0,0,0
Ray-Ray Armstrong,SF,vs,W  19-16,0.0,0.0,0,0,0,0,0
