Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Cameron Wake,MIA,@ TEN,W  38-10,4.0,25.0,4,4,0,2,0
Cameron Jordan,NO,vs ATL,W  31-21,3.0,12.0,4,5,1,1,1
Chandler Jones,NE,@ IND,W  34-27,2.5,17.5,4,2,2,0,0
Jeremiah Attaochu,,@ GB,L  20-27,2.0,13.0,2,3,0,0,0
Bruce Irvin,SEA,vs CAR,L  23-27,2.0,17.0,2,4,1,0,0
Whitney Mercilus,HOU,@,W  31-20,2.0,12.0,3,3,0,0,0
Kawann Short,CAR,@ SEA,W  27-23,2.0,9.0,2,3,3,0,0
Shaquil Barrett,DEN,@ CLE,W  26-23,1.5,10.0,2,6,3,1,1
Carlos Dunlap,CIN,@ BUF,W  34-21,1.5,7.0,2,1,2,0,0
Allen Bailey,KC,@ MIN,L  10-16,1.0,5.0,2,5,3,1,0
Calais Campbell,ARI,@ PIT,L  13-25,1.0,5.0,2,3,2,0,0
Adrian Clayborn,ATL,@ NO,L  21-31,1.0,8.0,1,2,0,0,0
Fletcher Cox,PHI,vs NYG,W  27-7,1.0,8.0,0,4,0,1,0
Vinny Curry,PHI,vs NYG,W  27-7,1.0,9.0,2,1,0,0,0
Thomas Davis,CAR,@ SEA,W  27-23,1.0,10.0,1,4,4,0,0
Kasim Edebali,NO,vs ATL,W  31-21,1.0,11.0,1,1,0,0,0
Brandon Graham,PHI,vs NYG,W  27-7,1.0,6.0,2,4,0,0,0
Lawrence Guy,BAL,@ SF,L  20-25,1.0,1.0,1,5,0,0,0
James Harrison,PIT,vs ARI,W  25-13,1.0,7.0,1,3,1,1,0
Wes Horton,CAR,@ SEA,W  27-23,1.0,3.0,1,2,1,0,0
Justin Houston,KC,@ MIN,L  10-16,1.0,7.0,1,3,0,0,0
Malik Jackson,DEN,@ CLE,W  26-23,1.0,8.0,1,3,1,0,0
Datone Jones,GB,vs,W  27-20,1.0,4.0,1,2,0,0,0
Eric Kendricks,MIN,vs KC,W  16-10,1.0,4.0,1,9,1,0,0
Hau'oli Kikaha,NO,vs ATL,W  31-21,1.0,9.0,1,6,1,1,0
Jordan Kovacs,MIA,@ TEN,W  38-10,1.0,9.0,1,2,0,0,0
Corey Liuget,,@ GB,L  20-27,1.0,5.0,1,5,0,0,0
Dwight Lowery,IND,vs NE,L  27-34,1.0,7.0,1,4,4,0,0
Pernell McPhee,CHI,@ DET,L  34-37,1.0,7.0,2,3,1,0,0
Damontre Moore,NYG,@ PHI,L  7-27,1.0,10.0,2,2,1,0,1
Michael Morgan,SEA,vs CAR,L  23-27,1.0,4.0,1,1,0,0,0
Jonathan Newsome,IND,vs NE,L  27-34,1.0,4.0,2,2,1,0,0
Brian Orakpo,TEN,vs MIA,L  10-38,1.0,2.0,1,4,0,0,0
Julius Peppers,GB,vs,W  27-20,1.0,3.0,2,1,1,0,0
John Simon,HOU,@,W  31-20,1.0,8.0,1,1,1,0,0
Daryl Smith,BAL,@ SF,L  20-25,1.0,6.5,2,6,2,0,0
Olivier Vernon,MIA,@ TEN,W  38-10,1.0,12.0,2,3,1,0,0
Wesley Woodyard,TEN,vs MIA,L  10-38,1.0,10.0,1,7,2,0,0
Michael Bennett,,vs HOU,L  20-31,0.5,3.0,1,0,2,0,0
Brandon Copeland,DET,vs CHI,W  37-34,0.5,0.0,1,0,1,0,0
Mike Daniels,GB,vs,W  27-20,0.5,4.0,2,0,2,0,0
Elvis Dumervil,BAL,@ SF,L  20-25,0.5,4.0,1,3,2,0,0
Dominique Easley,NE,@ IND,W  34-27,0.5,5.5,4,0,1,0,0
Sharrif Floyd,MIN,vs KC,W  16-10,0.5,3.5,2,2,1,0,0
Eddie Goldman,CHI,@ DET,L  34-37,0.5,3.5,1,3,2,0,0
Danielle Hunter,MIN,vs KC,W  16-10,0.5,3.5,1,3,1,1,0
Jarvis Jenkins,CHI,@ DET,L  34-37,0.5,3.5,3,0,1,0,0
Timmy Jernigan,BAL,@ SF,L  20-25,0.5,2.5,2,1,2,0,0
Brandon Marshall,DEN,@ CLE,W  26-23,0.5,2.5,1,4,3,0,0
Lerentee McCray,DEN,@ CLE,W  26-23,0.5,2.5,1,2,1,0,0
Mike Neal,GB,vs,W  27-20,0.5,4.0,2,2,1,1,0
Sheldon Richardson,NYJ,vs WAS,W  34-20,0.5,2.5,1,0,3,0,0
Dan Skuta,,vs HOU,L  20-31,0.5,3.0,1,1,1,0,0
Antonio Smith,DEN,@ CLE,W  26-23,0.5,1.0,2,0,1,0,0
Brandon Thompson,CIN,@ BUF,W  34-21,0.5,0.0,1,0,1,0,0
Muhammad Wilkerson,NYJ,vs WAS,W  34-20,0.5,2.5,2,1,2,0,0
Josh Wilson,DET,vs CHI,W  37-34,0.5,0.0,1,3,1,0,0
Uani 'Unga,NYG,@ PHI,L  7-27,0.0,0.0,0,6,1,1,0
Isa Abdul-Quddus,DET,vs CHI,W  37-34,0.0,0.0,1,4,3,0,0
Husain Abdullah,KC,@ MIN,L  10-16,0.0,0.0,0,1,0,0,0
Ameer Abdullah,DET,vs CHI,W  37-34,0.0,0.0,0,0,0,0,0
Sam Acho,CHI,@ DET,L  34-37,0.0,0.0,0,3,0,1,0
Kenneth Acker,SF,vs BAL,W  25-20,0.0,0.0,0,2,0,0,0
Mike Adams,IND,vs NE,L  27-34,0.0,0.0,0,1,2,0,0
Phillip Adams,ATL,@ NO,L  21-31,0.0,0.0,0,1,1,0,0
Jahleel Addae,,@ GB,L  20-27,0.0,0.0,0,2,1,0,0
Mario Addison,CAR,@ SEA,W  27-23,0.0,0.0,1,0,1,0,0
Kamar Aiken,BAL,@ SF,L  20-25,0.0,0.0,0,0,0,0,0
Branden Albert,MIA,@ TEN,W  38-10,0.0,0.0,0,0,0,0,0
D.J. Alexander,KC,@ MIN,L  10-16,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,@ NO,L  21-31,0.0,0.0,0,5,0,0,0
Beau Allen,PHI,vs NYG,W  27-7,0.0,0.0,0,1,0,0,0
Ricardo Allen,ATL,@ NO,L  21-31,0.0,0.0,0,5,0,0,0
Tyson Alualu,,vs HOU,L  20-31,0.0,0.0,0,1,0,0,0
Adrian Amos,CHI,@ DET,L  34-37,0.0,0.0,0,3,1,0,0
Colt Anderson,IND,vs NE,L  27-34,0.0,0.0,0,2,2,0,0
Jonathan Anderson,CHI,@ DET,L  34-37,0.0,0.0,0,2,1,0,0
Henry Anderson,IND,vs NE,L  27-34,0.0,0.0,0,0,1,0,0
C.J. Anderson,DEN,@ CLE,W  26-23,0.0,0.0,0,0,0,0,0
Ezekiel Ansah,DET,vs CHI,W  37-34,0.0,0.0,3,1,0,1,0
Stephone Anthony,NO,vs ATL,W  31-21,0.0,0.0,0,4,2,0,0
Kenny Anunike,DEN,@ CLE,W  26-23,0.0,0.0,0,0,1,0,0
Thurston Armbrister,,vs HOU,L  20-31,0.0,0.0,0,0,0,0,0
Arik Armstead,SF,vs BAL,W  25-20,0.0,0.0,0,1,0,0,0
Kyle Arrington,BAL,@ SF,L  20-25,0.0,0.0,0,2,0,0,0
Geno Atkins,CIN,@ BUF,W  34-21,0.0,0.0,0,2,0,0,0
Cliff Avril,SEA,vs CAR,L  23-27,0.0,0.0,1,2,1,0,0
Jonathan Babineaux,ATL,@ NO,L  21-31,0.0,0.0,0,1,0,0,0
Johnson Bademosi,CLE,vs DEN,L  23-26,0.0,0.0,0,0,0,0,0
Chris Baker,WAS,@ NYJ,L  20-34,0.0,0.0,3,2,3,0,0
Alan Ball,CHI,@ DET,L  34-37,0.0,0.0,0,1,0,0,0
Lonnie Ballentine,HOU,@,W  31-20,0.0,0.0,0,3,0,0,0
Chris Banjo,GB,vs,W  27-20,0.0,0.0,0,1,0,0,0
T.J. Barnes,NYJ,vs WAS,W  34-20,0.0,0.0,0,0,1,0,0
Gary Barnidge,CLE,vs DEN,L  23-26,0.0,0.0,0,0,0,0,0
Anthony Barr,MIN,vs KC,W  16-10,0.0,0.0,0,0,1,0,0
