Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Melvin Ingram,,vs MIA,W  30-14,2.5,23.5,6,4,2,1,0
Julius Peppers,GB,@ OAK,W  30-20,2.5,21.0,3,3,1,0,0
Geno Atkins,CIN,@ SF,W  24-14,2.0,13.0,2,4,0,0,0
Robert Ayers,NYG,vs CAR,L  35-38,2.0,22.0,3,6,0,0,0
Kasim Edebali,NO,vs DET,L  27-35,2.0,1.0,2,5,1,0,0
Chandler Jones,NE,vs TEN,W  33-16,2.0,28.0,1,2,2,1,0
Za'Darius Smith,BAL,vs KC,L  14-34,2.0,4.0,2,3,1,0,0
Desmond Bryant,CLE,@ SEA,L  13-30,1.5,8.0,2,1,2,0,0
Danielle Hunter,MIN,vs CHI,W  38-17,1.5,13.0,2,5,1,0,0
Malik Jackson,DEN,@ PIT,L  27-34,1.5,13.5,3,3,2,0,0
Michael Bennett,SEA,vs CLE,W  30-13,1.0,8.0,1,4,1,1,0
Will Blackmon,WAS,vs BUF,W  35-25,1.0,0.0,1,4,0,0,0
Ahmad Brooks,SF,vs CIN,L  14-24,1.0,0.0,0,3,2,0,0
Vontaze Burfict,CIN,@ SF,W  24-14,1.0,10.0,1,5,2,0,0
Marcus Burley,SEA,vs CLE,W  30-13,1.0,9.0,1,2,0,0,0
Jurrell Casey,TEN,@ NE,L  16-33,1.0,7.0,1,2,1,0,0
Adrian Clayborn,ATL,@ JAX,W  23-17,1.0,7.0,1,1,0,0,0
Trent Cole,IND,vs HOU,L  10-16,1.0,6.0,1,1,0,0,0
Jamie Collins,NE,vs TEN,W  33-16,1.0,8.0,1,3,4,0,0
Fletcher Cox,PHI,vs ARI,L  17-40,1.0,4.0,3,5,1,0,0
Tyrone Crawford,DAL,vs NYJ,L  16-19,1.0,0.0,1,2,0,0,0
Markus Golden,ARI,@ PHI,W  40-17,1.0,6.0,2,3,1,1,0
Chad Greenway,MIN,vs CHI,W  38-17,1.0,3.0,1,4,1,0,0
Jason Hatcher,WAS,vs BUF,W  35-25,1.0,9.0,1,3,0,0,0
Ben Heeney,OAK,vs GB,L  20-30,1.0,9.0,1,3,1,0,0
Cameron Heyward,PIT,vs DEN,W  34-27,1.0,8.0,2,1,1,0,0
Akiem Hicks,NE,vs TEN,W  33-16,1.0,5.0,1,2,2,0,1
Jaye Howard,KC,@ BAL,W  34-14,1.0,5.0,1,2,1,0,0
Jerry Hughes,BUF,@ WAS,L  25-35,1.0,11.0,1,4,3,0,0
Ricky Jean Francois,WAS,vs BUF,W  35-25,1.0,3.0,1,1,1,0,0
Tom Johnson,MIN,vs CHI,W  38-17,1.0,8.0,1,3,0,0,0
Jason Jones,DET,@ NO,W  35-27,1.0,11.0,1,1,2,0,0
Cameron Jordan,NO,vs DET,L  27-35,1.0,7.0,1,2,1,0,0
Ryan Kerrigan,WAS,vs BUF,W  35-25,1.0,6.0,1,3,0,1,0
Kendall Langford,IND,vs HOU,L  10-16,1.0,7.0,1,2,1,0,0
Demarcus Lawrence,DAL,vs NYJ,L  16-19,1.0,0.0,1,6,1,0,0
Khalil Mack,OAK,vs GB,L  20-30,1.0,5.0,1,1,1,0,0
Robert Mathis,IND,vs HOU,L  10-16,1.0,10.0,0,3,0,1,0
Benardrick McKinney,HOU,@ IND,W  16-10,1.0,11.0,1,3,4,0,0
Brandon Mebane,SEA,vs CLE,W  30-13,1.0,8.0,1,2,1,0,0
Whitney Mercilus,HOU,@ IND,W  16-10,1.0,0.0,2,1,1,0,0
Jared Odrick,JAX,vs ATL,L  17-23,1.0,1.0,1,3,0,0,0
Calvin Pace,NYJ,@ DAL,W  19-16,1.0,19.0,1,2,0,0,0
Ron Parker,KC,@ BAL,W  34-14,1.0,3.0,1,2,2,0,0
Domata Peko,CIN,@ SF,W  24-14,1.0,9.0,1,1,2,0,0
Jason Pierre-Paul,NYG,vs CAR,L  35-38,1.0,9.0,1,3,0,0,0
Shane Ray,DEN,@ PIT,L  27-34,1.0,8.0,1,2,0,0,0
Eric Reid,SF,vs CIN,L  14-24,1.0,3.0,1,4,0,0,0
Brian Robison,MIN,vs CHI,W  38-17,1.0,4.0,0,2,0,1,1
Jabaal Sheard,NE,vs TEN,W  33-16,1.0,10.0,1,3,1,0,0
John Simon,HOU,@ IND,W  16-10,1.0,9.0,2,2,0,0,0
Jacquies Smith,TB,@,L  23-31,1.0,1.0,1,2,1,0,0
Preston Smith,WAS,vs BUF,W  35-25,1.0,5.0,1,2,2,0,0
Ed Stinson,ARI,@ PHI,W  40-17,1.0,5.0,1,1,0,0,0
Lawrence Timmons,PIT,vs DEN,W  34-27,1.0,7.0,1,4,2,0,0
Brent Urban,BAL,vs KC,L  14-34,1.0,3.0,1,1,0,0,0
Jimmie Ward,SF,vs CIN,L  14-24,1.0,9.0,1,5,1,0,0
Philip Wheeler,ATL,@ JAX,W  23-17,1.0,5.0,1,1,0,1,0
Ian Williams,SF,vs CIN,L  14-24,1.0,6.0,1,6,0,0,1
Willie Young,CHI,@ MIN,L  17-38,1.0,10.0,2,2,0,0,0
