Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Rashad Jennings,NYG,@ PHI,L  7-27,3,20,6.7,0,1
John Kuhn,GB,vs,W  27-20,2,20,10.0,0,0
Josh Huff,PHI,vs NYG,W  27-7,3,19,6.3,0,0
Dexter McCluster,TEN,vs MIA,L  10-38,3,19,6.3,1,0
Denard Robinson,,vs HOU,L  20-31,3,19,6.3,0,0
Andre Caldwell,DEN,@ CLE,W  26-23,2,18,9.0,0,0
Patrick DiMarco,ATL,@ NO,L  21-31,2,18,9.0,0,0
Ted Ginn,CAR,@ SEA,W  27-23,1,18,18.0,0,0
Chris Givens,BAL,@ SF,L  20-25,2,18,9.0,0,0
Dwayne Harris,NYG,@ PHI,L  7-27,2,18,9.0,0,0
Dontrelle Inman,,@ GB,L  20-27,3,18,6.0,1,0
Duke Johnson,CLE,vs DEN,L  23-26,3,18,6.0,0,0
Dion Lewis,NE,@ IND,W  34-27,3,18,6.0,0,0
Levine Toilolo,ATL,@ NO,L  21-31,2,18,9.0,0,0
Quincy Enunwa,NYJ,vs WAS,W  34-20,2,17,8.5,0,0
Dan Herron,BUF,vs CIN,L  21-34,2,17,8.5,0,0
Eddie Lacy,GB,vs,W  27-20,2,17,8.5,0,0
Jeremy Langford,CHI,@ DET,L  34-37,1,17,17.0,0,0
C.J. Spiller,NO,vs ATL,W  31-21,4,17,4.2,0,0
Timothy Wright,DET,vs CHI,W  37-34,3,17,5.7,1,0
Chris Conley,KC,@ MIN,L  10-16,3,16,5.3,0,0
Frank Gore,IND,vs NE,L  27-34,2,16,8.0,0,0
Ryan Hewitt,CIN,@ BUF,W  34-21,1,16,16.0,0,0
Rashad Ross,WAS,@ NYJ,L  20-34,1,16,16.0,0,0
Luke Willson,SEA,vs CAR,L  23-27,1,16,16.0,0,0
Demetrius Harris,KC,@ MIN,L  10-16,2,15,7.5,0,0
Zac Stacy,NYJ,vs WAS,W  34-20,2,15,7.5,0,0
DeMarco Murray,PHI,vs NYG,W  27-7,3,14,4.7,0,0
Jeremy Hill,CIN,@ BUF,W  34-21,1,13,13.0,1,0
Greg Jennings,MIA,@ TEN,W  38-10,1,13,13.0,0,0
Troy Niklas,ARI,@ PIT,L  13-25,1,13,13.0,0,0
Anthony Sherman,KC,@ MIN,L  10-16,1,13,13.0,0,0
Knile Davis,KC,@ MIN,L  10-16,1,12,12.0,0,0
Jonas Gray,MIA,@ TEN,W  38-10,1,12,12.0,0,0
Chris Matthews,SEA,vs CAR,L  23-27,1,12,12.0,0,0
LeGarrette Blount,NE,@ IND,W  34-27,1,11,11.0,1,0
Harry Douglas,TEN,vs MIA,L  10-38,1,11,11.0,0,0
Rhett Ellison,MIN,vs KC,W  16-10,1,11,11.0,0,0
Ty Montgomery,GB,vs,W  27-20,2,11,5.5,0,0
Alfred Morris,WAS,@ NYJ,L  20-34,1,11,11.0,0,0
Nick Williams,ATL,@ NO,L  21-31,1,11,11.0,0,0
Mark Ingram,NO,vs ATL,W  31-21,3,10,3.3,0,0
Vance McDonald,SF,vs BAL,W  25-20,1,10,10.0,0,0
Marlon Brown,BAL,@ SF,L  20-25,1,9,9.0,0,0
Isaiah Crowell,CLE,vs DEN,L  23-26,2,9,4.5,0,0
Darren Fells,ARI,@ PIT,L  13-25,1,9,9.0,0,0
Kyle Rudolph,MIN,vs KC,W  16-10,2,9,4.5,1,0
Javorius Allen,BAL,@ SF,L  20-25,1,8,8.0,0,0
Matt Asiata,MIN,vs KC,W  16-10,1,8,8.0,0,0
Ahmad Bradshaw,IND,vs NE,L  27-34,1,8,8.0,0,0
C.J. Fiedorowicz,HOU,@,W  31-20,1,8,8.0,0,0
David Johnson,ARI,@ PIT,L  13-25,1,8,8.0,0,0
Marcedes Lewis,,vs HOU,L  20-31,1,8,8.0,0,0
Keith Mumphery,HOU,@,W  31-20,2,8,4.0,0,0
Jonathan Stewart,CAR,@ SEA,W  27-23,1,8,8.0,0,0
Markus Wheaton,PIT,vs ARI,W  25-13,1,8,8.0,0,0
Darrel Young,WAS,@ NYJ,L  20-34,1,8,8.0,0,0
Jack Doyle,IND,vs NE,L  27-34,2,7,3.5,0,0
Fred Jackson,SEA,vs CAR,L  23-27,2,7,3.5,0,0
Cameron Meredith,CHI,@ DET,L  34-37,1,7,7.0,0,0
Bishop Sankey,TEN,vs MIA,L  10-38,1,7,7.0,0,0
Terron Ward,ATL,@ NO,L  21-31,1,7,7.0,0,0
Ryan Mathews,PHI,vs NYG,W  27-7,1,6,6.0,0,0
Andre Roberts,WAS,@ NYJ,L  20-34,1,6,6.0,0,0
Shane Vereen,NYG,@ PHI,L  7-27,1,6,6.0,0,0
Charcandrick West,KC,@ MIN,L  10-16,1,6,6.0,0,1
Corey Fuller,DET,vs CHI,W  37-34,1,5,5.0,0,1
Taylor Gabriel,CLE,vs DEN,L  23-26,1,5,5.0,0,0
Carlos Hyde,SF,vs BAL,W  25-20,2,5,2.5,0,0
Chris Johnson,ARI,@ PIT,L  13-25,1,5,5.0,0,0
Lamar Miller,MIA,@ TEN,W  38-10,2,5,2.5,0,0
Heath Miller,PIT,vs ARI,W  25-13,1,5,5.0,0,0
James Starks,GB,vs,W  27-20,1,5,5.0,1,0
Jaelen Strong,HOU,@,W  31-20,1,5,5.0,0,0
Jason Avant,KC,@ MIN,L  10-16,1,4,4.0,0,0
Ronnie Hillman,DEN,@ CLE,W  26-23,3,4,1.3,0,0
LeSean McCoy,BUF,vs CIN,L  21-34,2,4,2.0,0,0
Zach Line,MIN,vs KC,W  16-10,1,3,3.0,0,0
Darren Sproles,PHI,vs NYG,W  27-7,1,3,3.0,0,0
Antonio Andrews,TEN,vs MIA,L  10-38,1,2,2.0,0,0
Chris Polk,HOU,@,W  31-20,1,2,2.0,0,0
Anthony Fasano,TEN,vs MIA,L  10-38,2,1,0.5,0,0
Bilal Powell,NYJ,vs WAS,W  34-20,1,1,1.0,0,0
Justin Britt,SEA,vs CAR,L  23-27,0,0,0.0,0,0
Jaron Brown,ARI,@ PIT,L  13-25,0,0,0.0,0,0
Garrett Celek,SF,vs BAL,W  25-20,0,0,0.0,0,0
Brandon Coleman,NO,vs ATL,W  31-21,0,0,0.0,0,0
Geremy Davis,NYG,@ PHI,L  7-27,0,0,0.0,0,0
Vernon Davis,SF,vs BAL,W  25-20,0,0,0.0,0,0
Kellen Davis,NYJ,vs WAS,W  34-20,0,0,0.0,0,0
Jake Fisher,CIN,@ BUF,W  34-21,0,0,0.0,0,0
Bennie Fowler,DEN,@ CLE,W  26-23,0,0,0.0,0,0
Jermaine Gresham,ARI,@ PIT,L  13-25,0,0,0.0,0,0
Brian Hartline,CLE,vs DEN,L  23-26,0,0,0.0,0,0
Darrius Heyward-Bey,PIT,vs ARI,W  25-13,0,0,0.0,0,0
Michael Hoomanawanui,NO,vs ATL,W  31-21,0,0,0.0,0,0
Malcolm Johnson,CLE,vs DEN,L  23-26,1,0,0.0,0,0
Jermaine Kearse,SEA,vs CAR,L  23-27,0,0,0.0,0,0
Cody Latimer,DEN,@ CLE,W  26-23,0,0,0.0,0,0
Tyler Lockett,SEA,vs CAR,L  23-27,0,0,0.0,0,0
Marshawn Lynch,SEA,vs CAR,L  23-27,1,0,0.0,0,0
De'Anthony Thomas,KC,@ MIN,L  10-16,0,0,0.0,0,0
Robert Turbin,CLE,vs DEN,L  23-26,0,0,0.0,0,0
James White,NE,@ IND,W  34-27,0,0,0.0,0,0
Myles White,NYG,@ PHI,L  7-27,0,0,0.0,0,0
Jordan Norwood,DEN,@ CLE,W  26-23,1,-1,-1.0,0,0
Adrian Peterson,MIN,vs KC,W  16-10,1,-3,-3.0,0,0
Ereck Flowers,NYG,@ PHI,L  7-27,1,-11,-11.0,0,0
