Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Steve McLendon,PIT,vs CIN,L  10-16,1.0,9.0,1,2,0,0,0
Pernell McPhee,CHI,vs MIN,L  20-23,1.0,7.0,1,1,2,0,0
Von Miller,DEN,vs GB,W  29-10,1.0,9.0,2,1,0,0,0
Rob Ninkovich,NE,vs MIA,W  36-7,1.0,10.0,3,1,1,0,0
Brian Orakpo,TEN,@ HOU,L  6-20,1.0,7.0,1,2,0,0,0
Dontari Poe,KC,vs DET,W  45-10,1.0,2.0,1,3,0,0,0
Robert Quinn,,vs SF,W  27-6,1.0,5.0,2,3,0,0,0
Kendall Reyes,,@ BAL,L  26-29,1.0,8.0,1,2,0,0,0
O'Brien Schofield,ATL,vs TB,L  20-23,1.0,4.0,3,1,0,0,0
Antonio Smith,DEN,vs GB,W  29-10,1.0,8.0,1,1,0,0,0
Devin Taylor,DET,@ KC,L  10-45,1.0,7.0,1,3,1,0,0
Olivier Vernon,MIA,@ NE,L  7-36,1.0,7.0,2,1,4,0,0
Cameron Wake,MIA,@ NE,L  7-36,1.0,7.0,1,1,1,0,0
DeMarcus Ware,DEN,vs GB,W  29-10,1.0,10.0,2,2,1,1,0
Ethan Westbrooks,,vs SF,W  27-6,1.0,3.0,2,1,0,0,0
Zach Brown,TEN,@ HOU,L  6-20,0.5,3.0,1,1,6,0,0
Donald Butler,,@ BAL,L  26-29,0.5,3.0,1,1,2,0,0
Jurrell Casey,TEN,@ HOU,L  6-20,0.5,3.0,3,4,1,0,0
Tamba Hali,KC,vs DET,W  45-10,0.5,3.0,2,0,2,0,0
Jarvis Jones,PIT,vs CIN,L  10-16,0.5,2.0,1,0,2,0,0
Ryan Shazier,PIT,vs CIN,L  10-16,0.5,2.0,1,6,2,0,0
Uani 'Unga,NYG,@ NO,L  49-52,0.0,0.0,0,3,2,0,0
Isa Abdul-Quddus,DET,@ KC,L  10-45,0.0,0.0,0,1,0,0,0
Husain Abdullah,KC,vs DET,W  45-10,0.0,0.0,0,4,0,0,0
Ameer Abdullah,DET,@ KC,L  10-45,0.0,0.0,0,0,0,0,0
Sam Acho,CHI,vs MIN,L  20-23,0.0,0.0,0,2,1,0,0
Kenneth Acker,SF,@,L  6-27,0.0,0.0,0,2,1,0,0
Mike Adams,IND,@ CAR,L  26-29,0.0,0.0,0,5,3,0,0
Phillip Adams,ATL,vs TB,L  20-23,0.0,0.0,0,3,0,0,0
Jahleel Addae,,@ BAL,L  26-29,0.0,0.0,0,4,1,0,0
Jude Adjei-Barimah,TB,@ ATL,W  23-20,0.0,0.0,0,3,0,0,0
Walt Aikens,MIA,@ NE,L  7-36,0.0,0.0,0,3,1,0,0
D.J. Alexander,KC,vs DET,W  45-10,0.0,0.0,0,0,0,0,0
Maurice Alexander,,vs SF,W  27-6,0.0,0.0,1,1,2,0,0
Kwon Alexander,TB,@ ATL,W  23-20,0.0,0.0,0,6,5,1,1
Robert Alford,ATL,vs TB,L  20-23,0.0,0.0,0,3,1,0,0
Dwayne Allen,IND,@ CAR,L  26-29,0.0,0.0,0,0,0,0,0
David Amerson,OAK,vs NYJ,W  34-20,0.0,0.0,0,7,0,0,0
Adrian Amos,CHI,vs MIN,L  20-23,0.0,0.0,0,3,2,0,0
Colt Anderson,IND,@ CAR,L  26-29,0.0,0.0,0,0,0,0,0
Jonathan Anderson,CHI,vs MIN,L  20-23,0.0,0.0,0,3,0,0,0
Henry Anderson,IND,@ CAR,L  26-29,0.0,0.0,0,1,2,0,0
Stephone Anthony,NO,vs NYG,W  52-49,0.0,0.0,0,6,5,0,0
Arik Armstead,SF,@,L  6-27,0.0,0.0,2,0,0,0,0
Ray-Ray Armstrong,OAK,vs NYJ,W  34-20,0.0,0.0,1,0,0,0,0
Kyle Arrington,BAL,vs,W  29-26,0.0,0.0,0,1,0,0,0
Larry Asante,OAK,vs NYJ,W  34-20,0.0,0.0,0,4,1,0,0
Jeremiah Attaochu,,@ BAL,L  26-29,0.0,0.0,0,2,0,0,0
Cliff Avril,SEA,@ DAL,W  13-12,0.0,0.0,1,3,1,0,0
Robert Ayers,NYG,@ NO,L  49-52,0.0,0.0,2,2,1,0,0
Akeem Ayers,,vs SF,W  27-6,0.0,0.0,0,1,0,0,0
Jonathan Babineaux,ATL,vs TB,L  20-23,0.0,0.0,0,1,0,0,0
Johnson Bademosi,CLE,vs ARI,L  20-34,0.0,0.0,0,3,1,0,1
Allen Bailey,KC,vs DET,W  45-10,0.0,0.0,0,1,0,0,0
Dion Bailey,NYJ,@ OAK,L  20-34,0.0,0.0,0,1,1,0,0
Chris Banjo,GB,@ DEN,L  10-29,0.0,0.0,0,0,0,0,0
Johnthan Banks,TB,@ ATL,W  23-20,0.0,0.0,0,5,2,0,0
Tim Barnes,,vs SF,W  27-6,0.0,0.0,0,0,0,0,0
Anthony Barr,MIN,@ CHI,W  23-20,0.0,0.0,1,2,2,0,0
Shaquil Barrett,DEN,vs GB,W  29-10,0.0,0.0,1,1,1,0,0
Mark Barron,,vs SF,W  27-6,0.0,0.0,0,6,3,0,0
David Bass,TEN,@ HOU,L  6-20,0.0,0.0,0,0,0,0,0
Vic Beasley,ATL,vs TB,L  20-23,0.0,0.0,0,0,1,0,0
Josh Bellamy,CHI,vs MIN,L  20-23,0.0,0.0,0,0,0,0,0
Michael Bennett,SEA,@ DAL,W  13-12,0.0,0.0,0,2,1,0,0
Bene' Benwikere,CAR,vs IND,W  29-26,0.0,0.0,0,5,3,0,0
Giovani Bernard,CIN,@ PIT,W  16-10,0.0,0.0,0,0,0,0,0
