Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Yannick Ngakoue,JAX,@ SF,L  33-44,1.0,4.0,1,2,0,0,0
Larry Ogunjobi,CLE,@ CHI,L  3-20,1.0,7.0,1,3,1,0,0
Julius Peppers,CAR,vs TB,W  22-19,1.0,13.0,2,1,2,0,2
Jason Pierre-Paul,NYG,@ ARI,L  0-23,1.0,4.0,2,4,0,0,0
Sheldon Rankins,NO,vs ATL,W  23-13,1.0,8.0,2,2,1,0,0
Isaac Rochell,LAC,@ NYJ,W  14-7,1.0,4.0,1,2,0,0,0
Ryan Russell,TB,@ CAR,L  19-22,1.0,8.0,1,1,1,0,0
Za'Darius Smith,BAL,vs IND,W  23-16,1.0,4.0,1,3,1,0,0
Sean Spence,PIT,@ HOU,W  34-6,1.0,4.0,1,6,2,0,0
Solomon Thomas,SF,vs JAX,W  44-33,1.0,2.0,1,5,1,0,0
Korey Toomer,LAC,@ NYJ,W  14-7,1.0,9.0,1,5,2,1,0
Stephon Tuitt,PIT,@ HOU,W  34-6,1.0,7.0,0,1,1,1,0
Courtney Upshaw,ATL,@ NO,L  13-23,1.0,10.0,1,1,0,0,0
Olivier Vernon,NYG,@ ARI,L  0-23,1.0,11.0,0,2,1,1,0
Jihad Ward,OAK,@ PHI,L  10-19,1.0,9.0,1,1,0,0,0
Trae Waynes,MIN,@ GB,W  16-0,1.0,4.0,1,3,0,0,0
Kyle Williams,BUF,@ NE,L  16-37,1.0,6.0,1,2,2,0,0
Daryl Worley,CAR,vs TB,W  22-19,1.0,2.0,1,4,1,0,0
Sam Acho,CHI,vs CLE,W  20-3,0.5,2.0,5,3,1,0,0
Jahleel Addae,LAC,@ NYJ,W  14-7,0.5,4.0,1,5,2,0,0
Mario Addison,CAR,vs TB,W  22-19,0.5,3.0,1,1,2,0,0
Kyle Emanuel,LAC,@ NYJ,W  14-7,0.5,4.0,1,0,1,0,0
Akiem Hicks,CHI,vs CLE,W  20-3,0.5,2.0,2,1,2,0,0
Star Lotulelei,CAR,vs TB,W  22-19,0.5,3.0,1,0,2,0,0
David Onyemata,NO,vs ATL,W  23-13,0.5,1.5,2,2,1,0,0
Joe Schobert,CLE,@ CHI,L  3-20,0.5,3.5,1,3,2,0,0
Jamar Taylor,CLE,@ CHI,L  3-20,0.5,3.5,1,2,1,0,0
Mike Adams,CAR,vs TB,W  22-19,0.0,0.0,0,2,4,0,0
Andrew Adams,NYG,@ ARI,L  0-23,0.0,0.0,0,5,0,0,0
Jamal Adams,NYJ,vs LAC,L  7-14,0.0,0.0,0,7,0,0,0
Walt Aikens,MIA,@ KC,L  13-29,0.0,0.0,0,0,0,0,0
Jay Ajayi,PHI,vs OAK,W  19-10,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,BUF,@ NE,L  16-37,0.0,0.0,0,2,1,0,0
Mackensie Alexander,MIN,@ GB,W  16-0,0.0,0.0,0,1,0,0,0
Kwon Alexander,TB,@ CAR,L  19-22,0.0,0.0,0,4,4,0,0
Robert Alford,ATL,@ NO,L  13-23,0.0,0.0,0,3,0,0,0
Keenan Allen,LAC,@ NYJ,W  14-7,0.0,0.0,0,0,0,0,0
Ricardo Allen,ATL,@ NO,L  13-23,0.0,0.0,0,1,0,0,0
Brian Allen,PIT,@ HOU,W  34-6,0.0,0.0,0,0,0,0,0
Javorius Allen,BAL,vs IND,W  23-16,0.0,0.0,0,0,0,0,0
Chase Allen,MIA,@ KC,L  13-29,0.0,0.0,0,1,0,0,0
Beau Allen,PHI,vs OAK,W  19-10,0.0,0.0,0,1,1,0,0
Kiko Alonso,MIA,@ KC,L  13-29,0.0,0.0,0,8,3,0,0
Tyson Alualu,PIT,@ HOU,W  34-6,0.0,0.0,0,1,1,0,0
Adrian Amos,CHI,vs CLE,W  20-3,0.0,0.0,0,2,0,0,0
Prince Amukamara,CHI,vs CLE,W  20-3,0.0,0.0,0,2,0,0,1
Stephone Anthony,MIA,@ KC,L  13-29,0.0,0.0,1,1,0,0,0
Ray-Ray Armstrong,NYG,@ ARI,L  0-23,0.0,0.0,0,2,1,0,0
Cameron Artis-Payne,CAR,vs TB,W  22-19,0.0,0.0,0,0,0,0,0
Geno Atkins,CIN,vs DET,W  26-17,0.0,0.0,1,0,0,0,0
Chidobe Awuzie,DAL,vs SEA,L  12-21,0.0,0.0,0,2,3,0,0
Allen Bailey,KC,vs MIA,W  29-13,0.0,0.0,0,2,1,0,0
Chris Baker,TB,@ CAR,L  19-22,0.0,0.0,0,1,2,0,0
Budda Baker,ARI,vs NYG,W  23-0,0.0,0.0,0,7,5,0,0
Chris Banjo,NO,vs ATL,W  23-13,0.0,0.0,0,0,0,0,0
Kenjon Barner,PHI,vs OAK,W  19-10,0.0,0.0,0,0,0,0,0
Derek Barnett,PHI,vs OAK,W  19-10,0.0,0.0,0,1,0,0,1
Anthony Barr,MIN,@ GB,W  16-0,0.0,0.0,0,3,0,0,0
Shaquil Barrett,DEN,@ WAS,L  11-27,0.0,0.0,2,4,1,0,0
Connor Barwin,LA,@ TEN,W  27-23,0.0,0.0,1,2,2,0,0
Tarell Basham,IND,@ BAL,L  16-23,0.0,0.0,0,1,1,0,0
David Bass,NYJ,vs LAC,L  7-14,0.0,0.0,0,1,0,0,0
Vic Beasley,ATL,@ NO,L  13-23,0.0,0.0,0,2,0,0,0
