Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Aaron Donald,LA,@ SEA,W  42-7,3.0,37.0,4,4,1,1,0
Geno Atkins,CIN,@ MIN,L  7-34,2.0,14.0,2,3,1,0,0
Calais Campbell,JAX,vs HOU,W  45-7,2.0,11.0,2,5,0,0,0
Lamarr Houston,CHI,@ DET,L  10-20,2.0,15.0,2,3,0,0,0
Anthony Lanier,WAS,vs ARI,W  20-15,2.0,14.0,2,2,0,1,0
Khalil Mack,OAK,vs DAL,L  17-20,2.0,8.0,3,5,1,0,0
Robert Quinn,LA,@ SEA,W  42-7,2.0,22.0,1,2,0,1,0
Brian Robison,MIN,vs CIN,W  34-7,2.0,8.0,2,3,0,0,0
Sam Acho,CHI,@ DET,L  10-20,1.0,12.0,1,3,1,1,0
Connor Barwin,LA,@ SEA,W  42-7,1.0,8.0,2,4,1,0,0
Jayon Brown,TEN,@ SF,L  23-25,1.0,0.0,1,5,0,0,0
Nordly Capi,BUF,vs MIA,W  24-16,1.0,15.0,0,1,0,1,0
Kenny Clark,GB,@ CAR,L  24-31,1.0,6.0,1,2,5,0,0
Frank Clark,SEA,vs LA,L  7-42,1.0,12.0,1,1,0,1,0
Trevon Coley,CLE,vs BAL,L  10-27,1.0,9.0,1,2,1,0,0
Brian Cushing,HOU,@ JAX,L  7-45,1.0,0.0,1,4,2,0,0
Ryan Davis,BUF,vs MIA,W  24-16,1.0,1.0,1,4,2,0,0
Quandre Diggs,DET,vs CHI,W  20-10,1.0,0.0,1,3,0,0,0
Bud Dupree,PIT,vs NE,L  24-27,1.0,7.0,1,2,0,0,0
Dante Fowler,JAX,vs HOU,W  45-7,1.0,6.0,2,2,0,0,0
Junior Galette,WAS,vs ARI,W  20-15,1.0,7.0,1,1,0,0,0
Brandon Graham,PHI,@ NYG,W  34-29,1.0,5.0,1,3,1,0,0
Lawrence Guy,NE,@ PIT,W  27-24,1.0,3.0,1,4,3,0,0
Johnathan Hankins,IND,vs DEN,L  13-25,1.0,0.0,1,3,2,0,0
Cameron Heyward,PIT,vs NE,L  24-27,1.0,8.0,2,1,0,0,0
Akiem Hicks,CHI,@ DET,L  10-20,1.0,8.0,2,3,1,0,0
Wes Horton,CAR,vs GB,W  31-24,1.0,7.0,2,1,0,0,0
Xavien Howard,MIA,@ BUF,L  16-24,1.0,11.0,1,4,0,0,0
Danielle Hunter,MIN,vs CIN,W  34-7,1.0,9.0,1,1,2,0,0
Melvin Ingram,LAC,@ KC,L  13-30,1.0,8.0,2,3,2,0,0
Malik Jackson,JAX,vs HOU,W  45-7,1.0,12.0,2,1,0,1,0
George Johnson,NO,vs NYJ,W  31-19,1.0,9.0,1,2,0,0,0
Chandler Jones,ARI,@ WAS,L  15-20,1.0,9.0,3,2,0,0,0
Chris Jones,KC,vs LAC,W  30-13,1.0,9.0,2,2,0,0,0
Dion Jordan,SEA,vs LA,L  7-42,1.0,4.0,1,2,5,0,0
Matt Judon,BAL,@ CLE,W  27-10,1.0,7.0,3,4,2,0,0
Clinton McDonald,TB,vs ATL,L  21-24,1.0,3.0,2,1,0,0,0
Takkarist McKinley,ATL,@ TB,W  24-21,1.0,7.0,1,1,0,1,0
Barkevious Mingo,IND,vs DEN,L  13-25,1.0,10.0,1,4,0,1,0
Eric Murray,KC,vs LAC,W  30-13,1.0,9.0,1,2,0,0,0
Bradley Roby,DEN,@ IND,W  25-13,1.0,0.0,1,1,0,0,0
Preston Smith,WAS,vs ARI,W  20-15,1.0,5.0,4,3,0,0,1
Za'Darius Smith,BAL,@ CLE,W  27-10,1.0,3.0,1,1,0,1,0
Akeem Spence,DET,vs CHI,W  20-10,1.0,8.0,1,2,0,0,0
Olivier Vernon,NYG,vs PHI,L  29-34,1.0,4.0,5,2,0,1,0
Cameron Wake,MIA,@ BUF,L  16-24,1.0,1.0,1,1,1,0,0
Avery Williamson,TEN,@ SF,L  23-25,1.0,8.0,1,6,0,0,0
Wesley Woodyard,TEN,@ SF,L  23-25,1.0,10.0,1,7,3,0,0
Mario Addison,CAR,vs GB,W  31-24,0.5,5.0,1,2,1,0,0
Michael Brockers,LA,@ SEA,W  42-7,0.5,2.0,1,0,1,0,0
DeForest Buckner,SF,vs TEN,W  25-23,0.5,1.5,1,7,2,0,0
Cornellius Carradine,SF,vs TEN,W  25-23,0.5,1.5,1,0,1,0,0
Adrian Clayborn,ATL,@ TB,W  24-21,0.5,1.5,1,0,1,0,0
Thomas Davis,CAR,vs GB,W  31-24,0.5,4.5,1,1,3,0,0
Trey Flowers,NE,@ PIT,W  27-24,0.5,4.0,4,2,3,0,0
Grady Jarrett,ATL,@ TB,W  24-21,0.5,1.5,2,0,1,0,0
Matt Longacre,LA,@ SEA,W  42-7,0.5,2.0,1,0,1,0,0
Star Lotulelei,CAR,vs GB,W  31-24,0.5,4.5,1,0,2,0,0
Julius Peppers,CAR,vs GB,W  31-24,0.5,5.0,1,0,2,0,0
Deatrich Wise,NE,@ PIT,W  27-24,0.5,4.0,2,0,2,0,0
Kenneth Acker,KC,vs LAC,W  30-13,0.0,0.0,0,1,0,0,0
Mike Adams,CAR,vs GB,W  31-24,0.0,0.0,0,5,1,0,1
Andrew Adams,NYG,vs PHI,L  29-34,0.0,0.0,0,6,0,0,0
Jamal Adams,NYJ,@ NO,L  19-31,0.0,0.0,0,6,2,1,0
Jahleel Addae,LAC,@ KC,L  13-30,0.0,0.0,0,1,1,0,0
Lorenzo Alexander,BUF,vs MIA,W  24-16,0.0,0.0,2,5,0,0,0
Kwon Alexander,TB,vs ATL,L  21-24,0.0,0.0,0,13,0,0,0
D.J. Alexander,SEA,vs LA,L  7-42,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,@ TB,W  24-21,0.0,0.0,0,6,0,0,0
Beau Allen,PHI,@ NYG,W  34-29,0.0,0.0,0,1,0,0,0
Ricardo Allen,ATL,@ TB,W  24-21,0.0,0.0,0,0,1,0,0
Chase Allen,MIA,@ BUF,L  16-24,0.0,0.0,0,1,3,0,0
Kiko Alonso,MIA,@ BUF,L  16-24,0.0,0.0,1,6,2,0,0
Tyson Alualu,PIT,vs NE,L  24-27,0.0,0.0,1,2,0,0,0
Prince Amukamara,CHI,@ DET,L  10-20,0.0,0.0,0,5,1,0,0
Ryan Anderson,WAS,vs ARI,W  20-15,0.0,0.0,0,2,0,0,0
Ezekiel Ansah,DET,vs CHI,W  20-10,0.0,0.0,1,1,0,0,0
Stephone Anthony,MIA,@ BUF,L  16-24,0.0,0.0,0,2,1,0,0
Eli Apple,NYG,vs PHI,L  29-34,0.0,0.0,0,7,2,0,0
Ray-Ray Armstrong,NYG,vs PHI,L  29-34,0.0,0.0,0,0,0,0,0
Richard Ash,DAL,@ OAK,W  20-17,0.0,0.0,1,1,0,0,0
Antony Auclair,TB,vs ATL,L  21-24,0.0,0.0,0,0,0,0,0
Tavon Austin,LA,@ SEA,W  42-7,0.0,0.0,0,0,0,0,0
Denico Autry,OAK,vs DAL,L  17-20,0.0,0.0,0,0,2,0,0
Chidobe Awuzie,DAL,@ OAK,W  20-17,0.0,0.0,0,4,1,1,0
Robert Ayers,TB,vs ATL,L  21-24,0.0,0.0,1,1,0,1,0
Akeem Ayers,NYG,vs PHI,L  29-34,0.0,0.0,0,0,0,0,0
Johnson Bademosi,NE,@ PIT,W  27-24,0.0,0.0,0,0,0,0,0
Allen Bailey,KC,vs LAC,W  30-13,0.0,0.0,1,1,1,0,0
Chris Baker,TB,vs ATL,L  21-24,0.0,0.0,0,1,0,0,0
Budda Baker,ARI,@ WAS,L  15-20,0.0,0.0,0,1,0,0,0
Chris Banjo,NO,vs NYJ,W  31-19,0.0,0.0,0,0,0,0,0
Kenjon Barner,PHI,@ NYG,W  34-29,0.0,0.0,0,0,0,0,0
Derek Barnett,PHI,@ NYG,W  34-29,0.0,0.0,0,2,0,0,0
Anthony Barr,MIN,vs CIN,W  34-7,0.0,0.0,0,1,2,0,0
David Bass,NYJ,@ NO,L  19-31,0.0,0.0,0,1,0,0,0
Daren Bates,TEN,@ SF,L  23-25,0.0,0.0,0,0,0,0,0
Cole Beasley,DAL,@ OAK,W  20-17,0.0,0.0,0,0,0,0,0
Vic Beasley,ATL,@ TB,W  24-21,0.0,0.0,0,0,1,0,0
Kendell Beckwith,TB,vs ATL,L  21-24,0.0,0.0,0,4,1,0,0
