Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Denico Autry,IND,@ JAX,L  0-6,3.0,18.0,4,6,1,2,0
B.J. Hill,NYG,vs CHI,W  30-27,3.0,16.0,3,3,0,0,0
David Onyemata,NO,@ DAL,L  10-13,3.0,21.0,2,4,3,1,0
DeForest Buckner,SF,@ SEA,L  16-43,2.0,6.0,2,3,4,0,0
Aaron Donald,LA,@ DET,W  30-16,2.0,24.0,4,5,1,1,0
Cameron Jordan,NO,@ DAL,L  10-13,2.0,10.0,2,3,4,1,1
Olivier Vernon,NYG,vs CHI,W  30-27,2.0,12.0,2,5,0,1,0
Dee Ford,KC,@ OAK,W  40-33,1.5,6.0,3,3,2,1,0
Myles Garrett,CLE,@ HOU,L  13-29,1.5,9.0,2,2,1,0,0
Shelby Harris,DEN,@ CIN,W  24-10,1.5,12.5,2,1,1,0,0
Chris Jones,KC,@ OAK,W  40-33,1.5,8.0,2,4,1,0,0
Von Miller,DEN,@ CIN,W  24-10,1.5,10.5,3,2,1,0,0
Jamal Adams,NYJ,@ TEN,L  22-26,1.0,0.0,1,10,1,1,0
Lorenzo Alexander,BUF,@ MIA,L  17-21,1.0,8.0,1,1,0,0,0
Genard Avery,CLE,@ HOU,L  13-29,1.0,13.0,1,1,2,0,0
Ronald Blair,SF,@ SEA,L  16-43,1.0,16.0,1,1,1,0,0
Joey Bosa,LAC,@ PIT,W  33-30,1.0,10.0,1,4,2,0,0
Anthony Brown,DAL,vs NO,W  13-10,1.0,8.0,1,2,1,0,0
Jayon Brown,TEN,vs NYJ,W  26-22,1.0,1.0,1,4,1,0,0
Rafael Bush,BUF,@ MIA,L  17-21,1.0,8.0,1,2,1,0,0
Adam Butler,NE,vs MIN,W  24-10,1.0,8.0,1,1,0,0,0
Calais Campbell,JAX,vs IND,W  6-0,1.0,8.0,2,2,0,0,0
Jurrell Casey,TEN,vs NYJ,W  26-22,1.0,3.0,1,3,1,0,0
Bradley Chubb,DEN,@ CIN,W  24-10,1.0,11.0,3,3,0,1,1
Fletcher Cox,PHI,vs WAS,W  28-13,1.0,6.0,2,3,0,0,0
Vinny Curry,TB,vs CAR,W  24-17,1.0,5.0,1,1,0,0,0
Lavonte David,TB,vs CAR,W  24-17,1.0,7.0,1,9,3,0,0
