Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Anthony Barr,MIN,@ CLE,W  33-16,0.0,0.0,0,4,0,0,0
Vic Beasley,ATL,@ NYJ,W  25-20,0.0,0.0,0,1,0,0,0
Kendell Beckwith,TB,vs CAR,L  3-17,0.0,0.0,0,1,1,0,0
Vonn Bell,NO,vs CHI,W  20-12,0.0,0.0,0,2,3,0,0
Josh Bellamy,CHI,@ NO,L  12-20,0.0,0.0,0,0,0,0,0
Travis Benjamin,LAC,@ NE,L  13-21,0.0,0.0,0,0,0,0,0
Bene' Benwikere,DAL,@ WAS,W  33-19,0.0,0.0,0,0,0,0,0
Freddie Bishop,NYJ,vs ATL,L  20-25,0.0,0.0,0,0,1,0,0
Briean Boddy-Calhoun,CLE,vs MIN,L  16-33,0.0,0.0,0,6,0,0,0
Brandon Bolden,NE,vs LAC,W  21-13,0.0,0.0,0,0,0,0,0
Clint Boling,CIN,vs IND,W  24-23,0.0,0.0,0,0,0,0,0
Devante Bond,TB,vs CAR,L  3-17,0.0,0.0,0,0,0,0,0
Devontae Booker,DEN,@ KC,L  19-29,0.0,0.0,0,0,0,0,0
Tre Boston,LAC,@ NE,L  13-21,0.0,0.0,0,5,1,0,0
Navorro Bowman,OAK,@ BUF,L  14-34,0.0,0.0,0,7,4,0,0
James Bradberry,CAR,@ TB,W  17-3,0.0,0.0,0,4,2,0,0
Nigel Bradham,PHI,vs SF,W  33-10,0.0,0.0,0,3,2,0,0
Caleb Brantley,CLE,vs MIN,L  16-33,0.0,0.0,0,2,0,0,0
Cameron Brate,TB,vs CAR,L  3-17,0.0,0.0,0,0,0,0,0
Drew Brees,NO,vs CHI,W  20-12,0.0,0.0,0,0,0,0,0
