Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Kenny Vaccaro,NO,vs DEN,L  23-25,1.0,1.0,2,7,2,0,0
Olivier Vernon,NYG,vs CIN,W  21-20,1.0,7.0,1,4,6,0,0
Lardarius Webb,BAL,vs CLE,W  28-7,1.0,10.0,1,1,0,0,0
Andre Branch,MIA,@,W  31-24,0.5,3.0,2,3,1,0,0
Vernon Butler,CAR,vs KC,L  17-20,0.5,2.0,1,0,1,0,0
Jonathan Casillas,NYG,vs CIN,W  21-20,0.5,3.5,1,3,2,0,0
David Harris,NYJ,vs LA,L  6-9,0.5,3.0,1,8,3,0,0
Damon Harrison,NYG,vs CIN,W  21-20,0.5,3.5,1,6,2,0,0
Charles Johnson,CAR,vs KC,L  17-20,0.5,2.0,1,1,4,0,0
Darron Lee,NYJ,vs LA,L  6-9,0.5,3.0,1,0,1,0,0
Lorenzo Mauldin,NYJ,vs LA,L  6-9,0.5,1.5,1,2,1,0,0
Gerald McCoy,TB,vs CHI,W  36-10,0.5,3.5,1,2,1,0,0
Damontre Moore,SEA,@ NE,W  31-24,0.5,3.5,1,0,1,0,0
Jarran Reed,SEA,@ NE,W  31-24,0.5,3.5,1,1,4,0,0
Ndamukong Suh,MIA,@,W  31-24,0.5,3.0,2,3,2,0,0
Mario Williams,MIA,@,W  31-24,0.5,4.0,1,1,1,0,0
Willie Young,CHI,@ TB,L  10-36,0.5,2.0,2,2,3,0,0
Isa Abdul-Quddus,MIA,@,W  31-24,0.0,0.0,1,5,1,0,0
Sam Acho,CHI,@ TB,L  10-36,0.0,0.0,0,1,1,0,0
Kenneth Acker,KC,@ CAR,W  20-17,0.0,0.0,0,4,0,0,0
Andrew Adams,NYG,vs CIN,W  21-20,0.0,0.0,0,0,1,0,0
Jude Adjei-Barimah,TB,vs CHI,W  36-10,0.0,0.0,0,1,0,0,0
Dominique Alexander,CLE,@ BAL,L  7-28,0.0,0.0,0,0,0,0,0
Maurice Alexander,LA,@ NYJ,W  9-6,0.0,0.0,0,5,0,0,0
Mackensie Alexander,MIN,@ WAS,L  20-26,0.0,0.0,0,2,1,0,0
Kwon Alexander,TB,vs CHI,W  36-10,0.0,0.0,0,4,1,0,1
D.J. Alexander,KC,@ CAR,W  20-17,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,@ PHI,L  15-24,0.0,0.0,0,2,0,0,0
Antonio Allen,NYJ,vs LA,L  6-9,0.0,0.0,0,0,0,0,0
Ricardo Allen,ATL,@ PHI,L  15-24,0.0,0.0,0,5,0,0,0
Kiko Alonso,MIA,@,W  31-24,0.0,0.0,1,4,0,0,0
Tyson Alualu,JAX,vs HOU,L  21-24,0.0,0.0,0,4,0,0,0
Adrian Amos,CHI,@ TB,L  10-36,0.0,0.0,0,4,0,0,0
Prince Amukamara,JAX,vs HOU,L  21-24,0.0,0.0,0,2,0,0,0
Stephen Anderson,HOU,@ JAX,W  24-21,0.0,0.0,0,0,0,0,0
Zaire Anderson,DEN,@ NO,W  25-23,0.0,0.0,0,0,0,0,0
Eli Apple,NYG,vs CIN,W  21-20,0.0,0.0,0,1,0,0,0
Cliff Avril,SEA,@ NE,W  31-24,0.0,0.0,0,0,1,0,0
Jonathan Babineaux,ATL,@ PHI,L  15-24,0.0,0.0,0,0,1,0,0
Chris Baker,WAS,vs MIN,W  26-20,0.0,0.0,0,1,1,0,0
Anthony Barr,MIN,@ WAS,L  20-26,0.0,0.0,0,4,2,0,0
Sam Barrington,NO,vs DEN,L  23-25,0.0,0.0,0,0,0,0,0
Mark Barron,LA,@ NYJ,W  9-6,0.0,0.0,0,3,3,0,0
David Bass,TEN,vs GB,W  47-25,0.0,0.0,0,0,0,0,0
Odell Beckham,NYG,vs CIN,W  21-20,0.0,0.0,0,0,0,0,0
Vonn Bell,NO,vs DEN,L  23-25,0.0,0.0,0,6,0,0,0
Nick Bellore,SF,@ ARI,L  20-23,0.0,0.0,0,3,1,0,0
Joe Berger,MIN,@ WAS,L  20-26,0.0,0.0,0,0,0,0,0
Nat Berhe,NYG,vs CIN,W  21-20,0.0,0.0,0,0,0,0,0
