Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Charles Harris,MIA,vs JAX,L  7-17,1.0,2.0,2,1,0,0,0
Treyvon Hester,PHI,vs HOU,W  32-30,1.0,8.0,1,2,0,0,0
Neville Hewitt,NYJ,vs GB,L  38-44,1.0,9.0,3,6,3,0,0
Justin Houston,KC,@ SEA,L  31-38,1.0,3.0,2,3,0,0,0
Bruce Irvin,ATL,@ CAR,W  24-10,1.0,11.0,2,2,0,0,0
Malik Jackson,JAX,@ MIA,W  17-7,1.0,6.0,1,1,0,0,0
Dion Jordan,SEA,vs KC,W  38-31,1.0,8.0,2,4,1,1,0
Karl Joseph,OAK,vs DEN,W  27-14,1.0,2.0,1,5,1,0,0
Ryan Kerrigan,WAS,@ TEN,L  16-25,1.0,4.0,1,1,0,0,0
Harold Landry,TEN,vs WAS,W  25-16,1.0,10.0,1,1,2,0,0
Demarcus Lawrence,DAL,vs TB,W  27-20,1.0,8.0,2,2,1,0,0
Nevin Lawson,DET,vs MIN,L  9-27,1.0,6.0,1,3,2,0,0
Kyle Love,CAR,vs ATL,L  10-24,1.0,6.0,1,3,0,1,1
Frankie Luvu,NYJ,vs GB,L  38-44,1.0,0.0,2,2,0,0,0
Blake Martinez,GB,@ NYJ,W  44-38,1.0,8.0,1,6,1,0,0
Benson Mayowa,ARI,vs LA,L  9-31,1.0,15.0,2,3,0,1,0
Yannick Ngakoue,JAX,@ MIA,W  17-7,1.0,7.0,2,2,0,0,0
Uchenna Nwosu,LAC,vs BAL,L  10-22,1.0,0.0,1,2,0,0,0
Larry Ogunjobi,CLE,vs CIN,W  26-18,1.0,8.0,1,4,0,0,0
Romeo Okwara,DET,vs MIN,L  9-27,1.0,7.0,1,1,0,0,0
Jordan Poyer,BUF,@ NE,L  12-24,1.0,9.0,1,2,4,0,0
Robert Quinn,MIA,vs JAX,L  7-17,1.0,5.0,3,2,1,0,0
Haason Reddick,ARI,vs LA,L  9-31,1.0,9.0,1,6,3,0,0
Joe Schobert,CLE,vs CIN,W  26-18,1.0,8.0,1,3,0,1,0
Roquan Smith,CHI,@ SF,W  14-9,1.0,9.0,1,6,3,0,0
Ndamukong Suh,LA,@ ARI,W  31-9,1.0,2.0,2,1,4,0,0
Stephon Tuitt,PIT,@ NO,L  28-31,1.0,7.0,2,1,1,0,0
Vita Vea,TB,@ DAL,L  20-27,1.0,9.0,1,2,1,0,0
T.J. Watt,PIT,@ NO,L  28-31,1.0,6.0,1,3,0,0,0
Leonard Williams,NYJ,vs GB,L  38-44,1.0,10.0,2,2,0,0,0
Eric Wilson,MIN,@ DET,W  27-9,1.0,8.0,3,6,1,0,0
Wesley Woodyard,TEN,vs WAS,W  25-16,1.0,12.0,1,5,5,0,0
Joey Bosa,LAC,vs BAL,L  10-22,0.5,0.5,1,1,1,0,0
Andre Branch,MIA,vs JAX,L  7-17,0.5,4.0,1,1,1,0,1
Jack Crawford,ATL,@ CAR,W  24-10,0.5,3.0,1,0,3,0,0
Dee Ford,KC,@ SEA,L  31-38,0.5,2.5,2,3,4,0,0
Daeshon Hall,PHI,vs HOU,W  32-30,0.5,1.0,1,1,1,0,0
Avonte Maddox,PHI,vs HOU,W  32-30,0.5,1.0,1,3,1,0,0
Takkarist McKinley,ATL,@ CAR,W  24-10,0.5,3.0,4,1,2,0,0
Brent Urban,BAL,@ LAC,W  22-10,0.5,3.5,1,0,1,0,0
Ameer Abdullah,MIN,@ DET,W  27-9,0.0,0.0,0,0,0,0,0
Mike Adams,CAR,vs ATL,L  10-24,0.0,0.0,0,3,1,0,0
Andrew Adams,TB,@ DAL,L  20-27,0.0,0.0,1,5,2,0,0
Montravius Adams,GB,@ NYJ,W  44-38,0.0,0.0,0,0,2,0,0
Jamal Adams,NYJ,vs GB,L  38-44,0.0,0.0,0,8,2,0,0
Matthew Adams,IND,vs NYG,W  28-27,0.0,0.0,0,5,0,0,0
Jahleel Addae,LAC,vs BAL,L  10-22,0.0,0.0,0,0,1,0,0
Mario Addison,CAR,vs ATL,L  10-24,0.0,0.0,1,2,1,0,0
Nelson Agholor,PHI,vs HOU,W  32-30,0.0,0.0,0,0,0,0,0
Jamal Agnew,DET,vs MIN,L  9-27,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,BUF,@ NE,L  12-24,0.0,0.0,0,7,7,0,0
Mackensie Alexander,MIN,@ DET,W  27-9,0.0,0.0,0,4,0,0,0
Jaire Alexander,GB,@ NYJ,W  44-38,0.0,0.0,0,3,1,0,0
Robert Alford,ATL,@ CAR,W  24-10,0.0,0.0,0,5,0,0,0
Beau Allen,TB,@ DAL,L  20-27,0.0,0.0,0,1,1,0,0
Tyson Alualu,PIT,@ NO,L  28-31,0.0,0.0,0,1,0,0,0
David Amerson,ARI,vs LA,L  9-31,0.0,0.0,0,3,1,0,0
Adrian Amos,CHI,@ SF,W  14-9,0.0,0.0,0,7,1,0,0
Prince Amukamara,CHI,@ SF,W  14-9,0.0,0.0,0,1,1,0,0
C.J. Anderson,LA,@ ARI,W  31-9,0.0,0.0,0,0,0,0,0
Ryan Anderson,WAS,@ TEN,L  16-25,0.0,0.0,0,0,1,0,0
Eli Apple,NO,vs PIT,W  31-28,0.0,0.0,0,8,1,0,0
Arik Armstead,SF,vs CHI,L  9-14,0.0,0.0,0,0,1,0,0
Cornell Armstrong,MIA,vs JAX,L  7-17,0.0,0.0,0,1,0,0,0
Cameron Artis-Payne,CAR,vs ATL,L  10-24,0.0,0.0,0,0,0,0,0
Geno Atkins,CIN,@ CLE,L  18-26,0.0,0.0,0,2,0,0,0
John Atkins,DET,vs MIN,L  9-27,0.0,0.0,1,1,1,0,0
Denico Autry,IND,vs NYG,W  28-27,0.0,0.0,0,1,1,0,0
Chidobe Awuzie,DAL,vs TB,W  27-20,0.0,0.0,0,2,1,0,0
Johnson Bademosi,HOU,@ PHI,L  30-32,0.0,0.0,0,0,0,0,0
Allen Bailey,KC,@ SEA,L  31-38,0.0,0.0,0,0,1,0,0
Budda Baker,ARI,vs LA,L  9-31,0.0,0.0,0,3,0,0,0
Jerome Baker,MIA,vs JAX,L  7-17,0.0,0.0,0,3,0,0,0
Kalen Ballage,MIA,vs JAX,L  7-17,0.0,0.0,0,0,0,0,0
