Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Dekoda Watson,SF,vs NYG,L  23-27,0.5,4.0,1,1,1,0,0
Mike Adams,CAR,@ PIT,L  21-52,0.0,0.0,1,3,3,0,0
Andrew Adams,TB,vs WAS,L  3-16,0.0,0.0,0,4,0,0,0
Matthew Adams,IND,vs JAX,W  29-26,0.0,0.0,0,1,0,0,0
Jahleel Addae,LAC,@ OAK,W  20-6,0.0,0.0,0,4,2,0,0
Walt Aikens,MIA,@ GB,L  12-31,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,BUF,@ NYJ,W  41-10,0.0,0.0,1,1,1,0,0
Maurice Alexander,SEA,@ LA,L  31-36,0.0,0.0,0,0,0,0,0
Jaire Alexander,GB,vs MIA,W  31-12,0.0,0.0,0,5,0,0,0
Robert Alford,ATL,@ CLE,L  16-28,0.0,0.0,0,3,2,0,0
Mo Alie-Cox,IND,vs JAX,W  29-26,0.0,0.0,0,0,0,0,0
Keenan Allen,LAC,@ OAK,W  20-6,0.0,0.0,0,0,0,0,0
Jonathan Allen,WAS,@ TB,W  16-3,0.0,0.0,2,3,0,0,0
Beau Allen,TB,vs WAS,L  3-16,0.0,0.0,0,3,0,0,0
Kiko Alonso,MIA,@ GB,L  12-31,0.0,0.0,0,2,4,0,0
Tyson Alualu,PIT,vs CAR,W  52-21,0.0,0.0,0,1,0,0,0
Adrian Amos,CHI,vs DET,W  34-22,0.0,0.0,0,1,1,0,1
Prince Amukamara,CHI,vs DET,W  34-22,0.0,0.0,0,8,0,2,0
Henry Anderson,NYJ,vs BUF,L  10-41,0.0,0.0,1,2,1,0,0
Ryan Anderson,WAS,@ TB,W  16-3,0.0,0.0,0,0,0,0,0
Stephone Anthony,MIA,@ GB,L  12-31,0.0,0.0,0,0,0,0,0
Eli Apple,NO,@ CIN,W  51-14,0.0,0.0,0,3,0,0,0
Arik Armstead,SF,vs NYG,L  23-27,0.0,0.0,1,2,0,0,0
Geno Atkins,CIN,vs NO,L  14-51,0.0,0.0,0,2,2,0,0
Jeremiah Attaochu,NYJ,vs BUF,L  10-41,0.0,0.0,0,1,1,0,0
Denico Autry,IND,vs JAX,W  29-26,0.0,0.0,0,2,0,0,0
Genard Avery,CLE,vs ATL,W  28-16,0.0,0.0,0,1,2,0,0
Chidobe Awuzie,DAL,@ PHI,W  27-20,0.0,0.0,0,1,0,0,0
Budda Baker,ARI,@ KC,L  14-26,0.0,0.0,0,2,1,0,0
Jerome Baker,MIA,@ GB,L  12-31,0.0,0.0,0,1,0,0,0
Chris Banjo,NO,@ CIN,W  51-14,0.0,0.0,0,0,0,0,0
Mark Barron,LA,vs SEA,W  36-31,0.0,0.0,0,4,2,0,0
Tarell Basham,NYJ,vs BUF,L  10-41,0.0,0.0,0,0,1,0,0
