Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Markus Golden,ARI,@ LA,W  44-6,2.5,20.0,2,3,1,1,0
Jurrell Casey,TEN,vs HOU,W  24-17,2.0,14.0,3,4,2,0,0
Lavonte David,TB,vs CAR,W  17-16,2.0,22.0,2,5,1,0,0
Joel Heath,HOU,@ TEN,L  17-24,2.0,11.0,2,3,0,0,0
Malik Jackson,JAX,@ IND,L  20-24,2.0,14.0,4,2,0,0,0
Bobby Wagner,SEA,@ SF,W  25-23,2.0,7.0,2,10,2,0,1
Calais Campbell,ARI,@ LA,W  44-6,1.5,15.0,2,1,2,0,0
Chandler Jones,ARI,@ LA,W  44-6,1.5,20.0,2,1,1,1,0
Mario Addison,CAR,@ TB,L  16-17,1.0,7.0,2,3,0,0,0
Lorenzo Alexander,BUF,@ NYJ,L  10-30,1.0,8.0,2,3,0,0,0
Robert Ayers,TB,vs CAR,W  17-16,1.0,8.0,2,2,1,0,0
Connor Barwin,PHI,vs DAL,W  27-13,1.0,19.0,1,1,0,0,0
Vic Beasley,ATL,vs NO,W  38-32,1.0,1.0,1,2,0,0,0
Michael Bennett,SEA,@ SF,W  25-23,1.0,10.0,2,2,0,0,0
Joey Bosa,,vs KC,L  27-37,1.0,2.0,1,5,0,0,0
Frank Clark,SEA,@ SF,W  25-23,1.0,7.0,0,4,0,1,1
Landon Collins,NYG,@ WAS,W  19-10,1.0,12.0,1,4,4,0,0
Christian Covington,HOU,@ TEN,L  17-24,1.0,2.0,0,4,1,0,0
Jack Crawford,DAL,@ PHI,L  13-27,1.0,5.0,2,3,0,0,0
Vinny Curry,PHI,vs DAL,W  27-13,1.0,6.0,1,2,0,0,0
Demario Davis,CLE,@ PIT,L  24-27,1.0,10.0,1,5,2,0,0
Sean Davis,PIT,vs CLE,W  27-24,1.0,7.0,2,8,1,0,1
Elvis Dumervil,BAL,@ CIN,L  10-27,1.0,8.0,1,2,1,0,0
Carlos Dunlap,CIN,vs BAL,W  27-10,1.0,1.0,1,1,0,0,0
Bud Dupree,PIT,vs CLE,W  27-24,1.0,7.0,1,5,2,1,0
Kony Ealy,CAR,@ TB,L  16-17,1.0,7.0,1,2,0,0,0
Nick Fairley,NO,@ ATL,L  32-38,1.0,8.0,2,2,1,0,0
Wallace Gilberry,CIN,vs BAL,W  27-10,1.0,12.0,2,1,1,0,0
Randy Gregory,DAL,@ PHI,L  13-27,1.0,8.0,1,6,1,0,0
Leon Hall,NYG,@ WAS,W  19-10,1.0,10.0,1,2,2,0,0
Damon Harrison,NYG,@ WAS,W  19-10,1.0,10.0,1,4,0,0,0
William Hayes,LA,vs ARI,L  6-44,1.0,3.0,3,2,0,0,0
Wes Horton,CAR,@ TB,L  16-17,1.0,0.0,1,1,0,1,0
Grady Jarrett,ATL,vs NO,W  38-32,1.0,8.0,1,1,2,0,0
Cullen Jenkins,WAS,vs NYG,L  10-19,1.0,9.0,1,1,0,0,0
Jordan Jenkins,NYJ,vs BUF,W  30-10,1.0,12.0,0,3,0,1,1
Jarvis Jones,PIT,vs CLE,W  27-24,1.0,4.0,2,3,1,1,0
Linval Joseph,MIN,vs CHI,W  38-10,1.0,4.5,2,0,7,1,0
