Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Will Tye,NYG,vs CAR,L  35-38,5,43,8.6,1,0
Shane Vereen,NYG,vs CAR,L  35-38,8,43,5.4,1,0
David Johnson,ARI,@ PHI,W  40-17,4,42,10.5,0,0
Tavon Austin,,vs TB,W  31-23,3,41,13.7,1,0
Randall Cobb,GB,@ OAK,W  30-20,5,40,8.0,0,0
Marques Colston,NO,vs DET,L  27-35,2,39,19.5,1,0
Duke Johnson,CLE,@ SEA,L  13-30,5,39,7.8,0,0
John Brown,ARI,@ PHI,W  40-17,3,38,12.7,1,0
Cole Beasley,DAL,vs NYJ,L  16-19,3,37,12.3,0,0
A.J. Green,CIN,@ SF,W  24-14,1,37,37.0,0,0
Nick O'Leary,BUF,@ WAS,L  25-35,1,37,37.0,0,0
Quinton Patton,SF,vs CIN,L  14-24,3,37,12.3,0,0
Marcel Reece,OAK,vs GB,L  20-30,3,37,12.3,0,0
Mike Wallace,MIN,vs CHI,W  38-17,3,37,12.3,0,0
Justin Hardy,ATL,@ JAX,W  23-17,3,36,12.0,0,0
Javontee Herndon,,vs MIA,W  30-14,5,35,7.0,0,0
Cameron Artis-Payne,CAR,@ NYG,W  38-35,2,34,17.0,0,0
Pierre Garcon,WAS,vs BUF,W  35-25,3,34,11.3,1,0
Jared Abbrederis,GB,@ OAK,W  30-20,3,33,11.0,0,0
Torrey Smith,SF,vs CIN,L  14-24,2,33,16.5,0,0
Davante Adams,GB,@ OAK,W  30-20,5,32,6.4,0,0
Travaris Cadet,SF,vs CIN,L  14-24,4,32,8.0,0,0
Andre Johnson,IND,vs HOU,L  10-16,3,32,10.7,0,0
Jarius Wright,MIN,vs CHI,W  38-17,3,32,10.7,0,0
Brent Celek,PHI,vs ARI,L  17-40,2,31,15.5,0,0
Todd Gurley,,vs TB,W  31-23,2,31,15.5,0,0
Tim Hightower,NO,vs DET,L  27-35,3,31,10.3,0,0
Tyler Kroft,CIN,@ SF,W  24-14,3,31,10.3,1,0
Marc Mariani,CHI,@ MIN,L  17-38,3,31,10.3,0,0
Eddie Royal,CHI,@ MIN,L  17-38,5,31,6.2,0,0
Maxx Williams,BAL,vs KC,L  14-34,5,31,6.2,0,0
Joique Bell,DET,@ NO,W  35-27,2,30,15.0,0,0
Devin Funchess,CAR,@ NYG,W  38-35,2,30,15.0,1,0
Ryan Griffin,HOU,@ IND,W  16-10,2,30,15.0,0,0
DeAngelo Williams,PIT,vs DEN,W  34-27,5,30,6.0,0,0
Gary Barnidge,CLE,@ SEA,L  13-30,3,29,9.7,1,0
T.Y. Hilton,IND,vs HOU,L  10-16,3,29,9.7,0,0
Jordan Norwood,DEN,@ PIT,L  27-34,2,29,14.5,0,0
Austin Seferian-Jenkins,TB,@,L  23-31,3,29,9.7,1,0
Malcom Floyd,,vs MIA,W  30-14,1,27,27.0,0,0
Lance Kendricks,,vs TB,W  31-23,3,27,9.0,0,0
Theo Riddick,DET,@ NO,W  35-27,2,27,13.5,0,0
Albert Wilson,KC,@ BAL,W  34-14,4,27,6.8,0,0
Travis Benjamin,CLE,@ SEA,L  13-30,3,26,8.7,0,0
Kyle Juszczyk,BAL,vs KC,L  14-34,5,26,5.2,1,0
Marcedes Lewis,JAX,vs ATL,L  17-23,1,26,26.0,0,0
Keshawn Martin,NE,vs TEN,W  33-16,3,26,8.7,0,0
Antonio Andrews,TEN,@ NE,L  16-33,5,25,5.0,0,0
Luke Stocker,TB,@,L  23-31,3,25,8.3,1,0
Bishop Sankey,TEN,@ NE,L  16-33,3,23,7.7,0,0
Kenny Stills,MIA,@,L  14-30,1,23,23.0,0,0
Jaelen Strong,HOU,@ IND,W  16-10,2,23,11.5,1,0
Dwayne Bowe,CLE,@ SEA,L  13-30,2,22,11.0,0,0
Riley Cooper,PHI,vs ARI,L  17-40,2,22,11.0,0,0
T.J. Jones,DET,@ NO,W  35-27,2,22,11.0,0,0
Charles Sims,TB,@,L  23-31,3,22,7.3,0,0
Jamison Crowder,WAS,vs BUF,W  35-25,3,21,7.0,0,1
Anthony Fasano,TEN,@ NE,L  16-33,3,21,7.0,0,0
Kyle Rudolph,MIN,vs CHI,W  38-17,2,21,10.5,0,0
Cameron Brate,TB,@,L  23-31,3,20,6.7,0,0
Marlon Moore,CLE,@ SEA,L  13-30,1,20,20.0,0,0
Mychal Rivera,OAK,vs GB,L  20-30,3,20,6.7,0,0
Calvin Johnson,DET,@ NO,W  35-27,1,19,19.0,0,0
Giovani Bernard,CIN,@ SF,W  24-14,4,18,4.5,0,0
Brandon Bolden,NE,vs TEN,W  33-16,2,18,9.0,0,0
Ka'Deem Carey,CHI,@ MIN,L  17-38,2,18,9.0,0,0
Taylor Gabriel,CLE,@ SEA,L  13-30,2,18,9.0,0,0
Nate Washington,HOU,@ IND,W  16-10,3,18,6.0,0,0
Chris Givens,BAL,vs KC,L  14-34,1,17,17.0,0,0
James Hanna,DAL,vs NYJ,L  16-19,1,17,17.0,0,0
Andre Holmes,OAK,vs GB,L  20-30,2,17,8.5,0,0
Fred Jackson,SEA,vs CLE,W  30-13,2,17,8.5,0,0
Luke Willson,SEA,vs CLE,W  30-13,2,17,8.5,0,0
Brice Butler,DAL,vs NYJ,L  16-19,1,16,16.0,0,0
Chris Gragg,BUF,@ WAS,L  25-35,1,16,16.0,0,0
C.J. Spiller,NO,vs DET,L  27-35,2,16,8.0,0,0
Darren Sproles,PHI,vs ARI,L  17-40,3,16,5.3,0,0
Jay Ajayi,MIA,@,L  14-30,1,15,15.0,0,0
Jaron Brown,ARI,@ PHI,W  40-17,1,15,15.0,0,0
Harry Douglas,TEN,@ NE,L  16-33,2,15,7.5,0,0
Frank Gore,IND,vs HOU,L  10-16,1,15,15.0,0,0
Donald Brown,,vs MIA,W  30-14,2,14,7.0,0,0
Owen Daniels,DEN,@ PIT,L  27-34,2,14,7.0,0,0
Fozzy Whittaker,CAR,@ NYG,W  38-35,2,14,7.0,0,0
Ryan Grant,WAS,vs BUF,W  35-25,1,13,13.0,0,0
Ladarius Green,,vs MIA,W  30-14,2,13,6.5,0,0
Chris Hogan,BUF,@ WAS,L  25-35,1,13,13.0,0,0
Darren McFadden,DAL,vs NYJ,L  16-19,2,13,6.5,0,0
Terrance Williams,DAL,vs NYJ,L  16-19,2,13,6.5,0,0
Ameer Abdullah,DET,@ NO,W  35-27,2,12,6.0,0,1
Jason Avant,KC,@ BAL,W  34-14,2,12,6.0,0,0
Coby Fleener,IND,vs HOU,L  10-16,1,12,12.0,0,0
Heath Miller,PIT,vs DEN,W  34-27,3,12,4.0,0,0
Lamar Miller,MIA,@,L  14-30,2,12,6.0,0,0
Kerwynn Williams,ARI,@ PHI,W  40-17,1,12,12.0,0,0
Jeremy Langford,CHI,@ MIN,L  17-38,1,11,11.0,0,0
Terrance West,BAL,vs KC,L  14-34,2,11,5.5,0,0
Damien Williams,MIA,@,L  14-30,2,11,5.5,0,0
Michael Burton,DET,@ NO,W  35-27,2,10,5.0,1,0
Alshon Jeffery,CHI,@ MIN,L  17-38,1,10,10.0,1,0
Vance McDonald,SF,vs CIN,L  14-24,1,10,10.0,0,0
Bruce Miller,SF,vs CIN,L  14-24,1,10,10.0,0,0
Lance Moore,DET,@ NO,W  35-27,1,10,10.0,0,0
Hakeem Nicks,NYG,vs CAR,L  35-38,1,10,10.0,0,0
Clive Walford,OAK,vs GB,L  20-30,2,10,5.0,0,0
Myles White,NYG,vs CAR,L  35-38,1,10,10.0,0,0
Kellen Davis,NYJ,@ DAL,W  19-16,1,9,9.0,0,0
Dwayne Harris,NYG,vs CAR,L  35-38,2,9,4.5,0,0
Ryan Hewitt,CIN,@ SF,W  24-14,1,9,9.0,0,0
Rob Housler,CHI,@ MIN,L  17-38,1,9,9.0,0,0
Dion Sims,MIA,@,L  14-30,1,9,9.0,0,0
Charcandrick West,KC,@ BAL,W  34-14,2,9,4.5,0,0
Griff Whalen,IND,vs HOU,L  10-16,2,9,4.5,0,1
Jalston Fowler,TEN,@ NE,L  16-33,1,8,8.0,0,0
Akeem Hunt,HOU,@ IND,W  16-10,2,8,4.0,0,0
Matt Jones,WAS,vs BUF,W  35-25,1,8,8.0,0,0
LeSean McCoy,BUF,@ WAS,L  25-35,1,8,8.0,0,0
Mohamed Sanu,CIN,@ SF,W  24-14,2,8,4.0,0,0
Josh Bellamy,CHI,@ MIN,L  17-38,1,7,7.0,0,0
Isaiah Crowell,CLE,@ SEA,L  13-30,3,7,2.3,0,0
Jerome Cunningham,NYG,vs CAR,L  35-38,1,7,7.0,0,0
Richard Rodgers,GB,@ OAK,W  30-20,1,7,7.0,0,0
Michael Williams,NE,vs TEN,W  33-16,1,7,7.0,0,0
C.J. Anderson,DEN,@ PIT,L  27-34,1,6,6.0,0,0
Matt Asiata,MIN,vs CHI,W  38-17,1,6,6.0,0,0
Melvin Gordon,,vs MIA,W  30-14,1,6,6.0,0,0
Dan Herron,IND,vs HOU,L  10-16,1,6,6.0,0,0
Austin Johnson,NO,vs DET,L  27-35,1,6,6.0,0,0
Doug Martin,TB,@,L  23-31,1,6,6.0,0,0
Chris Matthews,BAL,vs KC,L  14-34,1,6,6.0,0,0
Darrel Young,WAS,vs BUF,W  35-25,1,6,6.0,0,0
Dwayne Allen,IND,vs HOU,L  10-16,1,5,5.0,0,0
Jordan Cameron,MIA,@,L  14-30,1,5,5.0,0,0
Vernon Davis,DEN,@ PIT,L  27-34,1,5,5.0,0,0
Cooper Helfet,SEA,vs CLE,W  30-13,1,5,5.0,0,0
Chris Ivory,NYJ,@ DAL,W  19-16,1,5,5.0,0,0
Justin Perillo,GB,@ OAK,W  30-20,1,5,5.0,0,0
James Starks,GB,@ OAK,W  30-20,1,5,5.0,0,1
Craig Stevens,TEN,@ NE,L  16-33,1,5,5.0,0,0
Anthony Dixon,BUF,@ WAS,L  25-35,1,4,4.0,0,0
Shaun Draughn,SF,vs CIN,L  14-24,1,4,4.0,0,0
Zach Line,MIN,vs CHI,W  38-17,1,4,4.0,1,0
Danny Amendola,NE,vs TEN,W  33-16,1,3,3.0,0,1
Ryan Mathews,PHI,vs ARI,L  17-40,1,3,3.0,0,1
Stevan Ridley,NYJ,@ DAL,W  19-16,1,3,3.0,0,0
Mike Gillislee,BUF,@ WAS,L  25-35,2,2,1.0,0,0
Terrence Magee,BAL,vs KC,L  14-34,1,2,2.0,0,0
Latavius Murray,OAK,vs GB,L  20-30,1,2,2.0,0,0
Phillip Dorsett,IND,vs HOU,L  10-16,1,1,1.0,0,0
Nelson Agholor,PHI,vs ARI,L  17-40,0,0,0.0,0,0
Javorius Allen,BAL,vs KC,L  14-34,0,0,0.0,0,1
Bryce Brown,SEA,vs CLE,W  30-13,0,0,0.0,0,0
Daniel Brown,BAL,vs KC,L  14-34,0,0,0.0,0,0
Andre Caldwell,DEN,@ PIT,L  27-34,0,0,0.0,0,0
Brandon Coleman,NO,vs DET,L  27-35,0,0,0.0,0,0
Jim Dray,CLE,@ SEA,L  13-30,0,0,0.0,0,0
Marcus Easley,BUF,@ WAS,L  25-35,0,0,0.0,0,0
Bruce Ellington,SF,vs CIN,L  14-24,0,0,0.0,0,0
C.J. Fiedorowicz,HOU,@ IND,W  16-10,0,0,0.0,0,0
Bennie Fowler,DEN,@ PIT,L  27-34,0,0,0.0,0,0
Jeremy Hill,CIN,@ SF,W  24-14,0,0,0.0,0,1
Jeff Janis,GB,@ OAK,W  30-20,0,0,0.0,0,0
Rashad Jennings,NYG,vs CAR,L  35-38,1,0,0.0,0,1
John Kuhn,GB,@ OAK,W  30-20,0,0,0.0,0,0
Bradley Marquez,,vs TB,W  31-23,0,0,0.0,0,0
Tony Moeaki,ATL,@ JAX,W  23-17,0,0,0.0,0,0
J.J. Nelson,ARI,@ PHI,W  40-17,0,0,0.0,0,0
Terrelle Pryor,CLE,@ SEA,L  13-30,0,0,0.0,0,0
Seth Roberts,OAK,vs GB,L  20-30,0,0,0.0,0,0
Russell Shepard,TB,@,L  23-31,0,0,0.0,0,0
Cecil Shorts,HOU,@ IND,W  16-10,0,0,0.0,0,0
Jerome Simpson,SF,vs CIN,L  14-24,0,0,0.0,0,0
Jacob Tamme,ATL,@ JAX,W  23-17,0,0,0.0,0,0
Levine Toilolo,ATL,@ JAX,W  23-17,0,0,0.0,0,0
Karlos Williams,BUF,@ WAS,L  25-35,0,0,0.0,0,0
Timothy Wright,DET,@ NO,W  35-27,0,0,0.0,0,0
Rashad Greene,JAX,vs ATL,L  17-23,1,-1,-1.0,0,0
