Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Jahleel Addae,LAC,vs ARI,W  45-10,0.0,0.0,0,2,0,0,0
Mario Addison,CAR,vs SEA,L  27-30,0.0,0.0,1,0,4,0,0
Walt Aikens,MIA,@ IND,L  24-27,0.0,0.0,0,1,0,0,0
D.J. Alexander,PHI,vs NYG,W  25-22,0.0,0.0,0,0,0,0,0
Mackensie Alexander,MIN,vs GB,W  24-17,0.0,0.0,0,2,2,0,0
Jaire Alexander,GB,@ MIN,L  17-24,0.0,0.0,0,6,1,0,0
Robert Alford,ATL,@ NO,L  17-31,0.0,0.0,0,2,0,0,0
Beau Allen,TB,vs SF,W  27-9,0.0,0.0,0,2,0,0,0
Kiko Alonso,MIA,@ IND,L  24-27,0.0,0.0,0,4,2,0,0
Tyson Alualu,PIT,@ DEN,L  17-24,0.0,0.0,0,1,1,0,0
David Amerson,ARI,@ LAC,L  10-45,0.0,0.0,0,2,1,0,0
Adrian Amos,CHI,@ DET,W  23-16,0.0,0.0,0,1,3,0,0
Prince Amukamara,CHI,@ DET,W  23-16,0.0,0.0,0,5,1,0,0
Robby Anderson,NYJ,vs NE,L  13-27,0.0,0.0,0,0,0,0,0
Ryan Anderson,WAS,@ DAL,L  23-31,0.0,0.0,0,0,0,0,0
Henry Anderson,NYJ,vs NE,L  13-27,0.0,0.0,1,3,0,0,0
Mark Andrews,BAL,vs OAK,W  34-17,0.0,0.0,0,0,0,0,0
Eli Ankou,JAX,@ BUF,L  21-24,0.0,0.0,0,1,1,0,0
Alex Anzalone,NO,vs ATL,W  31-17,0.0,0.0,0,6,0,1,0
Eli Apple,NO,vs ATL,W  31-17,0.0,0.0,0,8,2,0,1
Arik Armstead,SF,@ TB,L  9-27,0.0,0.0,1,1,0,0,0
Cornell Armstrong,MIA,@ IND,L  24-27,0.0,0.0,0,0,0,0,0
Geno Atkins,CIN,vs CLE,L  20-35,0.0,0.0,0,0,3,0,0
Denico Autry,IND,vs MIA,W  27-24,0.0,0.0,1,2,1,0,1
Anthony Averett,BAL,vs OAK,W  34-17,0.0,0.0,0,0,0,0,0
Genard Avery,CLE,@ CIN,W  35-20,0.0,0.0,0,3,1,0,0
Chidobe Awuzie,DAL,vs WAS,W  31-23,0.0,0.0,0,3,1,0,0
Johnson Bademosi,HOU,vs TEN,W  34-17,0.0,0.0,0,0,1,0,0
