Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Demarcus Robinson,KC,@ DEN,W  27-23,2,31,15.5,0,0
Allen Hurns,DAL,vs DET,W  26-24,3,30,10.0,0,0
Cameron Brate,TB,@ CHI,L  10-48,3,29,9.7,1,0
Michael Crabtree,BAL,@ PIT,W  26-14,3,29,9.7,0,0
Rhett Ellison,NYG,vs NO,L  18-33,3,29,9.7,0,0
Larry Fitzgerald,ARI,vs SEA,L  17-20,3,28,9.3,0,0
Christian Kirk,ARI,vs SEA,L  17-20,4,28,7.0,0,0
James O'Shaughnessy,JAX,vs NYJ,W  31-12,2,28,14.0,0,0
Mark Walton,CIN,@ ATL,W  37-36,2,28,14.0,0,0
Giovani Bernard,CIN,@ ATL,W  37-36,4,27,6.8,0,0
Antonio Gates,LAC,vs SF,W  29-27,2,27,13.5,1,0
Marshawn Lynch,OAK,vs CLE,W  45-42,3,27,9.0,0,0
Tajae Sharpe,TEN,vs PHI,W  26-23,2,27,13.5,1,0
Tevin Coleman,ATL,vs CIN,L  36-37,3,26,8.7,0,0
Bilal Powell,NYJ,@ JAX,L  12-31,4,26,6.5,0,0
James Conner,PIT,vs BAL,L  14-26,3,25,8.3,0,0
Chris Hogan,NE,vs MIA,W  38-7,1,25,25.0,0,0
Jordan Akins,HOU,@ IND,W  37-34,2,24,12.0,0,0
Marquise Goodwin,SF,@ LAC,L  27-29,2,24,12.0,0,0
Marcus Johnson,IND,vs HOU,L  34-37,2,24,12.0,0,0
Austin Seferian-Jenkins,JAX,vs NYJ,W  31-12,2,24,12.0,0,0
Demaryius Thomas,DEN,vs KC,L  23-27,4,24,6.0,0,0
Mike Davis,SEA,@ ARI,W  20-17,4,23,5.8,0,0
Jesse James,PIT,vs BAL,L  14-26,1,23,23.0,0,0
Jermaine Kearse,NYJ,@ JAX,L  12-31,2,23,11.5,0,0
Allen Robinson,CHI,vs TB,W  48-10,2,23,11.5,1,0
Lee Smith,OAK,vs CLE,W  45-42,3,23,7.7,0,0
Benjamin Watson,NO,@ NYG,W  33-18,1,23,23.0,0,0
Nelson Agholor,PHI,@ TEN,L  23-26,5,22,4.4,0,0
Chris Godwin,TB,@ CHI,L  10-48,2,22,11.0,0,0
Chad Williams,ARI,vs SEA,L  17-20,1,22,22.0,1,0
Danny Amendola,MIA,@ NE,L  7-38,2,21,10.5,0,0
Jimmy Graham,GB,vs BUF,W  22-0,3,21,7.0,1,0
Josh Bellamy,CHI,vs TB,W  48-10,1,20,20.0,1,0
Theo Riddick,DET,@ DAL,L  24-26,4,20,5.0,0,0
Austin Hooper,ATL,vs CIN,L  36-37,1,19,19.0,0,0
Chris Moore,BAL,@ PIT,W  26-14,1,19,19.0,0,0
Albert Wilson,MIA,@ NE,L  7-38,4,19,4.8,0,0
Robby Anderson,NYJ,@ JAX,L  12-31,2,18,9.0,0,0
Christopher Herndon,NYJ,@ JAX,L  12-31,1,18,18.0,0,0
Mo Alie-Cox,IND,vs HOU,L  34-37,1,17,17.0,0,0
Javorius Allen,BAL,@ PIT,W  26-14,2,17,8.5,0,0
Wayne Gallman,NYG,vs NO,L  18-33,3,17,5.7,0,1
Jakeem Grant,MIA,@ NE,L  7-38,2,17,8.5,0,0
Aaron Jones,GB,vs BUF,W  22-0,1,17,17.0,0,0
Matt LaCosse,DEN,vs KC,L  23-27,1,17,17.0,0,0
Logan Paulsen,ATL,vs CIN,L  36-37,1,17,17.0,1,0
Frank Gore,MIA,@ NE,L  7-38,2,16,8.0,1,0
Latavius Murray,MIN,@ LA,L  31-38,2,16,8.0,0,0
Keelan Cole,JAX,vs NYJ,W  31-12,2,15,7.5,0,0
Kyle Juszczyk,SF,@ LAC,L  27-29,2,15,7.5,0,0
Wendell Smallwood,PHI,@ TEN,L  23-26,3,15,5.0,0,0
De'Anthony Thomas,KC,@ DEN,W  27-23,1,15,15.0,0,0
Mike Williams,LAC,vs SF,W  29-27,1,15,15.0,0,0
Kamar Aiken,PHI,@ TEN,L  23-26,1,14,14.0,0,0
Tim White,BAL,@ PIT,W  26-14,1,14,14.0,0,0
Chris Conley,KC,@ DEN,W  27-23,4,13,3.2,0,0
Jason Croom,BUF,@ GB,L  0-22,1,13,13.0,0,0
Kenyan Drake,MIA,@ NE,L  7-38,1,13,13.0,0,0
Gerald Everett,LA,vs MIN,W  38-31,1,13,13.0,0,0
Dallas Goedert,PHI,@ TEN,L  23-26,2,13,6.5,0,0
Jordan Leggett,NYJ,@ JAX,L  12-31,3,13,4.3,1,0
LeSean McCoy,BUF,@ GB,L  0-22,3,13,4.3,0,0
Ito Smith,ATL,vs CIN,L  36-37,3,13,4.3,0,0
Mark Andrews,BAL,@ PIT,W  26-14,2,12,6.0,0,0
Sammie Coates,HOU,@ IND,W  37-34,1,12,12.0,0,0
Corey Grant,JAX,vs NYJ,W  31-12,2,12,6.0,0,0
Ryan Griffin,HOU,@ IND,W  37-34,1,12,12.0,0,0
Seth Roberts,OAK,vs CLE,W  45-42,2,12,6.0,0,0
Trent Taylor,SF,@ LAC,L  27-29,2,12,6.0,0,0
Levine Toilolo,DET,@ DAL,L  24-26,2,12,6.0,0,0
Jay Ajayi,PHI,@ TEN,L  23-26,3,11,3.7,0,0
Niles Paul,JAX,vs NYJ,W  31-12,2,11,5.5,0,0
Justin Hardee,NO,@ NYG,W  33-18,1,10,10.0,0,0
Phillip Lindsay,DEN,vs KC,L  23-27,2,10,5.0,0,0
De'Lance Turner,BAL,@ PIT,W  26-14,1,10,10.0,0,0
James Washington,PIT,vs BAL,L  14-26,2,10,5.0,0,0
Devontae Booker,DEN,vs KC,L  23-27,1,9,9.0,0,0
Mike Gesicki,MIA,@ NE,L  7-38,1,9,9.0,0,0
Mike Gillislee,NO,@ NYG,W  33-18,1,9,9.0,0,0
Virgil Green,LAC,vs SF,W  29-27,2,9,4.5,0,0
Russell Shepard,NYG,vs NO,L  18-33,1,9,9.0,0,0
Antony Auclair,TB,@ CHI,L  10-48,1,8,8.0,0,0
Alex Erickson,CIN,@ ATL,W  37-36,1,8,8.0,0,0
Andre Holmes,BUF,@ GB,L  0-22,2,8,4.0,0,0
C.J. Ham,MIN,@ LA,L  31-38,2,7,3.5,0,0
Derrick Henry,TEN,vs PHI,W  26-23,2,7,3.5,0,0
Scott Simonson,NYG,vs NO,L  18-33,1,7,7.0,0,0
Peyton Barber,TB,@ CHI,L  10-48,1,6,6.0,0,0
D.J. Chark,JAX,vs NYJ,W  31-12,1,6,6.0,0,0
Darius Jennings,TEN,vs PHI,W  26-23,1,6,6.0,0,0
C.J. Uzomah,CIN,@ ATL,W  37-36,1,6,6.0,0,0
Hakeem Valles,DET,@ DAL,L  24-26,1,6,6.0,0,0
Nick Vannett,SEA,@ ARI,W  20-17,1,6,6.0,0,0
Luke Willson,DET,@ DAL,L  24-26,1,6,6.0,0,0
Derrick Coleman,ARI,vs SEA,L  17-20,1,5,5.0,0,0
Will Dissly,SEA,@ ARI,W  20-17,1,5,5.0,0,0
Leonard Fournette,JAX,vs NYJ,W  31-12,1,5,5.0,0,0
Lance Kendricks,GB,vs BUF,W  22-0,1,5,5.0,0,0
Khari Lee,BUF,@ GB,L  0-22,1,5,5.0,0,0
Brandon Marshall,SEA,@ ARI,W  20-17,1,5,5.0,0,0
Justin Hardy,ATL,vs CIN,L  36-37,1,4,4.0,0,0
Alfred Morris,SF,@ LAC,L  27-29,1,4,4.0,0,0
J.J. Nelson,ARI,vs SEA,L  17-20,1,4,4.0,0,0
Alex Collins,BAL,@ PIT,W  26-14,1,3,3.0,1,1
Isaiah Crowell,NYJ,@ JAX,L  12-31,1,3,3.0,0,0
David Morgan,MIN,@ LA,L  31-38,1,3,3.0,0,0
Travis Benjamin,LAC,vs SF,W  29-27,1,2,2.0,0,0
Marvin Hall,ATL,vs CIN,L  36-37,1,2,2.0,0,0
Mike Boone,MIN,@ LA,L  31-38,1,1,1.0,0,0
Kerryon Johnson,DET,@ DAL,L  24-26,1,1,1.0,0,0
Tavon Austin,DAL,vs DET,W  26-24,0,0,0.0,0,0
Alfred Blue,HOU,@ IND,W  37-34,0,0,0.0,0,0
Garrett Celek,SF,@ LAC,L  27-29,0,0,0.0,0,0
Orson Charles,CLE,@ OAK,L  42-45,0,0,0.0,0,0
James Develin,NE,vs MIA,W  38-7,0,0,0.0,0,0
Robert Foster,BUF,@ GB,L  0-22,0,0,0.0,0,0
Rico Gathers,DAL,vs DET,W  26-24,0,0,0.0,0,0
Ted Ginn,NO,@ NYG,W  33-18,0,0,0.0,0,0
Tyler Higbee,LA,vs MIN,W  38-31,0,0,0.0,0,0
O.J. Howard,TB,@ CHI,L  10-48,0,0,0.0,0,0
Jordan Howard,CHI,vs TB,W  48-10,0,0,0.0,0,0
Carlos Hyde,CLE,@ OAK,L  42-45,0,0,0.0,0,0
Taiwan Jones,BUF,@ GB,L  0-22,0,0,0.0,0,0
Tyler Kroft,CIN,@ ATL,W  37-36,0,0,0.0,0,0
Zach Line,NO,@ NYG,W  33-18,0,0,0.0,0,0
Terrelle Pryor,NYJ,@ JAX,L  12-31,0,0,0.0,0,0
Josh Reynolds,LA,vs MIN,W  38-31,0,0,0.0,0,0
Jonnu Smith,TEN,vs PHI,W  26-23,0,0,0.0,0,0
Rod Smith,DAL,vs DET,W  26-24,1,0,0.0,0,0
Tre'Quan Smith,NO,@ NYG,W  33-18,0,0,0.0,0,0
Durham Smythe,MIA,@ NE,L  7-38,0,0,0.0,0,0
Roc Thomas,MIN,@ LA,L  31-38,0,0,0.0,0,0
Sammy Watkins,KC,@ DEN,W  27-23,0,0,0.0,0,0
Jordan Wilkins,IND,vs HOU,L  34-37,0,0,0.0,0,0
Javon Wims,CHI,vs TB,W  48-10,0,0,0.0,0,0
Ronald Jones,TB,@ CHI,L  10-48,1,-1,-1.0,0,0
Dwayne Allen,NE,vs MIA,W  38-7,1,-4,-4.0,0,0
Taysom Hill,NO,@ NYG,W  33-18,1,-4,-4.0,0,0
