Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
C.J. Prosise,SEA,@ TEN,L  27-33,3,65,21.7,0,0
T.J. Jones,DET,vs ATL,L  26-30,3,63,21.0,0,0
Marquise Goodwin,SF,vs LA,L  39-41,2,62,31.0,0,0
Marcedes Lewis,JAX,vs BAL,W  44-7,4,62,15.5,3,0
Keenan Allen,LAC,vs KC,L  10-24,5,61,12.2,0,0
Ryan Griffin,HOU,@ NE,L  33-36,5,61,12.2,1,0
Jordan Matthews,BUF,vs DEN,W  26-16,3,61,20.3,0,0
Davante Adams,GB,vs CIN,W  27-24,3,60,20.0,0,0
Bruce Ellington,HOU,@ NE,L  33-36,4,59,14.8,1,0
Andre Ellington,ARI,vs DAL,L  17-28,5,59,11.8,0,0
Vernon Davis,WAS,vs OAK,W  27-10,5,58,11.6,1,0
Devin Funchess,CAR,vs NO,L  13-34,4,58,14.5,0,0
Golden Tate,DET,vs ATL,L  26-30,7,58,8.3,1,0
Alshon Jeffery,PHI,vs NYG,W  27-24,4,56,14.0,0,0
Zach Ertz,PHI,vs NYG,W  27-24,8,55,6.9,1,1
Bennie Fowler,DEN,@ BUF,L  16-26,4,55,13.8,0,0
Kenny Britt,CLE,@ IND,L  28-31,3,54,18.0,1,0
Luke Willson,SEA,@ TEN,L  27-33,3,53,17.7,1,0
Jamison Crowder,WAS,vs OAK,W  27-10,6,52,8.7,0,1
Josh Doctson,WAS,vs OAK,W  27-10,1,52,52.0,1,0
Lance Kendricks,GB,vs CIN,W  27-24,2,52,26.0,1,0
Jordy Nelson,GB,vs CIN,W  27-24,6,52,8.7,2,0
Kenny Stills,MIA,@ NYJ,L  6-20,4,51,12.8,0,0
Eric Decker,TEN,vs SEA,W  33-27,4,49,12.2,0,0
Danny Amendola,NE,vs HOU,W  36-33,3,48,16.0,0,0
Jarvis Landry,MIA,@ NYJ,L  6-20,6,48,8.0,0,0
LeSean McCoy,BUF,vs DEN,W  26-16,7,48,6.9,0,0
Jermaine Gresham,ARI,vs DAL,L  17-28,5,47,9.4,0,0
Terrance Williams,DAL,@ ARI,W  28-17,3,47,15.7,0,0
Evan Engram,NYG,@ PHI,L  24-27,5,45,9.0,0,0
Ted Ginn,NO,@ CAR,W  34-13,2,44,22.0,1,0
Chris Godwin,TB,@ MIN,L  17-34,3,44,14.7,0,0
Donte Moncrief,IND,vs CLE,W  31-28,2,44,22.0,0,0
Tevin Coleman,ATL,@ DET,W  30-26,3,43,14.3,0,0
Jared Cook,OAK,@ WAS,L  10-27,4,43,10.8,1,0
Jermaine Kearse,NYJ,vs MIA,W  20-6,3,42,14.0,0,0
Jeremy Kerley,NYJ,vs MIA,W  20-6,5,42,8.4,0,0
Ameer Abdullah,DET,vs ATL,L  26-30,3,39,13.0,0,0
Charles Clay,BUF,vs DEN,W  26-16,6,39,6.5,1,0
Joe Mixon,CIN,@ GB,L  24-27,3,39,13.0,0,0
JuJu Smith-Schuster,PIT,@ CHI,L  17-23,2,39,19.5,0,0
Theo Riddick,DET,vs ATL,L  26-30,4,38,9.5,0,0
Le'Veon Bell,PIT,@ CHI,L  17-23,6,37,6.2,0,0
Todd Gurley,LA,@ SF,W  41-39,5,36,7.2,1,0
Kyle Juszczyk,SF,vs LA,L  39-41,1,34,34.0,0,0
Cameron Brate,TB,@ MIN,L  17-34,4,33,8.2,1,0
Devonta Freeman,ATL,@ DET,W  30-26,3,32,10.7,0,0
Trent Taylor,SF,vs LA,L  39-41,3,32,10.7,1,0
Ryan Grant,WAS,vs OAK,W  27-10,3,31,10.3,0,0
Nick O'Leary,BUF,vs DEN,W  26-16,1,31,31.0,0,0
Austin Seferian-Jenkins,NYJ,vs MIA,W  20-6,5,31,6.2,0,0
Delanie Walker,TEN,vs SEA,W  33-27,4,31,7.8,0,0
Martavis Bryant,PIT,@ CHI,L  17-23,2,30,15.0,0,0
Antonio Gates,LAC,vs KC,L  10-24,2,30,15.0,0,0
Mark Ingram,NO,@ CAR,W  34-13,2,30,15.0,0,0
Tyler Lockett,SEA,@ TEN,L  27-33,2,30,15.0,0,0
Paul Richardson,SEA,@ TEN,L  27-33,2,30,15.0,1,0
Seth DeValve,CLE,@ IND,L  28-31,2,29,14.5,0,0
Torrey Smith,PHI,vs NYG,W  27-24,4,29,7.2,0,0
Kaelin Clay,BUF,vs DEN,W  26-16,1,28,28.0,0,0
Tyler Kroft,CIN,@ GB,L  24-27,3,28,9.3,0,0
Mohamed Sanu,ATL,@ DET,W  30-26,4,28,7.0,1,0
Jaron Brown,ARI,vs DAL,L  17-28,2,27,13.5,1,0
Jordan Howard,CHI,vs PIT,W  23-17,5,26,5.2,0,1
Jordan Leslie,CLE,@ IND,L  28-31,1,26,26.0,0,0
Kenny Golladay,DET,vs ATL,L  26-30,2,25,12.5,0,0
Chris Ivory,JAX,vs BAL,W  44-7,2,25,12.5,0,0
Tarik Cohen,CHI,vs PIT,W  23-17,4,24,6.0,0,0
Marvin Jones,DET,vs ATL,L  26-30,3,24,8.0,0,0
Jonnu Smith,TEN,vs SEA,W  33-27,1,24,24.0,1,0
ArDarius Stewart,NYJ,vs MIA,W  20-6,1,24,24.0,0,0
DeAndre Washington,OAK,@ WAS,L  10-27,5,24,4.8,0,0
Benny Cunningham,CHI,vs PIT,W  23-17,3,23,7.7,0,0
Aldrick Robinson,SF,vs LA,L  39-41,2,23,11.5,0,0
Quan Bray,IND,vs CLE,W  31-28,1,22,22.0,0,0
Coby Fleener,NO,@ CAR,W  34-13,1,21,21.0,0,0
Leonard Fournette,JAX,vs BAL,W  44-7,3,21,7.0,0,0
Brittan Golden,ARI,vs DAL,L  17-28,1,21,21.0,0,0
Nelson Agholor,PHI,vs NYG,W  27-24,2,20,10.0,0,0
Matt Breida,SF,vs LA,L  39-41,3,20,6.7,0,0
Allen Hurns,JAX,vs BAL,W  44-7,3,20,6.7,1,0
Seth Roberts,OAK,@ WAS,L  10-27,4,20,5.0,0,1
Jacob Hollister,NE,vs HOU,W  36-33,1,19,19.0,0,0
Jesse James,PIT,@ CHI,L  17-23,2,19,9.5,0,0
Terrelle Pryor,WAS,vs OAK,W  27-10,2,19,9.5,0,0
Chris Carson,SEA,@ TEN,L  27-33,2,18,9.0,1,0
Corey Grant,JAX,vs BAL,W  44-7,1,18,18.0,0,0
Virgil Green,DEN,@ BUF,L  16-26,3,18,6.0,0,0
Branden Oliver,LAC,vs KC,L  10-24,4,18,4.5,0,0
Shane Vereen,NYG,@ PHI,L  24-27,2,18,9.0,0,0
Albert Wilson,KC,@ LAC,W  24-10,3,18,6.0,1,0
Derek Carrier,LA,@ SF,W  41-39,1,17,17.0,0,0
Cooper Kupp,LA,@ SF,W  41-39,2,17,8.5,0,0
Zach Miller,CHI,vs PIT,W  23-17,1,17,17.0,0,0
Jack Doyle,IND,vs CLE,W  31-28,2,16,8.0,0,1
Taywan Taylor,TEN,vs SEA,W  33-27,2,16,8.0,0,0
Julius Thomas,MIA,@ NYJ,L  6-20,3,16,5.3,0,0
Tommylee Lewis,NO,@ CAR,W  34-13,3,15,5.0,0,0
Braxton Miller,HOU,@ NE,L  33-36,1,15,15.0,0,0
Ty Montgomery,GB,vs CIN,W  27-24,8,15,1.9,0,0
Lawrence Thomas,NYJ,vs MIA,W  20-6,1,15,15.0,0,0
Tyrell Williams,LAC,vs KC,L  10-24,2,15,7.5,0,0
Stephen Anderson,HOU,@ NE,L  33-36,1,14,14.0,0,0
Nick Boyle,BAL,@ JAX,L  7-44,2,14,7.0,0,0
Ezekiel Elliott,DAL,@ ARI,W  28-17,3,14,4.7,0,0
De'Anthony Thomas,KC,@ LAC,W  24-10,1,14,14.0,0,0
Charcandrick West,KC,@ LAC,W  24-10,2,14,7.0,0,0
Javorius Allen,BAL,@ JAX,L  7-44,5,13,2.6,0,0
Noah Brown,DAL,@ ARI,W  28-17,1,13,13.0,0,0
Keelan Cole,JAX,vs BAL,W  44-7,1,13,13.0,0,0
Martellus Bennett,GB,vs CIN,W  27-24,3,12,4.0,0,0
Giovani Bernard,CIN,@ GB,L  24-27,2,12,6.0,1,0
Dez Bryant,DAL,@ ARI,W  28-17,2,12,6.0,1,0
Jakeem Grant,MIA,@ NYJ,L  6-20,1,12,12.0,0,0
C.J. Ham,MIN,vs TB,W  34-17,1,12,12.0,0,0
O.J. Howard,TB,@ MIN,L  17-34,1,12,12.0,0,0
Dion Lewis,NE,vs HOU,W  36-33,3,12,4.0,0,0
David Njoku,CLE,@ IND,L  28-31,2,12,6.0,1,0
James O'Shaughnessy,JAX,vs BAL,W  44-7,1,12,12.0,0,0
Andre Roberts,ATL,@ DET,W  30-26,1,12,12.0,0,0
Benjamin Watson,BAL,@ JAX,L  7-44,3,12,4.0,1,0
Tyler Boyd,CIN,@ GB,L  24-27,1,11,11.0,0,0
Brandon Coleman,NO,@ CAR,W  34-13,1,11,11.0,1,0
Orleans Darkwa,NYG,@ PHI,L  24-27,1,11,11.0,0,0
Kareem Hunt,KC,@ LAC,W  24-10,1,11,11.0,0,0
Anthony Sherman,KC,@ LAC,W  24-10,1,11,11.0,0,0
James White,NE,vs HOU,W  36-33,1,11,11.0,0,0
Isaiah Crowell,CLE,@ IND,L  28-31,2,10,5.0,0,0
Derrick Henry,TEN,vs SEA,W  33-27,1,10,10.0,0,0
Rashard Higgins,CLE,@ IND,L  28-31,2,10,5.0,0,0
Carlos Hyde,SF,vs LA,L  39-41,3,10,3.3,0,0
Ricardo Louis,CLE,@ IND,L  28-31,1,10,10.0,0,0
Troy Niklas,ARI,vs DAL,L  17-28,1,10,10.0,0,0
Kasen Williams,CLE,@ IND,L  28-31,1,10,10.0,0,0
Kamar Aiken,IND,vs CLE,W  31-28,1,9,9.0,0,0
Jay Ajayi,MIA,@ NYJ,L  6-20,2,9,4.5,0,0
Eric Ebron,DET,vs ATL,L  26-30,2,9,4.5,0,0
Austin Hooper,ATL,@ DET,W  30-26,1,9,9.0,0,0
Demarcus Robinson,KC,@ LAC,W  24-10,2,9,4.5,0,0
Charles Sims,TB,@ MIN,L  17-34,1,9,9.0,0,0
Wendell Smallwood,PHI,vs NYG,W  27-24,1,9,9.0,0,0
Deonte Thompson,CHI,vs PIT,W  23-17,1,9,9.0,0,0
Jarius Wright,MIN,vs TB,W  34-17,2,9,4.5,1,0
Kelvin Benjamin,CAR,vs NO,L  13-34,2,8,4.0,0,0
Tommy Bohanon,JAX,vs BAL,W  44-7,1,8,8.0,0,0
Ed Dickson,CAR,vs NO,L  13-34,1,8,8.0,0,0
Darren Fells,DET,vs ATL,L  26-30,1,8,8.0,0,0
George Kittle,SF,vs LA,L  39-41,1,8,8.0,0,0
Marshawn Lynch,OAK,@ WAS,L  10-27,1,8,8.0,0,0
Jeremy Maclin,BAL,@ JAX,L  7-44,1,8,8.0,0,0
Chris Matthews,BAL,@ JAX,L  7-44,1,8,8.0,0,0
Paul Perkins,NYG,@ PHI,L  24-27,2,8,4.0,0,0
Chad Williams,ARI,vs DAL,L  17-28,1,8,8.0,0,0
C.J. Anderson,DEN,@ BUF,L  16-26,2,7,3.5,0,0
Trey Burton,PHI,vs NYG,W  27-24,2,7,3.5,0,0
Michael Crabtree,OAK,@ WAS,L  10-27,1,7,7.0,0,0
Lamar Miller,HOU,@ NE,L  33-36,1,7,7.0,0,0
Cordarrelle Patterson,OAK,@ WAS,L  10-27,1,7,7.0,0,0
Brandon Williams,IND,vs CLE,W  31-28,1,7,7.0,0,0
Amari Cooper,OAK,@ WAS,L  10-27,1,6,6.0,0,0
Darrell Daniels,IND,vs CLE,W  31-28,1,6,6.0,0,0
Austin Ekeler,LAC,vs KC,L  10-24,1,6,6.0,0,0
Jeremy Hill,CIN,@ GB,L  24-27,1,6,6.0,0,0
Andre Holmes,BUF,vs DEN,W  26-16,2,6,3.0,1,0
Roger Lewis,NYG,@ PHI,L  24-27,1,6,6.0,0,0
Samaje Perine,WAS,vs OAK,W  27-10,1,6,6.0,0,1
Bernard Reedy,TB,@ MIN,L  17-34,1,6,6.0,0,0
Mike Wallace,BAL,@ JAX,L  7-44,1,6,6.0,0,0
Damien Williams,MIA,@ NYJ,L  6-20,1,6,6.0,0,0
Alan Cross,TB,@ MIN,L  17-34,1,5,5.0,0,0
A.J. Derby,DEN,@ BUF,L  16-26,1,5,5.0,0,0
Alvin Kamara,NO,@ CAR,W  34-13,3,5,1.7,0,0
Brandon LaFell,CIN,@ GB,L  24-27,1,5,5.0,0,0
DeMarco Murray,TEN,vs SEA,W  33-27,1,5,5.0,0,0
Curtis Samuel,CAR,vs NO,L  13-34,2,5,2.5,0,0
Cole Beasley,DAL,@ ARI,W  28-17,1,4,4.0,0,0
Pharoh Cooper,LA,@ SF,W  41-39,1,4,4.0,0,1
Tyler Ervin,HOU,@ NE,L  33-36,1,4,4.0,0,0
Tyler Higbee,LA,@ SF,W  41-39,1,4,4.0,0,0
Chris Johnson,ARI,vs DAL,L  17-28,1,4,4.0,0,0
Adrian Peterson,NO,@ CAR,W  34-13,2,4,2.0,0,0
Jalen Richard,OAK,@ WAS,L  10-27,1,4,4.0,0,0
Kyle Rudolph,MIN,vs TB,W  34-17,1,4,4.0,0,0
Jonathan Stewart,CAR,vs NO,L  13-34,1,4,4.0,0,0
Randall Telfer,CLE,@ IND,L  28-31,1,4,4.0,0,0
Michael Campanaro,BAL,@ JAX,L  7-44,1,3,3.0,0,0
Josh Hill,NO,@ CAR,W  34-13,1,3,3.0,0,0
Phillip Supernaw,TEN,vs SEA,W  33-27,1,3,3.0,0,0
Jason Witten,DAL,@ ARI,W  28-17,1,3,3.0,0,0
Kenyan Drake,MIA,@ NYJ,L  6-20,1,2,2.0,0,0
Dontrelle Inman,LAC,vs KC,L  10-24,1,2,2.0,0,0
Adam Shaheen,CHI,vs PIT,W  23-17,1,2,2.0,1,0
Laquon Treadwell,MIN,vs TB,W  34-17,1,2,2.0,0,0
Robert Turbin,IND,vs CLE,W  31-28,1,2,2.0,0,0
Garrett Celek,SF,vs LA,L  39-41,1,1,1.0,1,0
Jamaal Charles,DEN,@ BUF,L  16-26,1,1,1.0,0,0
Travis Kelce,KC,@ LAC,W  24-10,1,1,1.0,0,0
Dwayne Allen,NE,vs HOU,W  36-33,0,0,0.0,0,0
Michael Burton,CHI,vs PIT,W  23-17,0,0,0.0,0,0
Damiere Byrd,CAR,vs NO,L  13-34,0,0,0.0,0,0
Leonte Carroo,MIA,@ NYJ,L  6-20,0,0,0.0,0,0
Chris Conley,KC,@ LAC,W  24-10,0,0,0.0,0,0
Amara Darboh,SEA,@ TEN,L  27-33,0,0,0.0,0,0
Melvin Gordon,LAC,vs KC,L  10-24,0,0,0.0,0,0
Frank Gore,IND,vs CLE,W  31-28,1,0,0.0,0,0
Michael Hoomanawanui,NO,@ CAR,W  34-13,0,0,0.0,0,0
Zay Jones,BUF,vs DEN,W  26-16,0,0,0.0,0,0
Cody Latimer,DEN,@ BUF,L  16-26,0,0,0.0,0,0
Chris Moore,BAL,@ JAX,L  7-44,0,0,0.0,0,0
J.J. Nelson,ARI,vs DAL,L  17-28,0,0,0.0,0,0
Breshad Perriman,BAL,@ JAX,L  7-44,0,0,0.0,0,0
Russell Shepard,CAR,vs NO,L  13-34,0,0,0.0,0,0
Neal Sterling,NYJ,vs MIA,W  20-6,0,0,0.0,0,0
Mike Tolbert,BUF,vs DEN,W  26-16,0,0,0.0,0,0
Eric Weems,TEN,vs SEA,W  33-27,0,0,0.0,0,0
Terrance West,BAL,@ JAX,L  7-44,0,0,0.0,0,1
Markus Wheaton,CHI,vs PIT,W  23-17,0,0,0.0,0,0
Jerick McKinnon,MIN,vs TB,W  34-17,2,-1,-0.5,0,0
Clive Walford,OAK,@ WAS,L  10-27,1,-1,-1.0,0,0
Niles Paul,WAS,vs OAK,W  27-10,1,-3,-3.0,0,0
Kevin Zeitler,CLE,@ IND,L  28-31,1,-4,-4.0,0,0
