Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Tre'Quan Smith,NO,@ BAL,W  24-23,3,44,14.7,0,0
Kapri Bibbs,WAS,vs DAL,W  20-17,4,43,10.8,1,0
Dallas Goedert,PHI,vs CAR,L  17-21,4,43,10.8,1,0
Jordan Reed,WAS,vs DAL,W  20-17,2,43,21.5,0,0
Calvin Ridley,ATL,vs NYG,W  23-20,5,43,8.6,0,0
Benjamin Watson,NO,@ BAL,W  24-23,6,43,7.2,1,0
Josh Doctson,WAS,vs DAL,W  20-17,3,42,14.0,0,0
Christopher Herndon,NYJ,vs MIN,L  17-37,4,42,10.5,1,0
Demaryius Thomas,DEN,@ ARI,W  45-10,5,42,8.4,0,0
Larry Fitzgerald,ARI,vs DEN,L  10-45,4,40,10.0,1,0
Chester Rogers,IND,vs BUF,W  37-5,4,40,10.0,0,0
T.J. Yeldon,JAX,vs HOU,L  7-20,5,40,8.0,1,0
Kenny Golladay,DET,@ MIA,W  32-21,2,37,18.5,0,0
Adam Humphries,TB,vs CLE,W  26-23,4,37,9.2,0,0
Jarius Wright,CAR,@ PHI,W  21-17,2,37,18.5,0,0
Julian Edelman,NE,@ CHI,W  38-31,5,36,7.2,1,0
Golden Tate,DET,@ MIA,W  32-21,4,36,9.0,0,0
Dan Arnold,NO,@ BAL,W  24-23,2,35,17.5,0,0
Anthony Miller,CHI,vs NE,L  31-38,2,35,17.5,0,0
Aldrick Robinson,MIN,@ NYJ,W  37-17,1,34,34.0,1,0
Chad Williams,ARI,vs DEN,L  10-45,4,34,8.5,0,0
Stefon Diggs,MIN,@ NYJ,W  37-17,8,33,4.1,0,0
Marlon Mack,IND,vs BUF,W  37-5,2,33,16.5,1,0
Tevin Coleman,ATL,vs NYG,W  23-20,2,32,16.0,0,0
Jakeem Grant,MIA,vs DET,L  21-32,2,32,16.0,0,0
Derrick Henry,TEN,@ LAC,L  19-20,2,32,16.0,0,0
Albert Wilson,MIA,vs DET,L  21-32,3,32,10.7,0,0
D.J. Chark,JAX,vs HOU,L  7-20,4,31,7.8,0,0
Eric Ebron,IND,vs BUF,W  37-5,3,31,10.3,0,0
David Johnson,ARI,vs DEN,L  10-45,3,31,10.3,0,0
Cody Core,CIN,@ KC,L  10-45,3,30,10.0,0,0
Spencer Ware,KC,vs CIN,W  45-10,3,30,10.0,0,0
Marvin Jones,DET,@ MIA,W  32-21,3,29,9.7,0,0
D.J. Moore,CAR,@ PHI,W  21-17,3,29,9.7,0,0
Ito Smith,ATL,vs NYG,W  23-20,2,29,14.5,0,0
Courtland Sutton,DEN,@ ARI,W  45-10,1,28,28.0,1,0
Tyler Boyd,CIN,@ KC,L  10-45,3,27,9.0,0,0
Zay Jones,BUF,@ IND,L  5-37,3,27,9.0,0,0
Austin Ekeler,LAC,vs TEN,W  20-19,5,26,5.2,0,0
Taylor Gabriel,CHI,vs NE,L  31-38,3,26,8.7,0,0
T.J. Jones,DET,@ MIA,W  32-21,1,26,26.0,0,0
T.Y. Hilton,IND,vs BUF,W  37-5,4,25,6.2,2,0
Chris Ivory,BUF,@ IND,L  5-37,3,25,8.3,0,0
DeSean Jackson,TB,vs CLE,W  26-23,2,25,12.5,0,0
Geoff Swaim,DAL,@ WAS,L  17-20,3,25,8.3,0,0
Marquise Goodwin,SF,vs LA,L  10-39,2,24,12.0,0,0
Justin Hardy,ATL,vs NYG,W  23-20,2,24,12.0,0,0
Cameron Brate,TB,vs CLE,W  26-23,3,23,7.7,0,1
Todd Gurley,LA,@ SF,W  39-10,4,23,5.8,1,0
Duke Johnson,CLE,@ TB,L  23-26,4,23,5.8,0,0
Nick O'Leary,MIA,vs DET,L  21-32,2,23,11.5,0,0
Damion Ratley,CLE,@ TB,L  23-26,3,23,7.7,0,0
Willie Snead,BAL,vs NO,L  23-24,3,23,7.7,0,0
Brandon Zylstra,MIN,@ NYJ,W  37-17,1,23,23.0,0,0
Maurice Harris,WAS,vs DAL,W  20-17,3,22,7.3,0,0
Javorius Allen,BAL,vs NO,L  23-24,3,21,7.0,0,0
Keelan Cole,JAX,vs HOU,L  7-20,2,21,10.5,0,0
Isaiah Crowell,NYJ,vs MIN,L  17-37,1,21,21.0,0,0
Kerryon Johnson,DET,@ MIA,W  32-21,2,21,10.5,0,0
Andre Roberts,NYJ,vs MIN,L  17-37,2,21,10.5,0,0
Mohamed Sanu,ATL,vs NYG,W  23-20,2,21,10.5,0,0
Nelson Agholor,PHI,vs CAR,L  17-21,6,20,3.3,0,0
Michael Floyd,WAS,vs DAL,W  20-17,1,20,20.0,0,0
Tyler Ervin,HOU,@ JAX,W  20-7,1,19,19.0,0,0
Raheem Mostert,SF,vs LA,L  10-39,4,19,4.8,0,0
Josh Reynolds,LA,@ SF,W  39-10,1,19,19.0,0,0
Kyle Juszczyk,SF,vs LA,L  10-39,2,18,9.0,0,0
David Grinnage,JAX,vs HOU,L  7-20,2,17,8.5,0,0
Demetrius Harris,KC,vs CIN,W  45-10,1,17,17.0,1,0
Marcus Murphy,BUF,@ IND,L  5-37,5,17,3.4,0,0
Erik Swoope,IND,vs BUF,W  37-5,1,17,17.0,1,0
Dede Westbrook,JAX,vs HOU,L  7-20,4,17,4.2,0,0
Nick Williams,LA,@ SF,W  39-10,2,17,8.5,0,0
Corey Clement,PHI,vs CAR,L  17-21,2,16,8.0,0,0
Evan Engram,NYG,@ ATL,L  20-23,2,16,8.0,0,0
Blake Jarwin,DAL,@ WAS,L  17-20,1,16,16.0,0,0
Kyle Rudolph,MIN,@ NYJ,W  37-17,1,16,16.0,0,0
Curtis Samuel,CAR,@ PHI,W  21-17,1,16,16.0,0,0
Antony Auclair,TB,vs CLE,W  26-23,3,15,5.0,0,0
Kenyan Drake,MIA,vs DET,L  21-32,4,15,3.8,0,0
Ronald Jones,TB,vs CLE,W  26-23,1,15,15.0,0,0
Antonio Callaway,CLE,@ TB,L  23-26,1,14,14.0,0,0
Charles Clay,BUF,@ IND,L  5-37,3,14,4.7,0,1
Chris Moore,BAL,vs NO,L  23-24,1,14,14.0,0,0
Latavius Murray,MIN,@ NYJ,W  37-17,2,14,7.0,0,0
Travis Benjamin,LAC,vs TEN,W  20-19,1,13,13.0,0,0
Andre Holmes,BUF,@ IND,L  5-37,1,13,13.0,0,0
Sony Michel,NE,@ CHI,W  38-31,1,13,13.0,0,1
Demarcus Robinson,KC,vs CIN,W  45-10,2,13,6.5,0,0
C.J. Uzomah,CIN,@ KC,L  10-45,2,13,6.5,1,0
Ameer Abdullah,DET,@ MIA,W  32-21,1,12,12.0,0,0
Chase Edmonds,ARI,vs DEN,L  10-45,3,12,4.0,0,0
Matt LaCosse,DEN,@ ARI,W  45-10,1,12,12.0,0,0
Dalton Schultz,DAL,@ WAS,L  17-20,1,12,12.0,0,0
Ricky Seals-Jones,ARI,vs DEN,L  10-45,2,12,6.0,0,0
Rhett Ellison,NYG,@ ATL,L  20-23,2,11,5.5,0,0
Bennie Fowler,NYG,@ ATL,L  20-23,1,11,11.0,0,0
Antonio Gates,LAC,vs TEN,W  20-19,2,11,5.5,0,0
Justin Jackson,LAC,vs TEN,W  20-19,1,11,11.0,0,0
Alvin Kamara,NO,@ BAL,W  24-23,2,11,5.5,0,0
Jacquizz Rodgers,TB,vs CLE,W  26-23,1,11,11.0,0,0
Jonnu Smith,TEN,@ LAC,L  19-20,2,11,5.5,0,0
Luke Stocker,TEN,@ LAC,L  19-20,2,11,5.5,1,0
Laquon Treadwell,MIN,@ NYJ,W  37-17,3,11,3.7,0,0
Alex Collins,BAL,vs NO,L  23-24,3,10,3.3,0,0
Corey Davis,TEN,@ LAC,L  19-20,3,10,3.3,0,0
Mark Ingram,NO,@ BAL,W  24-23,2,10,5.0,0,0
Deontay Burnett,NYJ,vs MIN,L  17-37,1,9,9.0,0,0
Ezekiel Elliott,DAL,@ WAS,L  17-20,2,9,4.5,0,0
Jordan Howard,CHI,vs NE,L  31-38,1,9,9.0,0,0
Mark Andrews,BAL,vs NO,L  23-24,1,8,8.0,1,0
Nick Boyle,BAL,vs NO,L  23-24,1,8,8.0,0,0
Damiere Byrd,CAR,@ PHI,W  21-17,1,8,8.0,0,0
Jason Croom,BUF,@ IND,L  5-37,1,8,8.0,0,0
Phillip Dorsett,NE,@ CHI,W  38-31,1,8,8.0,0,0
Rashad Greene,JAX,vs HOU,L  7-20,1,8,8.0,0,0
J.J. Nelson,ARI,vs DEN,L  10-45,2,8,4.0,0,0
Adrian Peterson,WAS,vs DAL,W  20-17,1,8,8.0,0,0
Eric Saubert,ATL,vs NYG,W  23-20,1,8,8.0,0,0
Taywan Taylor,TEN,@ LAC,L  19-20,1,8,8.0,0,0
Jordan Wilkins,IND,vs BUF,W  37-5,1,8,8.0,0,0
Luke Willson,DET,@ MIA,W  32-21,2,8,4.0,0,0
Mo Alie-Cox,IND,vs BUF,W  37-5,1,7,7.0,0,0
Ricky Ortiz,ATL,vs NYG,W  23-20,2,7,3.5,0,0
Malcolm Brown,LA,@ SF,W  39-10,1,6,6.0,0,0
Chris Conley,KC,vs CIN,W  45-10,1,6,6.0,0,0
Alan Cross,TB,vs CLE,W  26-23,1,6,6.0,0,0
Phillip Lindsay,DEN,@ ARI,W  45-10,1,6,6.0,0,0
Breshad Perriman,CLE,@ TB,L  23-26,1,6,6.0,0,0
Trent Taylor,SF,vs LA,L  10-39,1,6,6.0,0,0
Tommy Bohanon,JAX,vs HOU,L  7-20,1,5,5.0,0,0
Pierre Garcon,SF,vs LA,L  10-39,1,5,5.0,0,0
Greg Olsen,CAR,@ PHI,W  21-17,2,5,2.5,1,0
Bilal Powell,NYJ,vs MIN,L  17-37,1,5,5.0,0,0
Wendell Smallwood,PHI,vs CAR,L  17-21,2,5,2.5,0,0
Kenny Stills,MIA,vs DET,L  21-32,1,5,5.0,1,0
Frank Gore,MIA,vs DET,L  21-32,1,4,4.0,0,0
Allen Robinson,CHI,vs NE,L  31-38,1,4,4.0,0,0
Keke Coutee,HOU,@ JAX,W  20-7,1,3,3.0,0,0
Jamaal Charles,JAX,vs HOU,L  7-20,1,2,2.0,0,0
Joe Mixon,CIN,@ KC,L  10-45,3,1,0.3,0,0
Peyton Barber,TB,vs CLE,W  26-23,0,0,0.0,0,0
Cameron Batson,TEN,@ LAC,L  19-20,1,0,0.0,0,0
Josh Bellamy,CHI,vs NE,L  31-38,0,0,0.0,0,0
Mike Boone,MIN,@ NYJ,W  37-17,0,0,0.0,0,0
Kendrick Bourne,SF,vs LA,L  10-39,0,0,0.0,0,0
Brice Butler,DAL,@ WAS,L  17-20,0,0,0.0,0,0
Garrett Celek,SF,vs LA,L  10-39,0,0,0.0,0,0
Nick Chubb,CLE,@ TB,L  23-26,0,0,0.0,0,0
James Develin,NE,@ CHI,W  38-31,0,0,0.0,0,0
Rico Gathers,DAL,@ WAS,L  17-20,0,0,0.0,0,0
Virgil Green,LAC,vs TEN,W  20-19,0,0,0.0,0,0
Tyler Higbee,LA,@ SF,W  39-10,0,0,0.0,0,0
Hayden Hurst,BAL,vs NO,L  23-24,0,0,0.0,0,0
Jermaine Kearse,NYJ,vs MIN,L  17-37,0,0,0.0,0,0
Jordan Leggett,NYJ,vs MIN,L  17-37,0,0,0.0,0,0
Matt Lengel,CIN,@ KC,L  10-45,0,0,0.0,0,0
Alfred Morris,SF,vs LA,L  10-39,0,0,0.0,0,0
Charone Peake,NYJ,vs MIN,L  17-37,0,0,0.0,0,0
John Ross,CIN,@ KC,L  10-45,0,0,0.0,0,0
Scott Simonson,NYG,@ ATL,L  20-23,0,0,0.0,0,0
Dion Sims,CHI,vs NE,L  31-38,0,0,0.0,0,0
Bradley Sowell,CHI,vs NE,L  31-38,0,0,0.0,0,0
Jeremy Sprinkle,WAS,vs DAL,W  20-17,0,0,0.0,0,0
Neal Sterling,NYJ,vs MIN,L  17-37,0,0,0.0,0,0
Jordan Thomas,HOU,@ JAX,W  20-7,0,0,0.0,0,0
Deonte Thompson,DAL,@ WAS,L  17-20,0,0,0.0,0,0
Devontae Booker,DEN,@ ARI,W  45-10,1,-1,-1.0,0,0
Alex Erickson,CIN,@ KC,L  10-45,1,-1,-1.0,0,0
Lamar Miller,HOU,@ JAX,W  20-7,1,-1,-1.0,0,0
Gerald Everett,LA,@ SF,W  39-10,1,-5,-5.0,0,0
Nyheim Hines,IND,vs BUF,W  37-5,1,-5,-5.0,0,0
Eric Tomlinson,NYJ,vs MIN,L  17-37,1,-5,-5.0,0,0
