Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Delanie Walker,TEN,@ IND,W  20-16,4,63,15.8,1,0
Kenny Golladay,DET,vs MIN,L  23-30,2,61,30.5,0,0
Charles Clay,BUF,@ KC,W  16-10,4,60,15.0,0,0
DeSean Jackson,TB,@ ATL,L  20-34,8,60,7.5,0,0
Randall Cobb,GB,@ PIT,L  28-31,4,58,14.5,1,0
Tyrell Williams,LAC,@ DAL,W  28-6,2,58,29.0,1,0
Austin Ekeler,LAC,@ DAL,W  28-6,3,55,18.3,0,0
Todd Gurley,LA,vs NO,W  26-20,4,54,13.5,0,0
Terrance Williams,DAL,vs LAC,L  6-28,4,54,13.5,0,0
Johnny Holton,OAK,vs DEN,W  21-14,2,53,26.5,0,0
Kenny Britt,CLE,@ CIN,L  16-30,2,52,26.0,0,0
Jaron Brown,ARI,vs JAX,W  27-24,1,52,52.0,1,0
O.J. Howard,TB,@ ATL,L  20-34,3,52,17.3,0,0
Alshon Jeffery,PHI,vs CHI,W  31-3,5,52,10.4,1,0
Michael Thomas,NO,@ LA,L  20-26,5,52,10.4,0,0
Julius Thomas,MIA,@ NE,L  17-35,5,52,10.4,0,0
Joe Mixon,CIN,vs CLE,W  30-16,3,51,17.0,0,0
Travis Benjamin,LAC,@ DAL,W  28-6,3,50,16.7,0,0
Tyler Higbee,LA,vs NO,W  26-20,3,48,16.0,0,0
Cody Latimer,DEN,@ OAK,L  14-21,3,48,16.0,1,0
Mike Wallace,BAL,vs HOU,W  23-16,5,48,9.6,0,0
David Njoku,CLE,@ CIN,L  16-30,4,47,11.8,0,0
Kenny Stills,MIA,@ NE,L  17-35,3,47,15.7,0,0
Jason Witten,DAL,vs LAC,L  6-28,7,44,6.3,0,0
Marshawn Lynch,OAK,vs DEN,W  21-14,3,43,14.3,0,0
Braxton Miller,HOU,@ BAL,L  16-23,5,43,8.6,0,0
T.J. Yeldon,JAX,@ ARI,L  24-27,5,42,8.4,0,0
Tyreek Hill,KC,vs BUF,L  10-16,7,41,5.9,0,0
Dede Westbrook,JAX,@ ARI,L  24-27,6,41,6.8,0,0
Martavis Bryant,PIT,vs GB,W  31-28,4,40,10.0,1,0
Corey Davis,TEN,@ IND,W  20-16,4,39,9.8,0,0
Phillip Dorsett,NE,vs MIA,W  35-17,1,39,39.0,0,0
Travis Kelce,KC,vs BUF,L  10-16,3,39,13.0,0,0
Austin Hooper,ATL,vs TB,W  34-20,3,38,12.7,0,0
Adam Humphries,TB,@ ATL,L  20-34,4,38,9.5,0,0
Dez Bryant,DAL,vs LAC,L  6-28,3,37,12.3,0,0
C.J. Fiedorowicz,HOU,@ BAL,L  16-23,4,37,9.2,0,0
Chris Moore,BAL,vs HOU,W  23-16,3,37,12.3,0,0
Josh Reynolds,LA,vs NO,W  26-20,4,37,9.2,1,0
Tavarres King,NYG,@ WAS,L  10-20,2,36,18.0,0,0
Albert Wilson,KC,vs BUF,L  10-16,3,36,12.0,1,0
Christian McCaffrey,CAR,@ NYJ,W  35-27,2,35,17.5,0,0
Trent Taylor,SF,vs SEA,L  13-24,2,35,17.5,0,0
Eric Ebron,DET,vs MIN,L  23-30,4,34,8.5,0,0
Jimmy Graham,SEA,@ SF,W  24-13,3,34,11.3,1,0
Chester Rogers,IND,vs TEN,L  16-20,3,34,11.3,0,0
Austin Traylor,DEN,@ OAK,L  14-21,1,34,34.0,0,0
Seth DeValve,CLE,@ CIN,L  16-30,2,33,16.5,0,0
Bennie Fowler,DEN,@ OAK,L  14-21,3,33,11.0,1,0
Demetrius Harris,KC,vs BUF,L  10-16,2,33,16.5,0,0
Zay Jones,BUF,@ KC,W  16-10,3,33,11.0,1,0
Brandon LaFell,CIN,vs CLE,W  30-16,3,33,11.0,0,0
DeMarco Murray,TEN,@ IND,W  20-16,3,33,11.0,0,0
Nelson Agholor,PHI,vs CHI,W  31-3,3,32,10.7,1,0
Jesse James,PIT,vs GB,W  31-28,3,32,10.7,0,0
Duke Johnson,CLE,@ CIN,L  16-30,4,32,8.0,0,0
Tanner McEvoy,SEA,@ SF,W  24-13,2,31,15.5,0,0
Jerick McKinnon,MIN,@ DET,W  30-23,1,31,31.0,0,0
Keelan Cole,JAX,@ ARI,L  24-27,2,30,15.0,0,0
Rashard Higgins,CLE,@ CIN,L  16-30,2,30,15.0,0,0
LeSean McCoy,BUF,@ KC,W  16-10,4,30,7.5,0,0
Samaje Perine,WAS,vs NYG,W  20-10,3,30,10.0,0,0
Torrey Smith,PHI,vs CHI,W  31-3,4,30,7.5,0,0
Ameer Abdullah,DET,vs MIN,L  23-30,3,29,9.7,0,0
Bruce Ellington,HOU,@ BAL,L  16-23,3,29,9.7,0,0
Nick Vannett,SEA,@ SF,W  24-13,2,29,14.5,1,0
Benjamin Watson,BAL,vs HOU,W  23-16,3,29,9.7,0,0
Josh Doctson,WAS,vs NYG,W  20-10,2,28,14.0,1,0
Kenyan Drake,MIA,@ NE,L  17-35,3,27,9.0,1,1
Austin Seferian-Jenkins,NYJ,vs CAR,L  27-35,2,27,13.5,0,0
Roger Lewis,NYG,@ WAS,L  10-20,3,26,8.7,0,0
Seth Roberts,OAK,vs DEN,W  21-14,2,26,13.0,0,0
Charles Sims,TB,@ ATL,L  20-34,3,26,8.7,0,0
Doug Baldwin,SEA,@ SF,W  24-13,2,25,12.5,0,0
Richard Rodgers,GB,@ PIT,L  28-31,1,25,25.0,0,0
Jarius Wright,MIN,@ DET,W  30-23,2,25,12.5,0,0
J.D. McKissic,SEA,@ SF,W  24-13,4,24,6.0,0,0
Demarcus Robinson,KC,vs BUF,L  10-16,2,24,12.0,0,0
Eric Decker,TEN,@ IND,W  20-16,3,23,7.7,0,0
Melvin Gordon,LAC,@ DAL,W  28-6,3,23,7.7,0,0
DeAndre Washington,OAK,vs DEN,W  21-14,3,23,7.7,0,0
Danny Woodhead,BAL,vs HOU,W  23-16,4,23,5.8,0,0
Devontae Booker,DEN,@ OAK,L  14-21,2,22,11.0,0,0
Kendrick Bourne,SF,vs SEA,L  13-24,2,22,11.0,0,0
Troy Niklas,ARI,vs JAX,W  27-24,2,22,11.0,0,0
Travaris Cadet,BUF,@ KC,W  16-10,3,21,7.0,0,0
Carlos Hyde,SF,vs SEA,L  13-24,7,21,3.0,0,0
Eli Rogers,PIT,vs GB,W  31-28,3,21,7.0,0,0
Daniel Brown,CHI,@ PHI,L  3-31,2,20,10.0,0,0
Marlon Mack,IND,vs TEN,L  16-20,2,20,10.0,0,0
Tre McBride,CHI,@ PHI,L  3-31,2,20,10.0,0,0
Adrian Peterson,ARI,vs JAX,W  27-24,4,20,5.0,0,0
Cole Beasley,DAL,vs LAC,L  6-28,2,19,9.5,0,0
Evan Engram,NYG,@ WAS,L  10-20,3,18,6.0,0,0
Alex Erickson,CIN,vs CLE,W  30-16,1,18,18.0,0,0
D.J. Foster,ARI,vs JAX,W  27-24,3,18,6.0,0,0
Nick O'Leary,BUF,@ KC,W  16-10,2,18,9.0,0,0
Demaryius Thomas,DEN,@ OAK,L  14-21,5,18,3.6,0,0
Tyler Boyd,CIN,vs CLE,W  30-16,2,17,8.5,1,0
Leonard Fournette,JAX,@ ARI,L  24-27,3,17,5.7,0,0
Chris Godwin,TB,@ ATL,L  20-34,1,17,17.0,0,0
Frank Gore,IND,vs TEN,L  16-20,2,17,8.5,0,0
Taylor Gabriel,ATL,vs TB,W  34-20,3,16,5.3,0,0
Virgil Green,DEN,@ OAK,L  14-21,1,16,16.0,0,0
Donte Moncrief,IND,vs TEN,L  16-20,1,16,16.0,0,0
Niles Paul,WAS,vs NYG,W  20-10,3,16,5.3,0,0
Danny Amendola,NE,vs MIA,W  35-17,1,15,15.0,0,0
Giovani Bernard,CIN,vs CLE,W  30-16,1,15,15.0,0,0
Ed Dickson,CAR,@ NYJ,W  35-27,1,15,15.0,0,0
T.Y. Hilton,IND,vs TEN,L  16-20,2,15,7.5,0,0
Eddie Lacy,SEA,@ SF,W  24-13,3,15,5.0,0,0
Jordan Matthews,BUF,@ KC,W  16-10,2,15,7.5,0,0
Kendall Wright,CHI,@ PHI,L  3-31,2,15,7.5,0,0
George Kittle,SF,vs SEA,L  13-24,1,14,14.0,0,0
Tyler Kroft,CIN,vs CLE,W  30-16,3,14,4.7,1,0
Louis Murphy,SF,vs SEA,L  13-24,2,14,7.0,1,0
J.J. Nelson,ARI,vs JAX,W  27-24,1,14,14.0,0,0
Damien Williams,MIA,@ NE,L  17-35,3,14,4.7,0,0
Jermaine Gresham,ARI,vs JAX,W  27-24,2,13,6.5,0,0
Jordan Howard,CHI,@ PHI,L  3-31,2,13,6.5,0,0
Marqise Lee,JAX,@ ARI,L  24-27,1,13,13.0,0,0
Elijah McGuire,NYJ,vs CAR,L  27-35,1,13,13.0,0,0
Alfred Morris,DAL,vs LAC,L  6-28,1,13,13.0,0,0
Jalen Richard,OAK,vs DEN,W  21-14,2,13,6.5,1,0
Matt Breida,SF,vs SEA,L  13-24,1,12,12.0,0,0
Corey Clement,PHI,vs CHI,W  31-3,1,12,12.0,0,0
Larry Fitzgerald,ARI,vs JAX,W  27-24,3,12,4.0,0,0
Maurice Harris,WAS,vs NYG,W  20-10,2,12,6.0,0,0
Mack Hollins,PHI,vs CHI,W  31-3,2,12,6.0,0,0
Byron Marshall,WAS,vs NYG,W  20-10,1,12,12.0,0,0
Bilal Powell,NYJ,vs CAR,L  27-35,1,12,12.0,0,0
Emmanuel Sanders,DEN,@ OAK,L  14-21,3,12,4.0,0,0
Lee Smith,OAK,vs DEN,W  21-14,1,12,12.0,0,0
Maxx Williams,BAL,vs HOU,W  23-16,1,12,12.0,0,0
Alfred Blue,HOU,@ BAL,L  16-23,2,11,5.5,0,0
Jordy Nelson,GB,@ PIT,L  28-31,3,11,3.7,0,0
Isaiah Crowell,CLE,@ CIN,L  16-30,1,10,10.0,0,0
Derrick Henry,TEN,@ IND,W  20-16,1,10,10.0,0,0
Marcedes Lewis,JAX,@ ARI,L  24-27,1,10,10.0,0,0
Greg Olsen,CAR,@ NYJ,W  35-27,1,10,10.0,0,0
Theo Riddick,DET,vs MIN,L  23-30,1,10,10.0,0,0
Kerwynn Williams,ARI,vs JAX,W  27-24,1,10,10.0,0,0
Nick Boyle,BAL,vs HOU,W  23-16,1,9,9.0,0,0
Amari Cooper,OAK,vs DEN,W  21-14,1,9,9.0,1,0
Pharoh Cooper,LA,vs NO,W  26-20,1,9,9.0,0,0
Benny Cunningham,CHI,@ PHI,L  3-31,1,9,9.0,0,0
Orleans Darkwa,NYG,@ WAS,L  10-20,1,9,9.0,0,0
Rhett Ellison,NYG,@ WAS,L  10-20,1,9,9.0,0,0
Gerald Everett,LA,vs NO,W  26-20,1,9,9.0,0,0
Kareem Hunt,KC,vs BUF,L  10-16,1,9,9.0,0,0
Willie Snead,NO,@ LA,L  20-26,1,9,9.0,0,0
Shane Vereen,NYG,@ WAS,L  10-20,1,9,9.0,0,0
Tarik Cohen,CHI,@ PHI,L  3-31,2,8,4.0,0,0
Harry Douglas,TEN,@ IND,W  20-16,1,8,8.0,0,0
Coby Fleener,NO,@ LA,L  20-26,1,8,8.0,0,0
Michael Floyd,MIN,@ DET,W  30-23,1,8,8.0,0,0
Kyle Juszczyk,SF,vs SEA,L  13-24,2,8,4.0,0,0
Aldrick Robinson,SF,vs SEA,L  13-24,1,8,8.0,0,0
Taywan Taylor,TEN,@ IND,W  20-16,1,8,8.0,0,0
Chad Williams,ARI,vs JAX,W  27-24,1,8,8.0,0,0
Jay Ajayi,PHI,vs CHI,W  31-3,1,7,7.0,0,0
Garrett Celek,SF,vs SEA,L  13-24,2,7,3.5,0,0
Jamaal Charles,DEN,@ OAK,L  14-21,2,7,3.5,0,0
Lamar Miller,HOU,@ BAL,L  16-23,1,7,7.0,0,0
James O'Shaughnessy,JAX,@ ARI,L  24-27,1,7,7.0,0,0
Rod Smith,DAL,vs LAC,L  6-28,2,7,3.5,0,0
Golden Tate,DET,vs MIN,L  23-30,4,7,1.8,0,0
Charcandrick West,KC,vs BUF,L  10-16,3,7,2.3,0,0
Cameron Brate,TB,@ ATL,L  20-34,1,6,6.0,0,0
Wayne Gallman,NYG,@ WAS,L  10-20,2,6,3.0,0,0
Akeem Hunt,KC,vs BUF,L  10-16,1,6,6.0,0,0
Jeremy Maclin,BAL,vs HOU,W  23-16,1,6,6.0,0,0
Jacquizz Rodgers,TB,@ ATL,L  20-34,1,6,6.0,0,0
Deonte Thompson,BUF,@ KC,W  16-10,1,6,6.0,0,0
Brice Butler,DAL,vs LAC,L  6-28,1,5,5.0,0,0
Mark Ingram,NO,@ LA,L  20-26,2,5,2.5,0,0
DeVante Parker,MIA,@ NE,L  17-35,1,5,5.0,0,0
Lawrence Thomas,NYJ,vs CAR,L  27-35,1,5,5.0,0,0
Anthony Sherman,KC,vs BUF,L  10-16,1,4,4.0,0,0
Rex Burkhead,NE,vs MIA,W  35-17,2,3,1.5,1,0
Ryan Grant,WAS,vs NYG,W  20-10,1,3,3.0,0,0
Dwayne Allen,NE,vs MIA,W  35-17,1,2,2.0,0,0
Javorius Allen,BAL,vs HOU,W  23-16,1,2,2.0,0,0
Jared Cook,OAK,vs DEN,W  21-14,1,2,2.0,0,0
James White,NE,vs MIA,W  35-17,1,2,2.0,0,0
Xavier Grimble,PIT,vs GB,W  31-28,1,1,1.0,1,0
Dion Lewis,NE,vs MIA,W  35-17,1,1,1.0,0,0
Adam Shaheen,CHI,@ PHI,L  3-31,1,1,1.0,0,0
Kenjon Barner,PHI,vs CHI,W  31-3,0,0,0.0,0,0
Brenton Bersin,CAR,@ NYJ,W  35-27,0,0,0.0,0,0
Brent Celek,PHI,vs CHI,W  31-3,0,0,0.0,0,0
Kaelin Clay,CAR,@ NYJ,W  35-27,0,0,0.0,0,0
Derrick Coleman,ATL,vs TB,W  34-20,0,0,0.0,0,0
Vernon Davis,WAS,vs NYG,W  20-10,0,0,0.0,0,0
Darren Fells,DET,vs MIN,L  23-30,0,0,0.0,0,0
Matt Forte,NYJ,vs CAR,L  27-35,0,0,0.0,0,0
Antonio Gates,LAC,@ DAL,W  28-6,0,0,0.0,0,0
Chad Hansen,NYJ,vs CAR,L  27-35,0,0,0.0,0,0
Justin Hunter,PIT,vs GB,W  31-28,0,0,0.0,0,0
Tommylee Lewis,NO,@ LA,L  20-26,0,0,0.0,0,0
Tyler Lockett,SEA,@ SF,W  24-13,0,0,0.0,0,0
Ricardo Louis,CLE,@ CIN,L  16-30,0,0,0.0,0,0
Josh Malone,CIN,vs CLE,W  30-16,0,0,0.0,0,0
Latavius Murray,MIN,@ DET,W  30-23,0,0,0.0,0,0
Breshad Perriman,BAL,vs HOU,W  23-16,0,0,0.0,0,0
Travis Rudolph,NYG,@ WAS,L  10-20,0,0,0.0,0,0
Bryce Treggs,CLE,@ CIN,L  16-30,0,0,0.0,0,0
Dan Vitale,CLE,@ CIN,L  16-30,0,0,0.0,0,0
Markus Wheaton,CHI,@ PHI,L  3-31,0,0,0.0,0,0
Tavon Austin,LA,vs NO,W  26-20,3,-1,-0.3,0,0
JoJo Natson,NYJ,vs CAR,L  27-35,1,-1,-1.0,0,0
Alex Collins,BAL,vs HOU,W  23-16,2,-3,-1.5,0,0
Dion Sims,CHI,@ PHI,L  3-31,1,-3,-3.0,0,0
Terron Ward,ATL,vs TB,W  34-20,1,-3,-3.0,0,1
