Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Amari Cooper,OAK,@ TB,W  30-24,12,173,14.4,1,0
A.J. Green,CIN,vs WAS,T 27-27,9,121,13.4,0,0
Dez Bryant,DAL,vs PHI,W  29-23,4,113,28.2,1,0
Rob Gronkowski,NE,@ BUF,W  41-25,5,109,21.8,1,0
Michael Crabtree,OAK,@ TB,W  30-24,8,108,13.5,0,0
Jamison Crowder,WAS,@ CIN,T 27-27,9,107,11.9,1,0
Tyler Eifert,CIN,vs WAS,T 27-27,9,102,11.3,1,0
Travis Kelce,KC,@ IND,W  30-14,7,101,14.4,1,0
Terrelle Pryor,CLE,vs NYJ,L  28-31,6,101,16.8,0,0
Jordan Reed,WAS,@ CIN,T 27-27,9,99,11.0,1,0
Tyreek Hill,KC,@ IND,W  30-14,5,98,19.6,1,0
Allen Hurns,JAX,@ TEN,L  22-36,7,98,14.0,1,0
Jordy Nelson,GB,@ ATL,L  32-33,4,94,23.5,1,0
Vernon Davis,WAS,@ CIN,T 27-27,5,93,18.6,0,0
Quincy Enunwa,NYJ,@ CLE,W  31-28,4,93,23.2,1,0
Chris Hogan,NE,@ BUF,W  41-25,4,91,22.8,1,0
Zach Miller,CHI,vs MIN,W  20-10,7,88,12.6,0,0
Duke Johnson,CLE,vs NYJ,L  28-31,6,87,14.5,0,0
David Johnson,ARI,@ CAR,L  20-30,7,84,12.0,0,0
Mohamed Sanu,ATL,vs GB,W  33-32,9,84,9.3,1,0
Kendall Wright,TEN,vs JAX,W  36-22,4,84,21.0,1,0
C.J. Prosise,SEA,@ NO,L  20-25,4,80,20.0,0,0
Eric Ebron,DET,@ HOU,L  13-20,7,79,11.3,0,0
J.J. Nelson,ARI,@ CAR,L  20-30,8,79,9.9,2,0
Demaryius Thomas,DEN,vs,W  27-19,5,79,15.8,0,0
Theo Riddick,DET,@ HOU,L  13-20,8,77,9.6,1,0
Stefon Diggs,MIN,@ CHI,L  10-20,8,76,9.5,1,0
Delanie Walker,TEN,vs JAX,W  36-22,4,75,18.8,0,0
Davante Adams,GB,@ ATL,L  32-33,12,74,6.2,0,0
Larry Fitzgerald,ARI,@ CAR,L  20-30,10,74,7.4,0,0
Kelvin Benjamin,CAR,vs ARI,W  30-20,2,73,36.5,0,0
Dontrelle Inman,,@ DEN,L  19-27,4,72,18.0,0,0
Allen Robinson,JAX,@ TEN,L  22-36,6,70,11.7,0,0
Jamize Olawale,OAK,@ TB,W  30-24,2,69,34.5,0,0
Seth Roberts,OAK,@ TB,W  30-24,3,69,23.0,1,0
Taylor Gabriel,ATL,vs GB,W  33-32,3,68,22.7,1,0
Brandon Marshall,NYJ,@ CLE,W  31-28,4,68,17.0,0,0
Emmanuel Sanders,DEN,vs,W  27-19,4,68,17.0,0,0
Pierre Garcon,WAS,@ CIN,T 27-27,6,67,11.2,0,0
Jordan Matthews,PHI,@ DAL,L  23-29,11,65,5.9,1,0
Alshon Jeffery,CHI,vs MIN,W  20-10,4,63,15.8,1,0
Michael Thomas,NO,vs SEA,W  25-20,6,63,10.5,0,0
Chris Conley,KC,@ IND,W  30-14,3,59,19.7,0,0
Walter Powell,BUF,vs NE,L  25-41,3,59,19.7,0,0
Adam Humphries,TB,vs OAK,L  24-30,3,58,19.3,0,0
Jermaine Kearse,SEA,@ NO,L  20-25,4,57,14.2,0,0
Willie Snead,NO,vs SEA,W  25-20,6,56,9.3,0,0
Virgil Green,DEN,vs,W  27-19,4,55,13.8,0,0
Dorial Green-Beckham,PHI,@ DAL,L  23-29,5,55,11.0,0,0
Cole Beasley,DAL,vs PHI,W  29-23,4,53,13.2,0,0
Ted Ginn,CAR,vs ARI,W  30-20,5,53,10.6,0,0
Derek Watt,,@ DEN,L  19-27,1,53,53.0,0,0
Ezekiel Elliott,DAL,vs PHI,W  29-23,4,52,13.0,0,0
Doug Baldwin,SEA,@ NO,L  20-25,4,51,12.8,0,0
Mike Evans,TB,vs OAK,L  24-30,4,50,12.5,0,0
Robert Woods,BUF,vs NE,L  25-41,4,50,12.5,0,0
John Brown,ARI,@ CAR,L  20-30,4,49,12.2,1,0
Jordan Howard,CHI,vs MIN,W  20-10,4,49,12.2,0,0
DeSean Jackson,WAS,@ CIN,T 27-27,3,48,16.0,0,0
Travis Benjamin,,@ DEN,L  19-27,3,44,14.7,1,0
Brandon Coleman,NO,vs SEA,W  25-20,2,44,22.0,0,0
Brandin Cooks,NO,vs SEA,W  25-20,4,44,11.0,1,0
Melvin Gordon,,@ DEN,L  19-27,4,44,11.0,0,0
DeAndre Hopkins,HOU,vs DET,W  20-13,4,44,11.0,0,0
C.J. Fiedorowicz,HOU,vs DET,W  20-13,5,43,8.6,1,0
Jeremy Maclin,KC,@ IND,W  30-14,3,43,14.3,1,0
Gary Barnidge,CLE,vs NYJ,L  28-31,3,42,14.0,0,0
Golden Tate,DET,@ HOU,L  13-20,7,42,6.0,0,0
Austin Hooper,ATL,vs GB,W  33-32,5,41,8.2,0,0
Ben Koyack,JAX,@ TEN,L  22-36,5,41,8.2,0,0
Donte Moncrief,IND,vs KC,L  14-30,4,41,10.2,1,0
Adam Thielen,MIN,@ CHI,L  10-20,3,40,13.3,0,0
Tyler Boyd,CIN,vs WAS,T 27-27,5,38,7.6,0,0
Devin Funchess,CAR,vs ARI,W  30-20,3,38,12.7,0,0
Rishard Matthews,TEN,vs JAX,W  36-22,4,38,9.5,1,0
Julian Edelman,NE,@ BUF,W  41-25,4,37,9.2,1,0
Derrick Henry,TEN,vs JAX,W  36-22,4,37,9.2,0,0
Matt Asiata,MIN,@ CHI,L  10-20,2,36,18.0,0,0
Jack Doyle,IND,vs KC,L  14-30,2,36,18.0,0,0
Coby Fleener,NO,vs SEA,W  25-20,4,36,9.0,0,0
Cordarrelle Patterson,MIN,@ CHI,L  10-20,3,36,12.0,0,0
Mychal Rivera,OAK,@ TB,W  30-24,3,36,12.0,1,0
T.J. Yeldon,JAX,@ TEN,L  22-36,4,36,9.0,0,0
Martellus Bennett,NE,@ BUF,W  41-25,4,35,8.8,0,0
Jordan Taylor,DEN,vs,W  27-19,1,35,35.0,0,0
Reggie Bush,BUF,vs NE,L  25-41,2,34,17.0,0,0
Isaiah Crowell,CLE,vs NYJ,L  28-31,2,34,17.0,0,0
Jimmy Graham,SEA,@ NO,L  20-25,3,34,11.3,0,0
Ryan Griffin,HOU,vs DET,W  20-13,3,34,11.3,0,0
Phillip Dorsett,IND,vs KC,L  14-30,5,33,6.6,0,0
Antonio Gates,,@ DEN,L  19-27,4,33,8.2,1,0
Marvin Jones,DET,@ HOU,L  13-20,3,33,11.0,0,0
Paul Richardson,SEA,@ NO,L  20-25,2,33,16.5,0,0
Jermaine Gresham,ARI,@ CAR,L  20-30,3,32,10.7,0,0
