Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Mark Nzeocha,SF,vs SEA,W  26-23,1.0,8.0,1,3,0,1,0
Alex Okafor,NO,@ CAR,W  12-9,1.0,1.0,1,2,2,0,0
David Onyemata,NO,@ CAR,W  12-9,1.0,12.0,1,2,0,0,0
Jabrill Peppers,CLE,@ DEN,W  17-16,1.0,11.0,1,6,0,0,0
Brian Poole,ATL,vs ARI,W  40-14,1.0,8.0,1,5,1,0,1
Robert Quinn,MIA,@ MIN,L  17-41,1.0,9.0,1,2,0,0,0
Haason Reddick,ARI,@ ATL,L  14-40,1.0,6.0,1,5,0,0,0
Sheldon Richardson,MIN,vs MIA,W  41-17,1.0,3.0,2,2,1,0,0
Logan Ryan,TEN,@ NYG,W  17-0,1.0,4.0,1,2,0,0,0
Michael Thomas,NYG,vs TEN,L  0-17,1.0,8.0,1,5,2,0,0
Kyle Van Noy,NE,@ PIT,L  10-17,1.0,10.0,1,3,0,0,0
T.J. Watt,PIT,vs NE,W  17-10,1.0,7.0,3,3,0,0,0
Montravius Adams,GB,@ CHI,L  17-24,0.5,1.5,1,2,1,1,0
Vernon Butler,CAR,vs NO,L  9-12,0.5,4.0,1,0,2,0,0
De'Vondre Campbell,ATL,vs ARI,W  40-14,0.5,4.5,2,0,3,0,0
Kyler Fackrell,GB,@ CHI,L  17-24,0.5,1.5,0,1,2,0,0
Shaun Dion Hamilton,WAS,@ JAX,W  16-13,0.5,2.0,1,2,2,0,0
C.J. Mosley,BAL,vs TB,W  20-12,0.5,0.5,1,6,2,0,0
Bilal Nichols,CHI,vs GB,W  24-17,0.5,4.0,1,0,1,0,0
Patrick Onwuasor,BAL,vs TB,W  20-12,0.5,0.5,1,2,1,0,0
Isaac Rochell,LAC,@ KC,W  29-28,0.5,1.0,1,0,2,0,0
Preston Smith,WAS,@ JAX,W  16-13,0.5,2.0,1,1,2,0,0
Shaq Thompson,CAR,vs NO,L  9-12,0.5,4.0,1,2,5,0,0
Mike Adams,CAR,vs NO,L  9-12,0.0,0.0,0,3,3,0,0
Andrew Adams,TB,@ BAL,L  12-20,0.0,0.0,0,6,1,0,0
Matthew Adams,IND,vs DAL,W  23-0,0.0,0.0,0,1,0,0,0
Jahleel Addae,LAC,@ KC,W  29-28,0.0,0.0,0,2,1,0,0
Mario Addison,CAR,vs NO,L  9-12,0.0,0.0,0,1,1,0,0
Walt Aikens,MIA,@ MIN,L  17-41,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,BUF,vs DET,W  14-13,0.0,0.0,2,5,1,0,0
Adonis Alexander,WAS,@ JAX,W  16-13,0.0,0.0,0,0,0,0,0
Jaire Alexander,GB,@ CHI,L  17-24,0.0,0.0,0,3,0,0,0
D.J. Alexander,PHI,@ LA,W  30-23,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,vs ARI,W  40-14,0.0,0.0,0,1,0,0,0
Beau Allen,TB,@ BAL,L  12-20,0.0,0.0,1,0,1,0,0
Javorius Allen,BAL,vs TB,W  20-12,0.0,0.0,0,0,0,0,0
Kiko Alonso,MIA,@ MIN,L  17-41,0.0,0.0,0,2,2,0,0
Tyson Alualu,PIT,vs NE,W  17-10,0.0,0.0,0,1,1,0,0
David Amerson,ARI,@ ATL,L  14-40,0.0,0.0,0,1,0,0,0
Adrian Amos,CHI,vs GB,W  24-17,0.0,0.0,0,4,1,0,0
Prince Amukamara,CHI,vs GB,W  24-17,0.0,0.0,0,4,0,0,0
Stephone Anthony,MIA,@ MIN,L  17-41,0.0,0.0,0,0,0,0,0
Alex Anzalone,NO,@ CAR,W  12-9,0.0,0.0,0,3,1,0,0
Eli Apple,NO,@ CAR,W  12-9,0.0,0.0,0,2,1,0,0
Arik Armstead,SF,vs SEA,W  26-23,0.0,0.0,0,2,3,0,0
Ray-Ray Armstrong,CLE,@ DEN,W  17-16,0.0,0.0,0,0,0,0,0
Dorance Armstrong,DAL,@ IND,L  0-23,0.0,0.0,0,2,0,0,0
Genard Avery,CLE,@ DEN,W  17-16,0.0,0.0,2,4,0,0,0
Chidobe Awuzie,DAL,@ IND,L  0-23,0.0,0.0,0,2,1,0,0
