Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Vic Beasley,ATL,@ DEN,W  23-16,3.5,26.0,3,7,1,2,0
Lorenzo Alexander,BUF,@ LA,W  30-19,3.0,19.0,4,6,0,0,0
Willie Young,CHI,@ IND,L  23-29,3.0,13.0,3,4,1,0,0
Joey Bosa,,@ OAK,L  31-34,2.0,16.0,2,4,1,0,0
Malcom Brown,NE,@ CLE,W  33-13,2.0,14.0,2,3,2,0,0
Calais Campbell,ARI,@ SF,W  33-21,2.0,5.0,2,3,1,0,0
Jurrell Casey,TEN,@ MIA,W  30-17,2.0,14.0,2,2,0,0,0
Markus Golden,ARI,@ SF,W  33-21,2.0,12.5,3,7,3,0,0
Derrick Morgan,TEN,@ MIA,W  30-17,2.0,9.0,2,4,0,0,0
Brian Orakpo,TEN,@ MIA,W  30-17,2.0,19.0,2,5,1,0,0
Brian Robison,MIN,vs HOU,W  31-13,2.0,8.0,3,2,0,1,0
Terrell McClain,DAL,vs CIN,W  28-14,1.5,8.5,3,4,2,0,0
Stacy McGee,OAK,vs,W  34-31,1.5,6.5,2,3,1,2,0
Whitney Mercilus,HOU,@ MIN,L  13-31,1.5,12.5,5,2,1,0,0
Kevin Minter,ARI,@ SF,W  33-21,1.5,5.0,2,5,4,0,0
Tre Boston,CAR,vs TB,L  14-17,1.0,9.0,1,1,1,0,0
Jatavis Brown,,@ OAK,L  31-34,1.0,1.0,1,5,1,0,0
Armonty Bryant,DET,vs PHI,W  24-23,1.0,2.0,1,1,0,0,0
Jonathan Bullard,CHI,@ IND,L  23-29,1.0,3.0,1,3,0,0,0
Anthony Chickillo,PIT,vs NYJ,W  31-13,1.0,7.0,1,3,0,1,0
Fletcher Cox,PHI,@ DET,L  23-24,1.0,6.0,1,2,0,0,0
Vinny Curry,PHI,@ DET,L  23-24,1.0,9.0,2,2,2,0,0
Carlos Dunlap,CIN,@ DAL,L  14-28,1.0,5.0,3,3,1,1,0
Kyler Fackrell,GB,vs NYG,W  23-16,1.0,6.0,2,2,1,1,0
