Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Robby Anderson,NYJ,@ NE,L  3-41,0.0,0.0,0,0,0,0,0
Henry Anderson,IND,@ OAK,L  25-33,0.0,0.0,0,3,0,0,0
Eli Apple,NYG,@ PHI,L  19-24,0.0,0.0,0,2,0,0,0
Cliff Avril,SEA,vs ARI,L  31-34,0.0,0.0,0,0,1,0,0
Robert Ayers,TB,@ NO,L  24-31,0.0,0.0,0,1,0,0,0
Jonathan Babineaux,ATL,@ CAR,W  33-16,0.0,0.0,0,0,1,0,0
Johnson Bademosi,DET,@ DAL,L  21-42,0.0,0.0,0,5,1,0,0
Dan Bailey,DAL,vs DET,W  42-21,0.0,0.0,0,0,0,0,0
Chris Baker,WAS,@ CHI,W  41-21,0.0,0.0,0,2,0,0,0
Marcus Ball,SF,@ LA,W  22-21,0.0,0.0,0,0,0,0,0
Johnthan Banks,CHI,vs WAS,L  21-41,0.0,0.0,0,0,1,0,0
Anthony Barr,MIN,@ GB,L  25-38,0.0,0.0,2,3,3,0,0
Shaquil Barrett,DEN,@ KC,L  10-33,0.0,0.0,0,1,1,1,0
Mark Barron,LA,vs SF,L  21-22,0.0,0.0,0,4,0,0,0
Connor Barwin,PHI,vs NYG,W  24-19,0.0,0.0,0,4,1,0,0
Daren Bates,OAK,vs IND,W  33-25,0.0,0.0,0,1,0,0,0
Vic Beasley,ATL,@ CAR,W  33-16,0.0,0.0,0,1,1,0,0
Le'Veon Bell,PIT,vs BAL,W  31-27,0.0,0.0,0,0,0,0,0
Vonn Bell,NO,vs TB,W  31-24,0.0,0.0,0,4,1,0,0
