Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Michael Bennett,SEA,@ SF,W  20-3,3.5,18.0,4,4,1,0,0
Kawann Short,CAR,vs PHI,W  27-16,3.0,22.0,2,6,2,1,0
Ahmad Brooks,SF,vs SEA,L  3-20,2.0,10.0,3,2,3,0,0
Tamba Hali,KC,vs PIT,W  23-13,2.0,17.0,2,4,1,1,0
William Hayes,,vs CLE,W  24-6,2.0,7.0,1,2,1,2,0
Cameron Jordan,NO,@ IND,W  27-21,2.0,12.0,4,2,0,0,0
Eric Kendricks,MIN,@ DET,W  28-19,2.0,13.0,3,6,0,0,0
Aaron Lynch,SF,vs SEA,L  3-20,2.0,11.0,2,5,0,0,0
Ndamukong Suh,MIA,vs HOU,W  44-26,2.0,15.0,3,5,1,0,0
Cameron Wake,MIA,vs HOU,W  44-26,2.0,7.0,1,2,0,2,0
J.J. Watt,HOU,@ MIA,L  26-44,2.0,20.0,4,6,1,0,0
Cliff Avril,SEA,@ SF,W  20-3,1.5,16.0,3,4,1,1,0
Everson Griffen,MIN,@ DET,W  28-19,1.5,16.0,2,1,1,0,0
Mario Addison,CAR,vs PHI,W  27-16,1.0,5.0,1,1,1,0,0
Jared Allen,CAR,vs PHI,W  27-16,1.0,6.0,2,2,3,0,0
Tyson Alualu,,vs BUF,W  34-31,1.0,9.0,1,1,0,0,0
Ezekiel Ansah,DET,vs MIN,L  19-28,1.0,8.0,3,4,0,1,0
Andre Branch,,vs BUF,W  34-31,1.0,6.0,1,2,0,1,0
Desmond Bryant,CLE,@,L  6-24,1.0,4.0,1,1,0,0,0
Jadeveon Clowney,HOU,@ MIA,L  26-44,1.0,13.0,1,7,1,0,0
Jamie Collins,NE,vs NYJ,W  30-23,1.0,12.0,1,6,6,0,0
Aaron Colvin,,vs BUF,W  34-31,1.0,17.0,1,6,0,1,0
Jack Crawford,DAL,@ NYG,L  20-27,1.0,8.0,1,2,0,0,0
Quinton Dial,SF,vs SEA,L  3-20,1.0,2.0,2,2,1,0,0
Aaron Donald,,vs CLE,W  24-6,1.0,0.0,3,3,0,0,0
Brandon Flowers,,vs OAK,L  29-37,1.0,7.0,1,4,0,0,0
Dwight Freeney,ARI,vs BAL,W  26-18,1.0,11.0,2,1,1,0,0
Chad Greenway,MIN,@ DET,W  28-19,1.0,6.0,1,3,0,0,0
Greg Hardy,DAL,@ NYG,L  20-27,1.0,5.0,1,2,1,0,0
Cameron Heyward,PIT,@ KC,L  13-23,1.0,5.0,1,3,1,0,0
Tom Johnson,MIN,@ DET,W  28-19,1.0,12.0,2,2,1,0,0
Chandler Jones,NE,vs NYJ,W  30-23,1.0,0.0,1,3,0,1,0
Abry Jones,,vs BUF,W  34-31,1.0,6.0,1,1,0,0,0
Mychal Kendricks,PHI,@ CAR,L  16-27,1.0,7.0,2,3,5,0,0
