Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Harold Landry,TEN,vs PHI,W  26-23,1.0,5.0,1,3,1,1,0
Carl Lawson,CIN,@ ATL,W  37-36,1.0,7.0,3,1,0,0,0
Darius Leonard,IND,vs HOU,L  34-37,1.0,5.0,1,8,5,0,0
Aaron Lynch,CHI,vs TB,W  48-10,1.0,4.0,2,3,0,0,0
Khalil Mack,CHI,vs TB,W  48-10,1.0,2.0,1,3,1,1,0
Blake Martinez,GB,vs BUF,W  22-0,1.0,8.0,2,7,3,0,0
Siran Neal,BUF,@ GB,L  0-22,1.0,10.0,1,1,0,0,0
Yannick Ngakoue,JAX,vs NYJ,W  31-12,1.0,4.0,2,1,0,0,0
Haloti Ngata,PHI,@ TEN,L  23-26,1.0,5.0,2,3,1,0,0
Romeo Okwara,DET,@ DAL,L  24-26,1.0,9.0,1,1,1,0,0
Jason Pierre-Paul,TB,@ CHI,L  10-48,1.0,10.0,1,6,1,0,0
Haason Reddick,ARI,vs SEA,L  17-20,1.0,6.0,1,1,0,0,0
Jarran Reed,SEA,@ ARI,W  20-17,1.0,9.0,1,4,1,0,0
Joe Schobert,CLE,@ OAK,L  42-45,1.0,4.0,1,7,7,0,0
John Simon,NE,vs MIA,W  38-7,1.0,10.0,1,2,3,0,0
Ndamukong Suh,LA,vs MIN,W  38-31,1.0,8.0,2,2,0,0,1
Anthony Walker,IND,vs HOU,L  34-37,1.0,6.0,1,9,1,0,0
Jihad Ward,IND,vs HOU,L  34-37,1.0,3.0,1,1,0,0,0
Armani Watts,KC,@ DEN,W  27-23,1.0,10.0,2,1,0,0,0
Jermaine Whitehead,GB,vs BUF,W  22-0,1.0,16.0,1,1,0,0,0
Leonard Williams,NYJ,@ JAX,L  12-31,1.0,10.0,1,4,1,0,0
Tim Williams,BAL,@ PIT,W  26-14,1.0,9.0,2,2,0,0,0
Genard Avery,CLE,@ OAK,L  42-45,0.5,1.5,4,2,1,0,0
Jack Crawford,ATL,vs CIN,L  36-37,0.5,5.0,1,3,1,0,0
Todd Davis,DEN,vs KC,L  23-27,0.5,0.0,2,4,3,0,0
Myles Garrett,CLE,@ OAK,L  42-45,0.5,1.5,2,7,2,0,0
Zach Kerr,DEN,vs KC,L  23-27,0.5,0.0,2,1,1,0,0
Clay Matthews,GB,vs BUF,W  22-0,0.5,4.5,1,3,2,0,0
Bilal Nichols,CHI,vs TB,W  48-10,0.5,3.5,1,3,1,0,0
Nick Perry,GB,vs BUF,W  22-0,0.5,4.5,1,1,1,0,0
Roy Robertson-Harris,CHI,vs TB,W  48-10,0.5,3.5,1,0,3,0,0
Jabaal Sheard,IND,vs HOU,L  34-37,0.5,4.0,2,4,1,0,0
Kemoko Turay,IND,vs HOU,L  34-37,0.5,4.0,2,0,1,0,0
Davante Adams,GB,vs BUF,W  22-0,0.0,0.0,0,0,0,0,0
Jamal Adams,NYJ,@ JAX,L  12-31,0.0,0.0,0,10,2,0,0
Matthew Adams,IND,vs HOU,L  34-37,0.0,0.0,0,0,0,0,0
Jahleel Addae,LAC,vs SF,W  29-27,0.0,0.0,0,1,1,0,0
Jamal Agnew,DET,@ DAL,L  24-26,0.0,0.0,0,3,0,0,0
Walt Aikens,MIA,@ NE,L  7-38,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,BUF,@ GB,L  0-22,0.0,0.0,0,1,2,0,0
Mackensie Alexander,MIN,@ LA,L  31-38,0.0,0.0,0,2,0,0,0
Kwon Alexander,TB,@ CHI,L  10-48,0.0,0.0,0,2,0,0,0
Jaire Alexander,GB,vs BUF,W  22-0,0.0,0.0,0,1,0,0,0
Robert Alford,ATL,vs CIN,L  36-37,0.0,0.0,0,3,1,0,0
Dwayne Allen,NE,vs MIA,W  38-7,0.0,0.0,0,0,0,0,0
Josh Allen,BUF,@ GB,L  0-22,0.0,0.0,0,0,0,0,0
Kiko Alonso,MIA,@ NE,L  7-38,0.0,0.0,1,3,9,0,0
Tyson Alualu,PIT,vs BAL,L  14-26,0.0,0.0,0,0,1,0,0
Adrian Amos,CHI,vs TB,W  48-10,0.0,0.0,0,2,0,0,0
Stephone Anthony,MIA,@ NE,L  7-38,0.0,0.0,0,0,0,0,0
Alex Anzalone,NO,@ NYG,W  33-18,0.0,0.0,0,3,3,0,0
Arik Armstead,SF,@ LAC,L  27-29,0.0,0.0,0,1,4,0,0
Ray-Ray Armstrong,NYG,vs NO,L  18-33,0.0,0.0,0,5,2,0,0
Dorance Armstrong,DAL,vs DET,W  26-24,0.0,0.0,1,0,1,0,0
Jeremiah Attaochu,NYJ,@ JAX,L  12-31,0.0,0.0,0,2,0,0,0
Chidobe Awuzie,DAL,vs DET,W  26-24,0.0,0.0,0,5,3,0,0
Budda Baker,ARI,vs SEA,L  17-20,0.0,0.0,0,4,0,0,0
Jerome Baker,MIA,@ NE,L  7-38,0.0,0.0,0,6,4,0,0
David Bakhtiari,GB,vs BUF,W  22-0,0.0,0.0,0,0,0,0,0
Chris Banjo,NO,@ NYG,W  33-18,0.0,0.0,0,0,0,0,0
