Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
J.J. Nelson,ARI,vs SF,W  18-15,3,34,11.3,0,0
Kyle Rudolph,MIN,vs DET,L  7-14,2,34,17.0,0,0
Fozzy Whittaker,CAR,@ NE,W  33-30,3,34,11.3,1,0
Terrance Williams,DAL,vs LA,L  30-35,4,34,8.5,0,0
T.J. Jones,DET,@ MIN,W  14-7,3,33,11.0,0,0
Christian McCaffrey,CAR,@ NE,W  33-30,4,33,8.2,0,0
Cordarrelle Patterson,OAK,@ DEN,L  10-16,6,33,5.5,0,0
Charcandrick West,KC,vs WAS,W  29-20,5,33,6.6,0,0
Larry Fitzgerald,ARI,vs SF,W  18-15,4,32,8.0,1,0
LeSean McCoy,BUF,@ ATL,W  23-17,3,32,10.7,0,0
Brandon Williams,IND,@ SEA,L  18-46,1,32,32.0,0,0
Brandon Coleman,NO,@ MIA,W  20-0,1,31,31.0,0,0
Chris Conley,KC,vs WAS,W  29-20,2,31,15.5,0,0
Chris Johnson,ARI,vs SF,W  18-15,3,31,10.3,0,0
Marcus Williams,NYJ,vs JAX,W  23-20,1,31,31.0,0,0
T.Y. Hilton,IND,@ SEA,L  18-46,3,30,10.0,0,0
Julio Jones,ATL,vs BUF,L  17-23,3,30,10.0,0,0
Donte Moncrief,IND,@ SEA,L  18-46,3,30,10.0,1,0
Nick Williams,ATL,vs BUF,L  17-23,3,30,10.0,0,0
Alshon Jeffery,PHI,@ LAC,W  26-24,3,29,9.7,1,0
Golden Tate,DET,@ MIN,W  14-7,3,29,9.7,0,0
Julius Thomas,MIA,vs NO,L  0-20,2,29,14.5,0,0
Stephen Anderson,HOU,vs TEN,W  57-14,2,28,14.0,0,0
James Hanna,DAL,vs LA,L  30-35,1,28,28.0,1,0
Josh Doctson,WAS,@ KC,L  20-29,2,27,13.5,0,0
Jack Doyle,IND,@ SEA,L  18-46,5,27,5.4,0,0
Eric Ebron,DET,@ MIN,W  14-7,2,27,13.5,0,0
Carlos Hyde,SF,@ ARI,L  15-18,5,27,5.4,0,0
J.D. McKissic,SEA,vs IND,W  46-18,1,27,27.0,1,0
Bilal Powell,NYJ,vs JAX,W  23-20,4,27,6.8,0,0
Emmanuel Sanders,DEN,vs OAK,W  16-10,4,27,6.8,0,0
Michael Campanaro,BAL,vs PIT,L  9-26,4,25,6.2,0,0
Ted Ginn,NO,@ MIA,W  20-0,2,25,12.5,0,0
Jacquizz Rodgers,TB,vs NYG,W  25-23,2,25,12.5,0,0
Chris Carson,SEA,vs IND,W  46-18,3,24,8.0,0,0
Tarik Cohen,CHI,@ GB,L  14-35,4,24,6.0,0,0
Austin Ekeler,LAC,vs PHI,L  24-26,2,23,11.5,0,0
Travis Benjamin,LAC,vs PHI,L  24-26,2,21,10.5,0,0
Coby Fleener,NO,@ MIA,W  20-0,2,21,10.5,0,0
Jeremy Maclin,BAL,vs PIT,L  9-26,3,21,7.0,0,0
Jordan Reed,WAS,@ KC,L  20-29,3,21,7.0,0,0
Levine Toilolo,ATL,vs BUF,L  17-23,3,21,7.0,0,0
LeGarrette Blount,PHI,@ LAC,W  26-24,1,20,20.0,0,0
Devonta Freeman,ATL,vs BUF,L  17-23,2,20,10.0,0,0
Kareem Hunt,KC,vs WAS,W  29-20,4,20,5.0,0,0
DeSean Jackson,TB,vs NYG,W  25-23,2,20,10.0,0,0
Jalen Richard,OAK,@ DEN,L  10-16,1,20,20.0,0,0
Joe Mixon,CIN,@ CLE,W  31-7,4,19,4.8,0,0
Antonio Gates,LAC,vs PHI,L  24-26,3,18,6.0,0,0
Marquise Goodwin,SF,@ ARI,L  15-18,1,18,18.0,0,0
Zay Jones,BUF,@ ATL,W  23-17,1,18,18.0,0,0
Marqise Lee,JAX,@ NYJ,L  20-23,2,18,9.0,0,0
C.J. Anderson,DEN,vs OAK,W  16-10,4,17,4.2,0,0
Cole Beasley,DAL,vs LA,L  30-35,3,17,5.7,0,0
Phillip Dorsett,NE,vs CAR,L  30-33,1,17,17.0,0,0
Mark Ingram,NO,@ MIA,W  20-0,4,17,4.2,0,0
Jermaine Kearse,NYJ,vs JAX,W  23-20,4,17,4.2,0,0
Brandon LaFell,CIN,@ CLE,W  31-7,2,17,8.5,0,0
Sammy Watkins,LA,@ DAL,W  35-30,1,17,17.0,0,0
Robert Woods,LA,@ DAL,W  35-30,2,17,8.5,0,0
Ryan Grant,WAS,@ KC,L  20-29,2,16,8.0,1,0
Hunter Henry,LAC,vs PHI,L  24-26,2,16,8.0,1,0
Ryan Hewitt,CIN,@ CLE,W  31-7,1,16,16.0,0,0
Ameer Abdullah,DET,@ MIN,W  14-7,3,15,5.0,0,0
Tyler Boyd,CIN,@ CLE,W  31-7,2,15,7.5,0,0
Kyle Juszczyk,SF,@ ARI,L  15-18,3,15,5.0,0,0
Michael Roberts,DET,@ MIN,W  14-7,1,15,15.0,0,0
Lee Smith,OAK,@ DEN,L  10-16,2,15,7.5,0,0
Tommy Bohanon,JAX,@ NYJ,L  20-23,2,14,7.0,0,0
Malcolm Brown,LA,@ DAL,W  35-30,1,14,14.0,0,0
Jamaal Charles,DEN,vs OAK,W  16-10,1,14,14.0,0,0
James Develin,NE,vs CAR,L  30-33,2,14,7.0,0,0
Davante Adams,GB,vs CHI,W  35-14,2,13,6.5,1,0
Eric Decker,TEN,@ HOU,L  14-57,2,13,6.5,0,0
Ryan Griffin,HOU,vs TEN,W  57-14,2,13,6.5,0,0
Michael Hoomanawanui,NO,@ MIA,W  20-0,1,13,13.0,0,0
Jamize Olawale,OAK,@ DEN,L  10-16,2,13,6.5,0,0
Russell Shepard,CAR,@ NE,W  33-30,1,13,13.0,0,0
Kenny Stills,MIA,vs NO,L  0-20,3,13,4.3,0,0
Blake Bell,MIN,vs DET,L  7-14,1,12,12.0,0,0
Brice Butler,DAL,vs LA,L  30-35,2,12,6.0,1,0
Jermaine Gresham,ARI,vs SF,W  18-15,2,12,6.0,0,0
Justin Hardy,ATL,vs BUF,L  17-23,2,12,6.0,1,0
Chris Matthews,BAL,vs PIT,L  9-26,1,12,12.0,0,0
Derrick Coleman,ATL,vs BUF,L  17-23,1,11,11.0,0,0
Rhett Ellison,NYG,@ TB,L  23-25,2,11,5.5,1,0
David Njoku,CLE,vs CIN,L  7-31,2,11,5.5,0,0
Demaryius Thomas,DEN,vs OAK,W  16-10,1,11,11.0,0,0
C.J. Uzomah,CIN,@ CLE,W  31-7,1,11,11.0,0,0
Shane Vereen,NYG,@ TB,L  23-25,1,11,11.0,0,0
Keelan Cole,JAX,@ NYJ,L  20-23,1,10,10.0,0,0
Amara Darboh,SEA,vs IND,W  46-18,2,10,5.0,0,0
Jeremy Hill,CIN,@ CLE,W  31-7,1,10,10.0,0,0
Andre Holmes,BUF,@ ATL,W  23-17,1,10,10.0,0,0
Jordan Howard,CHI,@ GB,L  14-35,2,10,5.0,0,0
Jordan Matthews,BUF,@ ATL,W  23-17,2,10,5.0,1,0
Kerwynn Williams,ARI,vs SF,W  18-15,1,10,10.0,0,0
Amari Cooper,OAK,@ DEN,L  10-16,2,9,4.5,0,0
Dion Lewis,NE,vs CAR,L  30-33,1,9,9.0,0,0
Torrey Smith,PHI,@ LAC,W  26-24,1,9,9.0,0,0
Jason Witten,DAL,vs LA,L  30-35,1,9,9.0,0,0
Jay Ajayi,MIA,vs NO,L  0-20,1,8,8.0,0,0
Dalvin Cook,MIN,vs DET,L  7-14,1,8,8.0,0,1
Gerald Everett,LA,@ DAL,W  35-30,1,8,8.0,0,0
Wayne Gallman,NYG,@ TB,L  23-25,2,8,4.0,1,0
Latavius Murray,MIN,vs DET,L  7-14,2,8,4.0,0,0
Theo Riddick,DET,@ MIN,W  14-7,1,8,8.0,0,0
Dion Sims,CHI,@ GB,L  14-35,1,8,8.0,0,0
Isaiah Crowell,CLE,vs CIN,L  7-31,1,7,7.0,0,0
Melvin Gordon,LAC,vs PHI,L  24-26,1,7,7.0,0,0
Dontrelle Inman,LAC,vs PHI,L  24-26,1,7,7.0,0,0
Charles Sims,TB,vs NYG,W  25-23,1,7,7.0,0,0
Paul Perkins,NYG,@ TB,L  23-25,1,6,6.0,0,0
Breshad Perriman,BAL,vs PIT,L  9-26,1,6,6.0,0,0
Aaron Ripkowski,GB,vs CHI,W  35-14,1,6,6.0,0,0
Luke Willson,SEA,vs IND,W  46-18,1,6,6.0,1,0
Kenyan Drake,MIA,vs NO,L  0-20,2,5,2.5,0,0
Justin Hunter,PIT,@ BAL,W  26-9,1,5,5.0,0,0
Kamar Aiken,IND,@ SEA,L  18-46,1,4,4.0,0,0
Matt Breida,SF,@ ARI,L  15-18,1,4,4.0,0,0
DeMarco Murray,TEN,@ HOU,L  14-57,2,4,2.0,0,0
Chris Thompson,WAS,@ KC,L  20-29,1,4,4.0,0,1
Mohamed Sanu,ATL,vs BUF,L  17-23,1,3,3.0,0,0
Seth DeValve,CLE,vs CIN,L  7-31,1,2,2.0,0,0
Chris Ivory,JAX,@ NYJ,L  20-23,1,2,2.0,0,0
Branden Oliver,LAC,vs PHI,L  24-26,1,2,2.0,0,0
Jamaal Williams,GB,vs CHI,W  35-14,1,2,2.0,0,0
Tommylee Lewis,NO,@ MIA,W  20-0,1,1,1.0,0,0
Dwayne Allen,NE,vs CAR,L  30-33,0,0,0.0,0,0
Damiere Byrd,CAR,@ NE,W  33-30,0,0,0.0,0,0
Brent Celek,PHI,@ LAC,W  26-24,0,0,0.0,0,0
Kaelin Clay,BUF,@ ATL,W  23-17,0,0,0.0,0,0
Alex Collins,BAL,vs PIT,L  9-26,0,0,0.0,0,1
Darrell Daniels,IND,@ SEA,L  18-46,0,0,0.0,0,0
Taylor Gabriel,ATL,vs BUF,L  17-23,0,0,0.0,0,0
Demetrius Harris,KC,vs WAS,W  29-20,0,0,0.0,0,0
Rashard Higgins,CLE,vs CIN,L  7-31,0,0,0.0,0,0
Jacob Hollister,NE,vs CAR,L  30-33,0,0,0.0,0,0
Akeem Hunt,KC,vs WAS,W  29-20,0,0,0.0,0,0
Marcus Johnson,PHI,@ LAC,W  26-24,0,0,0.0,0,0
Rob Kelley,WAS,@ KC,L  20-29,0,0,0.0,0,0
Lance Kendricks,GB,vs CHI,W  35-14,1,0,0.0,0,0
Marcedes Lewis,JAX,@ NYJ,L  20-23,0,0,0.0,0,0
Marshawn Lynch,OAK,@ DEN,L  10-16,0,0,0.0,0,0
Vance McDonald,PIT,@ BAL,W  26-9,0,0,0.0,0,0
Isaiah McKenzie,DEN,vs OAK,W  16-10,0,0,0.0,0,0
Jerick McKinnon,MIN,vs DET,L  7-14,0,0,0.0,0,1
David Morgan,MIN,vs DET,L  7-14,0,0,0.0,0,0
James O'Shaughnessy,JAX,@ NYJ,L  20-23,0,0,0.0,0,0
Niles Paul,WAS,@ KC,L  20-29,0,0,0.0,0,0
Logan Paulsen,SF,@ ARI,L  15-18,0,0,0.0,0,0
Jonathan Stewart,CAR,@ NE,W  33-30,0,0,0.0,0,1
Taywan Taylor,TEN,@ HOU,L  14-57,0,0,0.0,0,0
Eric Tomlinson,NYJ,vs JAX,W  23-20,0,0,0.0,0,0
Laquon Treadwell,MIN,vs DET,L  7-14,0,0,0.0,0,0
DeAndre Washington,OAK,@ DEN,L  10-16,0,0,0.0,0,0
Markus Wheaton,CHI,@ GB,L  14-35,0,0,0.0,0,0
Kasen Williams,CLE,vs CIN,L  7-31,0,0,0.0,0,0
Damien Williams,MIA,vs NO,L  0-20,0,0,0.0,0,0
Tavon Austin,LA,@ DAL,W  35-30,1,-2,-2.0,0,0
Corey Grant,JAX,@ NYJ,L  20-23,1,-5,-5.0,0,0
Jamison Crowder,WAS,@ KC,L  20-29,1,-7,-7.0,0,0
