Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Danny Amendola,NE,@ BUF,W  40-32,1,29,29.0,0,0
James Jones,GB,vs SEA,W  27-17,1,29,29.0,1,0
Austin Seferian-Jenkins,TB,@ NO,W  26-19,2,29,14.5,0,0
Larry Donnell,NYG,vs ATL,L  20-24,4,28,7.0,1,0
Lamar Miller,MIA,@,L  20-23,5,28,5.6,0,0
Benny Cunningham,,@ WAS,L  10-24,4,27,6.8,0,0
Quincy Enunwa,NYJ,@ IND,W  20-7,1,27,27.0,0,0
Andre Johnson,IND,vs NYJ,L  7-20,3,27,9.0,0,0
Marqise Lee,,vs MIA,W  23-20,2,27,13.5,0,0
LeSean McCoy,BUF,vs NE,L  32-40,3,27,9.0,0,0
Josh Robinson,IND,vs NYJ,L  7-20,5,27,5.4,0,0
Dexter McCluster,TEN,@ CLE,L  14-28,4,26,6.5,0,0
Phillip Dorsett,IND,vs NYJ,L  7-20,1,25,25.0,0,0
Quinton Patton,SF,@ PIT,L  18-43,4,25,6.2,0,0
Scott Chandler,NE,@ BUF,W  40-32,3,23,7.7,0,0
Pierre Garcon,WAS,vs,W  24-10,6,23,3.8,1,0
Matt Jones,WAS,vs,W  24-10,3,23,7.7,0,1
Richard Rodgers,GB,vs SEA,W  27-17,3,23,7.7,1,0
Darren Sproles,PHI,vs DAL,L  10-20,4,23,5.8,0,0
Latavius Murray,OAK,vs BAL,W  37-33,3,22,7.3,0,0
Marshawn Lynch,SEA,@ GB,L  17-27,3,21,7.0,0,0
Darren McFadden,DAL,@ PHI,W  20-10,2,21,10.5,0,0
Jaron Brown,ARI,@ CHI,W  48-23,2,20,10.0,1,0
Josh Huff,PHI,vs DAL,L  10-20,2,20,10.0,0,0
Doug Martin,TB,@ NO,W  26-19,2,20,10.0,0,1
De'Anthony Thomas,KC,vs DEN,L  24-31,2,20,10.0,0,1
Charles Clay,BUF,vs NE,L  32-40,3,19,6.3,1,0
Owen Daniels,DEN,@ KC,W  31-24,3,19,6.3,0,0
Patrick DiMarco,ATL,@ NYG,W  24-20,1,19,19.0,0,0
C.J. Fiedorowicz,HOU,@ CAR,L  17-24,1,19,19.0,0,0
Jalston Fowler,TEN,@ CLE,L  14-28,1,19,19.0,0,0
C.J. Spiller,NO,vs TB,L  19-26,1,19,19.0,0,0
Carlos Hyde,SF,@ PIT,L  18-43,4,18,4.5,0,0
Jake Stoneburner,MIA,@,L  20-23,2,18,9.0,1,0
Devin Street,DAL,@ PHI,W  20-10,1,18,18.0,0,0
DeAndrew White,SF,@ PIT,L  18-43,2,18,9.0,0,0
Gary Barnidge,CLE,vs TEN,W  28-14,1,17,17.0,0,0
Zach Ertz,PHI,vs DAL,L  10-20,3,17,5.7,0,0
Tyler Lockett,SEA,@ GB,L  17-27,2,17,8.5,0,0
Preston Parker,NYG,vs ATL,L  20-24,3,17,5.7,0,0
Kendall Wright,TEN,@ CLE,L  14-28,2,17,8.5,0,0
Jarius Wright,MIN,vs DET,W  26-16,1,17,17.0,0,0
Keenan Allen,,@ CIN,L  19-24,2,16,8.0,0,1
Joique Bell,DET,@ MIN,L  16-26,2,16,8.0,0,0
Giovani Bernard,CIN,vs,W  24-19,3,16,5.3,0,0
Gavin Escobar,DAL,@ PHI,W  20-10,2,16,8.0,0,1
Fred Jackson,SEA,@ GB,L  17-27,2,16,8.0,1,1
Bilal Powell,NYJ,@ IND,W  20-7,4,16,4.0,0,0
Marcel Reece,OAK,vs BAL,W  37-33,1,16,16.0,0,0
Karlos Williams,BUF,vs NE,L  32-40,2,16,8.0,0,0
Devin Funchess,CAR,vs HOU,W  24-17,1,15,15.0,0,0
Lance Kendricks,,@ WAS,L  10-24,1,15,15.0,0,0
Heath Miller,PIT,vs SF,W  43-18,2,15,7.5,1,0
Mychal Rivera,OAK,vs BAL,W  37-33,3,15,5.0,0,0
Mohamed Sanu,CIN,vs,W  24-19,1,15,15.0,0,0
Michael Williams,NE,@ BUF,W  40-32,1,15,15.0,0,0
DeAngelo Williams,PIT,vs SF,W  43-18,4,15,3.8,0,0
Damien Williams,MIA,@,L  20-23,3,15,5.0,1,0
Chandler Worthy,HOU,@ CAR,L  17-24,2,15,7.5,0,0
Cole Beasley,DAL,@ PHI,W  20-10,4,14,3.5,0,0
Zach Miller,CHI,vs ARI,L  23-48,2,14,7.0,0,0
Lance Moore,DET,@ MIN,L  16-26,3,14,4.7,0,1
Jordan Norwood,DEN,@ KC,W  31-24,3,14,4.7,0,0
Joseph Randle,DAL,@ PHI,W  20-10,1,14,14.0,0,0
Charles Sims,TB,@ NO,W  26-19,3,14,4.7,0,0
Dorial Green-Beckham,TEN,@ CLE,L  14-28,1,13,13.0,1,0
Chris Matthews,SEA,@ GB,L  17-27,1,13,13.0,0,0
Alfred Morris,WAS,vs,W  24-10,2,13,6.5,0,0
Craig Stevens,TEN,@ CLE,L  14-28,1,13,13.0,0,0
T.J. Yeldon,,vs MIA,W  23-20,3,13,4.3,0,0
Marlon Brown,BAL,@ OAK,L  33-37,2,12,6.0,0,0
Justin Forsett,BAL,@ OAK,L  33-37,4,12,3.0,0,0
Virgil Green,DEN,@ KC,W  31-24,2,12,6.0,1,0
Rashad Jennings,NYG,vs ATL,L  20-24,2,12,6.0,0,0
Seth Roberts,OAK,vs BAL,W  37-33,1,12,12.0,1,0
Lorenzo Taliaferro,BAL,@ OAK,L  33-37,3,12,4.0,0,0
Benjamin Watson,NO,vs TB,L  19-26,2,12,6.0,0,0
Nick Williams,ATL,@ NYG,W  24-20,1,12,12.0,0,0
Blake Bell,SF,@ PIT,L  18-43,1,11,11.0,0,0
Jerricho Cotchery,CAR,vs HOU,W  24-17,1,11,11.0,0,0
Jimmy Graham,SEA,@ GB,L  17-27,1,11,11.0,0,0
Chris Hogan,BUF,vs NE,L  32-40,1,11,11.0,0,0
Kyle Juszczyk,BAL,@ OAK,L  33-37,1,11,11.0,0,0
James Starks,GB,vs SEA,W  27-17,4,11,2.8,0,1
Garrett Celek,SF,@ PIT,L  18-43,2,10,5.0,0,0
Melvin Gordon,,@ CIN,L  19-24,1,10,10.0,0,0
Charles Johnson,MIN,vs DET,W  26-16,3,10,3.3,0,0
Chris Thompson,WAS,vs,W  24-10,1,10,10.0,0,0
Marquess Wilson,CHI,vs ARI,L  23-48,1,10,10.0,0,0
Ameer Abdullah,DET,@ MIN,L  16-26,1,9,9.0,0,0
Harry Douglas,TEN,@ CLE,L  14-28,1,9,9.0,0,0
Chris Polk,HOU,@ CAR,L  17-24,2,9,4.5,0,0
Khiry Robinson,NO,vs TB,L  19-26,1,9,9.0,0,0
Terron Ward,ATL,@ NYG,W  24-20,1,9,9.0,0,0
Rex Burkhead,CIN,vs,W  24-19,1,8,8.0,0,0
Bobby Rainey,TB,@ NO,W  26-19,1,8,8.0,0,0
Kenny Stills,MIA,@,L  20-23,2,8,4.0,0,0
Maxx Williams,BAL,@ OAK,L  33-37,1,8,8.0,0,0
Jamison Crowder,WAS,vs,W  24-10,1,7,7.0,0,0
Chris Givens,,@ WAS,L  10-24,1,7,7.0,0,0
Garrett Graham,HOU,@ CAR,L  17-24,1,7,7.0,1,0
Rashad Greene,,vs MIA,W  23-20,2,7,3.5,0,0
Bruce Miller,SF,@ PIT,L  18-43,1,7,7.0,0,0
Tavon Austin,,@ WAS,L  10-24,1,6,6.0,0,0
Andre Caldwell,DEN,@ KC,W  31-24,1,6,6.0,0,0
Taiwan Jones,OAK,vs BAL,W  37-33,1,6,6.0,0,0
Lee Smith,OAK,vs BAL,W  37-33,1,6,6.0,0,0
Geremy Davis,NYG,vs ATL,L  20-24,1,5,5.0,0,0
Jermaine Gresham,ARI,@ CHI,W  48-23,1,5,5.0,0,0
Mark Ingram,NO,vs TB,L  19-26,3,5,1.7,0,1
Rueben Randle,NYG,vs ATL,L  20-24,1,5,5.0,0,0
Alfred Blue,HOU,@ CAR,L  17-24,1,4,4.0,0,0
Mike Davis,SF,@ PIT,L  18-43,2,4,2.0,0,0
Frank Gore,IND,vs NYJ,L  7-20,1,4,4.0,0,1
Tre Mason,,@ WAS,L  10-24,2,4,2.0,0,0
Mike Tolbert,CAR,vs HOU,W  24-17,2,4,2.0,0,0
Clive Walford,OAK,vs BAL,W  37-33,1,4,4.0,0,0
Tyson Alualu,,vs MIA,W  23-20,1,3,3.0,0,0
Jerome Cunningham,NYG,vs ATL,L  20-24,1,3,3.0,0,0
Chris Ivory,NYJ,@ IND,W  20-7,2,3,1.5,0,0
David Johnson,ARI,@ CHI,W  48-23,1,3,3.0,0,0
DeVante Parker,MIA,@,L  20-23,1,3,3.0,0,0
Javorius Allen,BAL,@ OAK,L  33-37,1,2,2.0,0,0
C.J. Anderson,DEN,@ KC,W  31-24,1,2,2.0,0,0
Brandon Bolden,NE,@ BUF,W  40-32,1,2,2.0,0,0
Travaris Cadet,NE,@ BUF,W  40-32,1,2,2.0,0,0
Jamaal Charles,KC,vs DEN,L  24-31,4,2,0.5,0,2
Jeremy Hill,CIN,vs,W  24-19,1,2,2.0,0,2
Josh Hill,NO,vs TB,L  19-26,1,2,2.0,0,0
Matthew Mulligan,BUF,vs NE,L  32-40,1,2,2.0,0,0
Miles Austin,PHI,vs DAL,L  10-20,0,0,0.0,0,0
Stedman Bailey,,@ WAS,L  10-24,1,0,0.0,0,0
Dwayne Bowe,CLE,vs TEN,W  28-14,0,0,0.0,0,0
Tevin Coleman,ATL,@ NYG,W  24-20,0,0,0.0,0,0
Derrick Coleman,SEA,@ GB,L  17-27,1,0,0.0,0,0
Riley Cooper,PHI,vs DAL,L  10-20,0,0,0.0,0,0
Knile Davis,KC,vs DEN,L  24-31,0,0,0.0,0,0
Rhett Ellison,MIN,vs DET,W  26-16,0,0,0.0,0,0
Mike Evans,TB,@ NO,W  26-19,0,0,0.0,0,0
Michael Floyd,ARI,@ CHI,W  48-23,0,0,0.0,0,0
Brian Hartline,CLE,vs TEN,W  28-14,0,0,0.0,0,0
Ryan Hewitt,CIN,vs,W  24-19,0,0,0.0,0,0
Ronnie Hillman,DEN,@ KC,W  31-24,0,0,0.0,0,0
Greg Jennings,MIA,@,L  20-23,0,0,0.0,0,0
Malcolm Johnson,CLE,vs TEN,W  28-14,0,0,0.0,0,0
Chris Johnson,ARI,@ CHI,W  48-23,0,0,0.0,0,0
Austin Johnson,NO,vs TB,L  19-26,0,0,0.0,0,0
Jermaine Kearse,SEA,@ GB,L  17-27,0,0,0.0,0,0
Marcedes Lewis,,vs MIA,W  23-20,0,0,0.0,0,0
Vance McDonald,SF,@ PIT,L  18-43,0,0,0.0,0,0
Keith Mumphery,HOU,@ CAR,L  17-24,0,0,0.0,0,0
J.J. Nelson,ARI,@ CHI,W  48-23,0,0,0.0,0,1
Kevin Norwood,CAR,vs HOU,W  24-17,0,0,0.0,0,0
Chris Owusu,NYJ,@ IND,W  20-7,0,0,0.0,0,0
Joe Reitz,IND,vs NYJ,L  7-20,0,0,0.0,0,0
Andre Roberts,WAS,vs,W  24-10,1,0,0.0,0,0
Bishop Sankey,TEN,@ CLE,L  14-28,0,0,0.0,0,0
Geoff Swaim,DAL,@ PHI,W  20-10,1,0,0.0,0,0
Levine Toilolo,ATL,@ NYG,W  24-20,0,0,0.0,0,0
Darren Waller,BAL,@ OAK,L  33-37,0,0,0.0,0,0
Roddy White,ATL,@ NYG,W  24-20,0,0,0.0,0,0
Albert Wilson,KC,vs DEN,L  24-31,0,0,0.0,0,0
Taylor Gabriel,CLE,vs TEN,W  28-14,1,-3,-3.0,0,0
Jonathan Stewart,CAR,vs HOU,W  24-17,1,-3,-3.0,0,0
