Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Jordy Nelson,OAK,@ MIA,L  20-28,6,173,28.8,1,0
Calvin Ridley,ATL,vs NO,L  37-43,7,146,20.9,3,0
Mike Evans,TB,vs PIT,L  27-30,6,137,22.8,1,0
Tyler Boyd,CIN,@ CAR,L  21-31,6,132,22.0,1,0
Michael Thomas,NO,@ ATL,W  43-37,10,129,12.9,0,0
Alvin Kamara,NO,@ ATL,W  43-37,15,124,8.3,0,0
JuJu Smith-Schuster,PIT,@ TB,W  30-27,9,116,12.9,0,0
Travis Kelce,KC,vs SF,W  38-27,8,114,14.2,0,0
Vance McDonald,PIT,@ TB,W  30-27,4,112,28.0,1,0
Odell Beckham,NYG,@ HOU,W  27-22,9,109,12.1,0,0
Adam Thielen,MIN,vs BUF,L  6-27,14,105,7.5,0,0
Robert Woods,LA,vs LAC,W  35-23,10,104,10.4,2,0
Jarvis Landry,CLE,vs NYJ,W  21-17,8,103,12.9,0,0
Will Fuller,HOU,vs NYG,L  22-27,5,101,20.2,1,0
Julio Jones,ATL,vs NO,L  37-43,5,96,19.2,0,0
Brandin Cooks,LA,vs LAC,W  35-23,7,90,12.9,0,0
Christian Kirk,ARI,vs CHI,L  14-16,7,90,12.9,0,0
John Brown,BAL,vs DEN,W  27-14,5,86,17.2,0,0
DeAndre Hopkins,HOU,vs NYG,L  22-27,6,86,14.3,0,0
Mike Williams,LAC,@ LA,L  23-35,4,81,20.2,2,0
Sterling Shepard,NYG,@ HOU,W  27-22,6,80,13.3,1,0
George Kittle,SF,@ KC,L  27-38,5,79,15.8,0,0
Tyler Lockett,SEA,vs DAL,W  24-13,4,77,19.2,1,0
Geronimo Allison,GB,@ WAS,L  17-31,2,76,38.0,1,0
Tyler Eifert,CIN,@ CAR,L  21-31,6,74,12.3,0,0
Chris Godwin,TB,vs PIT,L  27-30,5,74,14.8,1,1
Albert Wilson,MIA,vs OAK,W  28-20,2,74,37.0,1,0
Zach Ertz,PHI,vs IND,W  20-16,5,73,14.6,0,0
Dallas Goedert,PHI,vs IND,W  20-16,7,73,10.4,1,0
O.J. Howard,TB,vs PIT,L  27-30,6,72,12.0,0,0
Cooper Kupp,LA,vs LAC,W  35-23,4,71,17.8,1,0
Benjamin Watson,NO,@ ATL,W  43-37,5,71,14.2,0,0
Vernon Davis,WAS,vs GB,W  31-17,2,70,35.0,0,0
Jakeem Grant,MIA,vs OAK,W  28-20,2,70,35.0,2,0
Chris Ivory,BUF,@ MIN,W  27-6,3,70,23.3,0,0
Marvin Jones,DET,vs NE,W  26-10,4,69,17.2,1,0
Golden Tate,DET,vs NE,W  26-10,6,69,11.5,0,0
Devin Funchess,CAR,vs CIN,W  31-21,4,67,16.8,1,0
Jordan Reed,WAS,vs GB,W  31-17,4,65,16.2,0,0
Demaryius Thomas,DEN,@ BAL,L  14-27,5,63,12.6,0,0
Michael Crabtree,BAL,vs DEN,W  27-14,7,61,8.7,0,0
Kenny Stills,MIA,vs OAK,W  28-20,3,61,20.3,1,0
Mark Andrews,BAL,vs DEN,W  27-14,2,59,29.5,0,0
Jalen Richard,OAK,@ MIA,L  20-28,6,59,9.8,0,0
A.J. Green,CIN,@ CAR,L  21-31,5,58,11.6,0,0
Quincy Enunwa,NYJ,@ CLE,L  17-21,4,57,14.2,0,0
Trey Burton,CHI,@ ARI,W  16-14,4,55,13.8,0,0
Sammy Watkins,KC,vs SF,W  38-27,5,55,11.0,1,0
Kenny Golladay,DET,vs NE,W  26-10,6,53,8.8,1,0
Jordan Thomas,HOU,vs NYG,L  22-27,2,53,26.5,0,0
Davante Adams,GB,@ WAS,L  17-31,7,52,7.4,1,0
Rob Gronkowski,NE,@ DET,L  10-26,4,51,12.8,0,0
Todd Gurley,LA,vs LAC,W  35-23,5,51,10.2,0,1
Tyreek Hill,KC,vs SF,W  38-27,2,51,25.5,0,0
Antonio Brown,PIT,@ TB,W  30-27,6,50,8.3,1,0
T.Y. Hilton,IND,@ PHI,L  16-20,5,50,10.0,0,0
Allen Robinson,CHI,@ ARI,W  16-14,3,50,16.7,0,0
Ty Montgomery,GB,@ WAS,L  17-31,6,49,8.2,0,0
Kyle Rudolph,MIN,vs BUF,L  6-27,5,48,9.6,1,0
C.J. Ham,MIN,vs BUF,L  6-27,5,47,9.4,0,0
Geoff Swaim,DAL,@ SEA,L  13-24,5,47,9.4,0,0
Cole Beasley,DAL,@ SEA,L  13-24,3,46,15.3,0,0
Paul Richardson,WAS,vs GB,W  31-17,1,46,46.0,1,0
T.J. Yeldon,JAX,vs TEN,L  6-9,6,46,7.7,0,0
Antonio Gates,LAC,@ LA,L  23-35,3,45,15.0,0,0
Jimmy Graham,GB,@ WAS,L  17-31,5,45,9.0,0,0
Keenan Allen,LAC,@ LA,L  23-35,3,44,14.7,0,1
Ryan Griffin,HOU,vs NYG,L  22-27,2,44,22.0,0,0
Danny Amendola,MIA,vs OAK,W  28-20,3,42,14.0,0,0
Lamar Miller,HOU,vs NYG,L  22-27,5,41,8.2,1,1
Ito Smith,ATL,vs NO,L  37-43,3,41,13.7,0,0
Keelan Cole,JAX,vs TEN,L  6-9,5,40,8.0,0,0
DeVante Parker,MIA,vs OAK,W  28-20,2,40,20.0,0,0
Jamison Crowder,WAS,vs GB,W  31-17,4,39,9.8,1,0
Rhett Ellison,NYG,@ HOU,W  27-22,3,39,13.0,1,0
Willie Snead,BAL,vs DEN,W  27-14,3,39,13.0,0,0
Kyle Juszczyk,SF,@ KC,L  27-38,2,38,19.0,1,0
Emmanuel Sanders,DEN,@ BAL,L  14-27,5,38,7.6,0,0
DeSean Jackson,TB,vs PIT,L  27-30,3,37,12.3,0,0
Courtland Sutton,DEN,@ BAL,L  14-27,2,37,18.5,0,0
David Njoku,CLE,vs NYJ,W  21-17,2,36,18.0,0,0
Theo Riddick,DET,vs NE,W  26-10,3,36,12.0,0,0
Mohamed Sanu,ATL,vs NO,L  37-43,4,36,9.0,1,0
Saquon Barkley,NYG,@ HOU,W  27-22,5,35,7.0,0,0
Ryan Grant,IND,@ PHI,L  16-20,3,35,11.7,1,0
Tyler Higbee,LA,vs LAC,W  35-23,2,35,17.5,0,0
Jermaine Kearse,NYJ,@ CLE,L  17-21,3,35,11.7,0,0
Anthony Miller,CHI,@ ARI,W  16-14,4,35,8.8,0,0
Ricky Seals-Jones,ARI,vs CHI,L  14-16,1,35,35.0,1,0
Wendell Smallwood,PHI,vs IND,W  20-16,3,35,11.7,0,0
Devontae Booker,DEN,@ BAL,L  14-27,5,34,6.8,0,0
Cameron Brate,TB,vs PIT,L  27-30,3,34,11.3,1,0
James Conner,PIT,@ TB,W  30-27,5,34,6.8,0,0
Corey Davis,TEN,@ JAX,W  9-6,2,34,17.0,0,0
Taylor Gabriel,CHI,@ ARI,W  16-14,6,34,5.7,0,0
Eric Ebron,IND,@ PHI,L  16-20,5,33,6.6,0,0
Laquon Treadwell,MIN,vs BUF,L  6-27,4,33,8.2,0,0
Rashard Higgins,CLE,vs NYJ,W  21-17,3,32,10.7,0,0
Jared Cook,OAK,@ MIA,L  20-28,5,31,6.2,0,0
Mike Gesicki,MIA,vs OAK,W  28-20,3,31,10.3,0,0
Chris Hogan,NE,@ DET,L  10-26,3,31,10.3,0,0
Dede Westbrook,JAX,vs TEN,L  6-9,3,31,10.3,0,0
Martavis Bryant,OAK,@ MIA,L  20-28,2,30,15.0,0,0
Marquise Goodwin,SF,@ KC,L  27-38,3,30,10.0,1,0
Adam Humphries,TB,vs PIT,L  27-30,3,30,10.0,0,0
David Johnson,ARI,vs CHI,L  14-16,4,30,7.5,1,0
Brandon Marshall,SEA,vs DAL,W  24-13,2,30,15.0,0,0
Latavius Murray,MIN,vs BUF,L  6-27,5,30,6.0,0,0
Taywan Taylor,TEN,@ JAX,W  9-6,4,30,7.5,0,0
Kelvin Benjamin,BUF,@ MIN,W  27-6,3,29,9.7,0,0
Andre Holmes,BUF,@ MIN,W  27-6,3,29,9.7,0,0
Spencer Ware,KC,vs SF,W  38-27,2,29,14.5,0,0
Vyncint Smith,HOU,vs NYG,L  22-27,1,28,28.0,0,0
Kendrick Bourne,SF,@ KC,L  27-38,1,27,27.0,0,0
Matt Breida,SF,@ KC,L  27-38,3,27,9.0,0,0
Nick Vannett,SEA,vs DAL,W  24-13,4,27,6.8,0,0
Rex Burkhead,NE,@ DET,L  10-26,2,26,13.0,0,0
Jason Croom,BUF,@ MIN,W  27-6,1,26,26.0,1,0
