Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Devin Funchess,CAR,vs,W  28-16,2,33,16.5,1,0
Frank Gore,IND,vs HOU,L  17-22,2,33,16.5,1,0
DeAndre Hopkins,HOU,@ IND,W  22-17,2,33,16.5,0,0
Brandon Marshall,NYJ,@ SF,W  23-17,3,33,11.0,0,0
Charles Sims,TB,vs NO,W  16-11,3,33,11.0,0,0
Robert Turbin,IND,vs HOU,L  17-22,4,33,8.2,0,0
Eric Ebron,DET,vs CHI,W  20-17,4,32,8.0,0,0
C.J. Fiedorowicz,HOU,@ IND,W  22-17,3,32,10.7,0,0
Jeremy Hill,CIN,@ CLE,W  23-10,3,31,10.3,0,0
Quinton Patton,SF,vs NYJ,L  17-23,4,31,7.8,0,0
Bryan Walters,JAX,vs MIN,L  16-25,4,31,7.8,1,0
T.J. Yeldon,JAX,vs MIN,L  16-25,7,31,4.4,0,0
Blake Bell,SF,vs NYJ,L  17-23,1,30,30.0,0,0
Travaris Cadet,NO,@ TB,L  11-16,4,30,7.5,0,0
Delanie Walker,TEN,vs DEN,W  13-10,2,30,15.0,0,0
Amari Cooper,OAK,@ KC,L  13-21,5,29,5.8,0,0
Quincy Enunwa,NYJ,@ SF,W  23-17,3,29,9.7,0,0
Robert Woods,BUF,vs PIT,L  20-27,1,29,29.0,0,0
Deonte Thompson,CHI,@ DET,L  17-20,2,28,14.0,0,0
Gary Barnidge,CLE,vs CIN,L  10-23,3,27,9.0,0,0
Neal Sterling,JAX,vs MIN,L  16-25,3,27,9.0,0,0
Corey Coleman,CLE,vs CIN,L  10-23,3,26,8.7,0,0
Rishard Matthews,TEN,vs DEN,W  13-10,1,26,26.0,0,0
Mychal Rivera,OAK,@ KC,L  13-21,3,26,8.7,0,0
Jason Witten,DAL,@ NYG,L  7-10,4,26,6.5,0,0
Ladarius Green,PIT,@ BUF,W  27-20,2,25,12.5,0,0
Rob Kelley,WAS,@ PHI,W  27-22,2,25,12.5,0,0
Jordan Howard,CHI,@ DET,L  17-20,2,24,12.0,0,0
Terrance West,BAL,@ NE,L  23-30,4,24,6.0,0,0
Kenneth Farrow,,@ CAR,L  16-28,6,23,3.8,0,0
Ryan Griffin,HOU,@ IND,W  22-17,2,23,11.5,0,0
Nelson Agholor,PHI,vs WAS,L  22-27,2,22,11.0,0,0
Pharoh Cooper,LA,vs ATL,L  14-42,3,22,7.3,0,0
Will Fuller,HOU,@ IND,W  22-17,2,22,11.0,0,0
Todd Gurley,LA,vs ATL,L  14-42,3,22,7.3,0,0
Brandon LaFell,CIN,@ CLE,W  23-10,3,22,7.3,0,0
Michael Crabtree,OAK,@ KC,L  13-21,4,21,5.2,0,0
Ted Ginn,CAR,vs,W  28-16,2,21,10.5,0,0
Duke Johnson,CLE,vs CIN,L  10-23,1,21,21.0,0,0
Chester Rogers,IND,vs HOU,L  17-22,1,21,21.0,0,0
Clive Walford,OAK,@ KC,L  13-21,2,21,10.5,0,0
Eli Rogers,PIT,@ BUF,W  27-20,3,20,6.7,0,0
Tevin Coleman,ATL,@ LA,W  42-14,2,19,9.5,1,0
Phillip Dorsett,IND,vs HOU,L  17-22,3,19,6.3,0,0
Ben Koyack,JAX,vs MIN,L  16-25,2,19,9.5,0,0
Doug Martin,TB,vs NO,W  16-11,2,19,9.5,0,0
Levine Toilolo,ATL,@ LA,W  42-14,1,19,19.0,0,0
Will Tye,NYG,vs DAL,W  10-7,2,19,9.5,0,0
Shane Wynn,JAX,vs MIN,L  16-25,1,19,19.0,0,0
Michael Floyd,ARI,@ MIA,L  23-26,2,18,9.0,0,0
Justin Forsett,DEN,@ TEN,L  10-13,3,18,6.0,0,1
Cordarrelle Patterson,MIN,@ JAX,W  25-16,3,18,6.0,0,0
Dennis Pitta,BAL,@ NE,L  23-30,4,18,4.5,0,0
Jordan Taylor,DEN,@ TEN,L  10-13,3,18,6.0,0,0
Brandon Bostick,NYJ,@ SF,W  23-17,2,17,8.5,0,0
Anthony Fasano,TEN,vs DEN,W  13-10,1,17,17.0,0,0
Josh Huff,TB,vs NO,W  16-11,1,17,17.0,0,0
Allen Robinson,JAX,vs MIN,L  16-25,1,17,17.0,0,0
Russell Shepard,TB,vs NO,W  16-11,1,17,17.0,0,0
Alex Erickson,CIN,@ CLE,W  23-10,1,16,16.0,0,0
Jimmy Graham,SEA,@ GB,L  10-38,1,16,16.0,0,0
Cody Latimer,DEN,@ TEN,L  10-13,1,16,16.0,0,0
Jeremy Maclin,KC,vs OAK,W  21-13,1,16,16.0,0,0
Keith Mumphery,HOU,@ IND,W  22-17,2,16,8.0,0,0
Mike Thomas,LA,vs ATL,L  14-42,1,16,16.0,0,1
Paul Turner,PHI,vs WAS,L  22-27,1,16,16.0,0,0
Jay Ajayi,MIA,vs ARI,W  26-23,1,15,15.0,0,0
Nick Boyle,BAL,@ NE,L  23-30,3,15,5.0,0,0
Jared Cook,GB,vs SEA,W  38-10,1,15,15.0,0,0
Cobi Hamilton,PIT,@ BUF,W  27-20,1,15,15.0,0,0
David Johnson,PIT,@ BUF,W  27-20,1,15,15.0,0,0
Lamar Miller,HOU,@ IND,W  22-17,1,15,15.0,0,0
Matt Asiata,MIN,@ JAX,W  25-16,2,14,7.0,0,1
DeVante Parker,MIA,vs ARI,W  26-23,2,14,7.0,0,0
Hunter Henry,,@ CAR,L  16-28,2,13,6.5,1,0
Lance Kendricks,LA,vs ATL,L  14-42,1,13,13.0,0,0
Darren Sproles,PHI,vs WAS,L  22-27,2,13,6.5,1,0
Lance Dunbar,DAL,@ NYG,L  7-10,3,12,4.0,0,0
Darren Fells,ARI,@ MIA,L  23-26,1,12,12.0,0,0
Larry Fitzgerald,ARI,@ MIA,L  23-26,3,12,4.0,0,0
Devonta Freeman,ATL,@ LA,W  42-14,2,12,6.0,0,0
Rashad Jennings,NYG,vs DAL,W  10-7,2,12,6.0,0,0
Nick O'Leary,BUF,vs PIT,L  20-27,1,12,12.0,0,0
Seth Roberts,OAK,@ KC,L  13-21,2,12,6.0,0,0
Jerell Adams,NYG,vs DAL,W  10-7,2,11,5.5,0,0
Kelvin Benjamin,CAR,vs,W  28-16,1,11,11.0,0,0
Seth DeValve,CLE,vs CIN,L  10-23,1,11,11.0,0,0
Luke Willson,SEA,@ GB,L  10-38,1,11,11.0,0,0
Kamar Aiken,BAL,@ NE,L  23-30,1,10,10.0,0,0
Devontae Booker,DEN,@ TEN,L  10-13,2,10,5.0,0,0
Dez Bryant,DAL,@ NYG,L  7-10,1,10,10.0,0,1
Harry Douglas,TEN,vs DEN,W  13-10,1,10,10.0,0,0
Charone Peake,NYJ,@ SF,W  23-17,1,10,10.0,0,0
Brian Quick,LA,vs ATL,L  14-42,1,10,10.0,0,0
Jordan Reed,WAS,@ PHI,W  27-22,1,10,10.0,0,0
Shane Vereen,NYG,vs DAL,W  10-7,1,10,10.0,0,0
Dwayne Washington,DET,vs CHI,W  20-17,1,10,10.0,0,0
Brittan Golden,ARI,@ MIA,L  23-26,1,9,9.0,1,0
Justin Hardy,ATL,@ LA,W  42-14,2,9,4.5,1,0
Mark Ingram,NO,@ TB,L  11-16,1,9,9.0,0,0
Brandon Myers,TB,vs NO,W  16-11,1,9,9.0,0,0
Dion Sims,MIA,vs ARI,W  26-23,2,9,4.5,1,0
Zach Zenner,DET,vs CHI,W  20-17,2,9,4.5,0,0
Corey Brown,CAR,vs,W  28-16,1,8,8.0,0,0
Cody Core,CIN,@ CLE,W  23-10,1,8,8.0,0,0
Chris Harper,SF,vs NYJ,L  17-23,1,8,8.0,0,0
Tyler Higbee,LA,vs ATL,L  14-42,1,8,8.0,0,0
Tim Hightower,NO,@ TB,L  11-16,1,8,8.0,0,0
J.J. Nelson,ARI,@ MIA,L  23-26,1,8,8.0,1,0
Jamize Olawale,OAK,@ KC,L  13-21,1,8,8.0,0,0
John Phillips,NO,@ TB,L  11-16,1,8,8.0,0,0
Richard Rodgers,GB,vs SEA,W  38-10,1,8,8.0,0,0
LeGarrette Blount,NE,vs BAL,W  30-23,1,7,7.0,0,0
Brent Celek,PHI,vs WAS,L  22-27,2,7,3.5,0,0
Carlos Hyde,SF,vs NYJ,L  17-23,1,7,7.0,1,0
Jermaine Kearse,SEA,@ GB,L  10-38,1,7,7.0,0,0
Thomas Rawls,SEA,@ GB,L  10-38,1,7,7.0,0,0
Rod Streater,SF,vs NYJ,L  17-23,1,7,7.0,0,0
Randall Telfer,CLE,vs CIN,L  10-23,1,7,7.0,0,0
Spencer Ware,KC,vs OAK,W  21-13,1,7,7.0,0,0
Rex Burkhead,CIN,@ CLE,W  23-10,1,6,6.0,0,0
Coby Fleener,NO,@ TB,L  11-16,1,6,6.0,0,0
Jonathan Grimes,HOU,@ IND,W  22-17,1,6,6.0,0,0
Charles Johnson,MIN,@ JAX,W  25-16,1,6,6.0,0,0
Garrett Celek,SF,vs NYJ,L  17-23,1,5,5.0,0,0
Isaiah Crowell,CLE,vs CIN,L  10-23,1,5,5.0,0,0
Bennie Fowler,DEN,@ TEN,L  10-13,1,5,5.0,0,0
Derrick Henry,TEN,vs DEN,W  13-10,1,5,5.0,0,0
Austin Hooper,ATL,@ LA,W  42-14,1,5,5.0,0,0
Jesse James,PIT,@ BUF,W  27-20,1,5,5.0,0,0
Dion Lewis,NE,vs BAL,W  30-23,1,5,5.0,0,0
Chris Moore,BAL,@ NE,L  23-30,1,5,5.0,0,0
Victor Cruz,NYG,vs DAL,W  10-7,1,4,4.0,0,0
Andrew Hawkins,CLE,vs CIN,L  10-23,1,4,4.0,0,0
Bobby Rainey,NYG,vs DAL,W  10-7,1,4,4.0,0,0
Kenyan Drake,MIA,vs ARI,W  26-23,1,3,3.0,0,0
John Kuhn,NO,@ TB,L  11-16,1,3,3.0,0,0
Terrelle Pryor,CLE,vs CIN,L  10-23,1,3,3.0,0,0
Alex Smith,KC,vs OAK,W  21-13,1,3,3.0,0,1
Darren Waller,BAL,@ NE,L  23-30,1,3,3.0,1,0
Vernon Davis,WAS,@ PHI,W  27-22,1,1,1.0,0,0
Jeremy Langford,CHI,@ DET,L  17-20,1,1,1.0,0,0
De'Anthony Thomas,KC,vs OAK,W  21-13,1,1,1.0,0,0
Damien Williams,MIA,vs ARI,W  26-23,2,1,0.5,1,0
Dwayne Allen,IND,vs HOU,L  17-22,0,0,0.0,0,0
Travis Benjamin,,@ CAR,L  16-28,0,0,0.0,0,0
Arrelious Benn,JAX,vs MIN,L  16-25,0,0,0.0,0,0
Alfred Blue,HOU,@ IND,W  22-17,1,0,0.0,0,0
Daniel Braverman,CHI,@ DET,L  17-20,0,0,0.0,0,0
Brice Butler,DAL,@ NYG,L  7-10,0,0,0.0,0,0
James Develin,NE,vs BAL,W  30-23,0,0,0.0,0,0
Patrick DiMarco,ATL,@ LA,W  42-14,0,0,0.0,0,0
Ed Dickson,CAR,vs,W  28-16,0,0,0.0,0,0
Ezekiel Elliott,DAL,@ NYG,L  7-10,0,0,0.0,0,0
Alex Ellis,JAX,vs MIN,L  16-25,0,0,0.0,0,0
Rhett Ellison,MIN,@ JAX,W  25-16,1,0,0.0,0,0
Jalston Fowler,TEN,vs DEN,W  13-10,0,0,0.0,0,0
Marquise Goodwin,BUF,vs PIT,L  20-27,0,0,0.0,0,0
Melvin Gordon,,@ CAR,L  16-28,0,0,0.0,0,0
Corey Grant,JAX,vs MIN,L  16-25,0,0,0.0,0,0
Virgil Green,DEN,@ TEN,L  10-13,0,0,0.0,0,0
Andre Holmes,OAK,@ KC,L  13-21,0,0,0.0,0,0
Roger Lewis,NYG,vs DAL,W  10-7,0,0,0.0,0,0
Zach Line,MIN,@ JAX,W  25-16,0,0,0.0,0,0
Marcus Mariota,TEN,vs DEN,W  13-10,0,0,0.0,0,0
Freddie Martino,TB,vs NO,W  16-11,0,0,0.0,0,0
Ryan Mathews,PHI,vs WAS,L  22-27,0,0,0.0,0,0
Donte Moncrief,IND,vs HOU,L  17-22,0,0,0.0,0,0
Latavius Murray,OAK,@ KC,L  13-21,0,0,0.0,0,0
DeMarco Murray,TEN,vs DEN,W  13-10,0,0,0.0,0,0
Paul Perkins,NYG,vs DAL,W  10-7,1,0,0.0,0,0
Troymaine Pope,SEA,@ GB,L  10-38,0,0,0.0,0,0
Jalen Richard,OAK,@ KC,L  13-21,0,0,0.0,0,0
Aaron Ripkowski,GB,vs SEA,W  38-10,0,0,0.0,0,0
Andre Roberts,DET,vs CHI,W  20-17,0,0,0.0,0,0
Tajae Sharpe,TEN,vs DEN,W  13-10,0,0,0.0,0,0
Torrey Smith,SF,vs NYJ,L  17-23,0,0,0.0,0,0
Jonathan Stewart,CAR,vs,W  28-16,0,0,0.0,0,0
Chris Thompson,WAS,@ PHI,W  27-22,0,0,0.0,0,0
Dan Vitale,CLE,vs CIN,L  10-23,0,0,0.0,0,0
Fozzy Whittaker,CAR,vs,W  28-16,0,0,0.0,0,0
Albert Wilson,KC,vs OAK,W  21-13,0,0,0.0,0,0
Joique Bell,DET,vs CHI,W  20-17,1,-2,-2.0,0,0
Shaun Draughn,SF,vs NYJ,L  17-23,1,-5,-5.0,0,0
