Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Donte Moncrief,IND,@ TEN,L  22-36,5,67,13.4,0,0
Ted Ginn,NO,vs DET,W  52-38,4,66,16.5,1,0
Aldrick Robinson,SF,@ WAS,L  24-26,2,66,33.0,1,0
Vernon Davis,WAS,vs SF,W  26-24,3,65,21.7,0,1
John Brown,ARI,vs TB,W  38-33,3,63,21.0,1,0
Will Fuller,HOU,vs CLE,W  33-17,2,62,31.0,1,0
Jarvis Landry,MIA,@ ATL,W  20-17,8,62,7.8,1,0
Jeremy Kerley,NYJ,vs NE,L  17-24,2,61,30.5,1,0
Taywan Taylor,TEN,vs IND,W  36-22,2,61,30.5,1,0
De'Anthony Thomas,KC,vs PIT,L  13-19,3,61,20.3,1,0
Jordy Nelson,GB,@ MIN,L  10-23,6,60,10.0,0,0
Matt Forte,NYJ,vs NE,L  17-24,8,59,7.4,0,0
Christian McCaffrey,CAR,vs PHI,L  23-28,10,56,5.6,1,0
Nelson Agholor,PHI,@ CAR,W  28-23,4,55,13.8,1,0
Pierre Garcon,SF,@ WAS,L  24-26,5,55,11.0,0,0
Davante Adams,GB,@ MIN,L  10-23,5,54,10.8,1,0
Michael Crabtree,OAK,vs LAC,L  16-17,6,52,8.7,1,0
Ryan Griffin,HOU,vs CLE,W  33-17,3,52,17.3,0,0
Adam Humphries,TB,@ ARI,L  33-38,6,51,8.5,0,0
Laquon Treadwell,MIN,vs GB,W  23-10,3,51,17.0,0,0
Jack Doyle,IND,@ TEN,L  22-36,7,50,7.1,1,1
Kenny Stills,MIA,@ ATL,W  20-17,4,49,12.2,1,0
Austin Hooper,ATL,vs MIA,L  17-20,7,48,6.9,0,0
Carlos Hyde,SF,@ WAS,L  24-26,5,47,9.4,0,0
DeMarco Murray,TEN,vs IND,W  36-22,4,47,11.8,0,0
Kyle Rudolph,MIN,vs GB,W  23-10,5,47,9.4,0,0
George Kittle,SF,@ WAS,L  24-26,4,46,11.5,0,0
Austin Seferian-Jenkins,NYJ,vs NE,L  17-24,8,46,5.8,1,1
Keenan Allen,LAC,@ OAK,W  17-16,5,45,9.0,0,0
Theo Riddick,DET,@ NO,L  38-52,5,45,9.0,0,0
Charles Sims,TB,@ ARI,L  33-38,4,45,11.2,0,0
Chris Moore,BAL,vs CHI,L  24-27,3,44,14.7,0,0
Dion Sims,CHI,@ BAL,W  27-24,2,42,21.0,1,0
Kasen Williams,CLE,@ HOU,L  17-33,4,41,10.2,0,0
Danny Amendola,NE,@ NYJ,W  24-17,3,40,13.3,0,0
Marvin Hall,ATL,vs MIA,L  17-20,1,40,40.0,1,0
Lamar Miller,HOU,vs CLE,W  33-17,3,40,13.3,0,0
Taylor Gabriel,ATL,vs MIA,L  17-20,4,39,9.8,0,0
Ryan Grant,WAS,vs SF,W  26-24,3,39,13.0,0,0
Mack Hollins,PHI,@ CAR,W  28-23,2,38,19.0,0,0
DeSean Jackson,TB,@ ARI,L  33-38,3,38,12.7,1,0
Allen Hurns,JAX,vs LA,L  17-27,3,37,12.3,0,0
Travis Kelce,KC,vs PIT,L  13-19,4,37,9.2,0,0
Jordan Reed,WAS,vs SF,W  26-24,4,37,9.2,0,0
Robert Turbin,IND,@ TEN,L  22-36,4,37,9.2,0,0
Ed Dickson,CAR,vs PHI,L  23-28,4,36,9.0,0,0
Devin Funchess,CAR,vs PHI,L  23-28,3,36,12.0,0,0
Mark Ingram,NO,vs DET,W  52-38,5,36,7.2,0,1
Kendall Wright,CHI,@ BAL,W  27-24,2,36,18.0,0,0
Cooper Kupp,LA,@ JAX,W  27-17,2,35,17.5,0,0
Seth Roberts,OAK,vs LAC,L  16-17,3,35,11.7,0,0
Justin Hardy,ATL,vs MIA,L  17-20,3,34,11.3,0,0
Tyreek Hill,KC,vs PIT,L  13-19,5,34,6.8,0,0
T.J. Jones,DET,@ NO,L  38-52,3,33,11.0,0,0
Jermaine Gresham,ARI,vs TB,W  38-33,2,32,16.0,0,0
JuJu Smith-Schuster,PIT,@ KC,W  19-13,3,32,10.7,0,0
Jaron Brown,ARI,vs TB,W  38-33,1,30,30.0,0,0
Jerick McKinnon,MIN,vs GB,W  23-10,5,30,6.0,1,1
Mike Wallace,BAL,vs CHI,L  24-27,3,30,10.0,0,0
Randall Cobb,GB,@ MIN,L  10-23,3,28,9.3,0,0
Amari Cooper,OAK,vs LAC,L  16-17,5,28,5.6,0,0
Benjamin Watson,BAL,vs CHI,L  24-27,6,28,4.7,0,0
Martavis Bryant,PIT,@ KC,W  19-13,2,27,13.5,0,0
Michael Hoomanawanui,NO,vs DET,W  52-38,2,27,13.5,1,0
Jalen Richard,OAK,vs LAC,L  16-17,3,27,9.0,0,0
Tyrell Williams,LAC,@ OAK,W  17-16,3,27,9.0,0,1
Travaris Cadet,NYJ,vs NE,L  17-24,3,26,8.7,0,0
Darren Fells,DET,@ NO,L  38-52,2,26,13.0,1,0
Marquise Goodwin,SF,@ WAS,L  24-26,2,26,13.0,0,0
Vance McDonald,PIT,@ KC,W  19-13,1,26,26.0,0,0
Jordan Taylor,DEN,vs NYG,L  10-23,3,26,8.7,0,0
Ricardo Louis,CLE,@ HOU,L  17-33,3,25,8.3,0,0
Zach Miller,CHI,@ BAL,W  27-24,2,25,12.5,1,0
Michael Campanaro,BAL,vs CHI,L  24-27,3,24,8.0,0,0
Virgil Green,DEN,vs NYG,L  10-23,1,24,24.0,0,0
Jeff Heuerman,DEN,vs NYG,L  10-23,2,24,12.0,1,0
Samaje Perine,WAS,vs SF,W  26-24,3,24,8.0,1,0
Brandon Coleman,NO,vs DET,W  52-38,2,23,11.5,0,0
Terrelle Pryor,WAS,vs SF,W  26-24,3,23,7.7,0,0
Martellus Bennett,GB,@ MIN,L  10-23,2,22,11.0,0,0
Bruce Ellington,HOU,vs CLE,W  33-17,2,22,11.0,0,0
Julius Thomas,MIA,@ ATL,W  20-17,3,22,7.3,0,0
James White,NE,@ NYJ,W  24-17,4,22,5.5,0,0
Kamar Aiken,IND,@ TEN,L  22-36,2,21,10.5,0,0
Bennie Fowler,DEN,vs NYG,L  10-23,3,21,7.0,0,0
Ben Koyack,JAX,vs LA,L  17-27,1,21,21.0,0,0
Troy Niklas,ARI,vs TB,W  38-33,2,20,10.0,1,0
Bryce Treggs,CLE,@ HOU,L  17-33,1,20,20.0,0,0
T.Y. Hilton,IND,@ TEN,L  22-36,1,19,19.0,0,0
Chris Hogan,NE,@ NYJ,W  24-17,1,19,19.0,0,0
DeAndre Hopkins,HOU,vs CLE,W  33-17,2,19,9.5,1,0
Zach Ertz,PHI,@ CAR,W  28-23,2,18,9.0,2,0
Frank Gore,IND,@ TEN,L  22-36,2,18,9.0,0,0
Jay Prosch,HOU,vs CLE,W  33-17,1,18,18.0,0,0
Javorius Allen,BAL,vs CHI,L  24-27,3,17,5.7,0,0
Stephen Anderson,HOU,vs CLE,W  33-17,2,17,8.5,0,0
Delanie Walker,TEN,vs IND,W  36-22,4,17,4.2,0,0
Antonio Gates,LAC,@ OAK,W  17-16,1,16,16.0,0,0
Marcus Johnson,PHI,@ CAR,W  28-23,1,16,16.0,0,0
Demarcus Robinson,KC,vs PIT,L  13-19,1,16,16.0,0,0
Nick Boyle,BAL,vs CHI,L  24-27,2,15,7.5,0,0
Matt Breida,SF,@ WAS,L  24-26,2,15,7.5,0,0
Jamison Crowder,WAS,vs SF,W  26-24,3,15,5.0,0,0
Isaiah Crowell,CLE,@ HOU,L  17-33,2,15,7.5,0,0
O.J. Howard,TB,@ ARI,L  33-38,1,15,15.0,0,0
Roger Lewis,NYG,@ DEN,W  23-10,1,15,15.0,0,0
Mike Williams,LAC,@ OAK,W  17-16,1,15,15.0,0,0
Tarik Cohen,CHI,@ BAL,W  27-24,1,14,14.0,0,1
Jared Cook,OAK,vs LAC,L  16-17,2,14,7.0,0,0
Derrick Henry,TEN,vs IND,W  36-22,1,14,14.0,0,0
Damien Williams,MIA,@ ATL,W  20-17,3,14,4.7,0,0
Garrett Celek,SF,@ WAS,L  24-26,1,13,13.0,0,0
Orleans Darkwa,NYG,@ DEN,W  23-10,1,13,13.0,0,0
Rashard Higgins,CLE,@ HOU,L  17-33,1,13,13.0,0,0
Le'Veon Bell,PIT,@ KC,W  19-13,3,12,4.0,0,0
Alvin Kamara,NO,vs DET,W  52-38,3,12,4.0,0,0
Russell Shepard,CAR,vs PHI,L  23-28,2,12,6.0,0,0
Mack Brown,WAS,vs SF,W  26-24,1,11,11.0,0,0
Sammie Coates,CLE,@ HOU,L  17-33,1,11,11.0,0,0
Josh Doctson,WAS,vs SF,W  26-24,1,11,11.0,1,0
Devonta Freeman,ATL,vs MIA,L  17-20,2,11,5.5,0,0
Doug Martin,TB,@ ARI,L  33-38,1,11,11.0,0,0
James O'Shaughnessy,JAX,vs LA,L  17-27,2,11,5.5,0,0
Bobby Rainey,BAL,vs CHI,L  24-27,2,11,5.5,0,0
Willie Snead,NO,vs DET,W  52-38,1,11,11.0,0,0
Trent Taylor,SF,@ WAS,L  24-26,2,11,5.5,0,0
Michael Thomas,NO,vs DET,W  52-38,3,11,3.7,0,0
Sammy Watkins,LA,@ JAX,W  27-17,1,11,11.0,0,0
A.J. Derby,DEN,vs NYG,L  10-23,1,10,10.0,0,0
Latavius Murray,MIN,vs GB,W  23-10,1,10,10.0,0,0
Jonnu Smith,TEN,vs IND,W  36-22,1,10,10.0,0,0
DeAndre Washington,OAK,vs LAC,L  16-17,1,10,10.0,0,0
Kenjon Barner,PHI,@ CAR,W  28-23,1,9,9.0,0,0
Trey Burton,PHI,@ CAR,W  28-23,1,9,9.0,0,0
Seth DeValve,CLE,@ HOU,L  17-33,2,9,4.5,1,0
Eric Ebron,DET,@ NO,L  38-52,1,9,9.0,0,0
Chris Godwin,TB,@ ARI,L  33-38,1,9,9.0,0,0
Jordan Howard,CHI,@ BAL,W  27-24,1,9,9.0,0,0
Charcandrick West,KC,vs PIT,L  13-19,1,9,9.0,0,0
Michael Burton,CHI,@ BAL,W  27-24,1,8,8.0,0,0
Austin Ekeler,LAC,@ OAK,W  17-16,1,8,8.0,0,0
Leonard Fournette,JAX,vs LA,L  17-27,2,8,4.0,0,0
Jared Abbrederis,DET,@ NO,L  38-52,1,7,7.0,0,0
Geronimo Allison,GB,@ MIN,L  10-23,1,7,7.0,0,0
Keelan Cole,JAX,vs LA,L  17-27,1,7,7.0,0,0
Tavarres King,NYG,@ DEN,W  23-10,1,7,7.0,0,0
Dan Vitale,CLE,@ HOU,L  17-33,1,7,7.0,0,0
Jerell Adams,NYG,@ DEN,W  23-10,1,6,6.0,0,0
Jacquizz Rodgers,TB,@ ARI,L  33-38,1,6,6.0,0,0
Torrey Smith,PHI,@ CAR,W  28-23,1,6,6.0,0,0
Maxx Williams,BAL,vs CHI,L  24-27,1,6,6.0,0,1
Michael Floyd,MIN,vs GB,W  23-10,1,5,5.0,0,0
Wayne Gallman,NYG,@ DEN,W  23-10,2,5,2.5,0,0
Chris Matthews,BAL,vs CHI,L  24-27,1,5,5.0,0,0
Cordarrelle Patterson,OAK,vs LAC,L  16-17,1,5,5.0,0,0
Luke Stocker,TB,@ ARI,L  33-38,1,5,5.0,0,0
Lawrence Thomas,NYJ,vs NE,L  17-24,1,5,5.0,0,0
Tevin Coleman,ATL,vs MIA,L  17-20,1,4,4.0,0,0
Gerald Everett,LA,@ JAX,W  27-17,1,4,4.0,1,0
Jakeem Grant,MIA,@ ATL,W  20-17,1,4,4.0,0,0
Todd Gurley,LA,@ JAX,W  27-17,1,4,4.0,0,0
Ty Montgomery,GB,@ MIN,L  10-23,1,3,3.0,0,0
Jamaal Charles,DEN,vs NYG,L  10-23,1,2,2.0,0,0
ArDarius Stewart,NYJ,vs NE,L  17-24,1,2,2.0,0,0
Aaron Jones,GB,@ MIN,L  10-23,1,1,1.0,0,0
Ameer Abdullah,DET,@ NO,L  38-52,0,0,0.0,0,0
Jay Ajayi,MIA,@ ATL,W  20-17,0,0,0.0,0,0
Travis Benjamin,LAC,@ OAK,W  17-16,0,0,0.0,0,0
Tommy Bohanon,JAX,vs LA,L  17-27,0,0,0.0,0,0
Leonte Carroo,MIA,@ ATL,W  20-17,0,0,0.0,0,0
Stacy Coley,MIN,vs GB,W  23-10,0,0,0.0,0,0
Phillip Dorsett,NE,@ NYJ,W  24-17,0,0,0.0,0,0
Andre Ellington,ARI,vs TB,W  38-33,0,0,0.0,0,0
Coby Fleener,NO,vs DET,W  52-38,0,0,0.0,0,0
Tanner Gentry,CHI,@ BAL,W  27-24,0,0,0.0,0,0
Demetrius Harris,KC,vs PIT,L  13-19,0,0,0.0,0,0
Tyler Higbee,LA,@ JAX,W  27-17,1,0,0.0,0,0
Andy Janovich,DEN,vs NYG,L  10-23,0,0,0.0,0,0
Matt LaCosse,NYG,@ DEN,W  23-10,0,0,0.0,0,0
Marcedes Lewis,JAX,vs LA,L  17-27,0,0,0.0,0,0
Zach Line,NO,vs DET,W  52-38,0,0,0.0,0,0
Marshawn Lynch,OAK,vs LAC,L  16-17,0,0,0.0,0,0
Marlon Mack,IND,@ TEN,L  22-36,0,0,0.0,0,0
Vince Mayle,BAL,vs CHI,L  24-27,0,0,0.0,0,0
Isaiah McKenzie,DEN,vs NYG,L  10-23,1,0,0.0,0,0
J.J. Nelson,ARI,vs TB,W  38-33,0,0,0.0,0,0
David Njoku,CLE,@ HOU,L  17-33,2,0,0.0,0,0
Breshad Perriman,BAL,vs CHI,L  24-27,0,0,0.0,0,0
Aaron Ripkowski,GB,@ MIN,L  10-23,1,0,0.0,0,0
Travis Rudolph,NYG,@ DEN,W  23-10,0,0,0.0,0,0
Jonathan Stewart,CAR,vs PHI,L  23-28,0,0,0.0,0,0
Phillip Supernaw,TEN,vs IND,W  36-22,0,0,0.0,0,0
Eric Tomlinson,NYJ,vs NE,L  17-24,0,0,0.0,0,0
Zach Zenner,DET,@ NO,L  38-52,0,0,0.0,0,0
Duke Johnson,CLE,@ HOU,L  17-33,3,-1,-0.3,0,0
Braxton Miller,HOU,vs CLE,W  33-17,2,-5,-2.5,1,0
