Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Jimmy Graham,SEA,@ SF,W  25-23,4,64,16.0,0,0
Justin Hunter,BUF,@ NYJ,L  10-30,1,64,64.0,0,0
Breshad Perriman,BAL,@ CIN,L  10-27,4,62,15.5,0,0
Eric Ebron,DET,vs GB,L  24-31,6,61,10.2,0,0
Jeremy Kerley,SF,vs SEA,L  23-25,6,61,10.2,0,0
Cameron Meredith,CHI,@ MIN,L  10-38,4,61,15.2,0,0
Eli Rogers,PIT,vs CLE,W  27-24,6,61,10.2,0,0
Charcandrick West,KC,@,W  37-27,5,58,11.6,2,0
Anquan Boldin,DET,vs GB,L  24-31,4,57,14.2,1,0
Jared Cook,GB,@ DET,W  31-24,4,56,14.0,0,0
Phillip Dorsett,IND,vs JAX,W  24-20,4,56,14.0,0,0
Chris Conley,KC,@,W  37-27,4,55,13.8,0,0
Antonio Gates,,vs KC,L  27-37,5,55,11.0,1,0
Cobi Hamilton,PIT,vs CLE,W  27-24,3,54,18.0,1,0
Jeremy Maclin,KC,@,W  37-27,4,53,13.2,0,0
Devontae Booker,DEN,vs OAK,W  24-6,2,52,26.0,1,0
Dontrelle Inman,,vs KC,L  27-37,4,51,12.8,0,0
Ronnie Hillman,,vs KC,L  27-37,3,50,16.7,0,0
Cole Beasley,DAL,@ PHI,L  13-27,3,49,16.3,0,0
Vernon Davis,WAS,vs NYG,L  10-19,2,49,24.5,0,0
Michael Crabtree,OAK,@ DEN,L  6-24,5,47,9.4,0,0
Demaryius Thomas,DEN,vs OAK,W  24-6,4,47,11.8,0,0
Will Tye,NYG,@ WAS,W  19-10,4,47,11.8,0,0
Darrius Heyward-Bey,PIT,vs CLE,W  27-24,1,46,46.0,0,0
Tyreek Hill,KC,@,W  37-27,5,46,9.2,0,0
DeVante Parker,MIA,vs NE,L  14-35,5,45,9.0,0,0
Demarcus Ayers,PIT,vs CLE,W  27-24,5,44,8.8,1,0
Doug Baldwin,SEA,@ SF,W  25-23,2,44,22.0,0,0
Odell Beckham,NYG,@ WAS,W  19-10,5,44,8.8,0,0
Jermaine Kearse,SEA,@ SF,W  25-23,2,44,22.0,0,0
Tavarres King,NYG,@ WAS,W  19-10,1,44,44.0,0,0
Robby Anderson,NYJ,vs BUF,W  30-10,4,43,10.8,0,0
Larry Fitzgerald,ARI,@ LA,W  44-6,5,43,8.6,1,0
Justin Hardy,ATL,vs NO,W  38-32,4,43,10.8,1,0
Hunter Henry,,vs KC,L  27-37,4,43,10.8,1,0
Robert Woods,BUF,@ NYJ,L  10-30,4,43,10.8,0,0
Albert Wilson,KC,@,W  37-27,1,42,42.0,0,0
Jeremy Langford,CHI,@ MIN,L  10-38,3,41,13.7,0,1
Kenny Stills,MIA,vs NE,L  14-35,4,41,10.2,1,0
Jordan Taylor,DEN,vs OAK,W  24-6,3,41,13.7,0,0
Wendall Williams,HOU,@ TEN,L  17-24,2,41,20.5,0,0
Zach Zenner,DET,vs GB,L  24-31,4,41,10.2,0,0
Gary Barnidge,CLE,@ PIT,L  24-27,5,40,8.0,1,0
Corey Coleman,CLE,@ PIT,L  24-27,5,40,8.0,0,0
Jordan Reed,WAS,vs NYG,L  10-19,5,40,8.0,1,1
Paul Richardson,SEA,@ SF,W  25-23,4,40,10.0,0,0
Tyler Boyd,CIN,vs BAL,W  27-10,2,39,19.5,0,0
Trey Burton,PHI,vs DAL,W  27-13,5,39,7.8,0,0
Amari Cooper,OAK,@ DEN,L  6-24,4,39,9.8,1,0
Cordarrelle Patterson,MIN,vs CHI,W  38-10,1,39,39.0,0,0
Coby Fleener,NO,@ ATL,L  32-38,3,38,12.7,0,0
David Johnson,ARI,@ LA,W  44-6,3,38,12.7,0,0
Darren Fells,ARI,@ LA,W  44-6,1,37,37.0,1,0
Todd Gurley,LA,vs ARI,L  6-44,4,37,9.2,0,0
Jeremy Ross,ARI,@ LA,W  44-6,4,37,9.2,1,0
Chris Thompson,WAS,vs NYG,L  10-19,6,37,6.2,0,0
Pharoh Cooper,LA,vs ARI,L  6-44,4,36,9.0,0,0
Michael Floyd,NE,@ MIA,W  35-14,3,36,12.0,1,0
Aldrick Robinson,ATL,vs NO,W  38-32,2,36,18.0,0,0
T.J. Jones,DET,vs GB,L  24-31,1,35,35.0,0,0
Delanie Walker,TEN,vs HOU,W  24-17,5,35,7.0,0,0
Dwayne Allen,IND,vs JAX,W  24-20,3,34,11.3,1,0
DeSean Jackson,WAS,vs NYG,L  10-19,2,34,17.0,0,0
Steve Smith,BAL,@ CIN,L  10-27,3,34,11.3,0,0
Martellus Bennett,NE,@ MIA,W  35-14,3,33,11.0,1,0
Jonathan Grimes,HOU,@ TEN,L  17-24,4,33,8.2,0,0
Mike Wallace,BAL,@ CIN,L  10-27,4,33,8.2,0,0
Terrance Williams,DAL,@ PHI,L  13-27,3,33,11.0,1,0
Mohamed Sanu,ATL,vs NO,W  38-32,4,32,8.0,1,0
Davante Adams,GB,@ DET,W  31-24,6,31,5.2,2,0
Matt Asiata,MIN,vs CHI,W  38-10,3,31,10.3,0,0
Sammy Watkins,BUF,@ NYJ,L  10-30,4,31,7.8,0,0
Sterling Shepard,NYG,@ WAS,W  19-10,3,30,10.0,0,0
Paul Turner,PHI,vs DAL,W  27-13,2,30,15.0,0,0
Mark Ingram,NO,@ ATL,L  32-38,6,29,4.8,0,0
Russell Shepard,TB,vs CAR,W  17-16,2,29,14.5,0,0
Cody Latimer,DEN,vs OAK,W  24-6,3,28,9.3,0,0
Chris Hogan,NE,@ MIA,W  35-14,4,27,6.8,0,0
DeAngelo Williams,PIT,vs CLE,W  27-24,3,27,9.0,1,0
Marcel Reece,SEA,@ SF,W  25-23,2,26,13.0,0,0
Seth Roberts,OAK,@ DEN,L  6-24,3,26,8.7,0,0
Luke Willson,SEA,@ SF,W  25-23,3,26,8.7,1,0
John Brown,ARI,@ LA,W  44-6,2,25,12.5,0,0
Rex Burkhead,CIN,vs BAL,W  27-10,2,25,12.5,0,0
Chris Harper,SF,vs SEA,L  23-25,3,25,8.3,0,0
Ben Koyack,JAX,@ IND,L  20-24,3,25,8.3,1,0
Aaron Burbridge,SF,vs SEA,L  23-25,1,24,24.0,0,0
Will Fuller,HOU,@ TEN,L  17-24,3,24,8.0,0,0
Fitzgerald Toussaint,PIT,vs CLE,W  27-24,2,24,12.0,0,0
Jarius Wright,MIN,vs CHI,W  38-10,5,24,4.8,1,0
Keith Mumphery,HOU,@ TEN,L  17-24,3,23,7.7,0,0
DeAndre Smelter,SF,vs SEA,L  23-25,1,23,23.0,0,0
Damien Williams,MIA,vs NE,L  14-35,3,23,7.7,0,1
Kamar Aiken,BAL,@ CIN,L  10-27,2,22,11.0,0,0
Ricardo Louis,CLE,@ PIT,L  24-27,2,22,11.0,0,0
Jalin Marshall,NYJ,vs BUF,W  30-10,3,22,7.3,1,0
Greg Olsen,CAR,@ TB,L  16-17,3,22,7.3,0,0
Charone Peake,NYJ,vs BUF,W  30-10,2,22,11.0,0,0
Erik Swoope,IND,vs JAX,W  24-20,1,22,22.0,0,0
Jeff Heuerman,DEN,vs OAK,W  24-6,2,21,10.5,0,0
Jerick McKinnon,MIN,vs CHI,W  38-10,3,21,7.0,1,0
James White,NE,@ MIA,W  35-14,4,21,5.2,0,0
Jay Ajayi,MIA,vs NE,L  14-35,3,20,6.7,0,0
Corey Brown,CAR,@ TB,L  16-17,2,20,10.0,0,0
Charles Clay,BUF,@ NYJ,L  10-30,3,20,6.7,0,0
Brandon Wilds,NYJ,vs BUF,W  30-10,2,20,10.0,0,0
Brandon Williams,SEA,@ SF,W  25-23,1,20,20.0,0,0
Brandin Cooks,NO,@ ATL,L  32-38,3,19,6.3,0,0
Kenneth Dixon,BAL,@ CIN,L  10-27,3,19,6.3,0,0
Lance Dunbar,DAL,@ PHI,L  13-27,3,19,6.3,0,0
Darren McFadden,DAL,@ PHI,L  13-27,2,19,9.5,0,0
Tavon Austin,LA,vs ARI,L  6-44,2,18,9.0,0,1
Daniel Brown,CHI,@ MIN,L  10-38,2,18,9.0,0,0
Travaris Cadet,NO,@ ATL,L  32-38,3,18,6.0,1,0
Levine Toilolo,ATL,vs NO,W  38-32,1,18,18.0,0,0
Robert Turbin,IND,vs JAX,W  24-20,2,18,9.0,0,0
Virgil Green,DEN,vs OAK,W  24-6,3,17,5.7,1,0
Ty Montgomery,GB,@ DET,W  31-24,3,17,5.7,0,0
Clive Walford,OAK,@ DEN,L  6-24,1,17,17.0,0,0
Terrance West,BAL,@ CIN,L  10-27,4,17,4.2,0,0
Damiere Byrd,CAR,@ TB,L  16-17,1,16,16.0,0,0
Jamison Crowder,WAS,vs NYG,L  10-19,2,16,8.0,0,0
Isaiah Crowell,CLE,@ PIT,L  24-27,3,16,5.3,0,1
Jesse James,PIT,vs CLE,W  27-24,2,16,8.0,0,0
Tanner McEvoy,SEA,@ SF,W  25-23,2,16,8.0,0,0
J.D. McKissic,SEA,@ SF,W  25-23,2,16,8.0,0,0
Tevin Coleman,ATL,vs NO,W  38-32,3,15,5.0,1,0
Corey Grant,JAX,@ IND,L  20-24,2,15,7.5,0,0
Dorial Green-Beckham,PHI,vs DAL,W  27-13,1,15,15.0,0,0
Maurice Harris,WAS,vs NYG,L  10-19,1,15,15.0,0,0
Bilal Powell,NYJ,vs BUF,W  30-10,3,15,5.0,1,0
Brian Quick,LA,vs ARI,L  6-44,2,15,7.5,0,0
Aaron Ripkowski,GB,@ DET,W  31-24,2,15,7.5,1,0
Mike Thomas,LA,vs ARI,L  6-44,1,15,15.0,0,0
Frank Gore,IND,vs JAX,W  24-20,2,14,7.0,0,0
Latavius Murray,OAK,@ DEN,L  6-24,1,14,14.0,0,0
Richard Rodgers,GB,@ DET,W  31-24,1,14,14.0,0,0
DeAndre Washington,OAK,@ DEN,L  6-24,2,14,7.0,0,0
C.J. Uzomah,CIN,vs BAL,W  27-10,3,13,4.3,1,0
Alfred Blue,HOU,@ TEN,L  17-24,3,12,4.0,0,0
Seth DeValve,CLE,@ PIT,L  24-27,1,12,12.0,1,0
C.J. Fiedorowicz,HOU,@ TEN,L  17-24,2,12,6.0,1,0
Lance Kendricks,LA,vs ARI,L  6-44,2,12,6.0,0,0
Bralon Addison,CHI,@ MIN,L  10-38,1,11,11.0,0,1
Charles Johnson,MIN,vs CHI,W  38-10,1,11,11.0,0,0
Brenton Bersin,CAR,@ TB,L  16-17,1,10,10.0,0,0
Jack Doyle,IND,vs JAX,W  24-20,2,10,5.0,1,0
Mike Gillislee,BUF,@ NYJ,L  10-30,1,10,10.0,0,0
Ryan Griffin,HOU,@ TEN,L  17-24,2,10,5.0,0,0
Alshon Jeffery,CHI,@ MIN,L  10-38,1,10,10.0,0,0
Christine Michael,GB,@ DET,W  31-24,1,10,10.0,0,0
Jamize Olawale,OAK,@ DEN,L  6-24,1,10,10.0,0,0
Nick Williams,ATL,vs NO,W  38-32,1,10,10.0,0,0
Jason Witten,DAL,@ PHI,L  13-27,1,10,10.0,0,0
Garrett Celek,SF,vs SEA,L  23-25,1,9,9.0,1,0
Brent Celek,PHI,vs DAL,W  27-13,1,9,9.0,0,0
Andrew Hawkins,CLE,@ PIT,L  24-27,5,9,1.8,0,0
Freddie Martino,TB,vs CAR,W  17-16,1,9,9.0,0,0
Mychal Rivera,OAK,@ DEN,L  6-24,2,9,4.5,0,0
Tony Washington,JAX,@ IND,L  20-24,1,9,9.0,0,0
Brandon Coleman,NO,@ ATL,L  32-38,1,8,8.0,0,0
Andre Ellington,ARI,@ LA,W  44-6,2,8,4.0,0,0
Marquise Goodwin,BUF,@ NYJ,L  10-30,1,8,8.0,0,0
Travis Kelce,KC,@,W  37-27,1,8,8.0,0,0
Lucky Whitehead,DAL,@ PHI,L  13-27,1,8,8.0,0,0
Brandon Bostick,NYJ,vs BUF,W  30-10,1,7,7.0,0,0
Victor Cruz,NYG,@ WAS,W  19-10,2,7,3.5,0,0
Gavin Escobar,DAL,@ PHI,L  13-27,1,7,7.0,0,0
Jonathan Stewart,CAR,@ TB,L  16-17,1,7,7.0,0,0
Adam Thielen,MIN,vs CHI,W  38-10,1,7,7.0,0,0
LeSean McCoy,BUF,@ NYJ,L  10-30,1,6,6.0,0,0
Paul McRoberts,LA,vs ARI,L  6-44,1,6,6.0,0,0
MyCole Pruitt,CHI,@ MIN,L  10-38,1,6,6.0,0,0
Rashad Jennings,NYG,@ WAS,W  19-10,1,5,5.0,0,0
Roosevelt Nix,PIT,vs CLE,W  27-24,2,5,2.5,0,0
Rod Streater,SF,vs SEA,L  23-25,1,5,5.0,0,0
Terrell Watson,PHI,vs DAL,W  27-13,1,5,5.0,0,0
Alex Collins,SEA,@ SF,W  25-23,1,4,4.0,0,0
Matt Lengel,NE,@ MIA,W  35-14,1,4,4.0,0,0
Dion Lewis,NE,@ MIA,W  35-14,2,4,2.0,0,0
Byron Marshall,PHI,vs DAL,W  27-13,1,4,4.0,0,0
Chase Reynolds,LA,vs ARI,L  6-44,1,4,4.0,0,0
Jacquizz Rodgers,TB,vs CAR,W  17-16,1,4,4.0,0,0
Darren Sproles,PHI,vs DAL,W  27-13,3,4,1.3,0,0
Brice Butler,DAL,@ PHI,L  13-27,1,3,3.0,0,0
Derrick Henry,TEN,vs HOU,W  24-17,1,3,3.0,0,0
Alfred Morris,DAL,@ PHI,L  13-27,1,3,3.0,0,0
Bobby Rainey,NYG,@ WAS,W  19-10,1,3,3.0,0,0
Matt Barkley,CHI,@ MIN,L  10-38,1,2,2.0,1,1
Anthony Sherman,KC,@,W  37-27,1,2,2.0,0,0
Kyle Juszczyk,BAL,@ CIN,L  10-27,2,1,0.5,0,0
Luke Stocker,TB,vs CAR,W  17-16,1,1,1.0,0,0
Stephen Anderson,HOU,@ TEN,L  17-24,0,0,0.0,0,0
Josh Bellamy,CHI,@ MIN,L  10-38,0,0,0.0,0,0
Dez Bryant,DAL,@ PHI,L  13-27,0,0,0.0,0,0
Isaiah Burse,,vs KC,L  27-37,0,0,0.0,0,0
Alan Cross,TB,vs CAR,W  17-16,0,0,0.0,0,0
Knile Davis,KC,@,W  37-27,0,0,0.0,0,0
Geremy Davis,,vs KC,L  27-37,0,0,0.0,0,0
Ed Dickson,CAR,@ TB,L  16-17,0,0,0.0,0,0
Justin Forsett,DEN,vs OAK,W  24-6,0,0,0.0,0,0
Isaac Fruechte,MIN,vs CHI,W  38-10,0,0,0.0,0,0
Brittan Golden,ARI,@ LA,W  44-6,1,0,0.0,0,0
Jermaine Gresham,ARI,@ LA,W  44-6,0,0,0.0,0,0
Demetrius Harris,KC,@,W  37-27,0,0,0.0,0,0
Rashard Higgins,CLE,@ PIT,L  24-27,0,0,0.0,0,0
Tim Hightower,NO,@ ATL,L  32-38,0,0,0.0,0,0
Bronson Hill,JAX,@ IND,L  20-24,0,0,0.0,0,0
Andre Holmes,OAK,@ DEN,L  6-24,0,0,0.0,0,0
Johnny Holton,OAK,@ DEN,L  6-24,0,0,0.0,0,1
Alex Lewis,BAL,@ CIN,L  10-27,0,0,0.0,0,0
Pat McAfee,IND,vs JAX,W  24-20,0,0,0.0,0,0
Cedric Peerman,CIN,vs BAL,W  27-10,0,0,0.0,0,0
Paul Perkins,NYG,@ WAS,W  19-10,0,0,0.0,0,0
John Phillips,NO,@ ATL,L  32-38,0,0,0.0,0,0
Kalif Raymond,DEN,vs OAK,W  24-6,0,0,0.0,0,0
Andre Roberts,DET,vs GB,L  24-31,0,0,0.0,0,0
Denard Robinson,JAX,@ IND,L  20-24,0,0,0.0,0,0
Tajae Sharpe,TEN,vs HOU,W  24-17,0,0,0.0,0,0
Dion Sims,MIA,vs NE,L  14-35,0,0,0.0,0,0
Brandon Tate,BUF,@ NYJ,L  10-30,0,0,0.0,0,0
Randall Telfer,CLE,@ PIT,L  24-27,0,0,0.0,0,0
Deonte Thompson,CHI,@ MIN,L  10-38,0,0,0.0,0,0
Mike Tolbert,CAR,@ TB,L  16-17,0,0,0.0,0,0
Bryce Treggs,PHI,vs DAL,W  27-13,0,0,0.0,0,0
Darren Waller,BAL,@ CIN,L  10-27,0,0,0.0,0,0
Kerwynn Williams,ARI,@ LA,W  44-6,0,0,0.0,0,0
Kasen Williams,SEA,@ SF,W  25-23,0,0,0.0,0,0
Andre Williams,,vs KC,L  27-37,0,0,0.0,0,0
Dan Vitale,CLE,@ PIT,L  24-27,1,-1,-1.0,0,0
DeMarco Murray,TEN,vs HOU,W  24-17,1,-2,-2.0,0,0
Jalen Richard,OAK,@ DEN,L  6-24,1,-5,-5.0,0,0
