Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Calais Campbell,JAX,@ HOU,W  29-7,4.0,17.5,6,4,2,0,0
Anthony Chickillo,PIT,@ CLE,W  21-18,2.0,15.0,2,4,2,0,0
Trey Flowers,NE,vs KC,L  27-42,2.0,4.0,2,4,1,0,0
Brandon Graham,PHI,@ WAS,W  30-17,2.0,19.0,2,3,1,1,0
Akiem Hicks,CHI,vs ATL,L  17-23,2.0,13.0,3,3,0,0,0
Justin Houston,KC,@ NE,W  42-27,2.0,12.0,4,4,1,0,0
Yannick Ngakoue,JAX,@ HOU,W  29-7,2.0,13.0,0,3,1,2,1
Brooks Reed,ATL,@ CHI,W  23-17,2.0,21.0,2,5,0,0,0
Terrell Suggs,BAL,@ CIN,W  20-0,2.0,11.0,2,5,1,1,0
T.J. Watt,PIT,@ CLE,W  21-18,2.0,11.0,2,5,1,0,0
Michael Bennett,SEA,@ GB,L  9-17,1.5,9.5,3,2,1,0,0
Joey Bosa,LAC,@ DEN,L  21-24,1.5,12.0,2,3,3,0,0
Mike Daniels,GB,vs SEA,W  17-9,1.5,12.0,4,5,2,1,0
Melvin Ingram,LAC,@ DEN,L  21-24,1.5,16.0,4,3,1,0,0
Demarcus Lawrence,DAL,vs NYG,W  19-3,1.5,10.0,2,3,2,0,0
Lerentee McCray,JAX,@ HOU,W  29-7,1.5,7.0,2,1,2,0,0
Nick Perry,GB,vs SEA,W  17-9,1.5,11.0,3,1,2,0,0
Geno Atkins,CIN,vs BAL,L  0-20,1.0,10.0,2,4,3,0,0
Cliff Avril,SEA,@ GB,L  9-17,1.0,6.0,2,1,0,0,0
Allen Bailey,KC,@ NE,W  42-27,1.0,8.0,1,5,1,0,0
Shaquil Barrett,DEN,vs LAC,W  24-21,1.0,7.0,1,1,0,0,0
Vic Beasley,ATL,@ CHI,W  23-17,1.0,4.0,1,2,0,0,0
Fletcher Cox,PHI,@ WAS,W  30-17,1.0,15.0,1,1,0,1,1
Thomas Davis,CAR,@ SF,W  23-3,1.0,8.0,1,7,0,0,0
Dante Fowler,JAX,@ HOU,W  29-7,1.0,6.0,0,3,0,1,1
Terence Garvin,SEA,@ GB,L  9-17,1.0,6.0,2,1,2,0,0
Everson Griffen,MIN,vs NO,W  29-19,1.0,7.0,1,3,3,0,0
Joe Haden,PIT,@ CLE,W  21-18,1.0,3.0,1,4,2,0,0
Javon Hargrave,PIT,@ CLE,W  21-18,1.0,9.0,1,3,0,0,0
Cameron Heyward,PIT,@ CLE,W  21-18,1.0,4.0,1,1,2,0,0
Wes Horton,CAR,@ SF,W  23-3,1.0,8.0,1,1,1,1,0
Margus Hunt,IND,@ LA,L  9-46,1.0,8.0,1,2,0,0,0
Malik Jackson,JAX,@ HOU,W  29-7,1.0,7.0,2,3,0,0,0
Tony Jefferson,BAL,@ CIN,W  20-0,1.0,1.0,0,5,4,0,0
Timmy Jernigan,PHI,@ WAS,W  30-17,1.0,6.0,1,1,1,0,0
Chandler Jones,ARI,@ DET,L  23-35,1.0,7.0,2,3,0,0,0
Cameron Jordan,NO,@ MIN,L  19-29,1.0,5.0,2,2,2,0,0
Darron Lee,NYJ,@ BUF,L  12-21,1.0,0.0,0,7,3,0,0
Matt Longacre,LA,vs IND,W  46-9,1.0,9.0,1,1,0,0,0
Chris McCain,LAC,@ DEN,L  21-24,1.0,10.0,1,2,0,0,0
Derrick Morgan,TEN,vs OAK,L  16-26,1.0,7.0,1,2,1,0,0
Carl Nassib,CLE,vs PIT,L  18-21,1.0,8.0,1,1,1,0,0
Michael Pierce,BAL,@ CIN,W  20-0,1.0,5.0,1,3,1,0,1
Brian Poole,ATL,@ CHI,W  23-17,1.0,12.0,2,6,1,0,0
Jordan Poyer,BUF,vs NYJ,W  21-12,1.0,11.0,1,3,0,0,0
Robert Quinn,LA,vs IND,W  46-9,1.0,7.0,1,2,0,0,0
Preston Smith,WAS,vs PHI,L  17-30,1.0,2.0,2,4,0,0,0
Za'Darius Smith,BAL,@ CIN,W  20-0,1.0,9.0,1,2,1,0,0
Charles Tapper,DAL,vs NYG,W  19-3,1.0,9.0,1,1,1,0,0
Shaq Thompson,CAR,@ SF,W  23-3,1.0,7.0,2,2,0,0,0
Olivier Vernon,NYG,@ DAL,L  3-19,1.0,5.0,1,1,1,0,0
Tyrunn Walker,LA,vs IND,W  46-9,1.0,7.0,1,2,0,0,0
Ethan Westbrooks,LA,vs IND,W  46-9,1.0,6.0,1,2,1,0,0
Deatrich Wise,NE,vs KC,L  27-42,1.0,12.0,2,1,0,0,0
Wesley Woodyard,TEN,vs OAK,L  16-26,1.0,5.0,1,5,3,0,0
Anthony Zettel,DET,vs ARI,W  35-23,1.0,5.0,1,3,0,0,0
Frank Clark,SEA,@ GB,L  9-17,0.5,3.5,1,0,1,0,0
Maliek Collins,DAL,vs NYG,W  19-3,0.5,3.0,1,1,1,0,0
Demario Davis,NYJ,@ BUF,L  12-21,0.5,3.0,1,8,6,0,0
Mario Edwards,OAK,@ TEN,W  26-16,0.5,0.5,1,1,2,0,0
Justin Ellis,OAK,@ TEN,W  26-16,0.5,0.5,1,1,1,0,0
Matt Ioannidis,WAS,vs PHI,L  17-30,0.5,3.5,2,0,1,0,0
Abry Jones,JAX,@ HOU,W  29-7,0.5,3.5,2,0,2,0,1
Ryan Kerrigan,WAS,vs PHI,L  17-30,0.5,3.5,1,2,1,0,0
Star Lotulelei,CAR,@ SF,W  23-3,0.5,2.0,1,1,2,0,1
Josh Martin,NYJ,@ BUF,L  12-21,0.5,3.0,1,3,1,0,0
Julius Peppers,CAR,@ SF,W  23-3,0.5,2.0,2,0,1,0,0
Sam Acho,CHI,vs ATL,L  17-23,0.0,0.0,0,2,1,0,0
Mike Adams,CAR,@ SF,W  23-3,0.0,0.0,0,4,0,0,0
Tyrell Adams,OAK,@ TEN,W  26-16,0.0,0.0,0,4,3,0,0
Jamal Adams,NYJ,@ BUF,L  12-21,0.0,0.0,0,4,1,0,0
Jahleel Addae,LAC,@ DEN,L  21-24,0.0,0.0,0,1,1,0,0
Mario Addison,CAR,@ SF,W  23-3,0.0,0.0,1,2,0,0,0
Jamal Agnew,DET,vs ARI,W  35-23,0.0,0.0,0,1,0,0,0
Lorenzo Alexander,BUF,vs NYJ,W  21-12,0.0,0.0,2,2,1,0,0
Maurice Alexander,LA,vs IND,W  46-9,0.0,0.0,0,1,1,0,0
D.J. Alexander,SEA,@ GB,L  9-17,0.0,0.0,0,0,0,0,0
Dominique Alexander,CLE,vs PIT,L  18-21,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,@ CHI,W  23-17,0.0,0.0,0,3,0,0,0
Keenan Allen,LAC,@ DEN,L  21-24,0.0,0.0,0,0,0,0,0
Ricardo Allen,ATL,@ CHI,W  23-17,0.0,0.0,0,3,0,0,0
Jonathan Allen,WAS,vs PHI,L  17-30,0.0,0.0,1,3,1,0,0
Tyson Alualu,PIT,@ CLE,W  21-18,0.0,0.0,0,2,3,0,0
David Amerson,OAK,@ TEN,W  26-16,0.0,0.0,0,2,0,0,0
Colt Anderson,BUF,vs NYJ,W  21-12,0.0,0.0,0,0,0,0,0
Henry Anderson,IND,@ LA,L  9-46,0.0,0.0,1,1,0,0,0
Robby Anderson,NYJ,@ BUF,L  12-21,0.0,0.0,0,0,0,0,0
David Andrews,NE,vs KC,L  27-42,0.0,0.0,0,0,0,0,0
Eli Ankou,JAX,@ HOU,W  29-7,0.0,0.0,0,1,0,0,0
Ezekiel Ansah,DET,vs ARI,W  35-23,0.0,0.0,0,1,0,0,0
Alex Anzalone,NO,@ MIN,L  19-29,0.0,0.0,0,2,1,0,0
Eli Apple,NYG,@ DAL,L  3-19,0.0,0.0,0,5,2,0,0
Arik Armstead,SF,vs CAR,L  3-23,0.0,0.0,0,3,0,0,0
Ray-Ray Armstrong,SF,vs CAR,L  3-23,0.0,0.0,0,5,1,0,0
Denico Autry,OAK,@ TEN,W  26-16,0.0,0.0,0,0,1,0,0
Chidobe Awuzie,DAL,vs NYG,W  19-3,0.0,0.0,0,2,2,0,0
Johnson Bademosi,NE,vs KC,L  27-42,0.0,0.0,0,0,0,0,0
Budda Baker,ARI,@ DET,L  23-35,0.0,0.0,0,0,0,0,0
Chris Banjo,NO,@ MIN,L  19-29,0.0,0.0,0,0,0,0,0
Derek Barnett,PHI,@ WAS,W  30-17,0.0,0.0,1,2,0,0,0
