Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Ricky Seals-Jones,ARI,@ HOU,L  21-31,3,54,18.0,2,0
Kenny Golladay,DET,@ CHI,W  27-24,2,52,26.0,0,0
O.J. Howard,TB,@ MIA,W  30-20,3,52,17.3,1,0
Michael Crabtree,OAK,vs NE,L  8-33,6,51,8.5,0,0
A.J. Green,CIN,@ DEN,W  20-17,4,50,12.5,1,0
Eric Ebron,DET,@ CHI,W  27-24,4,49,12.2,0,0
Tavarres King,NYG,vs KC,W  12-9,3,48,16.0,0,0
JuJu Smith-Schuster,PIT,vs TEN,W  40-17,4,47,11.8,0,0
Marqise Lee,JAX,@ CLE,W  19-7,5,45,9.0,0,0
Cordarrelle Patterson,OAK,vs NE,L  8-33,4,45,11.2,0,0
Dontrelle Inman,CHI,vs DET,L  24-27,3,43,14.3,0,0
Alex Erickson,CIN,@ DEN,W  20-17,2,42,21.0,1,0
Mike Davis,SEA,vs ATL,L  31-34,2,41,20.5,0,0
Adam Shaheen,CHI,vs DET,L  24-27,4,41,10.2,1,0
Doug Baldwin,SEA,vs ATL,L  31-34,2,40,20.0,1,0
Travaris Cadet,BUF,@ LAC,L  24-54,6,39,6.5,0,0
Chris Godwin,TB,@ MIA,W  30-20,2,38,19.0,0,0
Mike Williams,LAC,vs BUF,W  54-24,5,38,7.6,0,0
Jamaal Williams,GB,vs BAL,L  0-23,4,38,9.5,0,0
Eric Decker,TEN,@ PIT,L  17-40,3,37,12.3,0,0
Rob Gronkowski,NE,@ OAK,W  33-8,3,37,12.3,0,0
Brandon LaFell,CIN,@ DEN,W  20-17,3,37,12.3,0,0
Tyler Lockett,SEA,vs ATL,L  31-34,4,37,9.2,0,0
DeMarco Murray,TEN,@ PIT,L  17-40,5,37,7.4,0,0
Jared Cook,OAK,vs NE,L  8-33,2,36,18.0,0,0
Seth Roberts,OAK,vs NE,L  8-33,5,36,7.2,0,1
Deonte Thompson,BUF,@ LAC,L  24-54,3,36,12.0,0,0
Austin Traylor,DEN,vs CIN,L  17-20,4,36,9.0,0,0
Sammy Watkins,LA,@ MIN,L  7-24,3,36,12.0,0,0
Dede Westbrook,JAX,@ CLE,W  19-7,3,35,11.7,0,0
Terrance Williams,DAL,vs PHI,L  9-37,4,35,8.8,0,0
Randall Cobb,GB,vs BAL,L  0-23,3,34,11.3,0,0
Jeremy Maclin,BAL,@ GB,W  23-0,4,34,8.5,0,0
Travis Rudolph,NYG,vs KC,W  12-9,3,34,11.3,0,0
Mohamed Sanu,ATL,@ SEA,W  34-31,3,34,11.3,1,0
Benjamin Watson,BAL,@ GB,W  23-0,1,33,33.0,0,0
Stefon Diggs,MIN,vs LA,W  24-7,4,32,8.0,0,0
Golden Tate,DET,@ CHI,W  27-24,3,32,10.7,0,0
Levine Toilolo,ATL,@ SEA,W  34-31,2,31,15.5,1,0
Martavis Bryant,PIT,vs TEN,W  40-17,2,30,15.0,0,0
Julius Thomas,MIA,vs TB,L  20-30,4,30,7.5,0,0
Brent Celek,PHI,@ DAL,W  37-9,1,28,28.0,0,0
Amari Cooper,OAK,vs NE,L  8-33,3,28,9.3,1,0
DeSean Jackson,TB,@ MIA,W  30-20,2,28,14.0,1,0
Dion Lewis,NE,@ OAK,W  33-8,4,28,7.0,1,0
Torrey Smith,PHI,@ DAL,W  37-9,3,28,9.3,1,0
Charles Clay,BUF,@ LAC,L  24-54,3,27,9.0,0,0
Corey Davis,TEN,@ PIT,L  17-40,3,27,9.0,0,0
Justin Hardy,ATL,@ SEA,W  34-31,3,27,9.0,0,0
D.J. Foster,ARI,@ HOU,L  21-31,2,26,13.0,0,0
Marcedes Lewis,JAX,@ CLE,W  19-7,2,26,13.0,1,0
DeVante Parker,MIA,vs TB,L  20-30,4,26,6.5,0,0
Hunter Henry,LAC,vs BUF,W  54-24,2,25,12.5,0,0
Charles Sims,TB,@ MIA,W  30-20,3,25,8.3,0,0
Kendall Wright,CHI,vs DET,L  24-27,2,25,12.5,0,0
Dwayne Allen,NE,@ OAK,W  33-8,2,24,12.0,0,0
Keelan Cole,JAX,@ CLE,W  19-7,3,24,8.0,0,0
Jordy Nelson,GB,vs BAL,L  0-23,2,24,12.0,0,0
Damien Williams,MIA,vs TB,L  20-30,1,24,24.0,0,0
Daniel Brown,CHI,vs DET,L  24-27,2,23,11.5,0,0
J.D. McKissic,SEA,vs ATL,L  31-34,5,23,4.6,0,0
Jarius Wright,MIN,vs LA,W  24-7,1,23,23.0,0,0
Stephen Anderson,HOU,vs ARI,W  31-21,1,22,22.0,0,0
Kenjon Barner,PHI,@ DAL,W  37-9,1,22,22.0,0,0
Jaron Brown,ARI,@ HOU,L  21-31,1,22,22.0,0,0
Alex Collins,BAL,@ GB,W  23-0,4,22,5.5,0,0
Lamar Miller,HOU,vs ARI,W  31-21,4,22,5.5,1,0
Travis Benjamin,LAC,vs BUF,W  54-24,1,21,21.0,0,0
Rex Burkhead,NE,@ OAK,W  33-8,4,21,5.2,0,0
Mark Ingram,NO,vs WAS,W  34-31,3,21,7.0,0,0
Jesse James,PIT,vs TEN,W  40-17,5,21,4.2,1,0
Cody Latimer,DEN,vs CIN,L  17-20,1,21,21.0,0,0
Danny Woodhead,BAL,@ GB,W  23-0,5,21,4.2,0,0
Kelvin Benjamin,BUF,@ LAC,L  24-54,1,20,20.0,0,0
C.J. Anderson,DEN,vs CIN,L  17-20,2,19,9.5,0,1
Brice Butler,DAL,vs PHI,L  9-37,2,19,9.5,0,0
Todd Gurley,LA,@ MIN,L  7-24,3,19,6.3,0,0
John Brown,ARI,@ HOU,L  21-31,3,18,6.0,0,0
Benny Cunningham,CHI,vs DET,L  24-27,1,18,18.0,0,0
Austin Ekeler,LAC,vs BUF,W  54-24,2,18,9.0,0,0
C.J. Fiedorowicz,HOU,vs ARI,W  31-21,2,18,9.0,0,0
Bennie Fowler,DEN,vs CIN,L  17-20,1,18,18.0,0,0
Orleans Darkwa,NYG,vs KC,W  12-9,2,16,8.0,0,0
Michael Floyd,MIN,vs LA,W  24-7,2,16,8.0,0,0
Chris Thompson,WAS,@ NO,L  31-34,1,16,16.0,1,0
Martellus Bennett,NE,@ OAK,W  33-8,3,15,5.0,0,0
Tarik Cohen,CHI,vs DET,L  24-27,4,15,3.8,0,0
Tevin Coleman,ATL,@ SEA,W  34-31,1,15,15.0,0,0
D'Onta Foreman,HOU,vs ARI,W  31-21,3,15,5.0,0,0
Ricardo Louis,CLE,vs JAX,L  7-19,1,15,15.0,0,0
Emmanuel Sanders,DEN,vs CIN,L  17-20,2,15,7.5,0,0
Shane Vereen,NYG,vs KC,W  12-9,3,15,5.0,0,0
Noah Brown,DAL,vs PHI,L  9-37,1,14,14.0,0,0
Tre McBride,CHI,vs DET,L  24-27,2,14,7.0,0,0
Braxton Miller,HOU,vs ARI,W  31-21,2,14,7.0,0,0
J.J. Nelson,ARI,@ HOU,L  21-31,1,14,14.0,0,0
Jordan Taylor,DEN,vs CIN,L  17-20,1,14,14.0,0,0
Ameer Abdullah,DET,@ CHI,W  27-24,2,13,6.5,1,0
Virgil Green,DEN,vs CIN,L  17-20,2,13,6.5,0,0
David Njoku,CLE,vs JAX,L  7-19,1,13,13.0,0,0
Adrian Peterson,ARI,@ HOU,L  21-31,1,13,13.0,0,0
Cameron Brate,TB,@ MIA,W  30-20,1,12,12.0,0,0
Tyler Kroft,CIN,@ DEN,W  20-17,2,12,6.0,1,0
LeSean McCoy,BUF,@ LAC,L  24-54,1,12,12.0,1,0
Jerick McKinnon,MIN,vs LA,W  24-7,5,12,2.4,0,0
James O'Shaughnessy,JAX,@ CLE,W  19-7,1,12,12.0,0,0
Kalif Raymond,NYG,vs KC,W  12-9,1,12,12.0,0,0
Willie Snead,NO,vs WAS,W  34-31,1,12,12.0,0,0
Mike Thomas,LA,@ MIN,L  7-24,1,12,12.0,0,0
DeAndre Washington,OAK,vs NE,L  8-33,2,12,6.0,0,0
Peyton Barber,TB,@ MIA,W  30-20,2,11,5.5,0,0
Adam Humphries,TB,@ MIA,W  30-20,2,11,5.5,0,0
Niles Paul,WAS,@ NO,L  31-34,2,11,5.5,0,0
Anthony Sherman,KC,@ NYG,L  9-12,1,11,11.0,0,0
De'Anthony Thomas,KC,@ NYG,L  9-12,2,11,5.5,0,0
Ross Travis,KC,@ NYG,L  9-12,1,11,11.0,0,0
Terron Ward,ATL,@ SEA,W  34-31,1,11,11.0,0,0
Tyrell Williams,LAC,vs BUF,W  54-24,1,11,11.0,0,0
Jay Ajayi,PHI,@ DAL,W  37-9,1,10,10.0,0,0
Kenyan Drake,MIA,vs TB,L  20-30,1,10,10.0,0,0
Jermaine Gresham,ARI,@ HOU,L  21-31,1,10,10.0,0,0
Marshawn Lynch,OAK,vs NE,L  8-33,1,10,10.0,0,0
Sean McGrath,LAC,vs BUF,W  54-24,1,10,10.0,0,0
Laquon Treadwell,MIN,vs LA,W  24-7,2,10,5.0,0,0
Javorius Allen,BAL,@ GB,W  23-0,1,9,9.0,0,0
Evan Engram,NYG,vs KC,W  12-9,1,9,9.0,0,0
Darren Fells,DET,@ CHI,W  27-24,1,9,9.0,0,0
Samaje Perine,WAS,@ NO,L  31-34,1,9,9.0,0,0
Jalen Richard,OAK,vs NE,L  8-33,2,9,4.5,0,0
Charcandrick West,KC,@ NYG,L  9-12,4,9,2.2,0,0
Kerwynn Williams,ARI,@ HOU,L  21-31,1,9,9.0,0,0
Giovani Bernard,CIN,@ DEN,W  20-17,1,8,8.0,0,0
Zach Ertz,PHI,@ DAL,W  37-9,2,8,4.0,0,0
Gerald Everett,LA,@ MIN,L  7-24,1,8,8.0,0,0
Nick O'Leary,BUF,@ LAC,L  24-54,1,8,8.0,0,0
Cole Beasley,DAL,vs PHI,L  9-37,2,7,3.5,0,0
Rhett Ellison,NYG,vs KC,W  12-9,1,7,7.0,0,0
Leonard Fournette,JAX,@ CLE,W  19-7,2,7,3.5,0,0
Taylor Gabriel,ATL,@ SEA,W  34-31,2,7,3.5,0,0
Mack Hollins,PHI,@ DAL,W  37-9,1,7,7.0,0,0
Andre Holmes,BUF,@ LAC,L  24-54,1,7,7.0,0,0
Demarcus Robinson,KC,@ NYG,L  9-12,1,7,7.0,0,0
Jeremy Sprinkle,WAS,@ NO,L  31-34,1,7,7.0,1,0
Brandon Tate,BUF,@ LAC,L  24-54,1,7,7.0,0,0
Jason Witten,DAL,vs PHI,L  9-37,1,7,7.0,0,0
Jerell Adams,NYG,vs KC,W  12-9,1,6,6.0,0,0
Brandon Coleman,NO,vs WAS,W  34-31,1,6,6.0,0,0
Doug Martin,TB,@ MIA,W  30-20,2,6,3.0,0,0
Jamize Olawale,OAK,vs NE,L  8-33,2,6,3.0,0,0
Aaron Ripkowski,GB,vs BAL,L  0-23,1,6,6.0,0,0
Maxx Williams,BAL,@ GB,W  23-0,2,6,3.0,0,0
Tyler Boyd,CIN,@ DEN,W  20-17,1,5,5.0,0,0
Kenny Britt,CLE,vs JAX,L  7-19,2,5,2.5,0,0
Matthew Dayes,CLE,vs JAX,L  7-19,1,5,5.0,0,0
Seth DeValve,CLE,vs JAX,L  7-19,1,5,5.0,0,0
Tyler Higbee,LA,@ MIN,L  7-24,1,5,5.0,0,0
Lance Kendricks,GB,vs BAL,L  0-23,1,5,5.0,0,0
David Morgan,MIN,vs LA,W  24-7,1,5,5.0,0,0
T.J. Yeldon,JAX,@ CLE,W  19-7,1,5,5.0,0,0
Kareem Hunt,KC,@ NYG,L  9-12,3,4,1.3,0,0
Theo Riddick,DET,@ CHI,W  27-24,1,4,4.0,0,0
Clive Walford,OAK,vs NE,L  8-33,1,4,4.0,0,0
Wayne Gallman,NYG,vs KC,W  12-9,1,3,3.0,0,0
Josh Hill,NO,vs WAS,W  34-31,1,3,3.0,1,0
Joe Kerridge,GB,vs BAL,L  0-23,1,3,3.0,0,0
Richard Rodgers,GB,vs BAL,L  0-23,1,3,3.0,0,0
Nick Boyle,BAL,@ GB,W  23-0,1,2,2.0,0,0
Jeff Cumberland,LAC,vs BUF,W  54-24,1,2,2.0,0,0
Latavius Murray,MIN,vs LA,W  24-7,1,1,1.0,0,0
Trey Burton,PHI,@ DAL,W  37-9,0,0,0.0,0,0
Pharoh Cooper,LA,@ MIN,L  7-24,0,0,0.0,0,0
Patrick DiMarco,BUF,@ LAC,L  24-54,0,0,0.0,0,0
Antonio Gates,LAC,vs BUF,W  54-24,0,0,0.0,0,0
Brittan Golden,ARI,@ HOU,L  21-31,0,0,0.0,0,0
Melvin Gordon,LAC,vs BUF,W  54-24,0,0,0.0,0,0
MarQueis Gray,MIA,vs TB,L  20-30,0,0,0.0,0,0
Marvin Hall,ATL,@ SEA,W  34-31,0,0,0.0,0,0
James Hanna,DAL,vs PHI,L  9-37,0,0,0.0,0,0
Demetrius Harris,KC,@ NYG,L  9-12,0,0,0.0,0,0
Rashard Higgins,CLE,vs JAX,L  7-19,0,0,0.0,0,0
Johnny Holton,OAK,vs NE,L  8-33,0,0,0.0,0,0
Joe Mixon,CIN,@ DEN,W  20-17,2,0,0.0,0,0
Josh Reynolds,LA,@ MIN,L  7-24,0,0,0.0,0,0
Jonnu Smith,TEN,@ PIT,L  17-40,0,0,0.0,0,0
Taywan Taylor,TEN,@ PIT,L  17-40,0,0,0.0,0,0
Markus Wheaton,CHI,vs DET,L  24-27,0,0,0.0,0,0
James White,NE,@ OAK,W  33-8,0,0,0.0,0,0
Austin Hooper,ATL,@ SEA,W  34-31,2,-1,-0.5,0,0
Luke Willson,SEA,vs ATL,L  31-34,2,-1,-0.5,0,0
Nelson Agholor,PHI,@ DAL,W  37-9,1,-2,-2.0,0,0
