Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Ahtyba Rubin,SEA,vs ARI,L  32-39,1.0,6.0,1,3,0,0,0
Ryan Shazier,PIT,vs CLE,W  30-9,1.0,9.0,1,5,1,0,0
Derrick Shelby,MIA,@ PHI,W  20-19,1.0,24.0,0,3,0,1,0
John Simon,HOU,@ CIN,W  10-6,1.0,0.0,1,3,0,0,0
Aldon Smith,OAK,vs MIN,L  14-30,1.0,6.0,1,3,0,0,0
Daimion Stafford,TEN,vs CAR,L  10-27,1.0,10.0,1,1,1,0,0
Ndamukong Suh,MIA,@ PHI,W  20-19,1.0,7.0,3,7,2,0,0
Walter Thurmond,PHI,vs MIA,L  19-20,1.0,1.0,1,5,1,1,0
Lawrence Timmons,PIT,vs CLE,W  30-9,1.0,10.0,2,7,3,0,0
Stephon Tuitt,PIT,vs CLE,W  30-9,1.0,8.0,1,2,0,0,0
J.J. Watt,HOU,@ CIN,W  10-6,1.0,8.0,2,2,0,0,0
Tahir Whitehead,DET,@ GB,W  18-16,1.0,7.0,1,7,1,0,0
Sylvester Williams,DEN,vs KC,L  13-29,1.0,0.0,1,1,0,0,0
Brandon Williams,BAL,vs,L  20-22,1.0,10.0,1,3,0,0,0
Wesley Woodyard,TEN,vs CAR,L  10-27,1.0,1.0,1,4,4,0,0
K.J. Wright,SEA,vs ARI,L  32-39,1.0,11.0,1,4,5,1,1
Chris Baker,WAS,vs NO,W  47-14,0.5,4.5,2,0,4,0,0
Connor Barwin,PHI,vs MIA,L  19-20,0.5,4.5,1,2,3,0,0
David Bass,TEN,vs CAR,L  10-27,0.5,4.5,1,1,1,0,0
Fletcher Cox,PHI,vs MIA,L  19-20,0.5,4.5,3,2,3,0,0
Vinny Curry,PHI,vs MIA,L  19-20,0.5,4.5,1,1,1,0,0
Tyeler Davison,NO,@ WAS,L  14-47,0.5,1.0,1,0,1,0,0
Brandon Graham,PHI,vs MIA,L  19-20,0.5,4.5,1,1,1,0,0
David Harris,NYJ,vs BUF,L  17-22,0.5,3.5,2,2,6,0,0
William Hayes,,vs CHI,L  13-37,0.5,4.5,1,2,2,0,0
Jarvis Jones,PIT,vs CLE,W  30-9,0.5,3.5,2,1,1,0,1
Arthur Moats,PIT,vs CLE,W  30-9,0.5,3.5,1,1,1,0,1
Trent Murphy,WAS,vs NO,W  47-14,0.5,4.5,1,1,4,0,0
Sheldon Richardson,NYJ,vs BUF,L  17-22,0.5,3.5,2,1,4,0,0
Avery Williamson,TEN,vs CAR,L  10-27,0.5,4.5,1,7,7,0,0
Isa Abdul-Quddus,DET,@ GB,W  18-16,0.0,0.0,0,8,0,0,0
Husain Abdullah,KC,@ DEN,W  29-13,0.0,0.0,1,2,0,0,0
Sam Acho,CHI,@,W  37-13,0.0,0.0,2,2,0,0,0
Jude Adjei-Barimah,TB,vs DAL,W  10-6,0.0,0.0,0,6,0,0,0
Walt Aikens,MIA,@ PHI,W  20-19,0.0,0.0,0,5,1,0,0
Seyi Ajirotutu,PHI,vs MIA,L  19-20,0.0,0.0,0,0,0,0,0
Maurice Alexander,,vs CHI,L  13-37,0.0,0.0,0,0,0,0,0
Jared Allen,CAR,@ TEN,W  27-10,0.0,0.0,0,2,0,0,0
Nate Allen,OAK,vs MIN,L  14-30,0.0,0.0,0,2,2,0,0
Will Allen,PIT,vs CLE,W  30-9,0.0,0.0,0,9,2,1,0
Kiko Alonso,PHI,vs MIA,L  19-20,0.0,0.0,0,3,1,0,0
Tyson Alualu,,@ BAL,W  22-20,0.0,0.0,0,1,1,0,1
David Amerson,OAK,vs MIN,L  14-30,0.0,0.0,0,1,0,0,0
Adrian Amos,CHI,@,W  37-13,0.0,0.0,0,1,0,0,0
C.J. Anderson,DEN,vs KC,L  13-29,0.0,0.0,0,0,0,0,0
Jonathan Anderson,CHI,@,W  37-13,0.0,0.0,0,3,0,0,0
Ezekiel Ansah,DET,@ GB,W  18-16,0.0,0.0,3,2,0,0,0
Stephone Anthony,NO,@ WAS,L  14-47,0.0,0.0,1,2,6,0,0
Thurston Armbrister,,@ BAL,W  22-20,0.0,0.0,0,2,2,0,0
Ray-Ray Armstrong,OAK,vs MIN,L  14-30,0.0,0.0,1,0,0,0,0
Matt Asiata,MIN,@ OAK,W  30-14,0.0,0.0,0,0,0,0,0
Geno Atkins,CIN,vs HOU,L  6-10,0.0,0.0,0,1,2,0,0
