Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Austin Ekeler,LAC,vs ARI,W  45-10,10,68,6.8,0,0
Antonio Brown,PIT,@ DEN,L  17-24,9,67,7.4,0,0
Ryan Switzer,PIT,@ DEN,L  17-24,6,67,11.2,0,0
Josh Doctson,WAS,@ DAL,L  23-31,6,66,11.0,0,0
Jermaine Kearse,NYJ,vs NE,L  13-27,6,66,11.0,1,0
Joe Mixon,CIN,vs CLE,L  20-35,7,66,9.4,0,0
Kenyan Drake,MIA,@ IND,L  24-27,5,64,12.8,1,0
David Njoku,CLE,@ CIN,W  35-20,5,63,12.6,1,0
Kyle Rudolph,MIN,vs GB,W  24-17,7,63,9.0,0,0
Jonnu Smith,TEN,@ HOU,L  17-34,2,63,31.5,1,0
Antonio Callaway,CLE,@ CIN,W  35-20,4,62,15.5,1,0
Christopher Herndon,NYJ,vs NE,L  13-27,7,57,8.1,0,0
Rob Gronkowski,NE,@ NYJ,W  27-13,3,56,18.7,1,0
Adam Humphries,TB,vs SF,W  27-9,6,54,9.0,1,0
Seth Roberts,OAK,@ BAL,L  17-34,2,54,27.0,0,0
Equanimeous St. Brown,GB,@ MIN,L  17-24,3,53,17.7,0,0
Anthony Firkser,TEN,@ HOU,L  17-34,4,52,13.0,0,0
Taylor Gabriel,CHI,@ DET,W  23-16,7,49,7.0,0,0
Chester Rogers,IND,vs MIA,W  27-24,3,49,16.3,0,0
George Kittle,SF,@ TB,L  9-27,6,48,8.0,0,0
Theo Riddick,DET,vs CHI,L  16-23,7,48,6.9,0,0
Travis Benjamin,LAC,vs ARI,W  45-10,3,47,15.7,0,0
Dalvin Cook,MIN,vs GB,W  24-17,3,47,15.7,1,0
Chris Hogan,NE,@ NYJ,W  27-13,2,47,23.5,0,0
Dan Arnold,NO,vs ATL,W  31-17,4,45,11.2,1,0
Tarik Cohen,CHI,@ DET,W  23-16,7,45,6.4,1,0
Eric Ebron,IND,vs MIA,W  27-24,5,45,9.0,2,0
Nick Chubb,CLE,@ CIN,W  35-20,3,44,14.7,1,0
Jeff Heuerman,DEN,vs PIT,W  24-17,2,44,22.0,0,0
Dede Westbrook,JAX,@ BUF,L  21-24,3,44,14.7,1,0
James Conner,PIT,@ DEN,L  17-24,4,42,10.5,0,1
Chris Godwin,TB,vs SF,W  27-9,4,42,10.5,0,0
Saquon Barkley,NYG,@ PHI,L  22-25,7,41,5.9,1,0
Christian Kirk,ARI,@ LAC,L  10-45,4,41,10.2,0,0
Anthony Miller,CHI,@ DET,W  23-16,3,41,13.7,0,0
Dontrelle Inman,IND,vs MIA,W  27-24,3,40,13.3,0,0
Doug Baldwin,SEA,@ CAR,W  30-27,5,39,7.8,0,0
Alshon Jeffery,PHI,vs NYG,W  25-22,3,39,13.0,0,0
Lee Smith,OAK,@ BAL,L  17-34,2,39,19.5,0,0
C.J. Uzomah,CIN,vs CLE,L  20-35,6,39,6.5,0,0
Ryan Griffin,HOU,vs TEN,W  34-17,3,38,12.7,0,0
Demaryius Thomas,HOU,vs TEN,W  34-17,4,38,9.5,2,0
Michael Thomas,NO,vs ATL,W  31-17,4,38,9.5,0,0
Allen Robinson,CHI,@ DET,W  23-16,2,37,18.5,0,0
Sterling Shepard,NYG,@ PHI,L  22-25,4,37,9.2,0,0
Jesse James,PIT,@ DEN,L  17-24,4,35,8.8,0,0
Matt Breida,SF,@ TB,L  9-27,3,34,11.3,0,0
Jimmy Graham,GB,@ MIN,L  17-24,2,34,17.0,0,0
Matt LaCosse,DEN,vs PIT,W  24-17,3,34,11.3,1,0
Dallas Goedert,PHI,vs NYG,W  25-22,3,33,11.0,0,0
Dion Lewis,TEN,@ HOU,L  17-34,7,33,4.7,0,0
Kelvin Benjamin,BUF,vs JAX,W  24-21,1,32,32.0,0,0
Jared Cook,OAK,@ BAL,L  17-34,2,32,16.0,1,0
Jordan Wilkins,IND,vs MIA,W  27-24,3,32,10.7,0,1
Corey Clement,PHI,vs NYG,W  25-22,2,31,15.5,0,0
Austin Hooper,ATL,@ NO,L  17-31,5,31,6.2,0,0
Jacquizz Rodgers,TB,vs SF,W  27-9,4,31,7.8,0,0
John Ross,CIN,vs CLE,L  20-35,3,31,10.3,1,0
Isaiah Crowell,NYJ,vs NE,L  13-27,3,30,10.0,0,0
Larry Fitzgerald,ARI,@ LAC,L  10-45,2,30,15.0,1,0
Jarvis Landry,CLE,@ CIN,W  35-20,3,30,10.0,0,0
Golden Tate,PHI,vs NYG,W  25-22,4,30,7.5,0,0
Donte Moncrief,JAX,@ BUF,L  21-24,1,29,29.0,0,0
Russell Shepard,NYG,@ PHI,L  22-25,1,29,29.0,0,0
Trey Burton,CHI,@ DET,W  23-16,4,28,7.0,0,1
Bruce Ellington,DET,vs CHI,L  16-23,6,28,4.7,0,0
Tommylee Lewis,NO,vs ATL,W  31-17,1,28,28.0,1,0
Tre Madden,SEA,@ CAR,W  30-27,1,28,28.0,0,0
Kendrick Bourne,SF,@ TB,L  9-27,2,27,13.5,0,0
Richie James,SF,@ TB,L  9-27,2,27,13.5,0,0
Vance McDonald,PIT,@ DEN,L  17-24,3,27,9.0,0,0
Durham Smythe,MIA,@ IND,L  24-27,2,27,13.5,0,0
Cameron Brate,TB,vs SF,W  27-9,3,26,8.7,1,0
Trey Quinn,WAS,@ DAL,L  23-31,5,26,5.2,1,0
John Brown,BAL,vs OAK,W  34-17,1,25,25.0,0,0
Hayden Hurst,BAL,vs OAK,W  34-17,3,25,8.3,0,0
Blake Jarwin,DAL,vs WAS,W  31-23,2,25,12.5,0,0
Mike Williams,LAC,vs ARI,W  45-10,4,25,6.2,2,0
Jarius Wright,CAR,vs SEA,L  27-30,2,25,12.5,0,0
Sean Culkin,LAC,vs ARI,W  45-10,1,24,24.0,0,0
Rashard Higgins,CLE,@ CIN,W  35-20,1,24,24.0,0,0
Jordan Leggett,NYJ,vs NE,L  13-27,2,24,12.0,0,0
Bennie Fowler,NYG,@ PHI,L  22-25,2,23,11.5,0,0
Xavier Grimble,PIT,@ DEN,L  17-24,1,23,23.0,0,1
Duke Johnson,CLE,@ CIN,W  35-20,1,23,23.0,0,0
Robby Anderson,NYJ,vs NE,L  13-27,2,22,11.0,0,0
Noah Brown,DAL,vs WAS,W  31-23,1,22,22.0,0,0
Ezekiel Elliott,DAL,vs WAS,W  31-23,5,22,4.4,0,0
Nyheim Hines,IND,vs MIA,W  27-24,2,22,11.0,0,0
Nick Vannett,SEA,@ CAR,W  30-27,2,22,11.0,0,0
Michael Crabtree,BAL,vs OAK,W  34-17,3,21,7.0,1,0
Aaron Jones,GB,@ MIN,L  17-24,3,21,7.0,0,0
Doug Martin,OAK,@ BAL,L  17-34,3,21,7.0,0,0
Taquan Mizzell,CHI,@ DET,W  23-16,2,21,10.5,1,0
Benjamin Watson,NO,vs ATL,W  31-17,1,20,20.0,0,0
Kapri Bibbs,WAS,@ DAL,L  23-31,3,19,6.3,0,0
Tommy Bohanon,JAX,@ BUF,L  21-24,2,19,9.5,0,0
Nick Boyle,BAL,vs OAK,W  34-17,2,19,9.5,0,0
Michael Gallup,DAL,vs WAS,W  31-23,2,19,9.5,0,0
Derrick Henry,TEN,@ HOU,L  17-34,2,19,9.5,0,1
DeSean Jackson,TB,vs SF,W  27-9,3,19,6.3,0,0
Malik Turner,SEA,@ CAR,W  30-27,1,19,19.0,0,0
Antonio Gates,LAC,vs ARI,W  45-10,1,18,18.0,0,0
Tevin Coleman,ATL,@ NO,L  17-31,3,17,5.7,1,0
Curtis Samuel,CAR,vs SEA,L  27-30,2,17,8.5,1,0
T.J. Yeldon,JAX,@ BUF,L  21-24,2,17,8.5,0,0
Marcell Ateman,OAK,@ BAL,L  17-34,3,16,5.3,0,0
Peyton Barber,TB,vs SF,W  27-9,2,16,8.0,0,0
Jason Croom,BUF,vs JAX,W  24-21,2,16,8.0,0,0
Jack Doyle,IND,vs MIA,W  27-24,4,16,4.0,1,0
David Johnson,ARI,@ LAC,L  10-45,2,16,8.0,0,0
Michael Roberts,DET,vs CHI,L  16-23,3,16,5.3,0,0
LeGarrette Blount,DET,vs CHI,L  16-23,1,15,15.0,0,0
T.J. Jones,DET,vs CHI,L  16-23,1,15,15.0,0,0
Jalen Richard,OAK,@ BAL,L  17-34,2,15,7.5,0,0
Auden Tate,CIN,vs CLE,L  20-35,2,15,7.5,0,0
DeAndre Carter,HOU,vs TEN,W  34-17,1,14,14.0,0,0
Keke Coutee,HOU,vs TEN,W  34-17,2,14,7.0,0,0
Mark Ingram,NO,vs ATL,W  31-17,2,14,7.0,0,0
Lance Kendricks,GB,@ MIN,L  17-24,2,14,7.0,0,0
Luke Stocker,TEN,@ HOU,L  17-34,1,14,14.0,0,0
Courtland Sutton,DEN,vs PIT,W  24-17,1,14,14.0,0,0
Danny Amendola,MIA,@ IND,L  24-27,1,13,13.0,0,0
Cameron Batson,TEN,@ HOU,L  17-34,1,13,13.0,0,0
Alfred Blue,HOU,vs TEN,W  34-17,1,13,13.0,0,0
Ed Dickson,SEA,@ CAR,W  30-27,2,13,6.5,0,0
Leonard Fournette,JAX,@ BUF,L  21-24,3,13,4.3,0,0
C.J. Ham,MIN,vs GB,W  24-17,1,13,13.0,0,0
DaeSean Hamilton,DEN,vs PIT,W  24-17,1,13,13.0,0,0
Ty Montgomery,BAL,vs OAK,W  34-17,3,13,4.3,0,0
MyCole Pruitt,TEN,@ HOU,L  17-34,1,13,13.0,0,0
Nelson Agholor,PHI,vs NYG,W  25-22,1,12,12.0,0,0
Nick Bellore,DET,vs CHI,L  16-23,2,12,6.0,0,0
Giovani Bernard,CIN,vs CLE,L  20-35,1,12,12.0,0,0
Austin Carr,NO,vs ATL,W  31-17,1,12,12.0,1,0
Sony Michel,NE,@ NYJ,W  27-13,2,12,6.0,0,0
Jaylen Samuels,PIT,@ DEN,L  17-24,1,12,12.0,0,0
Marlon Mack,IND,vs MIA,W  27-24,2,11,5.5,0,0
Isaiah McKenzie,BUF,vs JAX,W  24-21,2,11,5.5,0,0
Greg Olsen,CAR,vs SEA,L  27-30,2,11,5.5,0,0
Aldrick Robinson,MIN,vs GB,W  24-17,1,11,11.0,0,0
Phillip Dorsett,NE,@ NYJ,W  27-13,2,10,5.0,0,0
Frank Gore,MIA,@ IND,L  24-27,1,10,10.0,0,0
Jamize Olawale,DAL,vs WAS,W  31-23,1,10,10.0,0,0
DeVante Parker,MIA,@ IND,L  24-27,3,10,3.3,0,0
Alvin Kamara,NO,vs ATL,W  31-17,1,9,9.0,0,0
Adrian Peterson,WAS,@ DAL,L  23-31,2,9,4.5,0,0
DeAndre Washington,OAK,@ BAL,L  17-34,1,9,9.0,0,0
Jordan Akins,HOU,vs TEN,W  34-17,1,8,8.0,0,0
Antony Auclair,TB,vs SF,W  27-9,1,8,8.0,0,0
Chris Carson,SEA,@ CAR,W  30-27,2,8,4.0,0,0
Chase Daniel,CHI,@ DET,W  23-16,1,8,8.0,0,0
Keon Hatcher,OAK,@ BAL,L  17-34,1,8,8.0,0,0
Jeffery Wilson,SF,@ TB,L  9-27,1,8,8.0,0,0
Josh Bellamy,CHI,@ DET,W  23-16,1,7,7.0,0,0
Cody Core,CIN,vs CLE,L  20-35,1,7,7.0,0,0
Allen Hurns,DAL,vs WAS,W  31-23,1,7,7.0,0,0
LeSean McCoy,BUF,vs JAX,W  24-21,1,7,7.0,0,0
Elijah McGuire,NYJ,vs NE,L  13-27,1,7,7.0,0,0
Elijhaa Penny,NYG,@ PHI,L  22-25,1,7,7.0,0,0
Ito Smith,ATL,@ NO,L  17-31,2,7,3.5,0,0
Devontae Booker,DEN,vs PIT,W  24-17,1,6,6.0,0,0
Darren Fells,CLE,@ CIN,W  35-20,1,6,6.0,1,0
Justin Hardy,ATL,@ NO,L  17-31,1,6,6.0,0,0
Breshad Perriman,CLE,@ CIN,W  35-20,1,6,6.0,0,0
Trent Sherfield,ARI,@ LAC,L  10-45,1,6,6.0,0,0
Kenny Stills,MIA,@ IND,L  24-27,1,6,6.0,0,0
Jordan Thomas,HOU,vs TEN,W  34-17,1,6,6.0,0,0
Laquon Treadwell,MIN,vs GB,W  24-17,1,6,6.0,0,0
Cole Beasley,DAL,vs WAS,W  31-23,1,5,5.0,0,0
Blake Bell,JAX,@ BUF,L  21-24,1,5,5.0,0,0
Mike Gesicki,MIA,@ IND,L  24-27,1,5,5.0,0,1
Melvin Gordon,LAC,vs ARI,W  45-10,2,5,2.5,0,0
Keith Kirkwood,NO,vs ATL,W  31-17,1,5,5.0,1,0
T.J. Logan,ARI,@ LAC,L  10-45,1,5,5.0,0,0
Lamar Miller,HOU,vs TEN,W  34-17,1,5,5.0,0,0
Ricky Seals-Jones,ARI,@ LAC,L  10-45,1,5,5.0,0,0
James White,NE,@ NYJ,W  27-13,1,5,5.0,0,0
Andy Jones,DET,vs CHI,L  16-23,1,4,4.0,0,0
Marcedes Lewis,GB,@ MIN,L  17-24,1,4,4.0,0,0
Andrew Luck,IND,vs MIA,W  27-24,1,4,4.0,0,0
Luke Willson,DET,vs CHI,L  16-23,1,4,4.0,0,0
Zach Zenner,DET,vs CHI,L  16-23,1,4,4.0,0,0
Ryan Grant,IND,vs MIA,W  27-24,1,3,3.0,0,0
Marquez Valdes-Scantling,GB,@ MIN,L  17-24,1,3,3.0,0,0
Jermaine Gresham,ARI,@ LAC,L  10-45,1,2,2.0,0,0
Jordan Howard,CHI,@ DET,W  23-16,1,2,2.0,0,0
Logan Paulsen,ATL,@ NO,L  17-31,1,2,2.0,0,0
Alejandro Villanueva,PIT,@ DEN,L  17-24,1,2,2.0,1,0
Chris Moore,BAL,vs OAK,W  34-17,1,1,1.0,0,0
Ameer Abdullah,MIN,vs GB,W  24-17,0,0,0.0,0,0
Josh Adams,PHI,vs NYG,W  25-22,0,0,0.0,0,0
Jaron Brown,SEA,@ CAR,W  30-27,0,0,0.0,0,0
Brice Butler,MIA,@ IND,L  24-27,0,0,0.0,0,0
Keelan Cole,JAX,@ BUF,L  21-24,0,0,0.0,0,0
Derrick Coleman,ARI,@ LAC,L  10-45,0,0,0.0,0,0
Corey Coleman,NYG,@ PHI,L  22-25,0,0,0.0,0,0
Mike Davis,SEA,@ CAR,W  30-27,0,0,0.0,0,0
Geremy Davis,LAC,vs ARI,W  45-10,0,0,0.0,0,0
Virgil Green,LAC,vs ARI,W  45-10,0,0,0.0,0,0
Marvin Hall,ATL,@ NO,L  17-31,0,0,0.0,0,0
Maurice Harris,WAS,@ DAL,L  23-31,0,0,0.0,0,0
Johnny Holton,OAK,@ BAL,L  17-34,0,0,0.0,0,0
Zay Jones,BUF,vs JAX,W  24-21,0,0,0.0,0,0
Kyle Juszczyk,SF,@ TB,L  9-27,0,0,0.0,0,0
Matt Lengel,CIN,vs CLE,L  20-35,0,0,0.0,0,0
Chris Manhertz,CAR,vs SEA,L  27-30,0,0,0.0,0,0
Jordan Matthews,PHI,vs NYG,W  25-22,0,0,0.0,0,0
Jordy Nelson,OAK,@ BAL,L  17-34,0,0,0.0,0,0
James O'Shaughnessy,JAX,@ BUF,L  21-24,0,0,0.0,0,0
Brian Parker,DEN,vs PIT,W  24-17,0,0,0.0,0,0
Logan Thomas,BUF,vs JAX,W  24-21,0,0,0.0,0,0
Deonte Thompson,BUF,vs JAX,W  24-21,0,0,0.0,0,0
James Washington,PIT,@ DEN,L  17-24,0,0,0.0,0,0
Cordarrelle Patterson,NE,@ NYJ,W  27-13,1,-1,-1.0,0,0
Dalton Schultz,DAL,vs WAS,W  31-23,1,-1,-1.0,0,0
Wayne Gallman,NYG,@ PHI,L  22-25,2,-2,-1.0,0,0
Trenton Cannon,NYJ,vs NE,L  13-27,1,-3,-3.0,0,0
Kalen Ballage,MIA,@ IND,L  24-27,2,-5,-2.5,0,0
