Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Travis Benjamin,CLE,@,L  27-30,6,79,13.2,0,0
Kamar Aiken,BAL,@ PIT,W  23-20,5,77,15.4,1,0
Gary Barnidge,CLE,@,L  27-30,6,75,12.5,1,0
John Brown,ARI,vs,L  22-24,7,75,10.7,0,0
Donte Moncrief,IND,vs,W  16-13,6,75,12.5,0,0
Keenan Allen,,vs CLE,W  30-27,4,72,18.0,1,0
Riley Cooper,PHI,@ WAS,L  20-23,2,72,36.0,1,0
Jamaal Charles,KC,@ CIN,L  21-36,6,70,11.7,0,0
Adam Thielen,MIN,@ DEN,L  20-23,6,70,11.7,0,0
Tyler Eifert,CIN,vs KC,W  36-21,3,69,23.0,0,0
Emmanuel Sanders,DEN,vs MIN,W  23-20,3,68,22.7,0,0
Brice Butler,DAL,@ NO,L  20-26,1,67,67.0,0,0
T.Y. Hilton,IND,vs,W  16-13,7,67,9.6,0,0
Jamison Crowder,WAS,vs PHI,W  23-20,7,65,9.3,0,0
Nelson Agholor,PHI,@ WAS,L  20-23,3,64,21.3,0,1
Matt Forte,CHI,vs OAK,W  22-20,4,64,16.0,0,1
David Johnson,ARI,vs,L  22-24,4,63,15.8,1,1
Cole Beasley,DAL,@ NO,L  20-26,6,62,10.3,0,0
Isaiah Crowell,CLE,@,L  27-30,3,62,20.7,0,0
Michael Floyd,ARI,vs,L  22-24,5,59,11.8,0,0
Tyler Lockett,SEA,vs DET,W  13-10,4,58,14.5,0,1
Jason Witten,DAL,@ NO,L  20-26,4,57,14.2,0,0
Calvin Johnson,DET,@ SEA,L  10-13,7,56,8.0,0,1
Keith Mumphery,HOU,@ ATL,L  21-48,4,56,14.0,0,0
Pierre Garcon,WAS,vs PHI,W  23-20,7,55,7.9,1,0
Brandon Tate,CIN,vs KC,W  36-21,1,55,55.0,1,0
Brenton Bersin,CAR,@ TB,W  37-23,4,54,13.5,0,0
Rashad Jennings,NYG,@ BUF,W  24-10,2,54,27.0,1,0
Eddie Royal,CHI,vs OAK,W  22-20,7,54,7.7,1,0
Torrey Smith,SF,vs GB,L  3-17,2,54,27.0,0,0
Chris Conley,KC,@ CIN,L  21-36,2,53,26.5,0,0
Ladarius Green,,vs CLE,W  30-27,4,53,13.2,1,0
Quinton Patton,SF,vs GB,L  3-17,2,53,26.5,0,0
Miles Austin,PHI,@ WAS,L  20-23,2,51,25.5,1,0
Dwayne Harris,NYG,@ BUF,W  24-10,5,51,10.2,1,0
Mark Ingram,NO,vs DAL,W  26-20,6,51,8.5,0,0
Jordan Matthews,PHI,@ WAS,L  20-23,3,50,16.7,0,0
Amari Cooper,OAK,@ CHI,L  20-22,4,49,12.2,1,0
Travis Kelce,KC,@ CIN,L  21-36,5,49,9.8,0,1
Terrance Williams,DAL,@ NO,L  20-26,3,49,16.3,1,0
Eric Decker,NYJ,@ MIA,W  27-14,4,46,11.5,1,0
Ryan Grant,WAS,vs PHI,W  23-20,5,45,9.0,0,0
Richard Rodgers,GB,@ SF,W  17-3,5,45,9.0,1,0
Randall Cobb,GB,@ SF,W  17-3,5,44,8.8,0,0
Jason Avant,KC,@ CIN,L  21-36,4,43,10.8,0,0
Chris Hogan,BUF,vs NYG,L  10-24,5,43,8.6,0,0
Rashad Ross,WAS,vs PHI,W  23-20,1,43,43.0,0,0
Antonio Brown,PIT,vs BAL,L  20-23,5,42,8.4,0,0
Jarvis Landry,MIA,vs NYJ,L  14-27,4,40,10.0,0,0
Marcedes Lewis,,@ IND,L  13-16,5,40,8.0,0,0
Odell Beckham,NYG,@ BUF,W  24-10,5,38,7.6,0,0
Larry Donnell,NYG,@ BUF,W  24-10,5,38,7.6,0,0
Julio Jones,ATL,vs HOU,W  48-21,4,38,9.5,0,0
Doug Martin,TB,vs CAR,L  23-37,5,37,7.4,0,0
Jordan Reed,WAS,vs PHI,W  23-20,5,37,7.4,0,1
Doug Baldwin,SEA,vs DET,W  13-10,3,36,12.0,1,0
Frank Gore,IND,vs,W  16-13,5,34,6.8,0,1
Fred Jackson,SEA,vs DET,W  13-10,2,33,16.5,0,0
Robert Woods,BUF,vs NYG,L  10-24,3,33,11.0,0,1
Mike Evans,TB,vs CAR,L  23-37,3,32,10.7,0,0
Steve Johnson,,vs CLE,W  30-27,4,32,8.0,0,0
Clay Harbor,,@ IND,L  13-16,4,31,7.8,0,0
Darrius Heyward-Bey,PIT,vs BAL,L  20-23,4,31,7.8,1,0
Rueben Randle,NYG,@ BUF,W  24-10,3,31,10.3,1,0
Theo Riddick,DET,@ SEA,L  10-13,5,31,6.2,0,0
Stedman Bailey,,@ ARI,W  24-22,2,30,15.0,1,0
Brandon Coleman,NO,vs DAL,W  26-20,1,30,30.0,0,0
Charles Sims,TB,vs CAR,L  23-37,3,30,10.0,1,0
Benjamin Watson,NO,vs DAL,W  26-20,3,30,10.0,0,0
Karlos Williams,BUF,vs NYG,L  10-24,3,30,10.0,1,0
Jimmy Graham,SEA,vs DET,W  13-10,4,29,7.2,0,0
Golden Tate,DET,@ SEA,L  10-13,3,29,9.7,0,0
C.J. Fiedorowicz,HOU,@ ATL,L  21-48,3,28,9.3,1,1
Greg Olsen,CAR,@ TB,W  37-23,2,28,14.0,0,0
C.J. Anderson,DEN,vs MIN,W  23-20,1,27,27.0,0,0
Rex Burkhead,CIN,vs KC,W  36-21,1,27,27.0,0,0
Andrew Hawkins,CLE,@,L  27-30,2,27,13.5,0,0
Bryan Walters,,@ IND,L  13-16,2,27,13.5,0,0
Garrett Celek,SF,vs GB,L  3-17,3,26,8.7,0,0
Percy Harvin,BUF,vs NYG,L  10-24,3,26,8.7,0,0
Louis Murphy,TB,vs CAR,L  23-37,3,26,8.7,0,0
Timothy Wright,DET,@ SEA,L  10-13,1,26,26.0,0,0
Brandin Cooks,NO,vs DAL,W  26-20,4,25,6.2,0,0
Arian Foster,HOU,@ ATL,L  21-48,3,25,8.3,0,1
Steve Smith,BAL,@ PIT,W  23-20,4,24,6.0,0,0
Chris Thompson,WAS,vs PHI,W  23-20,2,24,12.0,0,0
Chris Polk,HOU,@ ATL,L  21-48,3,23,7.7,0,0
Jared Cook,,@ ARI,W  24-22,3,22,7.3,0,0
Eric Ebron,DET,@ SEA,L  10-13,2,22,11.0,0,0
Taylor Gabriel,CLE,@,L  27-30,4,22,5.5,0,0
Le'Veon Bell,PIT,vs BAL,L  20-23,7,21,3.0,0,0
Chris Matthews,SEA,vs DET,W  13-10,1,21,21.0,0,0
Lance Moore,DET,@ SEA,L  10-13,2,21,10.5,0,0
Jaron Brown,ARI,vs,L  22-24,1,20,20.0,0,0
Anthony Dixon,BUF,vs NYG,L  10-24,2,20,10.0,0,0
Malcom Floyd,,vs CLE,W  30-27,1,20,20.0,0,0
Jordan Cameron,MIA,vs NYJ,L  14-27,2,19,9.5,0,0
Marques Colston,NO,vs DAL,W  26-20,4,19,4.8,0,0
Derek Carrier,WAS,vs PHI,W  23-20,2,18,9.0,0,0
Ted Ginn,CAR,@ TB,W  37-23,2,18,9.0,2,0
Zac Stacy,NYJ,@ MIA,W  27-14,2,18,9.0,0,0
Terron Ward,ATL,vs HOU,W  48-21,1,18,18.0,0,0
Markus Wheaton,PIT,vs BAL,L  20-23,1,18,18.0,0,0
Darren Fells,ARI,vs,L  22-24,1,17,17.0,0,0
Darren Waller,BAL,@ PIT,W  23-20,1,17,17.0,0,0
Maxx Williams,BAL,@ PIT,W  23-20,2,17,8.5,0,0
Michael Campanaro,BAL,@ PIT,W  23-20,2,16,8.0,0,0
Rishard Matthews,MIA,vs NYJ,L  14-27,1,16,16.0,0,0
Marcel Reece,OAK,@ CHI,L  20-22,2,16,8.0,0,0
Jake Stoneburner,MIA,vs NYJ,L  14-27,2,16,8.0,1,0
Griff Whalen,IND,vs,W  16-13,1,16,16.0,0,0
Chris Gragg,BUF,vs NYG,L  10-24,1,15,15.0,0,0
Todd Gurley,,@ ARI,W  24-22,2,15,7.5,0,0
Greg Jennings,MIA,vs NYJ,L  14-27,3,15,5.0,0,0
Ty Montgomery,GB,@ SF,W  17-3,3,15,5.0,0,0
Luke Willson,SEA,vs DET,W  13-10,2,15,7.5,0,0
Devin Smith,NYJ,@ MIA,W  27-14,2,14,7.0,0,0
Lee Smith,OAK,@ CHI,L  20-22,2,14,7.0,0,0
Roy Helu,OAK,@ CHI,L  20-22,2,13,6.5,1,0
Adrian Peterson,MIN,@ DEN,L  20-23,4,13,3.2,0,0
Anquan Boldin,SF,vs GB,L  3-17,3,12,4.0,0,0
Nick Boyle,BAL,@ PIT,W  23-20,3,12,4.0,0,0
B.J. Daniels,SEA,vs DET,W  13-10,1,12,12.0,0,0
DeMarco Murray,PHI,@ WAS,L  20-23,2,12,6.0,0,0
Latavius Murray,OAK,@ CHI,L  20-22,3,12,4.0,0,0
Bilal Powell,NYJ,@ MIA,W  27-14,1,12,12.0,0,0
Mychal Rivera,OAK,@ CHI,L  20-22,2,12,6.0,0,0
Ameer Abdullah,DET,@ SEA,L  10-13,2,11,5.5,0,0
Sammie Coates,PIT,vs BAL,L  20-23,1,11,11.0,0,0
Ed Dickson,CAR,@ TB,W  37-23,1,11,11.0,0,0
Zach Ertz,PHI,@ WAS,L  20-23,2,11,5.5,0,0
Bennie Fowler,DEN,vs MIN,W  23-20,1,11,11.0,0,0
Josh Hill,NO,vs DAL,W  26-20,2,11,5.5,1,0
Chris Johnson,ARI,vs,L  22-24,3,11,3.7,0,0
James Starks,GB,@ SF,W  17-3,2,11,5.5,0,0
Lorenzo Taliaferro,BAL,@ PIT,W  23-20,1,11,11.0,0,0
De'Anthony Thomas,KC,@ CIN,L  21-36,1,11,11.0,0,0
Brent Celek,PHI,@ WAS,L  20-23,1,10,10.0,1,0
Lamar Miller,MIA,vs NYJ,L  14-27,1,10,10.0,0,0
Fozzy Whittaker,CAR,@ TB,W  37-23,1,10,10.0,0,0
Marlon Brown,BAL,@ PIT,W  23-20,2,9,4.5,0,0
Owen Daniels,DEN,vs MIN,W  23-20,2,9,4.5,1,0
Cordarrelle Patterson,MIN,@ DEN,L  20-23,1,9,9.0,0,0
Melvin Gordon,,vs CLE,W  30-27,2,8,4.0,0,0
Jermaine Gresham,ARI,vs,L  22-24,1,8,8.0,0,0
John Kuhn,GB,@ SF,W  17-3,1,8,8.0,0,0
Brandon Myers,TB,vs CAR,L  23-37,1,8,8.0,0,0
James O'Shaughnessy,KC,@ CIN,L  21-36,1,8,8.0,0,0
Roddy White,ATL,vs HOU,W  48-21,2,8,4.0,0,0
Nick Williams,ATL,vs HOU,W  48-21,1,8,8.0,0,0
Cameron Brate,TB,vs CAR,L  23-37,1,7,7.0,0,0
Phillip Dorsett,IND,vs,W  16-13,2,7,3.5,0,0
James Hanna,DAL,@ NO,L  20-26,1,7,7.0,0,0
Brian Hartline,CLE,@,L  27-30,1,7,7.0,0,0
Vance McDonald,SF,vs GB,L  3-17,1,7,7.0,0,0
Kyle Rudolph,MIN,@ DEN,L  20-23,2,7,3.5,0,0
Reggie Bush,SF,vs GB,L  3-17,1,6,6.0,0,0
Garrett Graham,HOU,@ ATL,L  21-48,1,6,6.0,0,0
Ronnie Hillman,DEN,vs MIN,W  23-20,1,5,5.0,0,0
Khiry Robinson,NO,vs DAL,W  26-20,2,5,2.5,0,0
Tyler Clutts,DAL,@ NO,L  20-26,1,4,4.0,0,0
Benny Cunningham,,@ ARI,W  24-22,2,4,2.0,0,0
Cory Harkey,,@ ARI,W  24-22,1,4,4.0,0,0
Marvin Jones,CIN,vs KC,W  36-21,1,4,4.0,0,0
Charcandrick West,KC,@ CIN,L  21-36,1,4,4.0,0,0
T.J. Yeldon,,@ IND,L  13-16,2,4,2.0,0,0
Zach Zenner,DET,@ SEA,L  10-13,1,4,4.0,0,0
Corey Brown,CAR,@ TB,W  37-23,1,3,3.0,0,0
Michael Burton,DET,@ SEA,L  10-13,1,3,3.0,0,0
Kyle Juszczyk,BAL,@ PIT,W  23-20,1,3,3.0,0,0
Eddie Lacy,GB,@ SF,W  17-3,1,3,3.0,0,0
Alfred Morris,WAS,vs PHI,W  23-20,2,3,1.5,0,0
MarQueis Gray,BUF,vs NYG,L  10-24,1,2,2.0,0,0
Carlos Hyde,SF,vs GB,L  3-17,1,2,2.0,0,0
Heath Miller,PIT,vs BAL,L  20-23,1,1,1.0,0,0
John Phillips,,vs CLE,W  30-27,1,1,1.0,1,0
Damien Williams,MIA,vs NYJ,L  14-27,1,1,1.0,0,0
Josh Bellamy,CHI,vs OAK,W  22-20,0,0,0.0,0,0
Dwayne Bowe,CLE,@,L  27-30,0,0,0.0,0,0
Kenny Britt,,@ ARI,W  24-22,0,0,0.0,0,0
Andre Caldwell,DEN,vs MIN,W  23-20,0,0,0.0,0,0
Patrick DiMarco,ATL,vs HOU,W  48-21,0,0,0.0,0,0
Marcus Easley,BUF,vs NYG,L  10-24,0,0,0.0,0,0
Quincy Enunwa,NYJ,@ MIA,W  27-14,0,0,0.0,0,0
Gavin Escobar,DAL,@ NO,L  20-26,0,0,0.0,0,0
Justin Forsett,BAL,@ PIT,W  23-20,0,0,0.0,0,0
Devin Funchess,CAR,@ TB,W  37-23,0,0,0.0,0,0
Andre Holmes,OAK,@ CHI,L  20-22,0,0,0.0,0,0
Chris Ivory,NYJ,@ MIA,W  27-14,0,0,0.0,0,0
Andre Johnson,IND,vs,W  16-13,0,0,0.0,0,0
David Johnson,,vs CLE,W  30-27,0,0,0.0,0,0
Lance Kendricks,,@ ARI,W  24-22,0,0,0.0,0,0
Zach Line,MIN,@ DEN,L  20-23,0,0,0.0,0,0
Marc Mariani,CHI,vs OAK,W  22-20,0,0,0.0,0,0
Cameron Meredith,CHI,vs OAK,W  22-20,0,0,0.0,0,0
MyCole Pruitt,MIN,@ DEN,L  20-23,0,0,0.0,0,0
Seth Roberts,OAK,@ CHI,L  20-22,0,0,0.0,0,0
Jacquizz Rodgers,CHI,vs OAK,W  22-20,0,0,0.0,0,0
Darren Sproles,PHI,@ WAS,L  20-23,0,0,0.0,0,0
Will Tye,NYG,@ BUF,W  24-10,0,0,0.0,0,0
Clive Walford,OAK,@ CHI,L  20-22,0,0,0.0,0,0
Andre Williams,NYG,@ BUF,W  24-10,0,0,0.0,0,0
Shaun Draughn,CLE,@,L  27-30,1,-1,-1.0,0,0
Thomas Rawls,SEA,vs DET,W  13-10,1,-1,-1.0,0,0
Cierre Wood,BUF,vs NYG,L  10-24,1,-6,-6.0,0,0
