Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Kamar Aiken,BAL,vs,W  16-13,0.0,0.0,0,0,0,0,0
Walt Aikens,MIA,vs DAL,L  14-24,0.0,0.0,0,1,0,0,0
Lorenzo Alexander,OAK,@ DET,L  13-18,0.0,0.0,0,0,0,0,0
Maurice Alexander,,@ BAL,L  13-16,0.0,0.0,0,0,0,0,0
Kwon Alexander,TB,@ PHI,W  45-17,0.0,0.0,0,8,2,0,0
D.J. Alexander,KC,@,W  33-3,0.0,0.0,0,1,1,0,0
Robert Alford,ATL,vs IND,L  21-24,0.0,0.0,0,2,1,0,0
Jared Allen,CAR,vs WAS,W  44-16,0.0,0.0,2,1,1,0,0
Ricardo Allen,ATL,vs IND,L  21-24,0.0,0.0,0,3,0,0,0
Nate Allen,OAK,@ DET,L  13-18,0.0,0.0,0,3,0,0,0
Kiko Alonso,PHI,vs TB,L  17-45,0.0,0.0,0,1,0,0,0
Tyson Alualu,JAX,vs TEN,W  19-13,0.0,0.0,0,1,0,0,0
David Amerson,OAK,@ DET,L  13-18,0.0,0.0,0,0,0,0,0
Derek Anderson,CAR,vs WAS,W  44-16,0.0,0.0,0,0,0,0,0
Jonathan Anderson,CHI,vs DEN,L  15-17,0.0,0.0,0,3,0,0,0
Thurston Armbrister,JAX,vs TEN,W  19-13,0.0,0.0,0,2,0,0,0
Arik Armstead,SF,@ SEA,L  13-29,0.0,0.0,1,3,3,0,0
Ray-Ray Armstrong,OAK,@ DET,L  13-18,0.0,0.0,0,0,0,0,0
Akeem Ayers,,@ BAL,L  13-16,0.0,0.0,0,0,1,0,0
Chris Baker,WAS,@ CAR,L  16-44,0.0,0.0,0,1,5,0,0
Chris Banjo,GB,@ MIN,W  30-13,0.0,0.0,0,0,0,0,0
