Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Rashard Higgins,CLE,vs ATL,W  28-16,1,28,28.0,1,0
Blake Bell,JAX,@ IND,L  26-29,2,27,13.5,0,0
Aaron Jones,GB,vs MIA,W  31-12,3,27,9.0,0,0
Elijah McGuire,NYJ,vs BUF,L  10-41,3,27,9.0,0,0
Kenny Stills,MIA,@ GB,L  12-31,2,26,13.0,0,0
Dan Arnold,NO,@ CIN,W  51-14,2,25,12.5,0,0
Tyler Higbee,LA,vs SEA,W  36-31,3,25,8.3,1,0
Kareem Hunt,KC,vs ARI,W  26-14,2,25,12.5,0,0
Ed Dickson,SEA,@ LA,L  31-36,1,24,24.0,0,0
Lance Kendricks,GB,vs MIA,W  31-12,2,24,12.0,0,0
Joe Mixon,CIN,vs NO,L  14-51,2,24,12.0,0,0
C.J. Uzomah,CIN,vs NO,L  14-51,3,23,7.7,0,0
Chris Conley,KC,vs ARI,W  26-14,1,22,22.0,0,0
Mike Davis,SEA,@ LA,L  31-36,4,22,5.5,1,0
Andre Holmes,BUF,@ NYJ,W  41-10,1,22,22.0,0,0
Jarvis Landry,CLE,vs ATL,W  28-16,2,22,11.0,0,0
Jaylen Samuels,PIT,vs CAR,W  52-21,3,22,7.3,1,0
Jarius Wright,CAR,@ PIT,L  21-52,3,22,7.3,0,0
Marcus Mariota,TEN,vs NE,W  34-10,1,21,21.0,0,0
Dalton Schultz,DAL,@ PHI,W  27-20,2,21,10.5,0,0
Ben Braunecker,CHI,vs DET,W  34-22,1,20,20.0,0,0
Austin Carr,NO,@ CIN,W  51-14,2,20,10.0,0,0
Leonte Carroo,MIA,@ GB,L  12-31,1,20,20.0,0,0
D.J. Moore,CAR,@ PIT,L  21-52,4,20,5.0,0,0
Tevin Coleman,ATL,@ CLE,L  16-28,3,19,6.3,0,0
Nyheim Hines,IND,vs JAX,W  29-26,3,19,6.3,0,0
Golden Tate,PHI,vs DAL,L  20-27,2,19,9.5,0,0
Isaiah Crowell,NYJ,vs BUF,L  10-41,2,18,9.0,0,0
Phillip Dorsett,NE,@ TEN,L  10-34,2,18,9.0,0,0
Quincy Enunwa,NYJ,vs BUF,L  10-41,4,18,4.5,0,0
Antonio Gates,LAC,@ OAK,W  20-6,1,18,18.0,0,0
David Njoku,CLE,vs ATL,W  28-16,1,18,18.0,0,0
Curtis Samuel,CAR,@ PIT,L  21-52,4,18,4.5,0,1
Martavis Bryant,OAK,vs LAC,L  6-20,3,17,5.7,0,0
Cody Core,CIN,vs NO,L  14-51,2,17,8.5,0,0
Jacob Hollister,NE,@ TEN,L  10-34,1,17,17.0,0,0
Roosevelt Nix,PIT,vs CAR,W  52-21,2,17,8.5,0,0
Eric Saubert,ATL,@ CLE,L  16-28,1,17,17.0,0,0
Jermaine Kearse,NYJ,vs BUF,L  10-41,2,16,8.0,0,0
David Moore,SEA,@ LA,L  31-36,1,16,16.0,0,0
Levine Toilolo,DET,@ CHI,L  22-34,1,16,16.0,0,0
Gerald Everett,LA,vs SEA,W  36-31,2,15,7.5,1,0
Michael Floyd,WAS,@ TB,W  16-3,2,15,7.5,0,0
O.J. Howard,TB,vs WAS,L  3-16,1,15,15.0,0,0
Ito Smith,ATL,@ CLE,L  16-28,4,15,3.8,0,0
Cameron Brate,TB,vs WAS,L  3-16,1,14,14.0,0,0
Jimmy Graham,GB,vs MIA,W  31-12,1,14,14.0,0,0
T.J. Logan,ARI,@ KC,L  14-26,2,14,7.0,0,0
Isaiah McKenzie,BUF,@ NYJ,W  41-10,1,14,14.0,0,0
Rod Smith,DAL,@ PHI,W  27-20,1,14,14.0,0,0
Kapri Bibbs,WAS,@ TB,W  16-3,2,13,6.5,0,0
A.J. Derby,MIA,@ GB,L  12-31,1,13,13.0,0,0
Logan Paulsen,ATL,@ CLE,L  16-28,2,13,6.5,0,0
Geoff Swaim,DAL,@ PHI,W  27-20,3,13,4.3,0,0
Frank Gore,MIA,@ GB,L  12-31,2,12,6.0,0,0
Marvin Hall,ATL,@ CLE,L  16-28,1,12,12.0,0,0
T.J. Jones,DET,@ CHI,L  22-34,1,12,12.0,0,0
Elijhaa Penny,NYG,@ SF,W  27-23,2,12,6.0,0,0
Dante Pettis,SF,vs NYG,L  23-27,4,12,3.0,0,0
Trent Taylor,SF,vs NYG,L  23-27,1,12,12.0,0,0
Corey Coleman,NYG,@ SF,W  27-23,1,11,11.0,0,0
Kenyan Drake,MIA,@ GB,L  12-31,2,11,5.5,0,0
Anthony Firkser,TEN,vs NE,W  34-10,1,11,11.0,0,0
Rashad Greene,JAX,@ IND,L  26-29,1,11,11.0,0,1
Jordan Howard,CHI,vs DET,W  34-22,1,11,11.0,0,0
Dion Lewis,TEN,vs NE,W  34-10,2,11,5.5,0,0
Charone Peake,NYJ,vs BUF,L  10-41,1,11,11.0,0,0
Dwayne Allen,NE,@ TEN,L  10-34,1,10,10.0,0,0
Malcolm Brown,LA,vs SEA,W  36-31,1,10,10.0,0,0
Kyle Juszczyk,SF,vs NYG,L  23-27,2,10,5.0,0,0
Darrius Heyward-Bey,PIT,vs CAR,W  52-21,1,9,9.0,0,0
Marlon Mack,IND,vs JAX,W  29-26,2,9,4.5,0,0
Michael Roberts,DET,@ CHI,L  22-34,1,9,9.0,0,0
Sterling Shepard,NYG,@ SF,W  27-23,2,9,4.5,1,0
James Conner,PIT,vs CAR,W  52-21,1,8,8.0,0,0
Jesse James,PIT,vs CAR,W  52-21,1,8,8.0,1,0
Christian Kirk,ARI,@ KC,L  14-26,2,8,4.0,0,0
Nick Vannett,SEA,@ LA,L  31-36,1,8,8.0,1,0
Dion Dawkins,BUF,@ NYJ,W  41-10,1,7,7.0,1,0
Justin Hardy,ATL,@ CLE,L  16-28,1,7,7.0,0,0
Spencer Ware,KC,vs ARI,W  26-14,1,7,7.0,0,0
Kalen Ballage,MIA,@ GB,L  12-31,1,6,6.0,0,0
Tom Brady,NE,@ TEN,L  10-34,1,6,6.0,0,0
Orson Charles,CLE,vs ATL,W  28-16,1,6,6.0,0,0
Rhett Ellison,NYG,@ SF,W  27-23,1,6,6.0,0,0
Ryan Grant,IND,vs JAX,W  29-26,1,6,6.0,0,0
Dontrell Hilliard,CLE,vs ATL,W  28-16,1,6,6.0,0,0
Jordan Leggett,NYJ,vs BUF,L  10-41,1,6,6.0,0,0
Brandon Powell,DET,@ CHI,L  22-34,1,6,6.0,0,0
Peyton Barber,TB,vs WAS,L  3-16,1,5,5.0,0,0
Tommy Bohanon,JAX,@ IND,L  26-29,1,5,5.0,0,0
Trenton Cannon,NYJ,vs BUF,L  10-41,1,5,5.0,0,0
Derek Carrier,OAK,vs LAC,L  6-20,1,5,5.0,0,0
Mike Gesicki,MIA,@ GB,L  12-31,1,5,5.0,0,0
LeSean McCoy,BUF,@ NYJ,W  41-10,1,5,5.0,0,0
Nick O'Leary,MIA,@ GB,L  12-31,1,5,5.0,0,0
Equanimeous St. Brown,GB,vs MIA,W  31-12,2,3,1.5,0,0
Anthony Sherman,KC,vs ARI,W  26-14,1,2,2.0,0,0
Adrian Peterson,WAS,@ TB,W  16-3,2,1,0.5,0,0
Logan Thomas,BUF,@ NYJ,W  41-10,1,1,1.0,0,0
Benjamin Watson,NO,@ CIN,W  51-14,1,1,1.0,0,0
Kelvin Benjamin,BUF,@ NYJ,W  41-10,0,0,0.0,0,0
D.J. Chark,JAX,@ IND,L  26-29,0,0,0.0,0,0
Vernon Davis,WAS,@ TB,W  16-3,0,0,0.0,0,0
Bennie Fowler,NYG,@ SF,W  27-23,0,0,0.0,0,0
Taylor Gabriel,CHI,vs DET,W  34-22,0,0,0.0,0,0
Wayne Gallman,NYG,@ SF,W  27-23,0,0,0.0,0,0
Jakeem Grant,MIA,@ GB,L  12-31,0,0,0.0,0,0
Dwayne Harris,OAK,vs LAC,L  6-20,1,0,0.0,0,0
Taysom Hill,NO,@ CIN,W  51-14,0,0,0.0,0,0
Chris Hogan,NE,@ TEN,L  10-34,0,0,0.0,0,0
Darius Jennings,TEN,vs NE,W  34-10,1,0,0.0,0,0
Marcus Kemp,KC,vs ARI,W  26-14,0,0,0.0,0,0
Jourdan Lewis,DAL,@ PHI,W  27-20,0,0,0.0,0,0
Zach Line,NO,@ CIN,W  51-14,0,0,0.0,0,0
Rishard Matthews,NYJ,vs BUF,L  10-41,0,0,0.0,0,0
Baker Mayfield,CLE,vs ATL,W  28-16,0,0,0.0,0,0
Alfred Morris,SF,vs NYG,L  23-27,0,0,0.0,0,0
J.J. Nelson,ARI,@ KC,L  14-26,0,0,0.0,0,0
Jordy Nelson,OAK,vs LAC,L  6-20,0,0,0.0,0,0
Terrelle Pryor,BUF,@ NYJ,W  41-10,0,0,0.0,0,0
Stevan Ridley,PIT,vs CAR,W  52-21,0,0,0.0,0,0
Chester Rogers,IND,vs JAX,W  29-26,0,0,0.0,0,0
Tajae Sharpe,TEN,vs NE,W  34-10,0,0,0.0,0,0
Jeremy Sprinkle,WAS,@ TB,W  16-3,0,0,0.0,0,0
Auden Tate,CIN,vs NO,L  14-51,0,0,0.0,0,0
Eric Tomlinson,NYJ,vs BUF,L  10-41,0,0,0.0,0,0
Spencer Pulley,NYG,@ SF,W  27-23,1,-2,-2.0,0,0
Shaun Wilson,TB,vs WAS,L  3-16,1,-4,-4.0,0,0
Corey Clement,PHI,vs DAL,L  20-27,1,-5,-5.0,0,0
