Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Fletcher Cox,PHI,vs BUF,W  23-20,1.0,8.0,1,7,1,0,0
Demario Davis,NYJ,vs TEN,W  30-8,1.0,13.0,2,2,1,0,0
Quinton Dial,SF,@ CLE,L  10-24,1.0,11.0,1,4,0,0,0
Carlos Dunlap,CIN,vs PIT,L  20-33,1.0,7.0,1,2,2,0,0
Dominique Easley,NE,@ HOU,W  27-6,1.0,8.0,2,1,0,0,0
Jayrone Elliott,GB,vs DAL,W  28-7,1.0,7.0,2,2,1,0,0
Dwight Freeney,ARI,vs MIN,W  23-20,1.0,5.0,0,1,0,1,0
Everson Griffen,MIN,@ ARI,L  20-23,1.0,7.0,2,1,0,0,0
Obum Gwacham,NO,@ TB,W  24-17,1.0,6.0,1,2,0,0,0
Greg Hardy,DAL,@ GB,L  7-28,1.0,7.0,1,4,2,0,0
Cameron Heyward,PIT,@ CIN,W  33-20,1.0,4.0,1,2,0,0,0
Lamarr Houston,CHI,vs WAS,L  21-24,1.0,9.0,1,7,1,0,0
Jaye Howard,KC,vs,W  10-3,1.0,7.0,1,2,0,0,0
Danielle Hunter,MIN,@ ARI,L  20-23,1.0,7.0,1,2,1,0,0
Melvin Ingram,,@ KC,L  3-10,1.0,5.0,2,2,0,0,0
D'Qwell Jackson,IND,@,L  16-51,1.0,7.0,1,7,0,0,0
Tony Jefferson,ARI,vs MIN,W  23-20,1.0,2.0,1,1,2,0,0
Michael Johnson,CIN,vs PIT,L  20-33,1.0,5.0,2,2,1,0,0
Ryan Kerrigan,WAS,@ CHI,W  24-21,1.0,8.0,1,4,1,0,0
Christian Kirksey,CLE,vs SF,W  24-10,1.0,3.0,1,3,0,0,0
A.J. Klein,CAR,vs ATL,W  38-0,1.0,8.0,1,3,2,1,0
Karl Klug,TEN,@ NYJ,L  8-30,1.0,7.0,1,3,0,0,0
Terrance Knighton,WAS,@ CHI,W  24-21,1.0,7.0,1,1,0,0,0
Demarcus Lawrence,DAL,@ GB,L  7-28,1.0,6.0,2,4,1,0,0
Kyle Love,CAR,vs ATL,W  38-0,1.0,9.0,1,1,1,0,0
Clay Matthews,GB,vs DAL,W  28-7,1.0,8.0,1,5,1,0,0
Henry Melton,TB,vs NO,L  17-24,1.0,0.0,2,3,2,0,0
Whitney Mercilus,HOU,vs NE,L  6-27,1.0,9.0,1,3,2,0,0
Von Miller,DEN,vs OAK,L  12-15,1.0,9.0,1,3,0,1,0
Trent Murphy,WAS,@ CHI,W  24-21,1.0,10.0,1,1,0,1,1
Rob Ninkovich,NE,@ HOU,W  27-6,1.0,8.0,1,2,1,0,0
Ron Parker,KC,vs,W  10-3,1.0,3.0,1,4,0,0,0
Jordan Poyer,CLE,vs SF,W  24-10,1.0,0.0,1,2,0,0,0
Mitch Unrein,CHI,vs WAS,L  21-24,1.0,6.0,1,4,0,0,0
Donte Whitner,CLE,vs SF,W  24-10,1.0,1.0,1,1,2,0,0
Mario Williams,BUF,@ PHI,L  20-23,1.0,15.0,1,2,0,0,0
Leonard Williams,NYJ,vs TEN,W  30-8,1.0,7.0,1,1,0,0,0
Derek Wolfe,DEN,vs OAK,L  12-15,1.0,15.0,1,2,0,0,0
Willie Young,CHI,vs WAS,L  21-24,1.0,10.0,3,4,0,0,0
Mario Addison,CAR,vs ATL,W  38-0,0.5,5.0,2,1,1,0,0
Xavier Cooper,CLE,vs SF,W  24-10,0.5,3.5,1,2,1,0,0
Thomas Davis,CAR,vs ATL,W  38-0,0.5,5.0,2,4,3,1,0
Daniel McCullers,PIT,@ CIN,W  33-20,0.5,3.0,1,1,1,0,0
Vince Williams,PIT,@ CIN,W  33-20,0.5,3.0,1,2,1,0,0
Uani 'Unga,NYG,@ MIA,W  31-24,0.0,0.0,0,2,1,0,0
Isa Abdul-Quddus,DET,@,L  14-21,0.0,0.0,1,1,0,0,0
Sam Acho,CHI,vs WAS,L  21-24,0.0,0.0,0,2,1,0,0
Kenneth Acker,SF,@ CLE,L  10-24,0.0,0.0,0,8,3,0,0
Phillip Adams,ATL,@ CAR,L  0-38,0.0,0.0,0,1,0,0,0
Jahleel Addae,,@ KC,L  3-10,0.0,0.0,0,7,0,0,0
Jude Adjei-Barimah,TB,vs NO,L  17-24,0.0,0.0,0,5,0,0,0
Walt Aikens,MIA,vs NYG,L  24-31,0.0,0.0,0,0,0,0,0
D.J. Alexander,KC,vs,W  10-3,0.0,0.0,0,0,0,0,0
Maurice Alexander,,vs DET,W  21-14,0.0,0.0,0,5,0,0,0
Robert Alford,ATL,@ CAR,L  0-38,0.0,0.0,0,5,0,0,0
Jared Allen,CAR,vs ATL,W  38-0,0.0,0.0,1,0,0,0,0
Ricardo Allen,ATL,@ CAR,L  0-38,0.0,0.0,0,3,0,0,0
Beau Allen,PHI,vs BUF,W  23-20,0.0,0.0,0,1,0,0,0
Kiko Alonso,PHI,vs BUF,W  23-20,0.0,0.0,0,2,3,0,0
Tyson Alualu,,vs IND,W  51-16,0.0,0.0,0,1,0,0,0
David Amerson,OAK,@ DEN,W  15-12,0.0,0.0,0,4,0,0,0
Adrian Amos,CHI,vs WAS,L  21-24,0.0,0.0,0,7,0,0,0
Prince Amukamara,NYG,@ MIA,W  31-24,0.0,0.0,0,5,0,0,0
James Anderson,NO,@ TB,W  24-17,0.0,0.0,0,3,1,0,0
Jonathan Anderson,CHI,vs WAS,L  21-24,0.0,0.0,0,3,0,0,0
Stephone Anthony,NO,@ TB,W  24-17,0.0,0.0,0,2,1,0,0
Thurston Armbrister,,vs IND,W  51-16,0.0,0.0,0,0,0,0,0
Ray-Ray Armstrong,SF,@ CLE,L  10-24,0.0,0.0,0,0,0,0,0
Kyle Arrington,BAL,vs SEA,L  6-35,0.0,0.0,0,2,0,0,0
Geno Atkins,CIN,vs PIT,L  20-33,0.0,0.0,0,1,0,0,0
Denico Autry,OAK,@ DEN,W  15-12,0.0,0.0,1,3,0,0,0
Cliff Avril,SEA,@ BAL,W  35-6,0.0,0.0,4,1,1,0,0
Akeem Ayers,,vs DET,W  21-14,0.0,0.0,0,2,1,0,0
