Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Jeremy Kerley,NYJ,@ CLE,W  17-14,4,39,9.8,0,0
Zach Miller,CHI,vs MIN,L  17-20,3,39,13.0,1,0
Frank Gore,IND,vs SF,W  26-23,3,38,12.7,0,0
Jermaine Kearse,NYJ,@ CLE,W  17-14,4,38,9.5,1,0
Tyler Kroft,CIN,vs BUF,W  20-16,4,38,9.5,0,0
Jared Abbrederis,DET,vs CAR,L  24-27,2,37,18.5,0,0
Doug Baldwin,SEA,@ LA,W  16-10,4,37,9.2,0,0
Jimmy Graham,SEA,@ LA,W  16-10,6,37,6.2,1,0
J.D. McKissic,SEA,@ LA,W  16-10,3,36,12.0,0,0
Paul Richardson,SEA,@ LA,W  16-10,3,35,11.7,0,0
Eric Decker,TEN,@ MIA,L  10-16,4,34,8.5,0,0
Rishard Matthews,TEN,@ MIA,L  10-16,3,34,11.3,0,0
Seth Roberts,OAK,vs BAL,L  17-30,2,34,17.0,0,0
Adam Thielen,MIN,@ CHI,W  20-17,5,34,6.8,0,0
Eric Tomlinson,NYJ,@ CLE,W  17-14,1,34,34.0,0,0
Kasen Williams,CLE,vs NYJ,L  14-17,4,33,8.2,0,0
Brandon LaFell,CIN,vs BUF,W  20-16,5,32,6.4,0,0
Donte Moncrief,IND,vs SF,W  26-23,3,32,10.7,0,0
Charles Clay,BUF,@ CIN,L  16-20,2,31,15.5,0,0
Alshon Jeffery,PHI,vs ARI,W  34-7,3,31,10.3,0,0
Christian McCaffrey,CAR,@ DET,W  27-24,5,31,6.2,1,0
Charles Sims,TB,vs NE,L  14-19,5,31,6.2,0,0
Giovani Bernard,CIN,vs BUF,W  20-16,2,30,15.0,0,0
Bruce Ellington,HOU,vs KC,L  34-42,2,30,15.0,0,0
Malcolm Brown,LA,vs SEA,L  10-16,2,29,14.5,0,0
Randall Cobb,GB,@ DAL,W  35-31,4,29,7.2,0,0
Roger Lewis,NYG,vs LAC,L  22-27,1,29,29.0,1,0
Austin Seferian-Jenkins,NYJ,@ CLE,W  17-14,6,29,4.8,1,0
Austin Ekeler,LAC,@ NYG,W  27-22,3,28,9.3,0,0
Bilal Powell,NYJ,@ CLE,W  17-14,4,28,7.0,0,0
Bryce Treggs,CLE,vs NYJ,L  14-17,2,28,14.0,0,0
Shane Vereen,NYG,vs LAC,L  22-27,4,27,6.8,0,0
John Brown,ARI,@ PHI,L  7-34,2,26,13.0,1,0
Tyler Lockett,SEA,@ LA,W  16-10,3,26,8.7,0,0
LeSean McCoy,BUF,@ CIN,L  16-20,6,26,4.3,0,0
Ross Travis,KC,@ HOU,W  42-34,2,26,13.0,0,0
Jared Cook,OAK,vs BAL,L  17-30,3,25,8.3,0,1
Wayne Gallman,NYG,vs LAC,L  22-27,5,25,5.0,0,0
Brandon Tate,BUF,@ CIN,L  16-20,2,25,12.5,1,0
Delanie Walker,TEN,@ MIA,L  10-16,3,25,8.3,0,0
Seth DeValve,CLE,vs NYJ,L  14-17,3,24,8.0,0,0
Darren Fells,DET,vs CAR,L  24-27,2,24,12.0,2,0
Jesse James,PIT,vs JAX,L  9-30,3,24,8.0,0,0
Lance Kendricks,GB,@ DAL,W  35-31,1,24,24.0,0,0
Jordy Nelson,GB,@ DAL,W  35-31,2,24,12.0,1,0
Cole Beasley,DAL,vs GB,L  31-35,4,23,5.8,2,0
Antonio Gates,LAC,@ NYG,W  27-22,2,23,11.5,0,0
Jonathan Stewart,CAR,@ DET,W  27-24,3,23,7.7,0,0
Kamar Aiken,IND,vs SF,W  26-23,2,22,11.0,0,0
Matt Breida,SF,@ IND,L  23-26,3,22,7.3,0,0
Corey Clement,PHI,vs ARI,W  34-7,1,22,22.0,0,0
Pharoh Cooper,LA,vs SEA,L  10-16,2,22,11.0,0,0
Ryan Griffin,HOU,vs KC,L  34-42,2,22,11.0,0,0
Tyrell Williams,LAC,@ NYG,W  27-22,1,22,22.0,0,0
Martavis Bryant,PIT,vs JAX,L  9-30,5,21,4.2,0,0
Demetrius Harris,KC,@ HOU,W  42-34,3,21,7.0,0,0
Allen Hurns,JAX,@ PIT,W  30-9,2,21,10.5,0,0
Jonnu Smith,TEN,@ MIA,L  10-16,5,21,4.2,0,0
C.J. Uzomah,CIN,vs BUF,W  20-16,1,21,21.0,0,0
Michael Floyd,MIN,@ CHI,W  20-17,1,19,19.0,0,0
Chris Thompson,HOU,vs KC,L  34-42,1,19,19.0,0,0
Travis Benjamin,LAC,@ NYG,W  27-22,2,18,9.0,0,0
Tre McBride,CHI,vs MIN,L  17-20,1,18,18.0,0,0
Rod Smith,DAL,vs GB,L  31-35,1,18,18.0,0,0
Mike Tolbert,BUF,@ CIN,L  16-20,3,18,6.0,0,0
Albert Wilson,KC,@ HOU,W  42-34,2,18,9.0,0,0
Dion Sims,CHI,vs MIN,L  17-20,1,17,17.0,0,0
Brandon Williams,IND,vs SF,W  26-23,3,17,5.7,0,0
Robby Anderson,NYJ,@ CLE,W  17-14,2,16,8.0,0,0
Trey Burton,PHI,vs ARI,W  34-7,2,16,8.0,1,0
Ezekiel Elliott,DAL,vs GB,L  31-35,1,16,16.0,0,0
Jermaine Gresham,ARI,@ PHI,L  7-34,2,16,8.0,0,0
Demarcus Robinson,KC,@ HOU,W  42-34,1,16,16.0,0,0
Richard Rodgers,GB,@ DAL,W  35-31,1,16,16.0,0,0
Phillip Supernaw,TEN,@ MIA,L  10-16,2,16,8.0,1,0
Brandon Marshall,NYG,vs LAC,L  22-27,2,15,7.5,0,0
Lamar Miller,HOU,vs KC,L  34-42,2,15,7.5,0,0
Breshad Perriman,BAL,@ OAK,W  30-17,2,15,7.5,0,0
Thomas Rawls,SEA,@ LA,W  16-10,2,15,7.5,0,0
Russell Shepard,CAR,@ DET,W  27-24,2,15,7.5,0,0
Julius Thomas,MIA,vs TEN,W  16-10,1,15,15.0,0,0
Tavon Austin,LA,vs SEA,L  10-16,3,14,4.7,0,1
Kyle Juszczyk,SF,@ IND,L  23-26,2,14,7.0,1,0
Marcedes Lewis,JAX,@ PIT,W  30-9,1,14,14.0,0,0
Terrance Williams,DAL,vs GB,L  31-35,2,14,7.0,0,0
Darrell Daniels,IND,vs SF,W  26-23,1,13,13.0,0,0
Jacquizz Rodgers,TB,vs NE,L  14-19,1,13,13.0,0,0
Kenny Stills,MIA,vs TEN,W  16-10,1,13,13.0,0,0
Robert Turbin,IND,vs SF,W  26-23,2,13,6.5,0,0
Damien Williams,MIA,vs TEN,W  16-10,1,13,13.0,0,0
Javorius Allen,BAL,@ OAK,W  30-17,4,12,3.0,0,0
Alex Erickson,CIN,vs BUF,W  20-16,1,12,12.0,0,0
T.J. Jones,DET,vs CAR,L  24-27,2,12,6.0,0,0
Latavius Murray,MIN,@ CHI,W  20-17,2,12,6.0,0,0
Charcandrick West,KC,@ HOU,W  42-34,2,12,6.0,2,0
Jerell Adams,NYG,vs LAC,L  22-27,1,11,11.0,0,0
C.J. Ham,MIN,@ CHI,W  20-17,1,11,11.0,0,0
DeMarco Murray,TEN,@ MIA,L  10-16,4,11,2.8,0,1
Dion Lewis,NE,@ TB,W  19-14,2,10,5.0,0,0
Marshawn Lynch,OAK,vs BAL,L  17-30,1,10,10.0,0,0
Elijah McGuire,NYJ,@ CLE,W  17-14,2,10,5.0,0,0
Keith Smith,DAL,vs GB,L  31-35,2,10,5.0,0,0
De'Anthony Thomas,KC,@ HOU,W  42-34,1,10,10.0,1,0
Nick Boyle,BAL,@ OAK,W  30-17,1,9,9.0,0,0
Rhett Ellison,NYG,vs LAC,L  22-27,1,9,9.0,0,0
Kareem Hunt,KC,@ HOU,W  42-34,3,9,3.0,0,0
Aaron Jones,GB,@ DAL,W  35-31,1,9,9.0,0,0
Zay Jones,BUF,@ CIN,L  16-20,1,9,9.0,0,0
Eddie Lacy,SEA,@ LA,W  16-10,1,9,9.0,0,0
Sterling Shepard,NYG,vs LAC,L  22-27,1,9,9.0,0,0
Markus Wheaton,CHI,vs MIN,L  17-20,1,9,9.0,0,0
Michael Campanaro,BAL,@ OAK,W  30-17,1,8,8.0,0,0
Amari Cooper,OAK,vs BAL,L  17-30,1,8,8.0,0,0
Gerald Everett,LA,vs SEA,L  10-16,1,8,8.0,0,0
Chris Godwin,TB,vs NE,L  14-19,1,8,8.0,0,0
Chris Johnson,ARI,@ PHI,L  7-34,1,8,8.0,0,0
Doug Martin,TB,vs NE,L  14-19,1,8,8.0,0,0
Isaiah Crowell,CLE,vs NYJ,L  14-17,2,7,3.5,0,0
Todd Gurley,LA,vs SEA,L  10-16,2,7,3.5,0,1
Rashard Higgins,CLE,vs NYJ,L  14-17,2,7,3.5,0,0
Carlos Hyde,SF,@ IND,L  23-26,1,7,7.0,0,0
Tyler Boyd,CIN,vs BUF,W  20-16,2,6,3.0,0,0
Garrett Celek,SF,@ IND,L  23-26,1,6,6.0,0,0
Eric Ebron,DET,vs CAR,L  24-27,1,6,6.0,0,0
Justin Hunter,PIT,vs JAX,L  9-30,1,6,6.0,0,0
Marcus Johnson,PHI,vs ARI,W  34-7,1,6,6.0,0,0
DeVante Parker,MIA,vs TEN,W  16-10,1,6,6.0,0,0
Elijhaa Penny,ARI,@ PHI,L  7-34,1,6,6.0,0,0
Trent Taylor,SF,@ IND,L  23-26,1,6,6.0,0,0
Brent Celek,PHI,vs ARI,W  34-7,1,5,5.0,0,0
Aldrick Robinson,SF,@ IND,L  23-26,1,5,5.0,0,0
Keelan Cole,JAX,@ PIT,W  30-9,1,4,4.0,0,0
Stefon Diggs,MIN,@ CHI,W  20-17,1,4,4.0,0,0
Max McCaffrey,JAX,@ PIT,W  30-9,1,4,4.0,0,0
Ameer Abdullah,DET,vs CAR,L  24-27,1,3,3.0,0,0
Orleans Darkwa,NYG,vs LAC,L  22-27,1,3,3.0,0,0
D'Onta Foreman,HOU,vs KC,L  34-42,1,3,3.0,0,1
Leonard Fournette,JAX,@ PIT,W  30-9,1,3,3.0,0,0
Logan Thomas,BUF,@ CIN,L  16-20,1,3,3.0,0,0
Nick Vannett,SEA,@ LA,W  16-10,2,3,1.5,0,0
Jay Ajayi,MIA,vs TEN,W  16-10,2,2,1.0,0,1
Marlon Mack,IND,vs SF,W  26-23,1,2,2.0,0,0
Benjamin Watson,BAL,@ OAK,W  30-17,2,2,1.0,0,0
Geronimo Allison,GB,@ DAL,W  35-31,0,0,0.0,0,0
Cethan Carter,CIN,vs BUF,W  20-16,0,0,0.0,0,0
Kaelin Clay,BUF,@ CIN,L  16-20,0,0,0.0,0,0
James Conner,PIT,vs JAX,L  9-30,0,0,0.0,0,0
James Develin,NE,@ TB,W  19-14,0,0,0.0,0,0
Evan Engram,NYG,vs LAC,L  22-27,0,0,0.0,0,0
Anthony Fasano,MIA,vs TEN,W  16-10,0,0,0.0,0,0
Jalston Fowler,TEN,@ MIA,L  10-16,0,0,0.0,0,0
Corey Grant,JAX,@ PIT,W  30-9,0,0,0.0,0,0
MarQueis Gray,MIA,vs TEN,W  16-10,0,0,0.0,0,0
James Hanna,DAL,vs GB,L  31-35,0,0,0.0,0,0
Jacob Hollister,NE,@ TB,W  19-14,0,0,0.0,0,0
Andre Holmes,BUF,@ CIN,L  16-20,0,0,0.0,0,0
O.J. Howard,TB,vs NE,L  14-19,0,0,0.0,0,0
Vance McDonald,PIT,vs JAX,L  9-30,0,0,0.0,0,0
Alfred Morris,DAL,vs GB,L  31-35,0,0,0.0,0,0
James O'Shaughnessy,JAX,@ PIT,W  30-9,0,0,0.0,0,0
Cordarrelle Patterson,OAK,vs BAL,L  17-30,0,0,0.0,0,0
Dak Prescott,DAL,vs GB,L  31-35,0,0,0.0,0,0
Jalen Richard,OAK,vs BAL,L  17-30,0,0,0.0,0,0
Curtis Samuel,CAR,@ DET,W  27-24,0,0,0.0,0,0
Ricky Seals-Jones,ARI,@ PHI,L  7-34,0,0,0.0,0,0
Anthony Sherman,KC,@ HOU,W  42-34,0,0,0.0,0,0
Taywan Taylor,TEN,@ MIA,L  10-16,0,0,0.0,0,0
Sammy Watkins,LA,vs SEA,L  10-16,0,0,0.0,0,0
Luke Willson,SEA,@ LA,W  16-10,0,0,0.0,0,0
Jakeem Grant,MIA,vs TEN,W  16-10,1,-1,-1.0,0,0
Tarik Cohen,CHI,vs MIN,L  17-20,1,-6,-6.0,0,0
