Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Darren Sproles,PHI,vs BUF,W  23-20,2,4,2.0,0,0
Stepfan Taylor,ARI,vs MIN,W  23-20,1,4,4.0,0,0
DeMarco Murray,PHI,vs BUF,W  23-20,2,3,1.5,0,0
Justin Perillo,GB,vs DAL,W  28-7,1,3,3.0,0,0
Richard Rodgers,GB,vs DAL,W  28-7,1,3,3.0,1,0
Tommy Bohanon,NYJ,vs TEN,W  30-8,1,2,2.0,0,0
Lucky Whitehead,DAL,@ GB,L  7-28,1,2,2.0,0,0
Darrel Young,WAS,@ CHI,W  24-21,1,2,2.0,0,0
Jaron Brown,ARI,vs MIN,W  23-20,1,1,1.0,0,0
Brent Celek,PHI,vs BUF,W  23-20,1,1,1.0,0,0
Tre Mason,,vs DET,W  21-14,2,1,0.5,0,0
T.J. Yeldon,,vs IND,W  51-16,1,1,1.0,0,0
Jared Abbrederis,GB,vs DAL,W  28-7,0,0,0.0,0,0
Seyi Ajirotutu,PHI,vs BUF,W  23-20,0,0,0.0,0,0
Tevin Coleman,ATL,@ CAR,L  0-38,0,0,0.0,0,0
Amari Cooper,OAK,@ DEN,W  15-12,0,0,0.0,0,0
Jeff Cumberland,NYJ,vs TEN,W  30-8,0,0,0.0,0,0
Phillip Dorsett,IND,@,L  16-51,0,0,0.0,0,0
Bruce Ellington,SF,@ CLE,L  10-24,0,0,0.0,0,0
Anthony Fasano,TEN,@ NYJ,L  8-30,0,0,0.0,0,0
Chris Givens,BAL,vs SEA,L  6-35,0,0,0.0,0,0
Ryan Grant,WAS,@ CHI,W  24-21,0,0,0.0,0,0
Virgil Green,DEN,vs OAK,L  12-15,0,0,0.0,0,0
Kyle Juszczyk,BAL,vs SEA,L  6-35,0,0,0.0,0,0
Lance Kendricks,,vs DET,W  21-14,0,0,0.0,0,0
Khari Lee,CHI,vs WAS,L  21-24,0,0,0.0,0,0
Darren McFadden,DAL,@ GB,L  7-28,0,0,0.0,0,0
Alfred Morris,WAS,@ CHI,W  24-21,0,0,0.0,0,0
Latavius Murray,OAK,@ DEN,W  15-12,0,0,0.0,0,0
J.J. Nelson,ARI,vs MIN,W  23-20,0,0,0.0,0,0
Devin Smith,NYJ,vs TEN,W  30-8,0,0,0.0,0,0
Devin Street,DAL,@ GB,L  7-28,0,0,0.0,0,0
Levine Toilolo,ATL,@ CAR,L  0-38,0,0,0.0,0,0
Charcandrick West,KC,vs,W  10-3,0,0,0.0,0,0
Frank Gore,IND,@,L  16-51,1,-1,-1.0,0,0
Dwayne Allen,IND,@,L  16-51,2,-3,-1.5,0,0
Fozzy Whittaker,CAR,vs ATL,W  38-0,1,-6,-6.0,0,0
