Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Linval Joseph,MIN,vs DET,L  7-14,1.0,10.0,1,6,3,0,0
Eric Kendricks,MIN,vs DET,L  7-14,1.0,4.0,1,4,1,0,0
A.J. Klein,NO,@ MIA,W  20-0,1.0,8.0,1,4,0,0,0
Demarcus Lawrence,DAL,vs LA,L  30-35,1.0,11.0,1,3,1,1,0
Chris Long,PHI,@ LAC,W  26-24,1.0,0.0,0,1,0,1,0
Tyrann Mathieu,ARI,vs SF,W  18-15,1.0,3.0,1,11,0,0,0
Clay Matthews,GB,vs CHI,W  35-14,1.0,13.0,3,3,0,1,0
Terrell McClain,WAS,@ KC,L  20-29,1.0,10.0,2,3,0,0,0
Pernell McPhee,CHI,@ GB,L  14-35,1.0,9.0,1,2,0,0,0
Von Miller,DEN,vs OAK,W  16-10,1.0,7.0,1,2,0,0,0
Derrick Morgan,TEN,@ HOU,L  14-57,1.0,8.0,1,2,0,0,0
Emmanuel Ogbah,CLE,vs CIN,L  7-31,1.0,11.0,0,4,2,2,1
David Onyemata,NO,@ MIA,W  20-0,1.0,6.0,1,1,0,0,0
Darius Philon,LAC,vs PHI,L  24-26,1.0,2.0,1,1,0,0,0
Olsen Pierre,ARI,vs SF,W  18-15,1.0,11.0,1,3,0,0,0
Brooks Reed,ATL,vs BUF,L  17-23,1.0,9.0,1,3,4,0,0
Jabaal Sheard,IND,@ SEA,L  18-46,1.0,3.0,2,5,2,0,0
Derrick Shelby,ATL,vs BUF,L  17-23,1.0,9.0,1,1,1,0,0
Kawann Short,CAR,@ NE,W  33-30,1.0,3.0,2,1,1,0,0
Preston Smith,WAS,@ KC,L  20-29,1.0,9.0,2,1,1,0,0
Solomon Thomas,SF,@ ARI,L  15-18,1.0,2.0,4,5,0,0,0
Kyle Van Noy,NE,vs CAR,L  30-33,1.0,0.0,1,5,2,0,0
Nick Vigil,CIN,@ CLE,W  31-7,1.0,7.0,1,7,4,0,0
Cameron Wake,MIA,vs NO,L  0-20,1.0,7.0,2,3,0,0,0
Lardarius Webb,BAL,vs PIT,L  9-26,1.0,8.0,2,3,0,0,0
Derek Wolfe,DEN,vs OAK,W  16-10,1.0,8.0,1,2,1,0,0
Michael Bennett,SEA,vs IND,W  46-18,0.5,7.0,3,0,2,0,0
Ziggy Hood,WAS,@ KC,L  20-29,0.5,2.5,1,1,1,0,0
Nazair Jones,SEA,vs IND,W  46-18,0.5,1.5,1,0,2,0,0
Jason Pierre-Paul,NYG,@ TB,L  23-25,0.5,4.5,1,3,1,0,0
Dominique Rodgers-Cromartie,NYG,@ TB,L  23-25,0.5,4.5,1,2,1,0,0
Frostee Rucker,ARI,vs SF,W  18-15,0.5,5.0,2,1,2,0,0
D.J. Swearinger,WAS,@ KC,L  20-29,0.5,2.5,1,4,1,0,0
Bobby Wagner,SEA,vs IND,W  46-18,0.5,7.0,3,4,2,0,1
Xavier Williams,ARI,vs SF,W  18-15,0.5,5.0,1,2,1,0,0
Jared Abbrederis,DET,@ MIN,W  14-7,0.0,0.0,0,0,0,0,0
Mike Adams,CAR,@ NE,W  33-30,0.0,0.0,0,7,0,0,0
Tyrell Adams,OAK,@ DEN,L  10-16,0.0,0.0,0,0,0,0,0
Jamal Adams,NYJ,vs JAX,W  23-20,0.0,0.0,0,3,2,0,0
Jahleel Addae,LAC,vs PHI,L  24-26,0.0,0.0,0,7,4,0,0
Lorenzo Alexander,BUF,@ ATL,W  23-17,0.0,0.0,3,4,0,0,0
Maurice Alexander,LA,@ DAL,W  35-30,0.0,0.0,0,0,2,0,0
Mackensie Alexander,MIN,vs DET,L  7-14,0.0,0.0,0,1,0,0,0
Robert Alford,ATL,vs BUF,L  17-23,0.0,0.0,0,2,0,0,0
Nate Allen,MIA,vs NO,L  0-20,0.0,0.0,0,5,0,0,0
Jonathan Allen,WAS,@ KC,L  20-29,0.0,0.0,0,0,3,0,0
Chase Allen,MIA,vs NO,L  0-20,0.0,0.0,0,2,0,0,0
Kiko Alonso,MIA,vs NO,L  0-20,0.0,0.0,0,5,1,0,0
Tyson Alualu,PIT,@ BAL,W  26-9,0.0,0.0,0,1,0,0,0
David Amerson,OAK,@ DEN,L  10-16,0.0,0.0,0,2,0,0,0
Adrian Amos,CHI,@ GB,L  14-35,0.0,0.0,0,7,1,0,0
Zaire Anderson,DEN,vs OAK,W  16-10,0.0,0.0,0,0,0,0,0
Henry Anderson,IND,@ SEA,L  18-46,0.0,0.0,0,1,1,0,0
Eli Ankou,JAX,@ NYJ,L  20-23,0.0,0.0,0,0,1,0,0
Ezekiel Ansah,DET,@ MIN,W  14-7,0.0,0.0,0,3,0,0,0
Alex Anzalone,NO,@ MIA,W  20-0,0.0,0.0,0,1,0,0,0
Eli Apple,NYG,@ TB,L  23-25,0.0,0.0,0,4,0,0,0
Alex Armah,CAR,@ NE,W  33-30,0.0,0.0,0,0,0,0,0
Arik Armstead,SF,@ ARI,L  15-18,0.0,0.0,1,0,0,0,0
Geno Atkins,CIN,@ CLE,W  31-7,0.0,0.0,0,1,0,0,0
Denico Autry,OAK,@ DEN,L  10-16,0.0,0.0,1,2,0,0,0
