Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Wes Horton,CAR,vs ATL,W  20-17,1.0,5.0,1,1,0,0,0
David Irving,DAL,vs KC,W  28-17,1.0,5.0,1,3,0,0,0
Malik Jackson,JAX,vs CIN,W  23-7,1.0,9.0,1,2,0,0,0
Quinton Jefferson,SEA,vs WAS,L  14-17,1.0,8.0,1,1,0,0,0
Chandler Jones,ARI,@ SF,W  20-10,1.0,4.0,2,2,0,0,0
Matt Judon,BAL,@ TEN,L  20-23,1.0,10.0,2,4,1,0,0
Hau'oli Kikaha,NO,vs TB,W  30-10,1.0,5.0,1,2,1,0,0
Darron Lee,NYJ,vs BUF,W  34-21,1.0,9.0,2,5,3,0,0
Chris Long,PHI,vs DEN,W  51-23,1.0,6.0,0,3,0,1,0
Brandon Marshall,DEN,@ PHI,L  23-51,1.0,4.0,1,5,1,0,1
Terrell McClain,WAS,@ SEA,W  17-14,1.0,8.0,1,5,0,0,0
Von Miller,DEN,@ PHI,L  23-51,1.0,8.0,1,8,0,1,0
Corey Peters,ARI,@ SF,W  20-10,1.0,6.0,2,3,0,0,0
Terrell Suggs,BAL,@ TEN,L  20-23,1.0,8.0,2,1,0,0,0
Ndamukong Suh,MIA,vs OAK,L  24-27,1.0,5.0,0,1,0,1,0
Cedric Thornton,BUF,@ NYJ,L  21-34,1.0,3.0,1,1,0,0,0
Bobby Wagner,SEA,vs WAS,L  14-17,1.0,6.0,2,10,2,0,0
Tahir Whitehead,DET,@ GB,W  30-17,1.0,2.0,1,5,0,0,0
Muhammad Wilkerson,NYJ,vs BUF,W  34-21,1.0,0.0,2,1,2,0,0
Tavon Wilson,DET,@ GB,W  30-17,1.0,8.0,1,2,1,0,0
Anthony Zettel,DET,@ GB,W  30-17,1.0,2.0,1,3,0,0,0
Frank Zombo,KC,@ DAL,L  17-28,1.0,5.0,2,2,3,0,0
Vonn Bell,NO,vs TB,W  30-10,0.5,2.5,2,3,2,1,0
Carl Davis,BAL,@ TEN,L  20-23,0.5,7.0,1,0,1,0,0
Mario Edwards,OAK,@ MIA,W  27-24,0.5,1.0,1,4,1,0,0
Bruce Irvin,OAK,@ MIA,W  27-24,0.5,1.0,2,2,2,1,0
Nazair Jones,SEA,vs WAS,L  14-17,0.5,4.5,1,1,2,0,1
Karl Klug,TEN,vs BAL,W  23-20,0.5,2.0,1,1,1,0,0
Dean Lowry,GB,vs DET,L  17-30,0.5,4.0,1,1,1,0,0
Steve McLendon,NYJ,vs BUF,W  34-21,0.5,4.5,1,1,2,0,0
Derrick Morgan,TEN,vs BAL,W  23-20,0.5,2.0,1,2,1,0,0
C.J. Mosley,BAL,@ TEN,L  20-23,0.5,7.0,1,6,2,0,0
Alex Okafor,NO,vs TB,W  30-10,0.5,3.0,2,3,3,0,0
David Onyemata,NO,vs TB,W  30-10,0.5,2.5,1,0,4,0,0
Nick Perry,GB,vs DET,L  17-30,0.5,4.0,1,3,1,0,0
Olsen Pierre,ARI,@ SF,W  20-10,0.5,2.0,1,1,1,0,0
Haason Reddick,ARI,@ SF,W  20-10,0.5,2.0,1,0,1,0,0
Jarran Reed,SEA,vs WAS,L  14-17,0.5,4.5,2,2,3,0,0
Leonard Williams,NYJ,vs BUF,W  34-21,0.5,4.5,2,3,2,0,0
Kenneth Acker,KC,@ DAL,L  17-28,0.0,0.0,0,5,0,0,0
Mike Adams,CAR,vs ATL,W  20-17,0.0,0.0,0,1,0,0,0
Andrew Adams,NYG,vs LA,L  17-51,0.0,0.0,0,2,0,0,0
Jamal Adams,NYJ,vs BUF,W  34-21,0.0,0.0,0,3,1,0,1
Jamal Agnew,DET,@ GB,W  30-17,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,BUF,@ NYJ,L  21-34,0.0,0.0,0,5,0,0,0
Kwon Alexander,TB,@ NO,L  10-30,0.0,0.0,1,4,3,0,0
Robert Alford,ATL,@ CAR,L  17-20,0.0,0.0,0,2,1,0,0
Beau Allen,PHI,vs DEN,W  51-23,0.0,0.0,1,1,0,0,0
Ricardo Allen,ATL,@ CAR,L  17-20,0.0,0.0,0,0,1,0,0
Kiko Alonso,MIA,vs OAK,L  24-27,0.0,0.0,0,4,1,1,0
Zaire Anderson,DEN,@ PHI,L  23-51,0.0,0.0,0,4,1,0,0
Ryan Anderson,WAS,@ SEA,W  17-14,0.0,0.0,1,0,1,0,0
Henry Anderson,IND,@ HOU,W  20-14,0.0,0.0,1,3,0,0,0
Ezekiel Ansah,DET,@ GB,W  30-17,0.0,0.0,1,2,0,0,0
Eli Apple,NYG,vs LA,L  17-51,0.0,0.0,0,1,0,0,0
Geno Atkins,CIN,@ JAX,L  7-23,0.0,0.0,1,3,0,0,0
Denico Autry,OAK,@ MIA,W  27-24,0.0,0.0,0,1,0,0,0
Allen Bailey,KC,@ DAL,L  17-28,0.0,0.0,0,1,0,0,0
Chris Baker,TB,@ NO,L  10-30,0.0,0.0,1,1,0,0,0
Budda Baker,ARI,@ SF,W  20-10,0.0,0.0,0,0,0,0,0
Doug Baldwin,SEA,vs WAS,L  14-17,0.0,0.0,0,0,0,0,0
Chris Banjo,NO,vs TB,W  30-10,0.0,0.0,0,1,0,0,1
Peyton Barber,TB,@ NO,L  10-30,0.0,0.0,0,0,0,0,0
Derek Barnett,PHI,vs DEN,W  51-23,0.0,0.0,2,2,0,0,0
Shaquil Barrett,DEN,@ PHI,L  23-51,0.0,0.0,0,2,0,0,0
Mark Barron,LA,@ NYG,W  51-17,0.0,0.0,0,7,1,0,0
David Bass,NYJ,vs BUF,W  34-21,0.0,0.0,0,0,1,0,0
Daren Bates,TEN,vs BAL,W  23-20,0.0,0.0,0,0,0,0,0
Kendell Beckwith,TB,@ NO,L  10-30,0.0,0.0,0,0,1,0,0
Arrelious Benn,JAX,vs CIN,W  23-7,0.0,0.0,0,0,0,0,0
Nat Berhe,NYG,vs LA,L  17-51,0.0,0.0,0,0,0,0,0
Antoine Bethea,ARI,@ SF,W  20-10,0.0,0.0,0,3,0,0,0
Justin Bethel,ARI,@ SF,W  20-10,0.0,0.0,0,0,0,0,0
Vince Biegel,GB,vs DET,L  17-30,0.0,0.0,0,1,1,0,0
Andrew Billings,CIN,@ JAX,L  7-23,0.0,0.0,0,1,0,0,0
Jace Billingsley,DET,@ GB,W  30-17,0.0,0.0,0,0,0,0,0
Ronald Blair,SF,vs ARI,L  10-20,0.0,0.0,0,2,1,0,0
Austin Blythe,LA,@ NYG,W  51-17,0.0,0.0,0,0,0,0,0
