Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
William Gholston,TB,@ DAL,L  20-26,1.0,6.0,1,2,2,0,0
Markus Golden,ARI,vs NO,L  41-48,1.0,7.0,1,2,0,1,0
Ra'Shede Hageman,ATL,vs SF,W  41-13,1.0,13.0,1,1,0,0,0
Eli Harold,SF,@ ATL,L  13-41,1.0,0.0,1,2,0,0,0
William Hayes,LA,@ SEA,L  3-24,1.0,0.0,3,2,4,0,0
Neville Hewitt,MIA,@ NYJ,W  34-13,1.0,9.0,1,3,1,0,0
Wes Horton,CAR,@ WAS,W  26-15,1.0,9.0,0,1,0,1,1
Jerry Hughes,BUF,vs CLE,W  33-13,1.0,8.0,1,3,0,0,0
Demontre Hurst,CHI,vs GB,L  27-30,1.0,11.0,1,4,0,0,0
Melvin Ingram,,vs OAK,L  16-19,1.0,7.0,2,5,1,2,0
Jordan Jenkins,NYJ,vs MIA,L  13-34,1.0,0.0,1,4,1,0,0
Cameron Jordan,NO,@ ARI,W  48-41,1.0,9.0,2,3,0,0,0
Zach Kerr,IND,@ MIN,W  34-6,1.0,14.0,1,1,1,0,0
Cassius Marsh,SEA,vs LA,W  24-3,1.0,7.0,1,1,1,0,0
Robert Mathis,IND,@ MIN,W  34-6,1.0,8.0,1,1,0,1,0
Terrell McClain,DAL,vs TB,W  26-20,1.0,7.0,1,1,1,1,0
T.Y. McGill,IND,@ MIN,W  34-6,1.0,9.0,2,1,0,0,0
Benardrick McKinney,HOU,vs JAX,W  21-20,1.0,1.0,2,4,3,0,0
Trent Murphy,WAS,vs CAR,L  15-26,1.0,10.0,3,3,2,0,0
Emmanuel Ogbah,CLE,@ BUF,L  13-33,1.0,3.0,1,1,0,0,0
Julius Peppers,GB,@ CHI,W  30-27,1.0,8.0,0,3,1,1,1
Dontari Poe,KC,vs TEN,L  17-19,1.0,0.0,0,1,0,1,0
Shane Ray,DEN,vs NE,L  3-16,1.0,7.0,2,1,0,0,0
Ryan Shazier,PIT,@ CIN,W  24-20,1.0,11.0,2,3,2,0,0
Jabaal Sheard,NE,@ DEN,W  16-3,1.0,6.0,2,1,3,0,0
Sealver Siliga,TB,@ DAL,L  20-26,1.0,3.0,1,2,0,0,0
Cameron Wake,MIA,@ NYJ,W  34-13,1.0,11.0,3,2,0,1,0
Ethan Westbrooks,LA,@ SEA,L  3-24,1.0,2.0,1,2,1,0,0
C.J. Wilson,CHI,vs GB,L  27-30,1.0,0.0,1,3,0,0,0
Anthony Zettel,DET,@ NYG,L  6-17,1.0,7.0,1,2,0,0,0
Beau Allen,PHI,@ BAL,L  26-27,0.5,3.5,1,2,2,0,0
Brandon Graham,PHI,@ BAL,L  26-27,0.5,3.5,1,3,3,0,0
Johnathan Hankins,NYG,vs DET,W  17-6,0.5,2.5,1,3,2,0,0
DaQuan Jones,TEN,@ KC,W  19-17,0.5,2.0,1,0,1,0,0
Benson Mayowa,DAL,vs TB,W  26-20,0.5,3.0,1,3,3,0,0
Brian Orakpo,TEN,@ KC,W  19-17,0.5,2.0,1,3,1,0,0
Olivier Vernon,NYG,vs DET,W  17-6,0.5,2.5,2,3,2,0,1
Mehdi Abdesmad,TEN,@ KC,W  19-17,0.0,0.0,0,1,0,0,0
Sam Acho,CHI,vs GB,L  27-30,0.0,0.0,0,0,0,0,0
Mike Adams,IND,@ MIN,W  34-6,0.0,0.0,0,5,1,1,1
Andrew Adams,NYG,vs DET,W  17-6,0.0,0.0,0,3,0,0,0
Jahleel Addae,,vs OAK,L  16-19,0.0,0.0,0,8,0,0,0
Mario Addison,CAR,@ WAS,W  26-15,0.0,0.0,0,2,0,0,0
Walt Aikens,MIA,@ NYJ,W  34-13,0.0,0.0,0,0,0,0,0
D.J. Alexander,KC,vs TEN,L  17-19,0.0,0.0,0,4,0,0,0
Kwon Alexander,TB,@ DAL,L  20-26,0.0,0.0,0,11,10,1,0
Robert Alford,ATL,vs SF,W  41-13,0.0,0.0,0,4,2,0,0
Nate Allen,OAK,@,W  19-16,0.0,0.0,0,4,2,0,0
Ricardo Allen,ATL,vs SF,W  41-13,0.0,0.0,0,3,2,0,0
Kiko Alonso,MIA,@ NYJ,W  34-13,0.0,0.0,0,3,3,0,0
Tyson Alualu,JAX,@ HOU,L  20-21,0.0,0.0,1,3,1,1,0
David Amerson,OAK,@,W  19-16,0.0,0.0,0,6,0,0,0
Adrian Amos,CHI,vs GB,L  27-30,0.0,0.0,0,5,0,0,0
Prince Amukamara,JAX,@ HOU,L  20-21,0.0,0.0,0,2,0,0,0
Robby Anderson,NYJ,vs MIA,L  13-34,0.0,0.0,0,0,0,0,0
Jonathan Anderson,CHI,vs GB,L  27-30,0.0,0.0,0,0,0,0,0
Henry Anderson,IND,@ MIN,W  34-6,0.0,0.0,0,0,0,0,1
Zaire Anderson,DEN,vs NE,L  3-16,0.0,0.0,0,0,1,0,0
Antonio Andrews,TEN,@ KC,W  19-17,0.0,0.0,0,0,0,0,0
Eli Apple,NYG,vs DET,W  17-6,0.0,0.0,0,4,3,0,0
Robert Ayers,TB,@ DAL,L  20-26,0.0,0.0,1,2,1,0,0
Akeem Ayers,IND,@ MIN,W  34-6,0.0,0.0,1,2,0,0,0
Johnson Bademosi,DET,@ NYG,L  6-17,0.0,0.0,0,0,0,0,0
Chris Baker,WAS,vs CAR,L  15-26,0.0,0.0,0,4,0,0,0
Marcus Ball,SF,@ ATL,L  13-41,0.0,0.0,0,1,0,0,0
Chris Banjo,NO,@ ARI,W  48-41,0.0,0.0,0,0,0,0,0
Peyton Barber,TB,@ DAL,L  20-26,0.0,0.0,0,0,0,0,0
Matt Barkley,CHI,vs GB,L  27-30,0.0,0.0,0,0,0,0,0
Anthony Barr,MIN,vs IND,L  6-34,0.0,0.0,0,0,1,0,0
Shaquil Barrett,DEN,vs NE,L  3-16,0.0,0.0,0,1,2,0,0
Mark Barron,LA,@ SEA,L  3-24,0.0,0.0,0,6,1,0,0
Connor Barwin,PHI,@ BAL,L  26-27,0.0,0.0,0,1,0,0,0
Daren Bates,OAK,@,W  19-16,0.0,0.0,0,0,0,0,0
Zane Beadles,SF,@ ATL,L  13-41,0.0,0.0,0,0,0,0,0
