Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Blair Brown,JAX,vs IND,W  30-10,0.5,3.0,1,2,1,0,0
Malcom Brown,NE,@ BUF,W  23-3,0.5,2.5,2,4,3,0,0
Mike Daniels,GB,vs TB,W  26-20,0.5,4.0,2,1,4,0,0
Josh Harvey-Clemons,WAS,@ DAL,L  14-38,0.5,4.5,1,0,1,0,0
Zach Kerr,DEN,@ MIA,L  9-35,0.5,3.5,1,1,2,0,0
Von Miller,DEN,@ MIA,L  9-35,0.5,3.5,3,5,1,0,0
Derrick Morgan,TEN,vs HOU,W  24-13,0.5,9.5,1,1,2,0,0
Preston Smith,WAS,@ DAL,L  14-38,0.5,4.5,1,1,4,0,0
Kyle Van Noy,NE,@ BUF,W  23-3,0.5,10.0,1,1,2,0,0
Muhammad Wilkerson,NYJ,vs KC,W  38-31,0.5,1.5,1,3,3,0,0
Leonard Williams,NYJ,vs KC,W  38-31,0.5,1.5,4,0,2,0,0
Sam Acho,CHI,vs SF,L  14-15,0.0,0.0,1,0,0,0,0
Kenneth Acker,KC,@ NYJ,L  31-38,0.0,0.0,0,0,0,0,0
Mike Adams,CAR,@ NO,L  21-31,0.0,0.0,0,5,1,1,0
Andrew Adams,NYG,@ OAK,L  17-24,0.0,0.0,0,0,0,0,0
Jamal Adams,NYJ,vs KC,W  38-31,0.0,0.0,0,1,0,0,0
Jahleel Addae,LAC,vs CLE,W  19-10,0.0,0.0,0,5,1,0,0
Walt Aikens,MIA,vs DEN,W  35-9,0.0,0.0,0,1,0,0,0
Lorenzo Alexander,BUF,vs NE,L  3-23,0.0,0.0,0,1,0,0,0
Mackensie Alexander,MIN,@ ATL,W  14-9,0.0,0.0,0,0,0,0,0
Kwon Alexander,TB,@ GB,L  20-26,0.0,0.0,0,2,4,0,0
Robert Alford,ATL,vs MIN,L  9-14,0.0,0.0,0,2,0,0,0
Chase Allen,MIA,vs DEN,W  35-9,0.0,0.0,0,1,1,0,0
Ricardo Allen,ATL,vs MIN,L  9-14,0.0,0.0,0,8,2,0,0
Brian Allen,PIT,@ CIN,W  23-20,0.0,0.0,0,0,0,0,0
Javorius Allen,BAL,vs DET,W  44-20,0.0,0.0,0,0,0,0,0
Kiko Alonso,MIA,vs DEN,W  35-9,0.0,0.0,0,4,1,0,0
Prince Amukamara,CHI,vs SF,L  14-15,0.0,0.0,0,4,0,0,0
Ryan Anderson,WAS,@ DAL,L  14-38,0.0,0.0,0,0,1,0,0
Jonathan Anderson,CHI,vs SF,L  14-15,0.0,0.0,0,0,0,0,0
Ezekiel Ansah,DET,@ BAL,L  20-44,0.0,0.0,0,5,0,0,0
Stephone Anthony,MIA,vs DEN,W  35-9,0.0,0.0,0,4,1,0,0
Ray-Ray Armstrong,NYG,@ OAK,L  17-24,0.0,0.0,0,0,0,0,0
Richard Ash,DAL,vs WAS,W  38-14,0.0,0.0,0,1,0,0,0
Geno Atkins,CIN,vs PIT,L  20-23,0.0,0.0,0,2,2,0,0
Jeremiah Attaochu,LAC,vs CLE,W  19-10,0.0,0.0,0,1,1,0,0
Chidobe Awuzie,DAL,vs WAS,W  38-14,0.0,0.0,0,1,2,0,0
Allen Bailey,KC,@ NYJ,L  31-38,0.0,0.0,0,1,2,0,0
Budda Baker,ARI,vs LA,L  16-32,0.0,0.0,0,7,1,0,0
