Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Trent Murphy,WAS,vs PHI,W  23-20,1.0,7.0,1,1,1,0,1
Mike Neal,GB,@ SF,W  17-3,1.0,8.0,1,1,0,0,0
Corey Nelson,DEN,vs MIN,W  23-20,1.0,1.0,1,2,0,0,0
Julius Peppers,GB,@ SF,W  17-3,1.0,6.0,1,2,0,0,0
Shane Ray,DEN,vs MIN,W  23-20,1.0,8.0,1,1,1,0,0
Brian Robison,MIN,@ DEN,L  20-23,1.0,7.0,1,1,0,0,0
Daryl Smith,BAL,@ PIT,W  23-20,1.0,9.0,1,10,3,0,0
Preston Smith,WAS,vs PHI,W  23-20,1.0,9.0,1,3,0,0,0
Aldon Smith,OAK,@ CHI,L  20-22,1.0,5.0,1,6,0,0,0
Sean Spence,PIT,vs BAL,L  20-23,1.0,6.0,1,4,3,0,0
Darryl Tapp,DET,@ SEA,L  10-13,1.0,5.0,2,2,2,1,0
Lawrence Timmons,PIT,vs BAL,L  20-23,1.0,0.0,1,10,1,0,0
Justin Tuck,OAK,@ CHI,L  20-22,1.0,2.0,1,2,0,0,0
Stephon Tuitt,PIT,vs BAL,L  20-23,1.0,5.0,1,10,0,0,0
DeMarcus Ware,DEN,vs MIN,W  23-20,1.0,13.0,1,2,1,0,0
J.J. Watt,HOU,@ ATL,L  21-48,1.0,8.0,1,4,1,0,0
Nikita Whitlock,NYG,@ BUF,W  24-10,1.0,14.0,1,1,0,0,0
Sylvester Williams,DEN,vs MIN,W  23-20,1.0,8.0,1,3,1,0,0
Calais Campbell,ARI,vs,L  22-24,0.5,3.5,2,10,1,0,0
Markus Golden,ARI,vs,L  22-24,0.5,3.5,1,1,1,0,0
Jason Jones,DET,@ SEA,L  10-13,0.5,5.5,1,3,1,0,0
Telvin Smith,,@ IND,L  13-16,0.5,2.0,1,5,4,0,0
Devin Taylor,DET,@ SEA,L  10-13,0.5,5.5,2,2,1,0,0
Eric Weddle,,vs CLE,W  30-27,0.5,4.0,1,6,4,0,0
Uani 'Unga,NYG,@ BUF,W  24-10,0.0,0.0,0,1,1,0,0
Isa Abdul-Quddus,DET,@ SEA,L  10-13,0.0,0.0,0,0,1,0,0
Husain Abdullah,KC,@ CIN,L  21-36,0.0,0.0,0,2,0,0,0
Sam Acho,CHI,vs OAK,W  22-20,0.0,0.0,0,2,0,0,1
Kenneth Acker,SF,vs GB,L  3-17,0.0,0.0,0,5,0,0,0
Mike Adams,IND,vs,W  16-13,0.0,0.0,0,3,5,0,0
Phillip Adams,ATL,vs HOU,W  48-21,0.0,0.0,0,4,0,0,0
Nelson Agholor,PHI,@ WAS,L  20-23,0.0,0.0,0,0,0,0,0
Walt Aikens,MIA,vs NYJ,L  14-27,0.0,0.0,0,1,0,0,0
D.J. Alexander,KC,@ CIN,L  21-36,0.0,0.0,0,0,0,0,0
Kwon Alexander,TB,vs CAR,L  23-37,0.0,0.0,0,3,1,0,0
Robert Alford,ATL,vs HOU,W  48-21,0.0,0.0,0,1,0,0,0
Jared Allen,CAR,@ TB,W  37-23,0.0,0.0,1,1,0,0,0
Beau Allen,PHI,@ WAS,L  20-23,0.0,0.0,0,1,4,0,0
Will Allen,PIT,vs BAL,L  20-23,0.0,0.0,0,8,0,0,0
Tyson Alualu,,@ IND,L  13-16,0.0,0.0,0,1,1,0,0
David Amerson,OAK,@ CHI,L  20-22,0.0,0.0,0,5,2,1,0
Adrian Amos,CHI,vs OAK,W  22-20,0.0,0.0,0,4,1,0,0
Prince Amukamara,NYG,@ BUF,W  24-10,0.0,0.0,0,5,1,1,1
Colt Anderson,IND,vs,W  16-13,0.0,0.0,0,0,0,0,0
Henry Anderson,IND,vs,W  16-13,0.0,0.0,0,2,4,0,0
Thurston Armbrister,,@ IND,L  13-16,0.0,0.0,0,0,2,0,0
Arik Armstead,SF,vs GB,L  3-17,0.0,0.0,0,1,1,0,0
Ray-Ray Armstrong,OAK,@ CHI,L  20-22,0.0,0.0,0,4,0,0,0
Kyle Arrington,BAL,@ PIT,W  23-20,0.0,0.0,0,1,1,0,0
