Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Vernon Davis,WAS,vs DAL,L  19-33,2,20,10.0,0,0
Devonta Freeman,ATL,@ NYJ,W  25-20,1,20,20.0,0,0
Levine Toilolo,ATL,@ NYJ,W  25-20,2,20,10.0,0,0
Eric Tomlinson,NYJ,vs ATL,L  20-25,1,20,20.0,1,0
Frank Gore,IND,@ CIN,L  23-24,4,19,4.8,0,0
Jordan Howard,CHI,@ NO,L  12-20,3,19,6.3,0,0
Lamar Miller,HOU,@ SEA,L  38-41,3,19,6.3,1,0
David Njoku,CLE,vs MIN,L  16-33,2,19,9.5,0,0
Jay Ajayi,MIA,@ BAL,L  0-40,4,18,4.5,0,0
Geoff Swaim,DAL,@ WAS,W  33-19,1,18,18.0,0,0
Pierre Garcon,SF,@ PHI,L  10-33,2,17,8.5,0,0
Virgil Green,DEN,@ KC,L  19-29,1,16,16.0,0,0
O.J. Howard,TB,vs CAR,L  3-17,2,16,8.0,0,0
Matthew Dayes,CLE,vs MIN,L  16-33,1,15,15.0,0,0
T.Y. Hilton,IND,@ CIN,L  23-24,2,15,7.5,0,0
Cody Latimer,DEN,@ KC,L  19-29,2,15,7.5,0,0
Curtis Samuel,CAR,@ TB,W  17-3,2,15,7.5,0,0
Dion Sims,CHI,@ NO,L  12-20,3,15,5.0,0,0
Danny Amendola,NE,vs LAC,W  21-13,2,14,7.0,0,0
Devontae Booker,DEN,@ KC,L  19-29,3,14,4.7,0,0
Brent Celek,PHI,vs SF,W  33-10,1,14,14.0,0,0
Rashard Higgins,CLE,vs MIN,L  16-33,1,14,14.0,0,0
Jermaine Kearse,NYJ,vs ATL,L  20-25,2,14,7.0,0,0
Russell Shepard,CAR,@ TB,W  17-3,1,14,14.0,0,0
Sammie Coates,CLE,vs MIN,L  16-33,2,13,6.5,0,0
Austin Ekeler,LAC,@ NE,L  13-21,1,13,13.0,0,0
Bruce Ellington,HOU,@ SEA,L  38-41,1,13,13.0,0,0
Jacob Hollister,NE,vs LAC,W  21-13,1,13,13.0,0,0
Jamal Agnew,DET,vs PIT,L  15-20,1,12,12.0,0,0
Darren Fells,DET,vs PIT,L  15-20,1,12,12.0,0,0
Bryce Treggs,CLE,vs MIN,L  16-33,1,12,12.0,0,1
Ameer Abdullah,DET,vs PIT,L  15-20,3,11,3.7,0,0
Stephen Anderson,HOU,@ SEA,L  38-41,1,11,11.0,0,0
Kenjon Barner,PHI,vs SF,W  33-10,2,11,5.5,0,0
Anthony Fasano,MIA,@ BAL,L  0-40,2,11,5.5,0,0
Devin Funchess,CAR,@ TB,W  17-3,2,11,5.5,0,0
Hunter Henry,LAC,@ NE,L  13-21,2,11,5.5,0,0
Jeff Heuerman,DEN,@ KC,L  19-29,1,11,11.0,0,0
Lawrence Thomas,NYJ,vs ATL,L  20-25,2,11,5.5,0,0
Ryan Griffin,HOU,@ SEA,L  38-41,1,10,10.0,0,0
Cole Hikutini,SF,@ PHI,L  10-33,1,10,10.0,0,0
Duke Johnson,CLE,vs MIN,L  16-33,4,10,2.5,0,0
Dion Lewis,NE,vs LAC,W  21-13,2,10,5.0,0,0
Daniel Brown,CHI,@ NO,L  12-20,1,9,9.0,0,0
Chester Rogers,IND,@ CIN,L  23-24,2,9,4.5,0,0
Wendell Smallwood,PHI,vs SF,W  33-10,1,9,9.0,0,0
Cole Beasley,DAL,@ WAS,W  33-19,2,8,4.0,0,0
Chris Godwin,TB,vs CAR,L  3-17,1,8,8.0,0,0
Latavius Murray,MIN,@ CLE,W  33-16,1,8,8.0,0,0
Jordan Taylor,DEN,@ KC,L  19-29,1,8,8.0,0,0
Nick Vannett,SEA,vs HOU,W  41-38,1,8,8.0,0,0
C.J. Anderson,DEN,@ KC,L  19-29,1,7,7.0,0,0
Michael Floyd,MIN,@ CLE,W  33-16,1,7,7.0,0,0
Melvin Gordon,LAC,@ NE,L  13-21,1,7,7.0,0,0
Justin Hunter,PIT,@ DET,W  20-15,1,7,7.0,0,0
Jeremy Kerley,NYJ,vs ATL,L  20-25,1,7,7.0,0,1
Cordarrelle Patterson,OAK,@ BUF,L  14-34,3,7,2.3,0,0
Ryan Switzer,DAL,@ WAS,W  33-19,1,7,7.0,0,0
Logan Thomas,BUF,vs OAK,W  34-14,1,7,7.0,0,0
Mike Williams,LAC,@ NE,L  13-21,1,7,7.0,0,0
Tarik Cohen,CHI,@ NO,L  12-20,1,6,6.0,0,0
J.D. McKissic,SEA,vs HOU,W  41-38,1,6,6.0,0,0
Benjamin Watson,BAL,vs MIA,W  40-0,2,6,3.0,1,0
Le'Veon Bell,PIT,@ DET,W  20-15,2,5,2.5,0,1
Jamaal Charles,DEN,@ KC,L  19-29,1,5,5.0,0,1
Nick O'Leary,BUF,vs OAK,W  34-14,1,5,5.0,0,0
Jordan Reed,WAS,vs DAL,L  19-33,1,5,5.0,0,0
Demarcus Robinson,KC,vs DEN,W  29-19,1,5,5.0,0,0
Deonte Thompson,BUF,vs OAK,W  34-14,1,5,5.0,0,0
LeGarrette Blount,PHI,vs SF,W  33-10,1,4,4.0,0,0
Ezekiel Elliott,DAL,@ WAS,W  33-19,1,4,4.0,0,1
Doug Martin,TB,vs CAR,L  3-17,1,4,4.0,0,0
Dwayne Washington,DET,vs PIT,L  15-20,1,4,4.0,0,0
Charcandrick West,KC,vs DEN,W  29-19,1,4,4.0,0,0
Javorius Allen,BAL,vs MIA,W  40-0,1,2,2.0,0,0
Cameron Artis-Payne,CAR,@ TB,W  17-3,1,2,2.0,0,0
Julius Thomas,MIA,@ BAL,L  0-40,2,2,1.0,0,0
Josh Doctson,WAS,vs DAL,L  19-33,1,1,1.0,1,0
Patrick Ricard,BAL,vs MIA,W  40-0,1,1,1.0,0,0
Giovani Bernard,CIN,vs IND,W  24-23,0,0,0.0,0,0
Kendrick Bourne,SF,@ PHI,L  10-33,0,0,0.0,0,0
Brice Butler,DAL,@ WAS,W  33-19,0,0,0.0,0,0
Corey Clement,PHI,vs SF,W  33-10,0,0,0.0,0,0
Benny Cunningham,CHI,@ NO,L  12-20,1,0,0.0,0,0
Seth DeValve,CLE,vs MIN,L  16-33,1,0,0.0,0,0
James Develin,NE,vs LAC,W  21-13,0,0,0.0,0,0
Kenyan Drake,MIA,@ BAL,L  0-40,0,0,0.0,0,0
Tanner Gentry,CHI,@ NO,L  12-20,0,0,0.0,0,0
Marquise Goodwin,SF,@ PHI,L  10-33,0,0,0.0,0,0
Jakeem Grant,MIA,@ BAL,L  0-40,0,0,0.0,0,0
Demetrius Harris,KC,vs DEN,W  29-19,0,0,0.0,0,0
Darrius Heyward-Bey,PIT,@ DET,W  20-15,0,0,0.0,0,0
Andy Janovich,DEN,@ KC,L  19-29,0,0,0.0,0,0
Rob Kelley,WAS,vs DAL,L  19-33,0,0,0.0,0,0
Isaiah McKenzie,DEN,@ KC,L  19-29,0,0,0.0,0,1
Zach Miller,CHI,@ NO,L  12-20,0,0,0.0,0,0
Donte Moncrief,IND,@ CIN,L  23-24,0,0,0.0,0,0
Breshad Perriman,BAL,vs MIA,W  40-0,0,0,0.0,0,0
Terrelle Pryor,WAS,vs DAL,L  19-33,0,0,0.0,0,0
Thomas Rawls,SEA,vs HOU,W  41-38,0,0,0.0,0,0
Michael Roberts,DET,vs PIT,L  15-20,0,0,0.0,0,0
Aldrick Robinson,SF,@ PHI,L  10-33,0,0,0.0,0,0
Eli Rogers,PIT,@ DET,W  20-15,0,0,0.0,0,0
John Ross,CIN,vs IND,W  24-23,0,0,0.0,0,0
Adam Shaheen,CHI,@ NO,L  12-20,0,0,0.0,0,0
Torrey Smith,PHI,vs SF,W  33-10,0,0,0.0,0,0
Ross Travis,KC,vs DEN,W  29-19,0,0,0.0,0,0
Luke Willson,SEA,vs HOU,W  41-38,0,0,0.0,0,0
Albert Wilson,KC,vs DEN,W  29-19,0,0,0.0,0,0
Jarius Wright,MIN,@ CLE,W  33-16,0,0,0.0,0,0
Coby Fleener,NO,vs CHI,W  20-12,1,-1,-1.0,0,0
Damien Williams,MIA,@ BAL,L  0-40,1,-1,-1.0,0,0
Mike Tolbert,BUF,vs OAK,W  34-14,1,-2,-2.0,0,0
Taylor Gabriel,ATL,@ NYJ,W  25-20,1,-3,-3.0,0,0
Jacquizz Rodgers,TB,vs CAR,L  3-17,1,-5,-5.0,0,0
