Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Duke Johnson,CLE,vs CIN,W  26-18,6,54,9.0,0,0
Travis Kelce,KC,@ SEA,L  31-38,5,54,10.8,0,0
Chester Rogers,IND,vs NYG,W  28-27,7,54,7.7,1,0
Larry Fitzgerald,ARI,vs LA,L  9-31,6,53,8.8,0,0
Michael Gallup,DAL,vs TB,W  27-20,3,53,17.7,1,0
Robert Foster,BUF,@ NE,L  12-24,4,52,13.0,0,0
Cole Beasley,DAL,vs TB,W  27-20,5,50,10.0,0,0
Elijah McGuire,NYJ,vs GB,L  38-44,3,50,16.7,1,0
Vance McDonald,PIT,@ NO,L  28-31,1,49,49.0,0,0
C.J. Uzomah,CIN,@ CLE,L  18-26,4,49,12.2,1,0
Ian Thomas,CAR,vs ATL,L  10-24,4,48,12.0,1,0
Justin Jackson,LAC,vs BAL,L  10-22,7,47,6.7,0,0
Jarvis Landry,CLE,vs CIN,W  26-18,4,47,11.8,0,0
Dontrelle Inman,IND,vs NYG,W  28-27,4,46,11.5,1,0
Corey Davis,TEN,vs WAS,W  25-16,3,45,15.0,0,0
Dede Westbrook,JAX,@ MIA,W  17-7,7,45,6.4,0,0
Tim Patrick,DEN,@ OAK,L  14-27,3,44,14.7,0,0
Josh Reynolds,LA,@ ARI,W  31-9,2,44,22.0,0,0
Donte Moncrief,JAX,@ MIA,W  17-7,4,43,10.8,0,0
T.J. Jones,DET,vs MIN,L  9-27,6,42,7.0,0,0
Nyheim Hines,IND,vs NYG,W  28-27,4,41,10.2,0,0
Zach Pascal,IND,vs NYG,W  28-27,4,41,10.2,0,0
Curtis Samuel,CAR,vs ATL,L  10-24,7,41,5.9,0,0
Danny Amendola,MIA,vs JAX,L  7-17,3,40,13.3,0,0
Rex Burkhead,NE,vs BUF,W  24-12,4,40,10.0,0,1
DaeSean Hamilton,DEN,@ OAK,L  14-27,6,40,6.7,1,0
Jalen Richard,OAK,vs DEN,W  27-14,4,40,10.0,0,0
Kalen Ballage,MIA,vs JAX,L  7-17,2,39,19.5,0,0
Chris Godwin,TB,@ DAL,L  20-27,3,39,13.0,0,0
Demaryius Thomas,HOU,@ PHI,L  30-32,3,37,12.3,0,0
Charcandrick West,KC,@ SEA,L  31-38,2,37,18.5,1,0
Damien Williams,KC,@ SEA,L  31-38,7,37,5.3,1,1
Cody Core,CIN,@ CLE,L  18-26,2,36,18.0,0,0
Austin Hooper,ATL,@ CAR,W  24-10,2,36,18.0,0,0
Dalvin Cook,MIN,@ DET,W  27-9,3,35,11.7,0,0
Brandin Cooks,LA,@ ARI,W  31-9,3,35,11.7,0,0
Alex Erickson,CIN,@ CLE,L  18-26,2,35,17.5,0,0
Keith Kirkwood,NO,vs PIT,W  31-28,2,35,17.5,0,0
Vyncint Smith,HOU,@ PHI,L  30-32,1,35,35.0,1,0
Saquon Barkley,NYG,@ IND,L  27-28,5,34,6.8,0,0
Jimmy Graham,GB,@ NYJ,W  44-38,3,34,11.3,0,0
Jordan Akins,HOU,@ PHI,L  30-32,2,33,16.5,0,0
David Johnson,ARI,vs LA,L  9-31,1,32,32.0,1,0
Kenyan Drake,MIA,vs JAX,L  7-17,4,31,7.8,0,0
Trey Burton,CHI,@ SF,W  14-9,5,30,6.0,0,0
Josh Doctson,WAS,@ TEN,L  16-25,3,30,10.0,0,0
Dallas Goedert,PHI,vs HOU,W  32-30,3,30,10.0,0,0
Marquise Goodwin,SF,vs CHI,L  9-14,3,29,9.7,0,0
Darius Jennings,TEN,vs WAS,W  25-16,3,29,9.7,0,0
MyCole Pruitt,TEN,vs WAS,W  25-16,2,29,14.5,1,0
Eric Ebron,IND,vs NYG,W  28-27,3,28,9.3,0,0
Gerald Everett,LA,@ ARI,W  31-9,5,28,5.6,0,0
D'Onta Foreman,HOU,@ PHI,L  30-32,2,28,14.0,1,0
Leonard Fournette,JAX,@ MIA,W  17-7,3,28,9.3,0,0
Taylor Gabriel,CHI,@ SF,W  14-9,3,28,9.3,0,0
Julio Jones,ATL,@ CAR,W  24-10,4,28,7.0,1,0
Bobo Wilson,TB,@ DAL,L  20-27,2,28,14.0,0,0
John Brown,BAL,@ LAC,W  22-10,2,27,13.5,0,0
Taquan Mizzell,CHI,@ SF,W  14-9,2,27,13.5,0,0
Alfred Blue,HOU,@ PHI,L  30-32,4,26,6.5,0,0
Bennie Fowler,NYG,@ IND,L  27-28,1,26,26.0,0,0
Lance Kendricks,GB,@ NYJ,W  44-38,2,26,13.0,0,0
Ezekiel Elliott,DAL,vs TB,W  27-20,5,24,4.8,0,0
DeSean Jackson,TB,@ DAL,L  20-27,1,24,24.0,0,0
Anthony Miller,CHI,@ SF,W  14-9,3,24,8.0,1,0
Wendell Smallwood,PHI,vs HOU,W  32-30,4,24,6.0,0,0
Devin Funchess,CAR,vs ATL,L  10-24,2,23,11.5,0,0
Trent Taylor,SF,vs CHI,L  9-14,1,23,23.0,0,0
Rashad Greene,JAX,@ MIA,W  17-7,2,22,11.0,0,0
Jeremy Sprinkle,WAS,@ TEN,L  16-25,2,22,11.0,0,0
Zach Zenner,DET,vs MIN,L  9-27,2,22,11.0,0,0
Devontae Booker,DEN,@ OAK,L  14-27,3,21,7.0,0,0
Antonio Gates,LAC,vs BAL,L  10-22,3,21,7.0,0,1
Dante Pettis,SF,vs CHI,L  9-14,3,21,7.0,0,0
Jared Cook,OAK,vs DEN,W  27-14,2,20,10.0,0,0
Amari Cooper,DAL,vs TB,W  27-20,4,20,5.0,0,0
Michael Crabtree,BAL,@ LAC,W  22-10,1,20,20.0,0,0
Kenneth Dixon,BAL,@ LAC,W  22-10,2,20,10.0,0,1
Dion Lewis,TEN,vs WAS,W  25-16,3,20,6.7,0,0
Ed Dickson,SEA,vs KC,W  38-31,3,19,6.3,1,0
D.J. Moore,CAR,vs ATL,L  10-24,2,19,9.5,0,0
Torrey Smith,CAR,vs ATL,L  10-24,1,19,19.0,0,0
Ben Braunecker,CHI,@ SF,W  14-9,1,18,18.0,0,0
Rhett Ellison,NYG,@ IND,L  27-28,2,18,9.0,0,0
Darren Fells,CLE,vs CIN,W  26-18,3,18,6.0,1,0
Hayden Hurst,BAL,@ LAC,W  22-10,1,18,18.0,0,0
Ryan Switzer,PIT,@ NO,L  28-31,3,18,6.0,0,0
Jordan Howard,CHI,@ SF,W  14-9,2,17,8.5,0,0
Demarcus Robinson,KC,@ SEA,L  31-38,2,17,8.5,1,0
Anthony Firkser,TEN,vs WAS,W  25-16,2,16,8.0,0,0
Tyler Higbee,LA,@ ARI,W  31-9,1,16,16.0,0,0
Scott Simonson,NYG,@ IND,L  27-28,3,16,5.3,1,0
Levine Toilolo,DET,vs MIN,L  9-27,1,16,16.0,0,0
Nick Boyle,BAL,@ LAC,W  22-10,2,15,7.5,0,0
Ryan Griffin,HOU,@ PHI,L  30-32,2,15,7.5,0,0
Dontrell Hilliard,CLE,vs CIN,W  26-18,1,15,15.0,0,0
Jalen Tolliver,ARI,vs LA,L  9-31,1,15,15.0,0,0
Keith Ford,BUF,@ NE,L  12-24,2,14,7.0,0,0
Seth Roberts,OAK,vs DEN,W  27-14,2,14,7.0,0,0
Cameron Artis-Payne,CAR,vs ATL,L  10-24,1,13,13.0,0,0
Peyton Barber,TB,@ DAL,L  20-27,3,13,4.3,0,0
Gus Edwards,BAL,@ LAC,W  22-10,1,13,13.0,0,0
Melvin Gordon,LAC,vs BAL,L  10-22,3,13,4.3,0,0
Jordan Matthews,PHI,vs HOU,W  32-30,2,13,6.5,0,0
DeVante Parker,MIA,vs JAX,L  7-17,2,13,6.5,0,0
Golden Tate,PHI,vs HOU,W  32-30,2,13,6.5,0,0
James White,NE,vs BUF,W  24-12,2,13,6.5,0,0
Virgil Green,LAC,vs BAL,L  10-22,2,12,6.0,0,0
Andy Jones,DET,vs MIN,L  9-27,1,12,12.0,0,0
Tyrell Williams,LAC,vs BAL,L  10-22,1,12,12.0,0,0
Travis Benjamin,LAC,vs BAL,L  10-22,1,11,11.0,0,0
Andy Janovich,DEN,@ OAK,L  14-27,1,11,11.0,0,0
Phillip Lindsay,DEN,@ OAK,L  14-27,2,11,5.5,0,0
Jaylen Samuels,PIT,@ NO,L  28-31,3,11,3.7,1,0
Tre'Quan Smith,NO,vs PIT,W  31-28,1,11,11.0,0,0
Deonte Thompson,BUF,@ NE,L  12-24,1,11,11.0,0,0
Robert Tonyan,GB,@ NYJ,W  44-38,1,11,11.0,0,0
Nick Vannett,SEA,vs KC,W  38-31,2,11,5.5,1,0
Jeffery Wilson,SF,vs CHI,L  9-14,2,11,5.5,0,0
Stefon Diggs,MIN,@ DET,W  27-9,2,10,5.0,1,0
Cody Latimer,NYG,@ IND,L  27-28,1,10,10.0,0,0
LeSean McCoy,BUF,@ NE,L  12-24,3,10,3.3,0,0
Joe Mixon,CIN,@ CLE,L  18-26,2,10,5.0,0,0
Brian Parker,DEN,@ OAK,L  14-27,2,10,5.0,0,0
Jaron Brown,SEA,vs KC,W  38-31,1,9,9.0,0,0
John Kelly,LA,@ ARI,W  31-9,1,9,9.0,0,0
Jordan Leggett,NYJ,vs GB,L  38-44,1,9,9.0,0,0
Doug Martin,OAK,vs DEN,W  27-14,1,9,9.0,0,0
John Phillips,ARI,vs LA,L  9-31,1,9,9.0,0,0
Brandon Powell,DET,vs MIN,L  9-27,1,9,9.0,0,0
Durham Smythe,MIA,vs JAX,L  7-17,1,9,9.0,0,0
Cameron Brate,TB,@ DAL,L  20-27,2,8,4.0,0,0
Derrick Henry,TEN,vs WAS,W  25-16,1,8,8.0,0,0
Mark Ingram,NO,vs PIT,W  31-28,1,8,8.0,0,0
Blake Jarwin,DAL,vs TB,W  27-20,2,8,4.0,0,0
Isaiah McKenzie,BUF,@ NE,L  12-24,1,8,8.0,0,0
Chris Moore,BAL,@ LAC,W  22-10,1,8,8.0,0,0
Adrian Peterson,WAS,@ TEN,L  16-25,1,8,8.0,0,0
Chris Thompson,WAS,@ TEN,L  16-25,1,8,8.0,0,0
Darren Waller,OAK,vs DEN,W  27-14,2,8,4.0,0,0
Tommy Bohanon,JAX,@ MIA,W  17-7,1,7,7.0,0,0
Tarik Cohen,CHI,@ SF,W  14-9,1,7,7.0,0,0
Michael Floyd,WAS,@ TEN,L  16-25,1,7,7.0,1,0
David Moore,SEA,vs KC,W  38-31,1,7,7.0,0,0
Theo Riddick,DET,vs MIN,L  9-27,4,7,1.8,0,0
Richard Rodgers,PHI,vs HOU,W  32-30,1,7,7.0,0,0
Chad Williams,ARI,vs LA,L  9-31,1,7,7.0,0,0
Mike Williams,LAC,vs BAL,L  10-22,1,7,7.0,0,0
Josh Bellamy,CHI,@ SF,W  14-9,1,6,6.0,0,0
Matt Breida,SF,vs CHI,L  9-14,1,6,6.0,0,0
Noah Brown,DAL,vs TB,W  27-20,1,6,6.0,0,0
Latavius Murray,MIN,@ DET,W  27-9,2,6,3.0,0,0
Benjamin Watson,NO,vs PIT,W  31-28,1,6,6.0,0,0
Trenton Cannon,NYJ,vs GB,L  38-44,1,5,5.0,0,0
Mike Gesicki,MIA,vs JAX,L  7-17,1,5,5.0,0,0
Ryan Grant,IND,vs NYG,W  28-27,1,5,5.0,0,0
Elijhaa Penny,NYG,@ IND,L  27-28,1,5,5.0,0,0
Kenny Stills,MIA,vs JAX,L  7-17,1,5,5.0,0,0
Brandon Bolden,MIA,vs JAX,L  7-17,1,4,4.0,1,1
Richie James,SF,vs CHI,L  9-14,1,4,4.0,0,0
Marlon Mack,IND,vs NYG,W  28-27,1,4,4.0,0,0
Ricky Ortiz,ATL,@ CAR,W  24-10,1,4,4.0,0,0
Adam Shaheen,CHI,@ SF,W  14-9,1,4,4.0,0,0
Kenjon Barner,CAR,vs ATL,L  10-24,1,3,3.0,0,0
Nick Chubb,CLE,vs CIN,W  26-18,2,3,1.5,0,0
Cordarrelle Patterson,NE,vs BUF,W  24-12,1,3,3.0,0,0
John Ross,CIN,@ CLE,L  18-26,1,3,3.0,1,0
Ricky Seals-Jones,ARI,vs LA,L  9-31,1,3,3.0,0,0
Eli Rogers,PIT,@ NO,L  28-31,1,2,2.0,0,0
Dan Vitale,GB,@ NYJ,W  44-38,1,2,2.0,0,0
Seth DeValve,CLE,vs CIN,W  26-18,1,1,1.0,0,0
Chase Edmonds,ARI,vs LA,L  9-31,1,1,1.0,0,0
Josh Hill,NO,vs PIT,W  31-28,2,1,0.5,0,0
Keith Smith,OAK,vs DEN,W  27-14,1,1,1.0,0,0
Josh Adams,PHI,vs HOU,W  32-30,0,0,0.0,0,1
Mo Alie-Cox,IND,vs NYG,W  28-27,0,0,0.0,0,0
Blake Bell,JAX,@ MIA,W  17-7,0,0,0.0,0,0
Kelvin Benjamin,KC,@ SEA,L  31-38,0,0,0.0,0,0
Giovani Bernard,CIN,@ CLE,L  18-26,2,0,0.0,0,0
Deontay Burnett,NYJ,vs GB,L  38-44,0,0,0.0,0,0
Antonio Callaway,CLE,vs CIN,W  26-18,0,0,0.0,0,0
Keelan Cole,JAX,@ MIA,W  17-7,0,0,0.0,0,0
Tevin Coleman,ATL,@ CAR,W  24-10,0,0,0.0,0,0
Corey Coleman,NYG,@ IND,L  27-28,0,0,0.0,0,0
Jerome Cunningham,DET,vs MIN,L  9-27,0,0,0.0,0,0
Mike Davis,SEA,vs KC,W  38-31,0,0,0.0,0,0
Royce Freeman,DEN,@ OAK,L  14-27,0,0,0.0,0,0
Russell Gage,ATL,@ CAR,W  24-10,0,0,0.0,0,0
Xavier Grimble,PIT,@ NO,L  28-31,0,0,0.0,0,0
Rob Gronkowski,NE,vs BUF,W  24-12,0,0,0.0,0,0
Marvin Hall,ATL,@ CAR,W  24-10,0,0,0.0,0,0
Demetrius Harris,KC,@ SEA,L  31-38,0,0,0.0,0,0
Brian Hill,ATL,@ CAR,W  24-10,0,0,0.0,0,1
Byron Marshall,WAS,@ TEN,L  16-25,0,0,0.0,0,0
Ty Montgomery,BAL,@ LAC,W  22-10,0,0,0.0,0,0
Roosevelt Nix,PIT,@ NO,L  28-31,0,0,0.0,0,0
Aldrick Robinson,MIN,@ DET,W  27-9,0,0,0.0,0,0
Luke Stocker,TEN,vs WAS,W  25-16,0,0,0.0,0,0
Logan Thomas,BUF,@ NE,L  12-24,0,0,0.0,0,0
Jordan Thomas,HOU,@ PHI,L  30-32,0,0,0.0,0,0
James Washington,PIT,@ NO,L  28-31,0,0,0.0,0,0
C.J. Anderson,LA,@ ARI,W  31-9,1,-5,-5.0,0,0
LeGarrette Blount,DET,vs MIN,L  9-27,2,-5,-2.5,0,0
