Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Josh Hill,NO,vs NYG,W  52-49,1,5,5.0,0,0
Bradley Marquez,,vs SF,W  27-6,1,5,5.0,0,0
Brian Quick,,vs SF,W  27-6,1,5,5.0,0,0
Markus Wheaton,PIT,vs CIN,L  10-16,1,5,5.0,0,0
Dwayne Allen,IND,@ CAR,L  26-29,1,4,4.0,0,0
Donteea Dye,TB,@ ATL,W  23-20,1,4,4.0,0,0
Chris Polk,HOU,vs TEN,W  20-6,1,4,4.0,0,0
Matt Spaeth,PIT,vs CIN,L  10-16,1,4,4.0,0,0
Ricardo Lockette,SEA,@ DAL,W  13-12,1,3,3.0,0,0
Keith Mumphery,HOU,vs TEN,W  20-6,1,3,3.0,0,0
LeGarrette Blount,NE,vs MIA,W  36-7,1,2,2.0,0,0
James Jones,GB,@ DEN,L  10-29,1,2,2.0,0,0
Eddie Royal,CHI,vs MIN,L  20-23,3,2,0.7,0,0
Kellen Davis,NYJ,@ OAK,L  20-34,1,1,1.0,1,0
Jonathan Stewart,CAR,vs IND,W  29-26,1,1,1.0,0,1
Ameer Abdullah,DET,@ KC,L  10-45,0,0,0.0,0,0
Stedman Bailey,,vs SF,W  27-6,0,0,0.0,0,0
Cole Beasley,DAL,vs SEA,L  12-13,0,0,0.0,0,0
Joique Bell,DET,@ KC,L  10-45,0,0,0.0,0,0
Dwayne Bowe,CLE,vs ARI,L  20-34,0,0,0.0,0,0
Ahmad Bradshaw,IND,@ CAR,L  26-29,0,0,0.0,0,0
Kenny Britt,,vs SF,W  27-6,0,0,0.0,0,0
Marlon Brown,BAL,vs,W  29-26,0,0,0.0,0,0
Reggie Bush,SF,@,L  6-27,0,0,0.0,0,0
Garrett Celek,SF,@,L  6-27,0,0,0.0,0,0
Jim Dray,CLE,vs ARI,L  20-34,0,0,0.0,0,0
Andre Ellington,ARI,@ CLE,W  34-20,0,0,0.0,0,0
Corey Fuller,DET,@ KC,L  10-45,0,0,0.0,0,0
Garrett Graham,HOU,vs TEN,W  20-6,0,0,0.0,0,0
James Hanna,DAL,vs SEA,L  12-13,1,0,0.0,0,0
Demetrius Harris,KC,vs DET,W  45-10,0,0,0.0,0,0
Roy Helu,OAK,vs NYJ,W  34-20,0,0,0.0,0,0
Darrius Heyward-Bey,PIT,vs CIN,L  10-16,0,0,0.0,0,0
Michael Hoomanawanui,NO,vs NYG,W  52-49,0,0,0.0,0,0
Will Johnson,PIT,vs CIN,L  10-16,0,0,0.0,0,0
Chris Johnson,ARI,@ CLE,W  34-20,0,0,0.0,0,2
Jermaine Kearse,SEA,@ DAL,W  13-12,0,0,0.0,0,0
Jeremy Langford,CHI,vs MIN,L  20-23,0,0,0.0,0,0
Chris Matthews,SEA,@ DAL,W  13-12,0,0,0.0,0,0
Christine Michael,DAL,vs SEA,L  12-13,0,0,0.0,0,0
Bruce Miller,SF,@,L  6-27,0,0,0.0,0,0
Brandon Pettigrew,DET,@ KC,L  10-45,0,0,0.0,0,0
Rico Richardson,TEN,@ HOU,L  6-20,0,0,0.0,0,0
Rod Smith,DAL,vs SEA,L  12-13,0,0,0.0,0,0
Luke Stocker,TB,@ ATL,W  23-20,0,0,0.0,0,0
Jaelen Strong,HOU,vs TEN,W  20-6,0,0,0.0,0,0
Mike Wallace,MIN,@ CHI,W  23-20,0,0,0.0,0,0
Fozzy Whittaker,CAR,vs IND,W  29-26,0,0,0.0,0,0
Ronnie Hillman,DEN,vs GB,W  29-10,1,-5,-5.0,0,0
