Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Adam Humphries,TB,vs ATL,L  28-43,5,46,9.2,1,0
Brandon Marshall,NYJ,@ MIA,L  23-27,5,46,9.2,0,0
Cordarrelle Patterson,MIN,vs DET,L  16-22,6,45,7.5,0,0
Cameron Brate,TB,vs ATL,L  28-43,5,43,8.6,1,0
Marquise Goodwin,BUF,@ SEA,L  25-31,4,43,10.8,0,0
Coby Fleener,NO,@ SF,W  41-23,3,42,14.0,0,0
Dominique Jones,MIA,vs NYJ,W  27-23,3,42,14.0,1,0
Delanie Walker,TEN,@,L  35-43,5,42,8.4,1,0
Albert Wilson,KC,vs JAX,W  19-14,3,42,14.0,1,0
Davante Adams,GB,vs IND,L  26-31,4,41,10.2,1,0
Nelson Agholor,PHI,@ NYG,L  23-28,4,41,10.2,0,0
Corey Coleman,CLE,vs DAL,L  10-35,3,41,13.7,0,0
Ted Ginn,CAR,@ LA,W  13-10,5,40,8.0,0,0
Josh Hill,NO,@ SF,W  41-23,4,40,10.0,0,0
Le'Veon Bell,PIT,@ BAL,L  14-21,6,38,6.3,0,0
Ty Montgomery,GB,vs IND,L  26-31,3,38,12.7,0,0
Virgil Green,DEN,@ OAK,L  20-30,2,37,18.5,0,0
Jermaine Kearse,SEA,vs BUF,W  31-25,2,36,18.0,0,0
Willie Snead,NO,@ SF,W  41-23,3,36,12.0,0,0
LeSean McCoy,BUF,@ SEA,L  25-31,4,35,8.8,0,0
Charcandrick West,KC,vs JAX,W  19-14,3,35,11.7,0,0
Jarvis Landry,MIA,vs NYJ,W  27-23,3,33,11.0,0,0
Breshad Perriman,BAL,vs PIT,W  21-14,3,33,11.0,0,0
Will Tye,NYG,vs PHI,W  28-23,4,33,8.2,0,0
Benny Cunningham,LA,vs CAR,L  10-13,5,32,6.4,0,0
Ronnie Hillman,MIN,vs DET,L  16-22,1,32,32.0,0,0
Seth Roberts,OAK,vs DEN,W  30-20,3,32,10.7,0,0
Levine Toilolo,ATL,@ TB,W  43-28,1,32,32.0,1,0
T.J. Yeldon,JAX,@ KC,L  14-19,5,32,6.4,1,1
Tyler Higbee,LA,vs CAR,L  10-13,1,31,31.0,0,0
Roger Lewis,NYG,vs PHI,W  28-23,1,30,30.0,1,0
DeMarco Murray,TEN,@,L  35-43,7,29,4.1,0,0
Bilal Powell,NYJ,@ MIA,L  23-27,4,29,7.2,0,0
Chris Conley,KC,vs JAX,W  19-14,3,28,9.3,0,0
Phillip Dorsett,IND,@ GB,W  31-26,2,28,14.0,0,0
Devonta Freeman,ATL,@ TB,W  43-28,2,28,14.0,0,0
Devin Funchess,CAR,@ LA,W  13-10,1,28,28.0,0,0
Michael Crabtree,OAK,vs DEN,W  30-20,2,27,13.5,0,0
Andre Holmes,OAK,vs DEN,W  30-20,2,27,13.5,0,0
Andre Roberts,DET,@ MIN,W  22-16,1,27,27.0,0,0
Antone Smith,TB,vs ATL,L  28-43,3,27,9.0,0,1
Todd Gurley,LA,vs CAR,L  10-13,4,26,6.5,0,0
Brandon Coleman,NO,@ SF,W  41-23,2,25,12.5,0,0
Quincy Enunwa,NYJ,@ MIA,L  23-27,1,25,25.0,0,0
Jeff Janis,GB,vs IND,L  26-31,1,25,25.0,0,0
Jerell Adams,NYG,vs PHI,W  28-23,3,24,8.0,0,0
Peyton Barber,TB,vs ATL,L  28-43,4,24,6.0,0,0
Gary Barnidge,CLE,vs DAL,L  10-35,3,23,7.7,0,0
Marcedes Lewis,JAX,@ KC,L  14-19,2,23,11.5,0,0
Reggie Bush,BUF,@ SEA,L  25-31,2,22,11.0,0,0
Jeremy Kerley,SF,vs NO,L  23-41,3,22,7.3,0,0
Julius Thomas,JAX,@ KC,L  14-19,2,21,10.5,0,0
Cecil Shorts,TB,vs ATL,L  28-43,1,20,20.0,0,0
Damien Williams,MIA,vs NYJ,W  27-23,2,20,10.0,0,0
Jay Ajayi,MIA,vs NYJ,W  27-23,3,19,6.3,0,0
Dez Bryant,DAL,@ CLE,W  35-10,1,19,19.0,0,0
Terrance Williams,DAL,@ CLE,W  35-10,2,19,9.5,0,0
Justin Perillo,GB,vs IND,L  26-31,2,18,9.0,0,0
Torrey Smith,SF,vs NO,L  23-41,2,18,9.0,0,0
Tavon Austin,LA,vs CAR,L  10-13,1,17,17.0,0,0
Ed Dickson,CAR,@ LA,W  13-10,2,17,8.5,0,0
Mike James,TB,vs ATL,L  28-43,3,17,5.7,0,0
Tyler Lockett,SEA,vs BUF,W  31-25,1,17,17.0,0,0
Darren Waller,BAL,vs PIT,W  21-14,2,17,8.5,0,0
Arrelious Benn,JAX,@ KC,L  14-19,1,16,16.0,0,0
Duke Johnson,CLE,vs DAL,L  10-35,2,16,8.0,0,0
Brandon Williams,SEA,vs BUF,W  31-25,1,16,16.0,0,0
Dwayne Allen,IND,@ GB,W  31-26,1,15,15.0,0,0
Tim Hightower,NO,@ SF,W  41-23,1,15,15.0,0,0
David Johnson,PIT,@ BAL,L  14-21,1,15,15.0,0,0
Paul Perkins,NYG,vs PHI,W  28-23,3,15,5.0,0,0
Paul Richardson,SEA,vs BUF,W  31-25,1,15,15.0,0,0
Laquon Treadwell,MIN,vs DET,L  16-22,1,15,15.0,0,0
Matt Asiata,MIN,vs DET,L  16-22,2,14,7.0,0,0
Randall Cobb,GB,vs IND,L  26-31,2,14,7.0,1,0
Dennis Pitta,BAL,vs PIT,W  21-14,2,14,7.0,0,0
Darren Sproles,PHI,@ NYG,L  23-28,3,14,4.7,0,0
Andrew Hawkins,CLE,vs DAL,L  10-35,2,13,6.5,0,0
Mark Ingram,NO,@ SF,W  41-23,2,13,6.5,1,0
Jesse James,PIT,@ BAL,L  14-21,2,13,6.5,0,0
Rashad Jennings,NYG,vs PHI,W  28-23,3,13,4.3,0,0
Latavius Murray,OAK,vs DEN,W  30-20,1,13,13.0,0,0
Robert Turbin,IND,@ GB,W  31-26,2,13,6.5,0,0
Clive Walford,OAK,vs DEN,W  30-20,2,13,6.5,0,0
Corey Brown,CAR,@ LA,W  13-10,1,11,11.0,0,0
Frank Gore,IND,@ GB,W  31-26,2,11,5.5,0,0
Tyreek Hill,KC,vs JAX,W  19-14,3,11,3.7,0,0
Kenny Stills,MIA,vs NYJ,W  27-23,1,11,11.0,0,0
Geoff Swaim,DAL,@ CLE,W  35-10,2,11,5.5,0,0
Anquan Boldin,DET,@ MIN,W  22-16,2,10,5.0,1,0
MarQueis Gray,MIA,vs NYJ,W  27-23,2,10,5.0,0,0
Xavier Grimble,PIT,@ BAL,L  14-21,1,10,10.0,0,0
Jalen Richard,OAK,vs DEN,W  30-20,2,10,5.0,0,0
Kamar Aiken,BAL,vs PIT,W  21-14,1,9,9.0,0,0
Brice Butler,DAL,@ CLE,W  35-10,1,9,9.0,0,0
Charles Clay,BUF,@ SEA,L  25-31,3,9,3.0,0,0
Mike Davis,SF,vs NO,L  23-41,1,9,9.0,0,1
Anthony Fasano,TEN,@,L  35-43,1,9,9.0,0,0
Josh Ferguson,IND,@ GB,W  31-26,1,9,9.0,0,0
Charles Johnson,MIN,vs DET,L  16-22,1,9,9.0,0,0
John Kuhn,NO,@ SF,W  41-23,2,9,4.5,0,0
Freddie Martino,TB,vs ATL,L  28-43,1,9,9.0,0,0
Walter Powell,BUF,@ SEA,L  25-31,1,9,9.0,0,0
Devontae Booker,DEN,@ OAK,L  20-30,1,8,8.0,0,0
DeVante Parker,MIA,vs NYJ,W  27-23,2,8,4.0,0,0
Knile Davis,KC,vs JAX,W  19-14,1,7,7.0,0,0
Erik Swoope,IND,@ GB,W  31-26,1,7,7.0,0,0
Kenyan Drake,MIA,vs NYJ,W  27-23,1,6,6.0,0,0
C.J. Prosise,SEA,vs BUF,W  31-25,1,6,6.0,0,0
Theo Riddick,DET,@ MIN,W  22-16,1,6,6.0,0,0
Mychal Rivera,OAK,vs DEN,W  30-20,1,6,6.0,0,0
Anthony Sherman,KC,vs JAX,W  19-14,1,6,6.0,0,0
Jordan Taylor,DEN,@ OAK,L  20-30,1,6,6.0,0,0
Terrance West,BAL,vs PIT,W  21-14,1,6,6.0,0,0
Travis Benjamin,,vs TEN,W  43-35,1,5,5.0,0,0
Sam Bradford,MIN,vs DET,L  16-22,1,5,5.0,0,0
Jeremy Butler,,vs TEN,W  43-35,1,5,5.0,0,0
Ezekiel Elliott,DAL,@ CLE,W  35-10,1,5,5.0,0,0
Matt Forte,NYJ,@ MIA,L  23-27,1,5,5.0,0,0
Justin Hunter,BUF,@ SEA,L  25-31,1,5,5.0,1,0
Marvin Jones,DET,@ MIN,W  22-16,1,5,5.0,0,0
Travaris Cadet,NO,@ SF,W  41-23,1,4,4.0,0,0
Rhett Ellison,MIN,vs DET,L  16-22,1,4,4.0,0,0
Kenneth Farrow,,vs TEN,W  43-35,1,4,4.0,0,0
Bennie Fowler,DEN,@ OAK,L  20-30,1,4,4.0,0,0
Mike Gillislee,BUF,@ SEA,L  25-31,2,4,2.0,0,0
Pharoh Cooper,LA,vs CAR,L  10-13,1,3,3.0,0,0
Aaron Ripkowski,GB,vs IND,L  26-31,1,3,3.0,0,0
Gavin Escobar,DAL,@ CLE,W  35-10,1,2,2.0,1,0
Patrick DiMarco,ATL,@ TB,W  43-28,1,1,1.0,1,0
Kyle Rudolph,MIN,vs DET,L  16-22,1,1,1.0,1,0
Fozzy Whittaker,CAR,@ LA,W  13-10,1,1,1.0,0,0
Geronimo Allison,GB,vs IND,L  26-31,0,0,0.0,0,0
Aaron Burbridge,SF,vs NO,L  23-41,0,0,0.0,0,0
Michael Burton,DET,@ MIN,W  22-16,0,0,0.0,0,0
Leonte Carroo,MIA,vs NYJ,W  27-23,0,0,0.0,0,0
Sammie Coates,PIT,@ BAL,L  14-21,0,0,0.0,0,0
A.J. Derby,DEN,@ OAK,L  20-30,0,0,0.0,0,0
Kenneth Dixon,BAL,vs PIT,W  21-14,2,0,0.0,0,0
Jerome Felton,BUF,@ SEA,L  25-31,0,0,0.0,0,0
Jakeem Grant,MIA,vs NYJ,W  27-23,0,0,0.0,0,0
Dorial Green-Beckham,PHI,@ NYG,L  23-28,0,0,0.0,0,0
Cobi Hamilton,PIT,@ BAL,L  14-21,0,0,0.0,0,0
Demetrius Harris,KC,vs JAX,W  19-14,0,0,0.0,0,0
Darrius Heyward-Bey,PIT,@ BAL,L  14-21,0,0,0.0,0,0
Allen Hurns,JAX,@ KC,L  14-19,0,0,0.0,0,0
Chris Ivory,JAX,@ KC,L  14-19,1,0,0.0,0,1
Jeremy Maclin,KC,vs JAX,W  19-14,0,0,0.0,0,0
Bradley Marquez,LA,vs CAR,L  10-13,0,0,0.0,0,0
Ryan Mathews,PHI,@ NYG,L  23-28,1,0,0.0,0,0
Brandon Myers,TB,vs ATL,L  28-43,0,0,0.0,0,0
James O'Shaughnessy,KC,vs JAX,W  19-14,1,0,0.0,0,0
Jamize Olawale,OAK,vs DEN,W  30-20,0,0,0.0,0,0
Joshua Perkins,ATL,@ TB,W  43-28,0,0,0.0,0,0
Austin Seferian-Jenkins,NYJ,@ MIA,L  23-27,0,0,0.0,0,0
Bryan Walters,JAX,@ KC,L  14-19,0,0,0.0,0,1
DeAndre Washington,OAK,vs DEN,W  30-20,1,0,0.0,0,0
Dwayne Washington,DET,@ MIN,W  22-16,0,0,0.0,0,0
