Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Chester Rogers,IND,vs HOU,W  22-13,2,39,19.5,0,0
Jack Doyle,IND,vs HOU,W  22-13,4,38,9.5,1,0
Ezekiel Elliott,DAL,@ PHI,W  6-0,3,38,12.7,0,0
Allen Hurns,JAX,@ TEN,L  10-15,3,38,12.7,0,0
David Njoku,CLE,@ PIT,L  24-28,2,38,19.0,0,0
Cameron Brate,TB,vs NO,W  31-24,3,37,12.3,0,0
Josh Doctson,WAS,@ NYG,L  10-18,4,37,9.2,0,0
Brenton Bersin,CAR,@ ATL,L  10-22,2,36,18.0,0,0
Alfred Blue,HOU,@ IND,L  13-22,4,36,9.0,0,0
Michael Campanaro,BAL,vs CIN,L  27-31,3,36,12.0,0,0
Jared Cook,OAK,@ LAC,L  10-30,3,35,11.7,0,0
Austin Hooper,ATL,vs CAR,W  22-10,3,35,11.7,0,0
Brandon LaFell,CIN,@ BAL,W  31-27,2,35,17.5,0,0
David Morgan,MIN,vs CHI,W  23-10,3,35,11.7,0,0
Kenny Stills,MIA,vs BUF,L  16-22,3,34,11.3,0,0
Keelan Cole,JAX,@ TEN,L  10-15,4,33,8.2,0,1
Ted Ginn,NO,@ TB,L  24-31,3,33,11.0,0,0
Matt Breida,SF,@ LA,W  34-13,1,32,32.0,0,0
Justin Hardy,ATL,vs CAR,W  22-10,2,32,16.0,0,0
Ryan Switzer,DAL,@ PHI,W  6-0,4,32,8.0,0,0
Emanuel Byrd,GB,@ DET,L  11-35,2,31,15.5,0,0
Melvin Gordon,LAC,vs OAK,W  30-10,6,31,5.2,0,0
Demarcus Robinson,KC,@ DEN,W  27-24,4,31,7.8,0,0
Jamaal Williams,GB,@ DET,L  11-35,3,31,10.3,0,0
Josh Bellamy,CHI,@ MIN,L  10-23,1,30,30.0,0,0
Pharoh Cooper,LA,vs SF,L  13-34,2,30,15.0,0,0
De'Angelo Henderson,DEN,vs KC,L  24-27,1,29,29.0,1,0
Travis Rudolph,NYG,vs WAS,W  18-10,1,29,29.0,0,0
Hunter Sharp,NYG,vs WAS,W  18-10,3,29,9.7,1,0
Trent Taylor,SF,@ LA,W  34-13,2,29,14.5,0,0
Kendall Wright,CHI,@ MIN,L  10-23,5,29,5.8,0,0
Kendrick Bourne,SF,@ LA,W  34-13,2,28,14.0,0,0
Garrett Celek,SF,@ LA,W  34-13,1,28,28.0,0,0
Marquise Goodwin,SF,@ LA,W  34-13,2,28,14.0,1,0
Kelvin Benjamin,BUF,@ MIA,W  22-16,2,27,13.5,0,0
De'Veon Smith,MIA,vs BUF,L  16-22,3,27,9.0,0,0
Phillip Dorsett,NE,vs NYJ,W  26-6,3,26,8.7,0,0
Jakeem Grant,MIA,vs BUF,L  16-22,3,26,8.7,0,0
Nick O'Leary,BUF,@ MIA,W  22-16,1,26,26.0,1,0
Devontae Booker,DEN,vs KC,L  24-27,1,25,25.0,0,0
Jaron Brown,ARI,@ SEA,W  26-24,1,25,25.0,1,0
Jamison Crowder,WAS,@ NYG,L  10-18,3,25,8.3,0,0
Mack Hollins,PHI,vs DAL,L  0-6,3,25,8.3,0,0
Zay Jones,BUF,@ MIA,W  22-16,2,25,12.5,0,0
Tyler Lockett,SEA,vs ARI,L  24-26,3,25,8.3,0,0
Nick Boyle,BAL,vs CIN,L  27-31,2,24,12.0,0,0
Dez Bryant,DAL,@ PHI,W  6-0,3,24,8.0,0,0
Zach Ertz,PHI,vs DAL,L  0-6,2,24,12.0,0,0
Jermaine Gresham,ARI,@ SEA,W  26-24,3,24,8.0,0,0
Wendell Smallwood,PHI,vs DAL,L  0-6,3,24,8.0,0,0
Ryan Grant,WAS,@ NYG,L  10-18,2,23,11.5,0,0
Marcus Johnson,PHI,vs DAL,L  0-6,3,23,7.7,0,1
Deonte Thompson,BUF,@ MIA,W  22-16,2,23,11.5,0,0
Ed Dickson,CAR,@ ATL,L  10-22,2,22,11.0,0,0
LeSean McCoy,BUF,@ MIA,W  22-16,2,22,11.0,0,0
Anthony Sherman,KC,@ DEN,W  27-24,3,21,7.0,0,0
Vernon Davis,WAS,@ NYG,L  10-18,2,20,10.0,0,0
J.D. McKissic,SEA,vs ARI,L  24-26,3,20,6.7,0,0
Thomas Rawls,SEA,vs ARI,L  24-26,2,20,10.0,0,0
Jacquizz Rodgers,TB,vs NO,W  31-24,2,20,10.0,0,0
Mark Ingram,NO,@ TB,L  24-31,4,19,4.8,0,0
Kyle Juszczyk,SF,@ LA,W  34-13,4,19,4.8,0,0
Delanie Walker,TEN,vs JAX,W  15-10,3,19,6.3,0,0
Peyton Barber,TB,vs NO,W  31-24,2,18,9.0,0,0
Giovani Bernard,CIN,@ BAL,W  31-27,6,18,3.0,0,0
Corey Coleman,CLE,@ PIT,L  24-28,1,18,18.0,0,0
Alex Collins,BAL,vs CIN,L  27-31,2,18,9.0,0,0
Eric Decker,TEN,vs JAX,W  15-10,3,18,6.0,0,0
Marshawn Lynch,OAK,@ LAC,L  10-30,2,18,9.0,0,0
J.J. Nelson,ARI,@ SEA,W  26-24,1,18,18.0,0,0
Michael Crabtree,OAK,@ LAC,L  10-30,2,17,8.5,0,0
D.J. Foster,ARI,@ SEA,W  26-24,1,17,17.0,0,0
Will Fuller,HOU,@ IND,L  13-22,2,17,8.5,0,0
A.J. Green,CIN,@ BAL,W  31-27,2,17,8.5,0,0
Jason Witten,DAL,@ PHI,W  6-0,2,17,8.5,0,0
Mike Davis,SEA,vs ARI,L  24-26,2,16,8.0,0,0
Gerald Everett,LA,vs SF,L  13-34,3,16,5.3,0,1
Elijah McGuire,NYJ,@ NE,L  6-26,3,16,5.3,0,0
Josh Reynolds,LA,vs SF,L  13-34,2,16,8.0,0,0
Laquon Treadwell,MIN,vs CHI,W  23-10,3,16,5.3,0,0
Danny Woodhead,BAL,vs CIN,L  27-31,4,16,4.0,0,0
Geronimo Allison,GB,@ DET,L  11-35,2,15,7.5,0,0
Kaelin Clay,CAR,@ ATL,L  10-22,1,15,15.0,0,0
Kenyan Drake,MIA,vs BUF,L  16-22,3,15,5.0,0,0
Chad Hansen,NYJ,@ NE,L  6-26,1,15,15.0,0,0
Tavon Austin,LA,vs SF,L  13-34,3,14,4.7,0,0
Kenjon Barner,PHI,vs DAL,L  0-6,1,14,14.0,0,0
Tarik Cohen,CHI,@ MIN,L  10-23,6,14,2.3,0,0
Tevin Coleman,ATL,vs CAR,W  22-10,2,14,7.0,0,0
Tion Green,DET,vs GB,W  35-11,2,14,7.0,0,0
T.Y. Hilton,IND,vs HOU,W  22-13,3,14,4.7,0,0
Brent Celek,PHI,vs DAL,L  0-6,3,13,4.3,0,0
James Hanna,DAL,@ PHI,W  6-0,1,13,13.0,0,0
Marcedes Lewis,JAX,@ TEN,L  10-15,2,13,6.5,0,0
Darren Fells,DET,vs GB,W  35-11,1,12,12.0,0,0
Theo Riddick,DET,vs GB,W  35-11,2,12,6.0,0,0
Aldrick Robinson,SF,@ LA,W  34-13,1,12,12.0,1,0
Jonnu Smith,TEN,vs JAX,W  15-10,3,12,4.0,0,0
Luke Stocker,TEN,vs JAX,W  15-10,1,12,12.0,0,0
Ameer Abdullah,DET,vs GB,W  35-11,1,11,11.0,0,0
Nelson Agholor,PHI,vs DAL,L  0-6,3,11,3.7,0,0
LeGarrette Blount,PHI,vs DAL,L  0-6,1,11,11.0,0,0
Alan Cross,TB,vs NO,W  31-24,1,11,11.0,0,0
Shelton Gibson,PHI,vs DAL,L  0-6,2,11,5.5,0,0
Frank Gore,IND,vs HOU,W  22-13,3,11,3.7,0,0
Paul Perkins,NYG,vs WAS,W  18-10,1,11,11.0,0,0
Derek Carrier,LA,vs SF,L  13-34,2,10,5.0,0,0
Brett Hundley,GB,@ DET,L  11-35,1,10,10.0,0,1
Carlos Hyde,SF,@ LA,W  34-13,2,10,5.0,0,1
Marlon Mack,IND,vs HOU,W  22-13,2,10,5.0,0,0
Greg Olsen,CAR,@ ATL,L  10-22,1,10,10.0,0,0
Bilal Powell,NYJ,@ NE,L  6-26,1,10,10.0,0,0
Eric Tomlinson,NYJ,@ NE,L  6-26,2,10,5.0,0,0
Trey Burton,PHI,vs DAL,L  0-6,1,9,9.0,0,0
A.J. Derby,MIA,vs BUF,L  16-22,1,9,9.0,0,0
Eric Ebron,DET,vs GB,W  35-11,1,9,9.0,0,0
Jeff Heuerman,DEN,vs KC,L  24-27,1,9,9.0,0,0
Jesse James,PIT,vs CLE,W  28-24,2,9,4.5,0,0
Freddie Martino,TB,vs NO,W  31-24,1,9,9.0,0,0
Braxton Miller,HOU,@ IND,L  13-22,2,9,4.5,0,0
Jay Prosch,HOU,@ IND,L  13-22,1,9,9.0,0,0
Fitzgerald Toussaint,PIT,vs CLE,W  28-24,2,9,4.5,0,0
Dede Westbrook,JAX,@ TEN,L  10-15,1,9,9.0,0,0
Fozzy Whittaker,CAR,@ ATL,L  10-22,1,9,9.0,0,0
Jehu Chesson,KC,@ DEN,W  27-24,1,8,8.0,0,0
Cobi Hamilton,HOU,@ IND,L  13-22,1,8,8.0,0,0
Josh Hill,NO,@ TB,L  24-31,1,8,8.0,0,0
Alshon Jeffery,PHI,vs DAL,L  0-6,1,8,8.0,0,0
Mike Williams,LAC,vs OAK,W  30-10,1,8,8.0,0,0
Brandon Bolden,NE,vs NYJ,W  26-6,1,7,7.0,0,0
Malcolm Brown,LA,vs SF,L  13-34,4,7,1.8,0,0
Rishard Matthews,TEN,vs JAX,W  15-10,1,7,7.0,0,0
Isaiah McKenzie,DEN,vs KC,L  24-27,1,7,7.0,0,0
Marcus Murphy,BUF,@ MIA,W  22-16,2,7,3.5,0,0
C.J. Uzomah,CIN,@ BAL,W  31-27,1,7,7.0,0,0
Benny Cunningham,CHI,@ MIN,L  10-23,1,6,6.0,0,0
Virgil Green,DEN,vs KC,L  24-27,1,6,6.0,0,0
C.J. Ham,MIN,vs CHI,W  23-10,1,6,6.0,0,0
Chris Moore,BAL,vs CIN,L  27-31,1,6,6.0,1,0
Louis Murphy,SF,@ LA,W  34-13,1,6,6.0,0,0
Branden Oliver,LAC,vs OAK,W  30-10,1,6,6.0,0,0
Jalen Richard,OAK,@ LAC,L  10-30,1,6,6.0,0,0
Mike Tolbert,BUF,@ MIA,W  22-16,1,6,6.0,0,0
Kerwynn Williams,ARI,@ SEA,W  26-24,1,6,6.0,0,0
Michael Clark,GB,@ DET,L  11-35,1,5,5.0,0,0
Amara Darboh,SEA,vs ARI,L  24-26,1,5,5.0,0,0
Jordan Howard,CHI,@ MIN,L  10-23,1,5,5.0,0,0
Vance McDonald,PIT,vs CLE,W  28-24,1,5,5.0,0,0
Roosevelt Nix,PIT,vs CLE,W  28-24,1,5,5.0,0,0
Terrance Williams,DAL,@ PHI,W  6-0,2,5,2.5,0,0
Stephen Anderson,HOU,@ IND,L  13-22,1,4,4.0,0,0
Patrick DiMarco,BUF,@ MIA,W  22-16,1,4,4.0,0,0
Garrett Griffin,NO,@ TB,L  24-31,1,4,4.0,0,0
Akeem Hunt,KC,@ DEN,W  27-24,1,4,4.0,0,0
Cordarrelle Patterson,OAK,@ LAC,L  10-30,1,4,4.0,0,0
Zach Line,NO,@ TB,L  24-31,1,3,3.0,1,0
Latavius Murray,MIN,vs CHI,W  23-10,1,3,3.0,0,0
Senorise Perry,MIA,vs BUF,L  16-22,1,3,3.0,0,0
Kyle Rudolph,MIN,vs CHI,W  23-10,1,3,3.0,0,0
Kamar Aiken,IND,vs HOU,W  22-13,1,2,2.0,0,0
Robby Anderson,NYJ,@ NE,L  6-26,1,2,2.0,0,0
Xavier Grimble,PIT,vs CLE,W  28-24,1,2,2.0,0,0
Patrick Ricard,BAL,vs CIN,L  27-31,1,2,2.0,0,0
Lance Dunbar,LA,vs SF,L  13-34,1,1,1.0,0,0
Anthony Fasano,MIA,vs BUF,L  16-22,1,1,1.0,0,0
Joe Mixon,CIN,@ BAL,W  31-27,1,1,1.0,0,1
Eli Rogers,PIT,vs CLE,W  28-24,1,1,1.0,0,0
Jerell Adams,NYG,vs WAS,W  18-10,0,0,0.0,0,0
Dwayne Allen,NE,vs NYJ,W  26-6,0,0,0.0,0,0
Javorius Allen,BAL,vs CIN,L  27-31,0,0,0.0,0,0
C.J. Anderson,DEN,vs KC,L  24-27,0,0,0.0,0,0
K.J. Brent,IND,vs HOU,W  22-13,0,0,0.0,0,0
Kenny Britt,NE,vs NYJ,W  26-6,0,0,0.0,0,0
John Brown,ARI,@ SEA,W  26-24,0,0,0.0,0,0
Noah Brown,DAL,@ PHI,W  6-0,0,0,0.0,0,0
Marquis Bundy,NYG,vs WAS,W  18-10,0,0,0.0,0,0
Michael Burton,CHI,@ MIN,L  10-23,1,0,0.0,0,0
Corey Clement,PHI,vs DAL,L  0-6,0,0,0.0,0,0
Brandon Coleman,NO,@ TB,L  24-31,0,0,0.0,0,0
Darrell Daniels,IND,vs HOU,W  22-13,0,0,0.0,0,0
Orleans Darkwa,NYG,vs WAS,W  18-10,0,0,0.0,0,0
Corey Davis,TEN,vs JAX,W  15-10,0,0,0.0,0,0
Seth DeValve,CLE,@ PIT,L  24-28,0,0,0.0,0,0
James Develin,NE,vs NYJ,W  26-6,0,0,0.0,0,0
Andre Ellington,HOU,@ IND,L  13-22,0,0,0.0,0,0
Michael Floyd,MIN,vs CHI,W  23-10,0,0,0.0,0,0
Taylor Gabriel,ATL,vs CAR,W  22-10,0,0,0.0,0,0
Wayne Gallman,NYG,vs WAS,W  18-10,0,0,0.0,0,0
Jacob Hollister,NE,vs NYJ,W  26-6,0,0,0.0,0,0
Johnny Holton,OAK,@ LAC,L  10-30,0,0,0.0,0,0
Jeff Janis,GB,@ DET,L  11-35,1,0,0.0,0,0
Ricardo Louis,CLE,@ PIT,L  24-28,0,0,0.0,0,0
Devante Mays,GB,@ DET,L  11-35,3,0,0.0,0,0
Jerick McKinnon,MIN,vs CHI,W  23-10,0,0,0.0,0,0
JoJo Natson,NYJ,@ NE,L  6-26,0,0,0.0,0,0
Troy Niklas,ARI,@ SEA,W  26-24,0,0,0.0,0,0
James O'Shaughnessy,JAX,@ TEN,L  10-15,0,0,0.0,0,0
Niles Paul,WAS,@ NYG,L  10-18,1,0,0.0,0,0
Elijhaa Penny,ARI,@ SEA,W  26-24,0,0,0.0,0,0
Brian Quick,WAS,@ NYG,L  10-18,0,0,0.0,0,0
Paul Richardson,SEA,vs ARI,L  24-26,0,0,0.0,0,0
Ricky Seals-Jones,ARI,@ SEA,W  26-24,0,0,0.0,0,0
Dion Sims,CHI,@ MIN,L  10-23,0,0,0.0,0,0
Charles Sims,TB,vs NO,W  31-24,0,0,0.0,0,0
Torrey Smith,PHI,vs DAL,L  0-6,0,0,0.0,0,0
Matthew Stafford,DET,vs GB,W  35-11,0,0,0.0,0,0
De'Anthony Thomas,KC,@ DEN,W  27-24,0,0,0.0,0,0
Shane Vereen,NYG,vs WAS,W  18-10,0,0,0.0,0,0
DeAndre Washington,OAK,@ LAC,L  10-30,2,0,0.0,0,0
Markus Wheaton,CHI,@ MIN,L  10-23,0,0,0.0,0,0
Marquez Williams,CLE,@ PIT,L  24-28,0,0,0.0,0,0
Luke Willson,SEA,vs ARI,L  24-26,0,0,0.0,0,0
T.J. Yeldon,JAX,@ TEN,L  10-15,1,-2,-2.0,0,0
