Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Antonio Brown,PIT,vs BAL,W  39-38,11,213,19.4,0,0
DeAndre Hopkins,HOU,vs SF,L  16-26,11,149,13.5,2,1
Tyrell Williams,LAC,vs WAS,W  30-13,4,132,33.0,1,0
Cooper Kupp,LA,vs PHI,L  35-43,5,118,23.6,1,0
Michael Thomas,NO,@ ATL,L  17-20,10,117,11.7,1,0
Rod Smith,DAL,@ NYG,W  30-10,5,113,22.6,1,0
Keenan Allen,LAC,vs WAS,W  30-13,6,111,18.5,0,0
Kendall Wright,CHI,@ CIN,W  33-7,10,107,10.7,0,0
Marquise Goodwin,SF,@ HOU,W  26-16,6,106,17.7,0,0
Adam Thielen,MIN,@ CAR,L  24-31,6,105,17.5,1,0
Torrey Smith,PHI,@ LA,W  43-35,6,100,16.7,0,0
Keelan Cole,JAX,vs SEA,W  30-24,3,99,33.0,1,0
Julio Jones,ATL,vs NO,W  20-17,5,98,19.6,0,0
Jesse James,PIT,vs BAL,W  39-38,10,97,9.7,0,0
Eric Ebron,DET,@ TB,W  24-21,10,94,9.4,0,1
Demaryius Thomas,DEN,vs NYJ,W  23-0,8,93,11.6,1,0
Tyler Lockett,SEA,@ JAX,L  24-30,4,90,22.5,1,0
Golden Tate,DET,@ TB,W  24-21,8,85,10.6,1,0
Davante Adams,GB,@ CLE,W  27-21,10,84,8.4,2,0
Mohamed Sanu,ATL,vs NO,W  20-17,6,83,13.8,1,0
Dede Westbrook,JAX,vs SEA,W  30-24,5,81,16.2,1,0
Kenyan Drake,MIA,vs NE,W  27-20,5,79,15.8,0,0
Doug Baldwin,SEA,@ JAX,L  24-30,3,78,26.0,1,0
Le'Veon Bell,PIT,vs BAL,W  39-38,9,77,8.6,1,0
Danny Amendola,NE,@ MIA,L  20-27,6,76,12.7,0,0
Jared Cook,OAK,@ KC,L  15-26,5,75,15.0,1,0
Tyreek Hill,KC,vs OAK,W  26-15,4,75,18.8,0,0
Travis Kelce,KC,vs OAK,W  26-15,7,74,10.6,0,0
Dez Bryant,DAL,@ NYG,W  30-10,3,73,24.3,1,0
Paul Richardson,SEA,@ JAX,L  24-30,3,72,24.0,1,0
Mike Wallace,BAL,@ PIT,L  38-39,3,72,24.0,0,0
Albert Wilson,KC,vs OAK,W  26-15,5,72,14.4,0,0
Trey Burton,PHI,@ LA,W  43-35,5,71,14.2,2,0
Josh Gordon,CLE,vs GB,L  21-27,3,69,23.0,1,0
Jamaal Williams,GB,@ CLE,W  27-21,7,69,9.9,1,0
Giovani Bernard,CIN,vs CHI,L  7-33,6,68,11.3,0,0
Chris Godwin,TB,vs DET,L  21-24,5,68,13.6,0,0
Garrett Celek,SF,@ HOU,W  26-16,2,67,33.5,1,0
Marqise Lee,JAX,vs SEA,W  30-24,5,65,13.0,0,0
Nelson Agholor,PHI,@ LA,W  43-35,8,64,8.0,0,0
Stefon Diggs,MIN,@ CAR,L  24-31,6,64,10.7,0,0
A.J. Green,CIN,vs CHI,L  7-33,5,64,12.8,0,1
Marvin Jones,DET,@ TB,W  24-21,3,64,21.3,0,0
Kyle Juszczyk,SF,@ HOU,W  26-16,3,64,21.3,0,0
Theo Riddick,DET,@ TB,W  24-21,6,64,10.7,0,0
