Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Jack Crawford,ATL,vs NYG,W  23-20,1.0,8.0,2,1,1,0,0
Jarrad Davis,DET,@ MIA,W  32-21,1.0,2.0,1,6,1,0,0
Carlos Dunlap,CIN,@ KC,L  10-45,1.0,1.0,2,1,1,0,0
Samson Ebukam,LA,@ SF,W  39-10,1.0,1.0,1,3,0,1,0
Dee Ford,KC,vs CIN,W  45-10,1.0,2.0,1,2,0,1,0
Dante Fowler,JAX,vs HOU,L  7-20,1.0,8.0,1,2,0,0,0
William Gholston,TB,vs CLE,W  26-23,1.0,5.0,1,1,0,0,0
Jalyn Holmes,MIN,@ NYJ,W  37-17,1.0,5.0,1,1,0,0,0
Danielle Hunter,MIN,@ NYJ,W  37-17,1.0,4.5,2,1,3,0,0
Melvin Ingram,LAC,vs TEN,W  20-19,1.0,7.0,1,5,0,0,0
David Irving,DAL,@ WAS,L  17-20,1.0,3.0,1,1,1,0,0
Chandler Jones,ARI,vs DEN,L  10-45,1.0,1.0,1,2,1,0,0
Chris Jones,KC,vs CIN,W  45-10,1.0,11.0,1,3,0,0,0
Zach Kerr,DEN,@ ARI,W  45-10,1.0,7.0,1,1,0,0,0
Luke Kuechly,CAR,@ PHI,W  21-17,1.0,7.0,1,11,2,0,0
Tyrann Mathieu,HOU,@ JAX,W  20-7,1.0,4.0,1,4,1,0,0
Takkarist McKinley,ATL,vs NYG,W  23-20,1.0,8.0,2,3,1,0,0
Whitney Mercilus,HOU,@ JAX,W  20-7,1.0,10.0,2,4,0,2,0
Zach Moore,ARI,vs DEN,L  10-45,1.0,10.0,1,1,0,0,0
Alex Okafor,NO,@ BAL,W  24-23,1.0,10.0,2,2,1,0,0
Romeo Okwara,DET,@ MIA,W  32-21,1.0,8.0,1,5,1,0,0
Julius Peppers,CAR,@ PHI,W  21-17,1.0,8.0,0,1,0,1,0
Darius Philon,LAC,vs TEN,W  20-19,1.0,4.0,2,4,1,0,0
Jason Pierre-Paul,TB,vs CLE,W  26-23,1.0,7.0,1,3,0,0,0
Jabaal Sheard,IND,vs BUF,W  37-5,1.0,7.0,1,2,0,0,0
Roquan Smith,CHI,vs NE,L  31-38,1.0,4.0,1,4,1,0,0
Terrell Suggs,BAL,vs NO,L  23-24,1.0,7.0,1,3,0,0,0
Adarius Taylor,TB,vs CLE,W  26-23,1.0,1.0,1,4,2,0,0
Kemoko Turay,IND,vs BUF,W  37-5,1.0,0.0,3,3,0,1,0
B.W. Webb,NYG,@ ATL,L  20-23,1.0,12.0,1,1,1,0,0
Deatrich Wise,NE,@ CHI,W  38-31,1.0,4.0,1,2,0,0,0
Kerry Wynn,NYG,@ ATL,L  20-23,1.0,5.0,1,1,0,0,0
Jurrell Casey,TEN,@ LAC,L  19-20,0.5,4.0,2,1,1,0,0
Kamalei Correa,TEN,@ LAC,L  19-20,0.5,4.0,1,2,1,0,0
Brandon Graham,PHI,vs CAR,L  17-21,0.5,5.5,1,1,1,0,0
Bruce Hector,PHI,vs CAR,L  17-21,0.5,5.5,1,0,1,0,0
Jaleel Johnson,MIN,@ NYJ,W  37-17,0.5,0.5,1,2,2,0,0
Jayron Kearse,MIN,@ NYJ,W  37-17,0.5,4.0,1,2,2,0,0
Larry Ogunjobi,CLE,@ TB,L  23-26,0.5,3.5,1,1,1,0,0
Mike Adams,CAR,@ PHI,W  21-17,0.0,0.0,0,3,3,0,0
Jamal Adams,NYJ,vs MIN,L  17-37,0.0,0.0,0,6,3,0,0
Matthew Adams,IND,vs BUF,W  37-5,0.0,0.0,1,2,0,0,0
Jahleel Addae,LAC,vs TEN,W  20-19,0.0,0.0,0,1,1,0,0
Lorenzo Alexander,BUF,@ IND,L  5-37,0.0,0.0,0,1,0,0,0
Kwon Alexander,TB,vs CLE,W  26-23,0.0,0.0,0,5,2,0,0
Robert Alford,ATL,vs NYG,W  23-20,0.0,0.0,0,2,2,0,0
Beau Allen,TB,vs CLE,W  26-23,0.0,0.0,0,2,0,0,0
Kiko Alonso,MIA,vs DET,L  21-32,0.0,0.0,0,5,1,0,0
Adrian Amos,CHI,vs NE,L  31-38,0.0,0.0,0,4,0,0,0
Prince Amukamara,CHI,vs NE,L  31-38,0.0,0.0,0,3,1,0,0
Henry Anderson,NYJ,vs MIN,L  17-37,0.0,0.0,0,2,0,0,0
Alex Anzalone,NO,@ BAL,W  24-23,0.0,0.0,0,2,0,0,0
Eli Apple,NYG,@ ATL,L  20-23,0.0,0.0,0,5,0,0,1
Alex Armah,CAR,@ PHI,W  21-17,0.0,0.0,0,0,0,0,0
Dorance Armstrong,DAL,@ WAS,L  17-20,0.0,0.0,1,0,0,0,0
Geno Atkins,CIN,@ KC,L  10-45,0.0,0.0,1,0,1,0,0
Antony Auclair,TB,vs CLE,W  26-23,0.0,0.0,0,0,0,0,0
Genard Avery,CLE,@ TB,L  23-26,0.0,0.0,1,2,0,0,1
Chidobe Awuzie,DAL,@ WAS,L  17-20,0.0,0.0,0,3,0,0,0
Michael Badgley,LAC,vs TEN,W  20-19,0.0,0.0,0,0,0,0,0
Allen Bailey,KC,vs CIN,W  45-10,0.0,0.0,0,1,1,0,0
Budda Baker,ARI,vs DEN,L  10-45,0.0,0.0,0,5,3,0,0
Jerome Baker,MIA,vs DET,L  21-32,0.0,0.0,0,4,1,0,0
Kalen Ballage,MIA,vs DET,L  21-32,0.0,0.0,0,0,0,0,0
Derek Barnett,PHI,vs CAR,L  17-21,0.0,0.0,1,1,0,0,0
Anthony Barr,MIN,@ NYJ,W  37-17,0.0,0.0,0,1,1,0,0
Mark Barron,LA,@ SF,W  39-10,0.0,0.0,0,1,3,0,0
Connor Barwin,NYG,@ ATL,L  20-23,0.0,0.0,0,1,0,0,0
Tarell Basham,NYJ,vs MIN,L  17-37,0.0,0.0,1,0,0,0,0
Jessie Bates,CIN,@ KC,L  10-45,0.0,0.0,0,7,5,0,0
Vic Beasley,ATL,vs NYG,W  23-20,0.0,0.0,0,1,0,0,0
C.J. Beathard,SF,vs LA,L  10-39,0.0,0.0,0,0,0,0,0
Vonn Bell,NO,@ BAL,W  24-23,0.0,0.0,0,2,1,0,0
Josh Bellamy,CHI,vs NE,L  31-38,0.0,0.0,0,0,0,0,0
Nick Bellore,DET,@ MIA,W  32-21,0.0,0.0,0,0,0,0,0
Bene' Benwikere,ARI,vs DEN,L  10-45,0.0,0.0,0,5,0,0,0
Antoine Bethea,ARI,vs DEN,L  10-45,0.0,0.0,0,6,2,0,0
