Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Amari Cooper,DAL,vs PHI,W  29-23,10,217,21.7,3,0
George Kittle,SF,vs DEN,W  20-14,7,210,30.0,1,0
T.Y. Hilton,IND,@ HOU,W  24-21,9,199,22.1,0,0
Tyreek Hill,KC,vs BAL,W  27-24,8,139,17.4,0,0
Kenny Stills,MIA,vs NE,W  34-33,8,135,16.9,1,0
JuJu Smith-Schuster,PIT,@ OAK,L  21-24,8,130,16.2,2,0
Jared Cook,OAK,vs PIT,W  24-21,7,116,16.6,0,0
Rob Gronkowski,NE,@ MIA,L  33-34,8,107,13.4,1,0
Julio Jones,ATL,@ GB,L  20-34,8,106,13.2,2,0
Robert Foster,BUF,vs NYJ,L  23-27,7,104,14.9,0,0
Michael Thomas,NO,@ TB,W  28-14,11,98,8.9,0,0
Josh Gordon,NE,@ MIA,L  33-34,5,96,19.2,0,0
Dede Westbrook,JAX,@ TEN,L  9-30,7,88,12.6,1,0
Jamison Crowder,WAS,vs NYG,L  16-40,2,87,43.5,1,0
Julian Edelman,NE,@ MIA,L  33-34,9,86,9.6,1,0
Mike Evans,TB,vs NO,L  14-28,4,86,21.5,0,0
Tim Patrick,DEN,@ SF,L  14-20,7,85,12.1,0,0
Josh Doctson,WAS,vs NYG,L  16-40,4,84,21.0,0,0
Davante Adams,GB,vs ATL,W  34-20,7,81,11.6,1,0
Breshad Perriman,CLE,vs CAR,W  26-20,2,81,40.5,0,0
Ryan Griffin,HOU,vs IND,L  21-24,5,80,16.0,0,0
Curtis Samuel,CAR,@ CLE,L  20-26,4,80,20.0,0,0
Ezekiel Elliott,DAL,vs PHI,W  29-23,12,79,6.6,0,0
Keenan Allen,LAC,vs CIN,W  26-21,5,78,15.6,1,0
Evan Engram,NYG,@ WAS,W  40-16,3,77,25.7,0,0
Travis Kelce,KC,vs BAL,W  27-24,7,77,11.0,1,0
Trent Sherfield,ARI,vs DET,L  3-17,5,77,15.4,0,0
Ian Thomas,CAR,@ CLE,L  20-26,9,77,8.6,0,0
Robby Anderson,NYJ,@ BUF,W  27-23,4,76,19.0,1,0
Stefon Diggs,MIN,@ SEA,L  7-21,4,76,19.0,0,0
Seth Roberts,OAK,vs PIT,W  24-21,5,76,15.2,0,0
Adam Thielen,MIN,@ SEA,L  7-21,5,70,14.0,0,0
Zach Pascal,IND,@ HOU,W  24-21,5,68,13.6,1,0
D.J. Moore,CAR,@ CLE,L  20-26,5,67,13.4,0,0
Eric Ebron,IND,@ HOU,W  24-21,4,65,16.2,1,0
Jaylen Samuels,PIT,@ OAK,L  21-24,7,64,9.1,0,0
Willie Snead,BAL,@ KC,L  24-27,5,61,12.2,0,0
Robert Woods,LA,@ CHI,L  6-15,7,61,8.7,0,0
Taywan Taylor,TEN,vs JAX,W  30-9,6,59,9.8,0,0
Jarvis Landry,CLE,vs CAR,W  26-20,3,57,19.0,1,1
Blake Jarwin,DAL,vs PHI,W  29-23,7,56,8.0,0,0
Keelan Cole,JAX,@ TEN,L  9-30,3,55,18.3,0,0
Kenyan Drake,MIA,vs NE,W  34-33,1,55,55.0,1,0
Larry Fitzgerald,ARI,vs DET,L  3-17,5,55,11.0,0,0
Mohamed Sanu,ATL,@ GB,L  20-34,6,54,9.0,0,0
Spencer Ware,KC,vs BAL,W  27-24,5,54,10.8,0,0
Tyler Boyd,CIN,@ LAC,L  21-26,3,52,17.3,0,0
Cordarrelle Patterson,NE,@ MIA,L  33-34,2,51,25.5,1,0
Alshon Jeffery,PHI,@ DAL,L  23-29,6,50,8.3,1,0
Nelson Agholor,PHI,@ DAL,L  23-29,2,49,24.5,0,0
Dante Pettis,SF,vs DEN,W  20-14,3,49,16.3,1,0
Jordy Nelson,OAK,vs PIT,W  24-21,6,48,8.0,0,0
Demaryius Thomas,HOU,vs IND,L  21-24,4,48,12.0,0,0
DaeSean Hamilton,DEN,@ SF,L  14-20,7,47,6.7,1,0
Isaiah McKenzie,BUF,vs NYJ,L  23-27,4,47,11.8,0,0
Donte Moncrief,JAX,@ TEN,L  9-30,5,47,9.4,0,0
Marcell Ateman,OAK,vs PIT,W  24-21,3,45,15.0,0,0
Mike Williams,LAC,vs CIN,W  26-21,3,45,15.0,0,0
Dallas Goedert,PHI,@ DAL,L  23-29,4,44,11.0,1,0
Randall Cobb,GB,vs ATL,W  34-20,5,43,8.6,1,0
Corey Coleman,NYG,@ WAS,W  40-16,2,43,21.5,0,0
J.J. Nelson,ARI,vs DET,L  3-17,3,43,14.3,0,0
Adam Humphries,TB,vs NO,L  14-28,4,42,10.5,0,0
Tyler Lockett,SEA,vs MIN,W  21-7,5,42,8.4,0,0
Demarcus Robinson,KC,vs BAL,W  27-24,5,42,8.4,0,0
Allen Robinson,CHI,vs LA,W  15-6,5,42,8.4,0,0
Jordan Akins,HOU,vs IND,L  21-24,2,40,20.0,0,0
Dion Lewis,TEN,vs JAX,W  30-9,5,39,7.8,0,0
Zach Ertz,PHI,@ DAL,L  23-29,5,38,7.6,0,0
Christian McCaffrey,CAR,@ CLE,L  20-26,6,38,6.3,0,0
Jacquizz Rodgers,TB,vs NO,L  14-28,4,38,9.5,0,0
Austin Hooper,ATL,@ GB,L  20-34,4,37,9.2,0,0
Vance McDonald,PIT,@ OAK,L  21-24,4,37,9.2,0,0
Dalton Schultz,DAL,vs PHI,W  29-23,3,37,12.3,0,0
C.J. Uzomah,CIN,@ LAC,L  21-26,3,37,12.3,0,0
DeAndre Hopkins,HOU,vs IND,L  21-24,4,36,9.0,1,0
Alvin Kamara,NO,@ TB,W  28-14,5,36,7.2,0,0
Josh Reynolds,LA,@ CHI,L  6-15,3,36,12.0,0,0
Chester Rogers,IND,@ HOU,W  24-21,5,36,7.2,0,0
Jarius Wright,CAR,@ CLE,L  20-26,3,36,12.0,0,0
Antonio Brown,PIT,@ OAK,L  21-24,5,35,7.0,0,0
David Njoku,CLE,vs CAR,W  26-20,3,35,11.7,0,0
Darren Sproles,PHI,@ DAL,L  23-29,3,34,11.3,1,0
Michael Crabtree,BAL,@ KC,L  24-27,3,31,10.3,0,0
Vernon Davis,WAS,vs NYG,L  16-40,4,31,7.8,0,0
Ricky Seals-Jones,ARI,vs DET,L  3-17,3,31,10.3,0,0
Jordan Thomas,HOU,vs IND,L  21-24,4,31,7.8,0,0
Cody Core,CIN,@ LAC,L  21-26,3,30,10.0,0,0
Todd Gurley,LA,@ CHI,L  6-15,3,30,10.0,0,0
Justin Hardy,ATL,@ GB,L  20-34,3,30,10.0,1,0
Theo Riddick,DET,@ ARI,W  17-3,4,30,7.5,0,0
Derek Carrier,OAK,vs PIT,W  24-21,2,29,14.5,1,0
Gerald Everett,LA,@ CHI,L  6-15,4,29,7.2,0,0
Dalvin Cook,MIN,@ SEA,L  7-21,5,28,5.6,1,0
Austin Ekeler,LAC,vs CIN,W  26-21,2,28,14.0,0,0
Demetrius Harris,KC,vs BAL,W  27-24,3,28,9.3,0,0
Jesse James,PIT,@ OAK,L  21-24,2,28,14.0,0,0
Aaron Jones,GB,vs ATL,W  34-20,3,28,9.3,0,0
Saquon Barkley,NYG,@ WAS,W  40-16,4,27,6.8,0,0
Anthony Firkser,TEN,vs JAX,W  30-9,3,27,9.0,0,0
Joe Mixon,CIN,@ LAC,L  21-26,5,27,5.4,0,0
Levine Toilolo,DET,@ ARI,W  17-3,2,26,13.0,0,0
Michael Gallup,DAL,vs PHI,W  29-23,4,24,6.0,0,0
Frank Gore,MIA,vs NE,W  34-33,1,24,24.0,0,0
Benjamin Watson,NO,@ TB,W  28-14,3,24,8.0,0,0
John Brown,BAL,@ KC,L  24-27,2,23,11.5,1,0
Brice Butler,MIA,vs NE,W  34-33,1,23,23.0,1,0
Justin Jackson,LAC,vs CIN,W  26-21,2,23,11.5,0,0
Elijah McGuire,NYJ,@ BUF,W  27-23,3,23,7.7,0,0
Kendrick Bourne,SF,vs DEN,W  20-14,2,22,11.0,0,0
Trey Burton,CHI,vs LA,W  15-6,2,22,11.0,0,0
Brandin Cooks,LA,@ CHI,L  6-15,3,22,7.3,0,0
Quincy Enunwa,NYJ,@ BUF,W  27-23,3,22,7.3,0,0
Taylor Gabriel,CHI,vs LA,W  15-6,3,22,7.3,0,0
Zay Jones,BUF,vs NYJ,L  23-27,3,22,7.3,0,0
Jalen Tolliver,ARI,vs DET,L  3-17,2,22,11.0,0,0
Corey Davis,TEN,vs JAX,W  30-9,2,21,10.5,0,0
Kenneth Dixon,BAL,@ KC,L  24-27,1,21,21.0,0,0
Kyle Juszczyk,SF,vs DEN,W  20-14,2,21,10.5,0,0
Keith Kirkwood,NO,@ TB,W  28-14,2,21,10.5,0,0
Phillip Lindsay,DEN,@ SF,L  14-20,4,21,5.2,0,0
Tarik Cohen,CHI,vs LA,W  15-6,4,20,5.0,0,0
Marquise Goodwin,SF,vs DEN,W  20-14,2,20,10.0,0,0
Dontrell Hilliard,CLE,vs CAR,W  26-20,2,20,10.0,0,0
Tommylee Lewis,NO,@ TB,W  28-14,1,20,20.0,0,0
Antonio Gates,LAC,vs CIN,W  26-21,2,19,9.5,0,0
Rashard Higgins,CLE,vs CAR,W  26-20,2,19,9.5,0,1
Lamar Miller,HOU,vs IND,L  21-24,5,19,3.8,0,0
Marquez Valdes-Scantling,GB,vs ATL,W  34-20,2,19,9.5,0,0
Cole Beasley,DAL,vs PHI,W  29-23,2,18,9.0,0,0
LeGarrette Blount,DET,@ ARI,W  17-3,2,18,9.0,0,1
DeVante Parker,MIA,vs NE,W  34-33,1,18,18.0,0,0
Nick Chubb,CLE,vs CAR,W  26-20,4,17,4.2,0,0
