Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Carlos Hyde,JAX,@ HOU,L  3-20,2,6,3.0,0,0
David Johnson,ARI,@ SEA,L  24-27,3,6,2.0,0,0
Elijhaa Penny,NYG,vs DAL,L  35-36,1,6,6.0,0,0
Jordan Thomas,HOU,vs JAX,W  20-3,1,6,6.0,0,0
C.J. Uzomah,CIN,@ PIT,L  13-16,1,6,6.0,0,0
Alex Armah,CAR,@ NO,W  33-14,1,5,5.0,0,0
Travaris Cadet,CAR,@ NO,W  33-14,1,5,5.0,0,0
Jordan Howard,CHI,@ MIN,W  24-10,1,5,5.0,0,0
Ray-Ray McCloud,BUF,vs MIA,W  42-17,1,5,5.0,0,0
J'Mon Moore,GB,vs DET,L  0-31,1,5,5.0,0,0
Johnny Mundt,LA,vs SF,W  48-32,1,5,5.0,0,0
Matt Ryan,ATL,@ TB,W  34-32,1,5,5.0,1,0
Jordan Wilkins,IND,@ TEN,W  33-17,1,5,5.0,0,0
Chase Edmonds,ARI,@ SEA,L  24-27,2,4,2.0,0,0
Ryan Grant,IND,@ TEN,W  33-17,1,4,4.0,0,0
Alfred Morris,SF,@ LA,L  32-48,1,4,4.0,0,0
Noah Brown,DAL,@ NYG,W  36-35,1,3,3.0,0,0
Darren Fells,CLE,@ BAL,L  24-26,1,3,3.0,0,0
Taysom Hill,NO,vs CAR,L  14-33,1,3,3.0,0,0
Duke Johnson,CLE,@ BAL,L  24-26,1,3,3.0,0,0
J.J. Jones,NYJ,@ NE,L  3-38,1,3,3.0,0,0
Ryan Tannehill,MIA,@ BUF,L  17-42,1,3,3.0,1,1
Cameron Artis-Payne,CAR,@ NO,W  33-14,2,2,1.0,0,0
Peyton Barber,TB,vs ATL,L  32-34,1,2,2.0,0,0
Josh Bellamy,CHI,@ MIN,W  24-10,1,2,2.0,0,0
James Develin,NE,vs NYJ,W  38-3,1,2,2.0,0,0
Kenneth Dixon,BAL,vs CLE,W  26-24,1,2,2.0,0,0
Joe Mixon,CIN,@ PIT,L  13-16,1,2,2.0,0,0
Roosevelt Nix,PIT,vs CIN,W  16-13,1,2,2.0,0,0
Jacquizz Rodgers,TB,vs ATL,L  32-34,1,2,2.0,0,0
Ryan Switzer,PIT,vs CIN,W  16-13,1,2,2.0,0,0
Kalen Ballage,MIA,@ BUF,L  17-42,1,1,1.0,0,1
Ryan Hewitt,IND,@ TEN,W  33-17,1,1,1.0,1,0
Doug Martin,OAK,@ KC,L  3-35,1,1,1.0,0,1
John Ross,CIN,@ PIT,L  13-16,1,1,1.0,0,0
Jordan Akins,HOU,vs JAX,W  20-3,0,0,0.0,0,0
Antony Auclair,TB,vs ATL,L  32-34,0,0,0.0,0,0
Blake Bell,JAX,@ HOU,L  3-20,1,0,0.0,0,0
Travis Benjamin,LAC,@ DEN,W  23-9,0,0,0.0,0,0
Trenton Cannon,NYJ,@ NE,L  3-38,0,0,0.0,0,0
Austin Carr,NO,vs CAR,L  14-33,0,0,0.0,0,0
Leonte Carroo,MIA,@ BUF,L  17-42,0,0,0.0,0,0
D.J. Chark,JAX,@ HOU,L  3-20,0,0,0.0,0,0
Chris Conley,KC,vs OAK,W  35-3,0,0,0.0,0,0
Cody Core,CIN,@ PIT,L  13-16,0,0,0.0,0,0
Darrell Daniels,ARI,@ SEA,L  24-27,0,0,0.0,0,0
Austin Ekeler,LAC,@ DEN,W  23-9,0,0,0.0,0,0
Gerald Everett,LA,vs SF,W  48-32,0,0,0.0,0,0
Antonio Gates,LAC,@ DEN,W  23-9,0,0,0.0,0,0
Virgil Green,LAC,@ DEN,W  23-9,0,0,0.0,0,0
Marvin Hall,ATL,@ TB,W  34-32,0,0,0.0,0,0
Justin Hardy,ATL,@ TB,W  34-32,0,0,0.0,0,0
Josh Hill,NO,vs CAR,L  14-33,0,0,0.0,0,0
Darius Jackson,DAL,@ NYG,W  36-35,0,0,0.0,0,0
Jesse James,PIT,vs CIN,W  16-13,0,0,0.0,0,0
Lance Kendricks,GB,vs DET,L  0-31,0,0,0.0,0,0
Nick Kwiatkoski,CHI,@ MIN,W  24-10,0,0,0.0,0,0
Chris Lacy,DET,@ GB,W  31-0,0,0,0.0,0,0
Zach Line,NO,vs CAR,L  14-33,0,0,0.0,0,0
Josh Malone,CIN,@ PIT,L  13-16,0,0,0.0,0,0
Lamar Miller,HOU,vs JAX,W  20-3,2,0,0.0,0,0
Jamize Olawale,DAL,@ NYG,W  36-35,0,0,0.0,0,0
DeVante Parker,MIA,@ BUF,L  17-42,0,0,0.0,0,0
Aldrick Robinson,MIN,vs CHI,L  10-24,0,0,0.0,0,0
Tajae Sharpe,TEN,vs IND,L  17-33,0,0,0.0,0,0
Torrey Smith,CAR,@ NO,W  33-14,0,0,0.0,0,0
Justin Watson,TB,vs ATL,L  32-34,0,0,0.0,0,0
Brandon Zylstra,MIN,vs CHI,L  10-24,0,0,0.0,0,0
Marlon Mack,IND,@ TEN,W  33-17,3,-1,-0.3,0,1
Nick Chubb,CLE,@ BAL,L  24-26,2,-4,-2.0,0,0
