Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Bud Dupree,PIT,@ TB,W  30-27,1.0,4.0,3,2,1,0,0
Mario Edwards,NYG,@ HOU,W  27-22,1.0,10.0,1,1,0,0,0
Antone Exum,SF,@ KC,L  27-38,1.0,6.0,1,8,1,1,0
Dee Ford,KC,vs SF,W  38-27,1.0,7.0,1,1,0,0,0
William Hayes,MIA,vs OAK,W  28-20,1.0,7.0,1,2,0,0,0
Akiem Hicks,CHI,@ ARI,W  16-14,1.0,11.0,3,3,1,1,0
B.J. Hill,NYG,@ HOU,W  27-22,1.0,7.0,1,1,0,0,0
Jerry Hughes,BUF,@ MIN,W  27-6,1.0,2.0,2,1,0,1,0
Margus Hunt,IND,@ PHI,L  16-20,1.0,6.0,0,4,0,1,1
Danielle Hunter,MIN,vs BUF,L  6-27,1.0,7.0,1,5,0,0,0
Matt Ioannidis,WAS,vs GB,W  31-17,1.0,7.0,1,1,1,0,0
Jordan Jenkins,NYJ,@ CLE,L  17-21,1.0,8.0,2,2,0,1,0
Chandler Jones,ARI,vs CHI,L  14-16,1.0,5.0,1,2,2,0,0
Mychal Kendricks,SEA,vs DAL,W  24-13,1.0,2.0,2,6,0,0,0
Clinton McDonald,OAK,@ MIA,L  20-28,1.0,9.0,1,2,1,0,0
Sherrick McManis,CHI,@ ARI,W  16-14,1.0,7.0,1,1,0,0,0
Brandon Mebane,LAC,@ LA,L  23-35,1.0,4.0,1,6,0,1,0
Matt Milano,BUF,@ MIN,W  27-6,1.0,8.0,1,4,4,0,1
Barkevious Mingo,SEA,vs DAL,W  24-13,1.0,10.0,1,1,0,0,0
Trent Murphy,BUF,@ MIN,W  27-6,1.0,0.0,1,2,0,1,0
Robert Nkemdiche,ARI,vs CHI,L  14-16,1.0,6.0,0,2,0,1,0
Efe Obada,CAR,vs CIN,W  31-21,1.0,10.0,2,1,0,0,0
Da'Ron Payne,WAS,vs GB,W  31-17,1.0,4.0,1,4,1,0,0
Shane Ray,DEN,@ BAL,L  14-27,1.0,6.0,1,1,0,1,0
Harrison Smith,MIN,vs BUF,L  6-27,1.0,19.0,1,4,1,1,0
Telvin Smith,JAX,vs TEN,L  6-9,1.0,9.0,1,8,0,0,0
Za'Darius Smith,BAL,vs DEN,W  27-14,1.0,7.0,4,1,1,0,0
Jaylon Smith,DAL,@ SEA,L  13-24,1.0,0.0,2,4,4,0,0
Ndamukong Suh,LA,vs LAC,W  35-23,1.0,4.0,2,2,1,0,1
Vincent Taylor,MIA,vs OAK,W  28-20,1.0,5.0,1,3,4,0,0
Kenny Vaccaro,TEN,@ JAX,W  9-6,1.0,2.0,1,4,0,0,0
Cameron Wake,MIA,vs OAK,W  28-20,1.0,8.0,2,1,2,0,0
Stephen Weatherly,MIN,vs BUF,L  6-27,1.0,6.0,2,5,2,0,0
Ethan Westbrooks,LA,vs LAC,W  35-23,1.0,7.0,1,1,0,0,0
Kyle Williams,BUF,@ MIN,W  27-6,1.0,8.0,2,1,0,0,0
Deatrich Wise,NE,@ DET,L  10-26,1.0,7.0,1,3,1,0,0
Wesley Woodyard,TEN,@ JAX,W  9-6,1.0,4.0,1,10,2,0,0
Henry Anderson,NYJ,@ CLE,L  17-21,0.5,4.5,1,1,3,0,0
Budda Baker,ARI,vs CHI,L  14-16,0.5,7.5,1,8,2,0,0
Bene' Benwikere,ARI,vs CHI,L  14-16,0.5,7.5,1,2,1,0,0
Fletcher Cox,PHI,vs IND,W  20-16,0.5,3.5,1,2,2,0,0
Vinny Curry,TB,vs PIT,L  27-30,0.5,5.0,1,1,2,0,0
Matt Judon,BAL,vs DEN,W  27-14,0.5,0.0,2,0,1,0,0
Demarcus Lawrence,DAL,@ SEA,L  13-24,0.5,5.0,3,2,2,0,0
Sean Lee,DAL,@ SEA,L  13-24,0.5,5.0,1,5,6,0,0
Gerald McCoy,TB,vs PIT,L  27-30,0.5,5.0,2,1,1,0,0
Jabaal Sheard,IND,@ PHI,L  16-20,0.5,1.5,2,2,2,0,0
Buster Skrine,NYJ,@ CLE,L  17-21,0.5,4.5,1,1,1,0,0
Sam Acho,CHI,@ ARI,W  16-14,0.0,0.0,0,0,0,0,0
Mike Adams,CAR,vs CIN,W  31-21,0.0,0.0,0,4,1,0,0
Jamal Adams,NYJ,@ CLE,L  17-21,0.0,0.0,1,3,3,0,0
Matthew Adams,IND,@ PHI,L  16-20,0.0,0.0,0,0,0,0,0
Jahleel Addae,LAC,@ LA,L  23-35,0.0,0.0,0,4,2,0,0
Jamal Agnew,DET,vs NE,W  26-10,0.0,0.0,0,1,0,0,0
Walt Aikens,MIA,vs OAK,W  28-20,0.0,0.0,0,0,0,0,0
Jordan Akins,HOU,vs NYG,L  22-27,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,BUF,@ MIN,W  27-6,0.0,0.0,0,0,1,0,1
Mackensie Alexander,MIN,vs BUF,L  6-27,0.0,0.0,0,1,2,0,0
Kwon Alexander,TB,vs PIT,L  27-30,0.0,0.0,0,5,3,0,0
Jaire Alexander,GB,@ WAS,L  17-31,0.0,0.0,0,5,1,0,0
D.J. Alexander,PHI,vs IND,W  20-16,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,vs NO,L  37-43,0.0,0.0,0,1,0,0,0
Keenan Allen,LAC,@ LA,L  23-35,0.0,0.0,0,0,0,0,0
Ricardo Allen,ATL,vs NO,L  37-43,0.0,0.0,0,5,2,0,0
Chase Allen,MIA,vs OAK,W  28-20,0.0,0.0,0,0,1,0,0
Josh Allen,BUF,@ MIN,W  27-6,0.0,0.0,0,0,0,0,0
Kiko Alonso,MIA,vs OAK,W  28-20,0.0,0.0,0,7,8,0,0
Tyson Alualu,PIT,@ TB,W  30-27,0.0,0.0,0,1,1,0,0
Adrian Amos,CHI,@ ARI,W  16-14,0.0,0.0,0,4,1,0,0
Prince Amukamara,CHI,@ ARI,W  16-14,0.0,0.0,0,1,1,0,0
Robby Anderson,NYJ,@ CLE,L  17-21,0.0,0.0,0,0,0,0,0
Ryan Anderson,WAS,vs GB,W  31-17,0.0,0.0,1,0,1,0,0
