Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Jerick McKinnon,MIN,vs GB,L  13-30,2,15,7.5,0,0
Jamize Olawale,OAK,@ DET,L  13-18,1,15,15.0,0,0
Quinton Patton,SF,@ SEA,L  13-29,2,15,7.5,0,0
Luke Willson,SEA,vs SF,W  29-13,2,15,7.5,0,0
Cole Beasley,DAL,@ MIA,W  24-14,1,14,14.0,0,0
Charles Clay,BUF,@ NE,L  13-20,1,14,14.0,0,0
Anthony Fasano,TEN,@ JAX,L  13-19,2,14,7.0,0,0
C.J. Anderson,DEN,@ CHI,W  17-15,2,13,6.5,0,0
Andre Johnson,IND,@ ATL,W  24-21,1,13,13.0,0,0
Jordan Matthews,PHI,vs TB,L  17-45,4,13,3.2,0,0
Nate Washington,HOU,vs NYJ,W  24-17,2,13,6.5,0,0
Wes Welker,,@ BAL,L  13-16,2,13,6.5,0,0
Zach Ertz,PHI,vs TB,L  17-45,2,12,6.0,0,0
Melvin Gordon,,vs KC,L  3-33,1,12,12.0,0,0
Matt Jones,WAS,@ CAR,L  16-44,2,12,6.0,0,1
Jonathan Stewart,CAR,vs WAS,W  44-16,1,12,12.0,1,0
Nelson Agholor,PHI,vs TB,L  17-45,3,11,3.7,0,0
Fred Jackson,SEA,vs SF,W  29-13,2,11,5.5,0,0
Lamar Miller,MIA,vs DAL,L  14-24,2,11,5.5,0,0
Kyle Juszczyk,BAL,vs,W  16-13,3,10,3.3,0,0
Marc Mariani,CHI,vs DEN,L  15-17,1,10,10.0,0,0
Matt Asiata,MIN,vs GB,L  13-30,1,9,9.0,0,0
Virgil Green,DEN,@ CHI,W  17-15,1,9,9.0,0,0
Ladarius Green,,vs KC,L  3-33,1,9,9.0,0,0
Chris Ivory,NYJ,@ HOU,L  17-24,1,9,9.0,0,0
Danny Woodhead,,vs KC,L  3-33,1,9,9.0,0,0
Jordan Norwood,DEN,@ CHI,W  17-15,1,8,8.0,0,0
Brandon Pettigrew,DET,vs OAK,W  18-13,1,8,8.0,0,0
MyCole Pruitt,MIN,vs GB,L  13-30,1,8,8.0,0,0
Dwayne Allen,IND,@ ATL,W  24-21,1,7,7.0,0,0
Rex Burkhead,CIN,@ ARI,L  31-34,1,7,7.0,0,0
Derek Carrier,WAS,@ CAR,L  16-44,2,7,3.5,0,0
Justin Hardy,ATL,vs IND,L  21-24,1,7,7.0,0,0
Cooper Helfet,SEA,vs SF,W  29-13,1,7,7.0,0,0
Zach Line,MIN,vs GB,L  13-30,1,7,7.0,0,0
Richard Rodgers,GB,@ MIN,W  30-13,3,7,2.3,0,0
Chris Thompson,WAS,@ CAR,L  16-44,3,7,2.3,0,0
Antonio Gates,,vs KC,L  3-33,1,6,6.0,0,0
Ryan Griffin,HOU,vs NYJ,W  24-17,2,6,3.0,0,0
Eddie Lacy,GB,@ MIN,W  30-13,1,6,6.0,0,0
Cameron Meredith,CHI,vs DEN,L  15-17,1,6,6.0,0,0
Tavon Austin,,@ BAL,L  13-16,1,5,5.0,0,1
LeGarrette Blount,NE,vs BUF,W  20-13,1,5,5.0,0,0
Jamison Crowder,WAS,@ CAR,L  16-44,1,5,5.0,0,0
Andre Ellington,ARI,vs CIN,W  34-31,1,5,5.0,0,0
Mike Tolbert,CAR,vs WAS,W  44-16,2,5,2.5,1,0
Spencer Ware,KC,@,W  33-3,1,5,5.0,0,0
Amari Cooper,OAK,@ DET,L  13-18,1,4,4.0,0,0
Russell Shepard,TB,@ PHI,W  45-17,1,4,4.0,1,0
Scott Chandler,NE,vs BUF,W  20-13,1,3,3.0,0,0
Robert Turbin,DAL,@ MIA,W  24-14,1,3,3.0,0,0
Ameer Abdullah,DET,vs OAK,W  18-13,1,2,2.0,0,0
Jalston Fowler,TEN,@ JAX,L  13-19,1,2,2.0,0,0
Rashad Greene,JAX,vs TEN,W  19-13,1,2,2.0,0,0
Ronnie Hillman,DEN,@ CHI,W  17-15,1,2,2.0,0,0
Chris Johnson,ARI,vs CIN,W  34-31,1,2,2.0,0,0
Fozzy Whittaker,CAR,vs WAS,W  44-16,1,2,2.0,0,0
Miles Austin,PHI,vs TB,L  17-45,0,0,0.0,0,0
Kenjon Barner,PHI,vs TB,L  17-45,0,0,0.0,0,0
Brandon Bolden,NE,vs BUF,W  20-13,0,0,0.0,0,0
Trey Burton,PHI,vs TB,L  17-45,0,0,0.0,0,0
Tevin Coleman,ATL,vs IND,L  21-24,0,0,0.0,0,1
Ed Dickson,CAR,vs WAS,W  44-16,0,0,0.0,0,0
Eric Ebron,DET,vs OAK,W  18-13,0,0,0.0,0,0
Bruce Ellington,SF,@ SEA,L  13-29,0,0,0.0,0,0
Chris Gragg,BUF,@ NE,L  13-20,0,0,0.0,0,0
Chris Harper,NE,vs BUF,W  20-13,0,0,0.0,0,0
Andre Holmes,OAK,@ DET,L  13-18,0,0,0.0,0,0
Akeem Hunt,HOU,vs NYJ,W  24-17,0,0,0.0,0,0
Jeff Janis,GB,@ MIN,W  30-13,0,0,0.0,0,0
Greg Jennings,MIA,vs DAL,L  14-24,0,0,0.0,0,0
Tyler Kroft,CIN,@ ARI,L  31-34,0,0,0.0,0,0
Marcedes Lewis,JAX,vs TEN,W  19-13,0,0,0.0,0,0
Doug Martin,TB,@ PHI,W  45-17,0,0,0.0,0,0
Marcel Reece,OAK,@ DET,L  13-18,0,0,0.0,0,0
Rico Richardson,TEN,@ JAX,L  13-19,0,0,0.0,0,0
Devin Smith,NYJ,@ HOU,L  17-24,0,0,0.0,0,0
Craig Stevens,TEN,@ JAX,L  13-19,0,0,0.0,0,0
Jaelen Strong,HOU,vs NYJ,W  24-17,0,0,0.0,0,0
Adam Thielen,MIN,vs GB,L  13-30,0,0,0.0,0,0
Mike Wallace,MIN,vs GB,L  13-30,0,0,0.0,0,0
J.J. Watt,HOU,vs NYJ,W  24-17,0,0,0.0,0,0
Tyrell Williams,,vs KC,L  3-33,0,0,0.0,0,0
Wesley Johnson,NYJ,@ HOU,L  17-24,1,-5,-5.0,0,0
Stevan Ridley,NYJ,@ HOU,L  17-24,1,-5,-5.0,0,0
