Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
T.Y. Hilton,IND,@ JAX,L  10-30,3,51,17.0,1,0
Adam Thielen,MIN,@ ATL,W  14-9,4,51,12.8,0,0
Keelan Cole,JAX,vs IND,W  30-10,3,49,16.3,1,0
Marcedes Lewis,JAX,vs IND,W  30-10,4,46,11.5,0,0
Seth Roberts,OAK,vs NYG,W  24-17,5,46,9.2,0,0
Kenny Golladay,DET,@ BAL,L  20-44,2,44,22.0,0,0
Ricky Seals-Jones,ARI,vs LA,L  16-32,2,44,22.0,0,0
C.J. Anderson,DEN,@ MIA,L  9-35,4,43,10.8,0,0
Mohamed Sanu,ATL,vs MIN,L  9-14,3,43,14.3,0,0
Davante Adams,GB,vs TB,W  26-20,4,42,10.5,0,0
Trey Burton,PHI,@ SEA,L  10-24,4,42,10.5,0,0
J.J. Nelson,ARI,vs LA,L  16-32,2,42,21.0,0,0
Peyton Barber,TB,@ GB,L  20-26,4,41,10.2,0,0
Jeremy Maclin,BAL,vs DET,W  44-20,4,41,10.2,0,0
Theo Riddick,DET,@ BAL,L  20-44,5,41,8.2,0,0
Martavis Bryant,PIT,@ CIN,W  23-20,4,40,10.0,0,0
Nick Vannett,SEA,vs PHI,W  24-10,3,40,13.3,0,0
Cameron Brate,TB,@ GB,L  20-26,2,39,19.5,2,0
Jamaal Charles,DEN,@ MIA,L  9-35,5,39,7.8,0,0
Tarik Cohen,CHI,vs SF,L  14-15,4,39,9.8,0,0
Johnny Holton,OAK,vs NYG,W  24-17,3,39,13.0,1,1
Eric Ebron,DET,@ BAL,L  20-44,4,38,9.5,0,0
Lamar Miller,HOU,@ TEN,L  13-24,4,38,9.5,0,0
Sammy Watkins,LA,@ ARI,W  32-16,3,38,12.7,1,0
Mike Davis,SEA,vs PHI,W  24-10,4,37,9.2,0,0
Mark Ingram,NO,vs CAR,W  31-21,6,37,6.2,0,0
Donte Moncrief,IND,@ JAX,L  10-30,5,37,7.4,0,0
Virgil Green,DEN,@ MIA,L  9-35,1,36,36.0,0,0
Kyle Rudolph,MIN,@ ATL,W  14-9,4,36,9.0,1,0
Chester Rogers,IND,@ JAX,L  10-30,4,35,8.8,0,0
Charles Sims,TB,@ GB,L  20-26,2,35,17.5,0,0
Danny Amendola,NE,@ BUF,W  23-3,2,34,17.0,0,0
Seth DeValve,CLE,@ LAC,L  10-19,2,33,16.5,0,0
Mike Evans,TB,@ GB,L  20-26,2,33,16.5,0,0
Matt Forte,NYJ,vs KC,W  38-31,3,33,11.0,1,0
Adam Humphries,TB,@ GB,L  20-26,4,33,8.2,0,0
Christian McCaffrey,CAR,@ NO,L  21-31,5,33,6.6,1,0
Stefon Diggs,MIN,@ ATL,W  14-9,2,32,16.0,0,0
Antonio Gates,LAC,vs CLE,W  19-10,3,32,10.7,0,0
Chris Moore,BAL,vs DET,W  44-20,3,32,10.7,0,0
James White,NE,@ BUF,W  23-3,4,32,8.0,0,0
Samaje Perine,WAS,@ DAL,L  14-38,3,31,10.3,0,0
Willie Snead,NO,vs CAR,W  31-21,2,31,15.5,0,0
Garrett Celek,SF,@ CHI,W  15-14,2,30,15.0,0,0
Corey Clement,PHI,@ SEA,L  10-24,3,30,10.0,0,0
Tyler Kroft,CIN,vs PIT,L  20-23,2,30,15.0,0,0
Anthony Fasano,MIA,vs DEN,W  35-9,1,29,29.0,0,0
Melvin Gordon,LAC,vs CLE,W  19-10,4,29,7.2,0,0
James O'Shaughnessy,JAX,vs IND,W  30-10,1,29,29.0,0,0
Russell Shepard,CAR,@ NO,L  21-31,3,29,9.7,0,0
Torrey Smith,PHI,@ SEA,L  10-24,5,29,5.8,0,0
Brandon Coleman,NO,vs CAR,W  31-21,2,28,14.0,0,0
Jerick McKinnon,MIN,@ ATL,W  14-9,5,28,5.6,1,0
Tevin Coleman,ATL,vs MIN,L  9-14,3,27,9.0,0,0
Eric Decker,TEN,vs HOU,W  24-13,3,27,9.0,0,0
Ted Ginn,NO,vs CAR,W  31-21,2,27,13.5,0,0
Demaryius Thomas,DEN,@ MIA,L  9-35,2,27,13.5,0,0
Albert Wilson,KC,@ NYJ,L  31-38,3,27,9.0,0,0
Josh Doctson,WAS,@ DAL,L  14-38,3,26,8.7,1,0
Jimmy Graham,SEA,vs PHI,W  24-10,3,26,8.7,1,0
Rex Burkhead,NE,@ BUF,W  23-3,3,25,8.3,0,0
Chad Hansen,NYJ,vs KC,W  38-31,2,25,12.5,0,0
Levine Toilolo,ATL,vs MIN,L  9-14,2,25,12.5,0,0
Kendall Wright,CHI,vs SF,L  14-15,2,25,12.5,0,0
T.J. Yeldon,JAX,vs IND,W  30-10,2,25,12.5,0,0
Zach Ertz,PHI,@ SEA,L  10-24,2,24,12.0,0,0
Chris Godwin,TB,@ GB,L  20-26,2,24,12.0,0,0
DeSean Jackson,TB,@ GB,L  20-26,2,24,12.0,0,0
Julio Jones,ATL,vs MIN,L  9-14,2,24,12.0,0,0
Byron Marshall,WAS,@ DAL,L  14-38,5,24,4.8,0,0
Benjamin Watson,BAL,vs DET,W  44-20,3,24,8.0,1,0
Alex Collins,BAL,vs DET,W  44-20,2,23,11.5,0,0
Bennie Fowler,DEN,@ MIA,L  9-35,1,23,23.0,0,0
Kareem Hunt,KC,@ NYJ,L  31-38,3,23,7.7,0,0
Tavarres King,NYG,@ OAK,L  17-24,4,23,5.8,0,0
Michael Roberts,DET,@ BAL,L  20-44,1,23,23.0,0,0
Leonard Fournette,JAX,vs IND,W  30-10,3,22,7.3,0,0
Zay Jones,BUF,vs NE,L  3-23,2,22,11.0,0,0
Kenyan Drake,MIA,vs DEN,W  35-9,3,21,7.0,0,0
Austin Ekeler,LAC,vs CLE,W  19-10,2,21,10.5,0,0
Austin Hooper,ATL,vs MIN,L  9-14,3,21,7.0,0,0
Dontrelle Inman,CHI,vs SF,L  14-15,2,21,10.5,1,0
Latavius Murray,MIN,@ ATL,W  14-9,3,21,7.0,0,0
Deonte Thompson,BUF,vs NE,L  3-23,2,21,10.5,0,0
C.J. Uzomah,CIN,vs PIT,L  20-23,1,21,21.0,0,0
Terrance Williams,DAL,vs WAS,W  38-14,2,21,10.5,0,0
Charles Clay,BUF,vs NE,L  3-23,3,20,6.7,0,0
Michael Floyd,MIN,@ ATL,W  14-9,2,20,10.0,0,0
D.J. Foster,ARI,vs LA,L  16-32,2,20,10.0,0,0
Marvin Hall,ATL,vs MIN,L  9-14,1,20,20.0,0,0
Akeem Hunt,KC,@ NYJ,L  31-38,1,20,20.0,0,0
Kyle Juszczyk,SF,@ CHI,W  15-14,3,20,6.7,0,0
George Kittle,SF,@ CHI,W  15-14,2,20,10.0,0,0
Marshawn Lynch,OAK,vs NYG,W  24-17,2,20,10.0,0,0
Phillip Supernaw,TEN,vs HOU,W  24-13,1,20,20.0,0,0
Julius Thomas,MIA,vs DEN,W  35-9,3,20,6.7,1,0
Giovani Bernard,CIN,vs PIT,L  20-23,2,19,9.5,0,0
Travaris Cadet,BUF,vs NE,L  3-23,3,19,6.3,0,0
Brenton Bersin,CAR,@ NO,L  21-31,1,18,18.0,0,0
Ed Dickson,CAR,@ NO,L  21-31,2,18,9.0,0,0
Jarius Wright,MIN,@ ATL,W  14-9,3,18,6.0,0,0
Brandin Cooks,NE,@ BUF,W  23-3,2,17,8.5,0,0
Jermaine Gresham,ARI,vs LA,L  16-32,2,17,8.5,0,0
O.J. Howard,TB,@ GB,L  20-26,1,17,17.0,0,0
Tyler Lockett,SEA,vs PHI,W  24-10,2,17,8.5,1,0
Jordy Nelson,GB,vs TB,W  26-20,5,17,3.4,0,0
Demarcus Robinson,KC,@ NYJ,L  31-38,2,17,8.5,0,0
JuJu Smith-Schuster,PIT,@ CIN,W  23-20,4,17,4.2,0,0
Jack Doyle,IND,@ JAX,L  10-30,3,16,5.3,0,0
Josh Ferguson,IND,@ JAX,L  10-30,3,16,5.3,0,0
C.J. Fiedorowicz,HOU,@ TEN,L  13-24,2,16,8.0,0,0
Louis Murphy,SF,@ CHI,W  15-14,1,16,16.0,0,0
Austin Traylor,DEN,@ MIA,L  9-35,2,16,8.0,0,0
Tyler Boyd,CIN,vs PIT,L  20-23,2,15,7.5,0,0
Vernon Davis,WAS,@ DAL,L  14-38,2,15,7.5,0,0
J.D. McKissic,SEA,vs PHI,W  24-10,1,15,15.0,1,0
Taywan Taylor,TEN,vs HOU,W  24-13,2,15,7.5,0,0
Cole Beasley,DAL,vs WAS,W  38-14,2,14,7.0,0,0
Derek Carrier,LA,@ ARI,W  32-16,1,14,14.0,0,0
Jordan Matthews,BUF,vs NE,L  3-23,1,14,14.0,0,0
Jamize Olawale,OAK,vs NYG,W  24-17,2,14,7.0,0,0
Danny Woodhead,BAL,vs DET,W  44-20,2,14,7.0,0,0
Daniel Brown,CHI,vs SF,L  14-15,1,13,13.0,0,0
Kaelin Clay,CAR,@ NO,L  21-31,1,13,13.0,0,1
Alan Cross,TB,@ GB,L  20-26,1,13,13.0,0,0
Jesse James,PIT,@ CIN,W  23-20,1,13,13.0,0,0
DeMarco Murray,TEN,vs HOU,W  24-13,2,13,6.5,0,0
Shane Vereen,NYG,@ OAK,L  17-24,3,13,4.3,0,0
Damiere Byrd,CAR,@ NO,L  21-31,1,12,12.0,0,0
Corey Davis,TEN,vs HOU,W  24-13,2,12,6.0,0,0
C.J. Ham,MIN,@ ATL,W  14-9,1,12,12.0,0,0
Carlos Hyde,SF,@ CHI,W  15-14,3,12,4.0,0,0
Niles Paul,WAS,@ DAL,L  14-38,3,12,4.0,0,0
Jay Ajayi,PHI,@ SEA,L  10-24,3,11,3.7,0,0
Antony Auclair,TB,@ GB,L  20-26,1,11,11.0,0,0
Nick Boyle,BAL,vs DET,W  44-20,1,11,11.0,0,0
Lance Kendricks,GB,vs TB,W  26-20,1,11,11.0,0,0
Emmanuel Sanders,DEN,@ MIA,L  9-35,2,11,5.5,0,0
Chris Thompson,HOU,@ TEN,L  13-24,1,11,11.0,0,0
Brandon Williams,IND,@ JAX,L  10-30,2,11,5.5,0,0
Kenny Britt,CLE,@ LAC,L  10-19,2,10,5.0,0,0
Darren Fells,DET,@ BAL,L  20-44,2,10,5.0,0,0
Mack Hollins,PHI,@ SEA,L  10-24,1,10,10.0,0,0
Duke Johnson,CLE,@ LAC,L  10-19,2,10,5.0,0,0
Logan Thomas,BUF,vs NE,L  3-23,2,10,5.0,0,0
Jamaal Williams,GB,vs TB,W  26-20,2,10,5.0,0,0
Jared Cook,OAK,vs NYG,W  24-17,1,9,9.0,0,0
Xavier Grimble,PIT,@ CIN,W  23-20,1,9,9.0,0,0
Roger Lewis,NYG,@ OAK,L  17-24,1,9,9.0,0,0
Josh Malone,CIN,vs PIT,L  20-23,2,9,4.5,0,0
LeSean McCoy,BUF,vs NE,L  3-23,2,9,4.5,0,0
Laquon Treadwell,MIN,@ ATL,W  14-9,1,9,9.0,0,0
Wayne Gallman,NYG,@ OAK,L  17-24,1,8,8.0,0,0
Josh Hill,NO,vs CAR,W  31-21,1,8,8.0,0,1
Marlon Mack,IND,@ JAX,L  10-30,1,8,8.0,0,0
Joe Mixon,CIN,vs PIT,L  20-23,1,8,8.0,0,0
Paul Richardson,SEA,vs PHI,W  24-10,2,8,4.0,0,0
Tyrell Williams,LAC,vs CLE,W  19-10,1,8,8.0,0,0
Jason Witten,DAL,vs WAS,W  38-14,1,8,8.0,1,0
Alfred Blue,HOU,@ TEN,L  13-24,1,7,7.0,0,0
Bruce Ellington,HOU,@ TEN,L  13-24,1,7,7.0,0,0
Gerald Everett,LA,@ ARI,W  32-16,2,7,3.5,1,0
Devonta Freeman,ATL,vs MIN,L  9-14,1,7,7.0,0,0
Austin Seferian-Jenkins,NYJ,vs KC,W  38-31,2,7,3.5,0,0
Taylor Gabriel,ATL,vs MIN,L  9-14,1,6,6.0,0,0
Tyler Higbee,LA,@ ARI,W  32-16,1,6,6.0,0,0
Josh Reynolds,LA,@ ARI,W  32-16,2,6,3.0,0,0
Rhett Ellison,NYG,@ OAK,L  17-24,1,5,5.0,0,0
Cody Latimer,DEN,@ MIA,L  9-35,1,5,5.0,0,0
DeVante Parker,MIA,vs DEN,W  35-9,1,5,5.0,0,0
Jalen Richard,OAK,vs NYG,W  24-17,1,5,5.0,0,0
Dion Sims,CHI,vs SF,L  14-15,1,5,5.0,0,0
Javorius Allen,BAL,vs DET,W  44-20,1,4,4.0,0,0
Josh Bellamy,CHI,vs SF,L  14-15,1,4,4.0,0,0
Matt Breida,SF,@ CHI,W  15-14,1,4,4.0,0,0
Richard Rodgers,GB,vs TB,W  26-20,1,4,4.0,0,0
Eli Rogers,PIT,@ CIN,W  23-20,1,4,4.0,0,0
Dwayne Allen,NE,@ BUF,W  23-3,1,3,3.0,0,0
Isaiah Crowell,CLE,@ LAC,L  10-19,1,3,3.0,0,0
Chris Ivory,JAX,vs IND,W  30-10,1,3,3.0,0,0
Patrick Ricard,BAL,vs DET,W  44-20,1,3,3.0,1,0
Tommylee Lewis,NO,vs CAR,W  31-21,1,2,2.0,0,0
Bilal Powell,NYJ,vs KC,W  38-31,2,2,1.0,0,0
Nick Bellore,DET,@ BAL,L  20-44,1,1,1.0,1,0
Maxx Williams,BAL,vs DET,W  44-20,1,1,1.0,0,0
Kamar Aiken,IND,@ JAX,L  10-30,0,0,0.0,0,0
Geronimo Allison,GB,vs TB,W  26-20,0,0,0.0,0,0
Tavon Austin,LA,@ ARI,W  32-16,0,0,0.0,0,0
Kenjon Barner,PHI,@ SEA,L  10-24,0,0,0.0,0,0
Devontae Booker,DEN,@ MIA,L  9-35,1,0,0.0,0,0
Kendrick Bourne,SF,@ CHI,W  15-14,0,0,0.0,0,0
Brice Butler,DAL,vs WAS,W  38-14,0,0,0.0,0,0
Corey Coleman,CLE,@ LAC,L  10-19,0,0,0.0,0,0
Cameron Erving,KC,@ NYJ,L  31-38,0,0,0.0,0,0
Maurice Harris,WAS,@ DAL,L  14-38,0,0,0.0,0,0
Jacob Hollister,NE,@ BUF,W  23-3,0,0,0.0,0,0
Andre Holmes,BUF,vs NE,L  3-23,0,0,0.0,0,0
Michael Hoomanawanui,NO,vs CAR,W  31-21,1,0,0.0,0,0
Chris Manhertz,CAR,@ NO,L  21-31,0,0,0.0,0,0
Alfred Morris,DAL,vs WAS,W  38-14,0,0,0.0,0,0
Roosevelt Nix,PIT,@ CIN,W  23-20,0,0,0.0,0,0
Aaron Ripkowski,GB,vs TB,W  26-20,0,0,0.0,0,0
Rod Smith,DAL,vs WAS,W  38-14,0,0,0.0,0,0
Jonnu Smith,TEN,vs HOU,W  24-13,0,0,0.0,0,0
Jonathan Stewart,CAR,@ NO,L  21-31,0,0,0.0,0,0
Shaq Thompson,CAR,@ NO,L  21-31,0,0,0.0,0,0
Isaac Whitney,OAK,vs NYG,W  24-17,0,0,0.0,0,0
Chad Williams,ARI,vs LA,L  16-32,0,0,0.0,0,0
Orleans Darkwa,NYG,@ OAK,L  17-24,1,-1,-1.0,0,0
Noah Brown,DAL,vs WAS,W  38-14,1,-2,-2.0,0,0
Pharoh Cooper,LA,@ ARI,W  32-16,1,-3,-3.0,0,0
Jordan Howard,CHI,vs SF,L  14-15,1,-5,-5.0,0,0
