Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Rhett Ellison,NYG,vs JAX,L  15-20,1,16,16.0,0,0
Antonio Gates,LAC,vs KC,L  28-38,2,16,8.0,0,0
Javorius Allen,BAL,vs BUF,W  47-3,5,15,3.0,0,0
Trey Burton,CHI,@ GB,L  23-24,1,15,15.0,0,0
Chris Conley,KC,@ LAC,W  38-28,1,15,15.0,0,0
Nick Foles,PHI,vs ATL,W  18-12,1,15,15.0,0,0
Jeff Heuerman,DEN,vs SEA,W  27-24,1,15,15.0,0,0
Josh Hill,NO,vs TB,L  40-48,1,15,15.0,0,0
Theo Riddick,DET,vs NYJ,L  17-48,5,15,3.0,0,0
Torrey Smith,CAR,vs DAL,W  16-8,1,15,15.0,0,0
Leonard Fournette,JAX,@ NYG,W  20-15,3,14,4.7,0,0
Devonta Freeman,ATL,@ PHI,L  12-18,3,14,4.7,0,0
Andre Holmes,BUF,@ BAL,L  3-47,1,14,14.0,0,0
Anthony Miller,CHI,@ GB,L  23-24,2,14,7.0,0,0
Donte Moncrief,JAX,@ NYG,W  20-15,1,14,14.0,0,0
Lance Kendricks,GB,vs CHI,W  24-23,1,13,13.0,0,0
David Njoku,CLE,vs PIT,T 21-21,3,13,4.3,0,0
Erik Swoope,IND,vs CIN,L  23-34,1,13,13.0,0,0
Tyler Ervin,HOU,@ NE,L  20-27,1,12,12.0,0,0
Darren Fells,CLE,vs PIT,T 21-21,1,12,12.0,0,0
Jonnu Smith,TEN,@ MIA,L  20-27,1,12,12.0,0,0
Jordan Akins,HOU,@ NE,L  20-27,2,11,5.5,0,0
Giovani Bernard,CIN,@ IND,W  34-23,1,11,11.0,0,0
Devontae Booker,DEN,vs SEA,W  27-24,2,11,5.5,0,0
Josh Doctson,WAS,@ ARI,W  24-6,1,11,11.0,0,0
Mike Gesicki,MIA,vs TEN,W  27-20,1,11,11.0,0,0
Chris Hogan,NE,vs HOU,W  27-20,1,11,11.0,0,0
Lamar Miller,HOU,@ NE,L  20-27,1,11,11.0,0,0
Seth Roberts,OAK,vs LA,L  13-33,1,11,11.0,0,0
Kyle Rudolph,MIN,vs SF,W  24-16,1,11,11.0,1,0
Nick Vannett,SEA,@ DEN,L  24-27,1,11,11.0,0,0
Kelvin Benjamin,BUF,@ BAL,L  3-47,1,10,10.0,0,0
DeAndre Carter,PHI,vs ATL,W  18-12,1,10,10.0,0,0
Amari Cooper,OAK,vs LA,L  13-33,1,9,9.0,0,0
Vernon Davis,WAS,@ ARI,W  24-6,1,9,9.0,0,0
Wayne Gallman,NYG,vs JAX,L  15-20,2,9,4.5,0,0
Michael Gallup,DAL,@ CAR,L  8-16,1,9,9.0,0,0
Tyler Kroft,CIN,@ IND,W  34-23,1,9,9.0,0,0
David Morgan,MIN,vs SF,W  24-16,1,9,9.0,0,0
Dion Sims,CHI,@ GB,L  23-24,2,9,4.5,0,0
Jimmy Graham,GB,vs CHI,W  24-23,2,8,4.0,0,0
Duke Johnson,CLE,vs PIT,T 21-21,1,8,8.0,0,0
Marshawn Lynch,OAK,vs LA,L  13-33,2,8,4.0,0,0
Spencer Ware,KC,@ LAC,W  38-28,1,8,8.0,0,0
Tyrell Williams,LAC,vs KC,L  28-38,2,8,4.0,1,0
Jaron Brown,SEA,@ DEN,L  24-27,1,7,7.0,0,0
Jeremy Kerley,BUF,@ BAL,L  3-47,2,7,3.5,0,0
Tre Madden,SEA,@ DEN,L  24-27,1,7,7.0,0,0
Levine Toilolo,DET,vs NYJ,L  17-48,1,7,7.0,0,0
Eric Tomlinson,NYJ,@ DET,W  48-17,1,7,7.0,0,0
Michael Burton,CHI,@ GB,L  23-24,1,6,6.0,0,0
Trenton Cannon,NYJ,@ DET,W  48-17,1,6,6.0,0,0
Alex Collins,BAL,vs BUF,W  47-3,1,6,6.0,0,1
Tyler Conklin,MIN,vs SF,W  24-16,1,6,6.0,0,0
Jeremy Hill,NE,vs HOU,W  27-20,1,6,6.0,0,0
Justin Hunter,PIT,@ CLE,T 21-21,1,6,6.0,0,0
T.J. Jones,DET,vs NYJ,L  17-48,1,6,6.0,0,0
Travis Kelce,KC,@ LAC,W  38-28,1,6,6.0,0,0
Cordarrelle Patterson,NE,vs HOU,W  27-20,1,6,6.0,0,0
Terrance Williams,DAL,@ CAR,L  8-16,1,6,6.0,0,0
Matt Breida,SF,@ MIN,L  16-24,1,5,5.0,0,0
Rex Burkhead,NE,vs HOU,W  27-20,1,5,5.0,0,0
Derrick Henry,TEN,@ MIA,L  20-27,1,5,5.0,0,0
Chris Moore,BAL,vs BUF,W  47-3,1,5,5.0,0,0
Bilal Powell,NYJ,@ DET,W  48-17,1,5,5.0,0,0
Hakeem Valles,DET,vs NYJ,L  17-48,1,5,5.0,0,0
Dallas Goedert,PHI,vs ATL,W  18-12,1,4,4.0,0,0
Christian Kirk,ARI,vs WAS,L  6-24,1,4,4.0,0,0
Ian Thomas,CAR,vs DAL,W  16-8,2,4,2.0,0,0
C.J. Uzomah,CIN,@ IND,W  34-23,1,4,4.0,0,0
Carlos Hyde,CLE,vs PIT,T 21-21,1,3,3.0,0,0
John Ross,CIN,@ IND,W  34-23,1,3,3.0,1,0
Jacquizz Rodgers,TB,@ NO,W  48-40,1,2,2.0,0,0
Travis Benjamin,LAC,vs KC,L  28-38,1,1,1.0,0,0
De'Anthony Thomas,KC,@ LAC,W  38-28,1,1,1.0,1,0
Doug Baldwin,SEA,@ DEN,L  24-27,0,0,0.0,0,0
Kendrick Bourne,SF,@ MIN,L  16-24,0,0,0.0,0,0
Cameron Brate,TB,@ NO,W  48-40,0,0,0.0,0,0
Antonio Callaway,CLE,vs PIT,T 21-21,0,0,0.0,0,0
Charles Clay,BUF,@ BAL,L  3-47,0,0,0.0,0,0
Sammie Coates,HOU,@ NE,L  20-27,0,0,0.0,0,0
Alan Cross,TB,@ NO,W  48-40,0,0,0.0,0,0
Robert Foster,BUF,@ BAL,L  3-47,0,0,0.0,0,0
Marquise Goodwin,SF,@ MIN,L  16-24,0,0,0.0,0,0
Ryan Griffin,HOU,@ NE,L  20-27,0,0,0.0,0,0
C.J. Ham,MIN,vs SF,W  24-16,0,0,0.0,0,0
Kareem Hunt,KC,@ LAC,W  38-28,0,0,0.0,0,0
Blake Jarwin,DAL,@ CAR,L  8-16,0,0,0.0,0,0
Matt LaCosse,DEN,vs SEA,W  27-24,0,0,0.0,0,0
Zach Line,NO,vs TB,L  40-48,0,0,0.0,0,0
Freddie Martino,TB,@ NO,W  48-40,0,0,0.0,0,0
Riley McCarron,NE,vs HOU,W  27-20,0,0,0.0,0,1
David Moore,SEA,@ DEN,L  24-27,0,0,0.0,0,0
Marcus Murphy,BUF,@ BAL,L  3-47,0,0,0.0,0,0
James O'Shaughnessy,JAX,@ NYG,W  20-15,0,0,0.0,0,0
Tim Patrick,DEN,vs SEA,W  27-24,0,0,0.0,0,0
Niles Paul,JAX,@ NYG,W  20-15,0,0,0.0,0,0
Calvin Ridley,ATL,@ PHI,L  12-18,0,0,0.0,0,0
Eric Saubert,ATL,@ PHI,L  12-18,0,0,0.0,0,0
Vyncint Smith,HOU,@ NE,L  20-27,0,0,0.0,0,0
Rod Smith,DAL,@ CAR,L  8-16,0,0,0.0,0,0
Tre'Quan Smith,NO,vs TB,L  40-48,0,0,0.0,0,0
Ryan Switzer,PIT,@ CLE,T 21-21,0,0,0.0,0,0
Taywan Taylor,TEN,@ MIA,L  20-27,0,0,0.0,0,0
Mike Wallace,PHI,vs ATL,W  18-12,0,0,0.0,0,0
Jamaal Williams,GB,vs CHI,W  24-23,0,0,0.0,0,0
Chad Williams,ARI,vs WAS,L  6-24,0,0,0.0,0,0
Luke Willson,DET,vs NYJ,L  17-48,0,0,0.0,0,0
LeSean McCoy,BUF,@ BAL,L  3-47,1,-1,-1.0,0,0
Doug Martin,OAK,vs LA,L  13-33,2,-3,-1.5,0,0
