Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Jason Pierre-Paul,NYG,@ DEN,W  23-10,3.0,17.0,2,7,1,1,0
Calais Campbell,JAX,vs LA,L  17-27,2.0,16.0,2,4,1,0,0
Chandler Jones,ARI,vs TB,W  38-33,2.0,7.0,3,4,0,0,0
Cameron Jordan,NO,vs DET,W  52-38,2.0,12.0,2,4,1,0,0
Matt Judon,BAL,vs CHI,L  24-27,2.0,12.0,3,12,0,0,0
Kyle Van Noy,NE,@ NYJ,W  24-17,2.0,12.0,3,6,1,0,0
Vince Williams,PIT,@ KC,W  19-13,2.0,15.0,2,4,0,0,0
Matt Ioannidis,WAS,vs SF,W  26-24,1.5,13.0,4,1,2,0,0
Harrison Smith,MIN,vs GB,W  23-10,1.5,10.0,2,3,2,0,0
Shaquil Barrett,DEN,vs NYG,L  10-23,1.0,2.0,1,3,1,0,0
Mark Barron,LA,@ JAX,W  27-17,1.0,2.0,1,6,2,0,0
Connor Barwin,LA,@ JAX,W  27-17,1.0,7.0,1,7,0,0,0
Vonn Bell,NO,vs DET,W  52-38,1.0,3.0,2,4,1,0,0
Joey Bosa,LAC,@ OAK,W  17-16,1.0,6.0,0,2,1,1,0
James Bradberry,CAR,vs PHI,L  23-28,1.0,7.0,1,4,2,0,0
Michael Brockers,LA,@ JAX,W  27-17,1.0,5.0,1,4,0,0,0
Malcom Brown,NE,@ NYJ,W  24-17,1.0,1.0,1,4,0,0,0
Thomas Davis,CAR,vs PHI,L  23-28,1.0,5.0,2,4,2,0,0
Aaron Donald,LA,@ JAX,W  27-17,1.0,4.0,2,2,0,1,0
Kurtis Drummond,HOU,vs CLE,W  33-17,1.0,9.0,1,4,0,0,0
Dee Ford,KC,vs PIT,L  13-19,1.0,7.0,1,2,2,0,0
Morgan Fox,LA,@ JAX,W  27-17,1.0,3.0,1,2,0,1,0
Myles Garrett,CLE,@ HOU,L  17-33,1.0,8.0,4,2,3,0,0
Adam Gotsis,DEN,vs NYG,L  10-23,1.0,4.0,1,2,0,0,0
Everson Griffen,MIN,vs GB,W  23-10,1.0,6.0,1,2,3,0,0
James Harrison,PIT,@ KC,W  19-13,1.0,8.0,2,3,0,0,0
Damon Harrison,NYG,@ DEN,W  23-10,1.0,11.0,2,3,1,0,0
Akiem Hicks,CHI,@ BAL,W  27-24,1.0,5.0,1,3,0,0,0
Dont'a Hightower,NE,@ NYJ,W  24-17,1.0,7.0,2,6,1,0,0
Lamarr Houston,HOU,vs CLE,W  33-17,1.0,9.0,1,1,0,1,0
Bruce Irvin,OAK,vs LAC,L  16-17,1.0,5.0,1,1,5,0,0
Ufomba Kamalu,HOU,vs CLE,W  33-17,1.0,7.0,1,1,0,0,0
Ryan Kerrigan,WAS,vs SF,W  26-24,1.0,11.0,1,1,1,0,0
Gerald McCoy,TB,@ ARI,L  33-38,1.0,5.0,3,2,0,0,0
Clinton McDonald,TB,@ ARI,L  33-38,1.0,6.0,1,2,0,0,0
Pernell McPhee,CHI,@ BAL,W  27-24,1.0,2.0,1,2,0,0,0
Von Miller,DEN,vs NYG,L  10-23,1.0,4.0,1,1,0,0,0
Alex Okafor,NO,vs DET,W  52-38,1.0,4.0,1,2,0,1,0
Julius Peppers,CAR,vs PHI,L  23-28,1.0,1.0,1,1,0,1,0
D.J. Reader,HOU,vs CLE,W  33-17,1.0,2.0,2,3,2,0,0
Craig Robertson,NO,vs DET,W  52-38,1.0,12.0,0,4,7,1,1
Brian Robison,MIN,vs GB,W  23-10,1.0,3.5,5,0,3,0,0
John Simon,IND,@ TEN,L  22-36,1.0,1.0,3,6,5,0,0
Telvin Smith,JAX,vs LA,L  17-27,1.0,1.0,1,8,0,1,0
Ndamukong Suh,MIA,@ ATL,W  20-17,1.0,5.0,1,2,1,0,0
Solomon Thomas,SF,@ WAS,L  24-26,1.0,5.0,1,7,2,0,0
Danny Trevathan,CHI,@ BAL,W  27-24,1.0,7.0,1,5,1,0,1
Cameron Wake,MIA,@ ATL,W  20-17,1.0,4.0,2,2,0,0,0
